dt,side,delta,var,auc,n
2026-06-08,-1,0.5,ofi,0.47021051531642344,32933
2026-06-08,-1,0.5,aggr,0.5040510979352891,32933
2026-06-08,-1,0.5,depth,0.5164382786966514,32933
2026-06-08,-1,0.5,qdepl,0.49880847823589364,32933
2026-06-08,-1,0.5,drift,0.48170507180483385,32933
2026-06-08,-1,1.0,obi,0.506006358078791,32933
2026-06-08,-1,1.0,ofi,0.47187310127833576,32933
2026-06-08,-1,1.0,aggr,0.49590480300165435,32933
2026-06-08,-1,1.0,depth,0.5174928991749747,32933
2026-06-08,-1,1.0,qdepl,0.4981117038198824,32933
2026-06-08,-1,1.0,drift,0.49014922701136243,32933
2026-06-08,-1,2.0,obi,0.513696173255832,32933
2026-06-08,-1,2.0,ofi,0.47704427392653065,32933
2026-06-08,-1,2.0,aggr,0.5059343175082524,32933
2026-06-08,-1,2.0,depth,0.5218239826551292,32933
2026-06-08,-1,2.0,qdepl,0.4982438454263129,32933
2026-06-08,-1,2.0,drift,0.5098025250525376,32933
2026-06-09,1,0.5,obi,0.4808213492293115,29597
2026-06-09,1,0.5,ofi,0.4459600894106004,29597
2026-06-09,1,0.5,aggr,0.4938112761738741,29597
2026-06-09,1,0.5,depth,0.5160163342067254,29597
2026-06-09,1,0.5,qdepl,0.5901610347383092,29597
2026-06-09,1,0.5,drift,0.4828151323428142,29597
2026-06-09,1,1.0,obi,0.5030417751991577,29597
2026-06-09,1,1.0,ofi,0.4601277591630433,29597
2026-06-09,1,1.0,aggr,0.48746279280606625,29597
2026-06-09,1,1.0,depth,0.5215876889424058,29597
2026-06-09,1,1.0,qdepl,0.5989896579343853,29597
2026-06-09,1,1.0,drift,0.5060452873715118,29597
2026-06-09,1,2.0,obi,0.5053189955328201,29597
2026-06-09,1,2.0,ofi,0.47585921629651395,29597
2026-06-09,1,2.0,aggr,0.4918858361864878,29597
2026-06-09,1,2.0,depth,0.5249116539642399,29597
2026-06-09,1,2.0,qdepl,0.6130715352519162,29597
2026-06-09,1,2.0,drift,0.5364474575865253,29597
2026-06-09,-1,0.5,obi,0.4917216330604224,30742
2026-06-09,-1,0.5,ofi,0.45825155237953363,30742
2026-06-09,-1,0.5,aggr,0.5160764888407711,30742
2026-06-09,-1,0.5,depth,0.517486690284265,30742
2026-06-09,-1,0.5,qdepl,0.5427700909857137,30742
2026-06-09,-1,0.5,drift,0.47434974898492316,30742
2026-06-09,-1,1.0,obi,0.5023713823871429,30742
2026-06-09,-1,1.0,ofi,0.47218305822386086,30742
2026-06-09,-1,1.0,aggr,0.5225977499120202,30742
2026-06-09,-1,1.0,depth,0.528260273367364,30742
2026-06-09,-1,1.0,qdepl,0.5506627856211443,30742
2026-06-09,-1,1.0,drift,0.49864936185948466,30742
2026-06-09,-1,2.0,obi,0.5243885231448437,30742
2026-06-09,-1,2.0,ofi,0.488011863023959,30742
2026-06-09,-1,2.0,aggr,0.501579001047612,30742
2026-06-09,-1,2.0,depth,0.5434027068799056,30742
2026-06-09,-1,2.0,qdepl,0.5507260346493474,30742
2026-06-09,-1,2.0,drift,0.5193366003998394,30742
2026-06-10,1,0.5,obi,0.47745814776283874,32327
2026-06-10,1,0.5,ofi,0.4772381166040872,32327
2026-06-10,1,0.5,aggr,0.5303566033322428,32327
2026-06-10,1,0.5,depth,0.5027125016414278,32327
2026-06-10,1,0.5,qdepl,0.5243641286095728,32327
2026-06-10,1,0.5,drift,0.4942285252357912,32327
2026-06-10,1,1.0,obi,0.47188159908836186,32327
2026-06-10,1,1.0,ofi,0.479497411349235,32327
2026-06-10,1,1.0,aggr,0.5320902285509748,32327
2026-06-10,1,1.0,depth,0.49239165706528343,32327
2026-06-10,1,1.0,qdepl,0.5390031826027302,32327
2026-06-10,1,1.0,drift,0.5005911591907403,32327
2026-06-10,1,2.0,obi,0.4788246935755291,32327
2026-06-10,1,2.0,ofi,0.49397908921177774,32327
2026-06-10,1,2.0,aggr,0.5289872647450807,32327
2026-06-10,1,2.0,depth,0.5014841473330026,32327
2026-06-10,1,2.0,qdepl,0.5329726914618235,32327
2026-06-10,1,2.0,drift,0.514344449177742,32327
2026-06-10,-1,0.5,obi,0.4763215349069305,29620
2026-06-10,-1,0.5,ofi,0.466903198162546,29620
2026-06-10,-1,0.5,aggr,0.49938713491531944,29620
