mo,buy,sell,spread_bp,spread_q1,spread_q3,var5,var5_q1,var5_q3,n,vol,rel
704,92.07050746268656,60.62649253731343,1.5211557037486259,0.8746365231293265,1.6447487678879975,0.017113493945963537,0.005620175469165817,0.022137432180015213,67,152.697,-106
705,124.9926119402985,87.78280597014924,1.604282464166233,0.8897872100626172,1.9445313254793144,0.017459662236059822,0.005776473532361882,0.02196516489684414,67,212.77541791044774,-105
706,80.03256716417911,83.70058208955224,1.59346287698658,0.7758566168377976,2.0321242915521474,0.016984032975221112,0.0055531259905802575,0.02521422911487239,67,163.73314925373137,-104
707,78.52058208955225,58.25305970149254,1.5667754003092964,0.9006116141060366,1.9261852907968373,0.016758877709448,0.006105327954996468,0.02503386020589888,67,136.77364179104478,-103
708,80.15307462686566,78.99537313432836,1.5733097278086738,0.978564908544351,1.8820673319747814,0.015267546626822916,0.005418546912766939,0.022417798209926548,67,159.148447761194,-102
709,64.945,65.61380597014926,1.5332162314880995,0.8950304652996457,1.7759444398188904,0.015231929966720329,0.0059862232102384045,0.020262712118493908,67,130.55880597014925,-101
710,65.22835820895521,102.7152537313433,1.4780890216275178,0.8963341231553277,1.949402561650314,0.01489123907619227,0.005571517532273423,0.019386762833826312,67,167.94361194029852,-100
711,71.45779104477613,67.52283582089552,1.4787633889043679,0.8794674308007508,1.7663515386909312,0.014825949157664931,0.005569151564490359,0.017682775171022833,67,138.98062686567164,-99
712,75.11007462686567,78.0959104477612,1.4532601476815534,0.8573532047170667,1.837865280312565,0.01468180806951875,0.005342224336086996,0.01838921139196947,67,153.20598507462688,-98
713,54.49959701492537,100.76555223880597,1.4194121694440618,0.8790219880932777,1.7046720557775805,0.013472846784163522,0.0054100077066233454,0.015477763972005834,67,155.26514925373135,-97
714,97.87156716417907,53.735761194029855,1.441587191578302,0.8603726318223628,1.7729943187677324,0.012888247291833705,0.005201377768478026,0.0150655157551836,67,151.60732835820892,-96
