d,buy_sz,sell_sz,buy_usd,sell_usd,n_buy,n_sell,volume_usd,net_usd,buy_share,z_hac
2026-06-06,82793.99,89628.45,7924031.6414,8567380.08844,15333,12021,16491411.72984,-643348.4470399991,48.04944398460471,-0.6766745527414322
2026-06-07,48643.18,46253.89,4861014.1384,4613069.59325,9676,8305,9474083.731649999,247944.54514999967,51.30854102714806,0.4443435483618145
2026-06-08,344854.31,353934.25,37158002.79244,38047999.98604,25612,22783,75206002.77848,-889997.1936000064,49.408293779273514,-0.36422848782125067
2026-06-09,632497.63,415019.69,68269409.82914001,44610819.49676,29299,27226,112880229.32590002,23658590.332380004,60.479510217894116,3.9620590388742083
2026-06-10,281495.65,439688.73,30089447.6291,46636837.9691,21213,25739,76726285.5982,-16547390.34,39.216609268266076,-3.9458165503693254
2026-06-11,569694.47,570905.8,65033497.1316,65262941.826799996,30742,26460,130296438.9584,-229444.69519999623,49.91195281427712,-0.04520067303790449
2026-06-12,379023.72,359539.06,46527774.1935,44121062.2198,25025,17186,90648836.41330001,2406711.9736999944,51.327491928703274,0.42397424198291583
2026-06-13,37042.16,29272.73,4647254.5309,3663165.721,10284,6991,8310420.2519,984088.8098999998,55.92081254660381,1.3677499591380802
2026-06-14,72915.42,78661.48,9541266.5984,10285931.2308,14349,14396,19827197.8292,-744664.6323999986,48.122113273860336,-0.5564136125236333
2026-06-15,211797.13,192181.55,27324730.2377,24729618.7653,22903,18103,52054349.003,2595111.472400002,52.49269419568616,1.0241998922604818
2026-06-16,159155.37,236191.7,19529439.851,28839610.9716,16988,15679,48369050.8226,-9310171.1206,40.375900537363954,-3.33973634290993
2026-06-17,248483.88,204082.49,30336559.5137,24758709.1504,19626,15516,55095268.664100006,5577850.363299999,55.06200486770156,1.8037846794271475
2026-06-18,639432.82,650817.08,84254197.3846,86018973.4027,38133,30973,170273170.7873,-1764776.0181000084,49.48178094941789,-0.24395750189917395
2026-06-19,126998.03,103520.58,17061825.0159,13850825.7154,23270,17197,30912650.7313,3210999.3005000018,55.19366541616046,1.761440904736837
2026-06-20,85152.18,80690.56,11639337.6852,11045991.6683,15024,9692,22685329.3535,593346.0169000011,51.30777474652016,0.22988707629325078
2026-06-21,35274.06,39701.49,4843953.5323,5428680.335,19607,8029,10272633.8673,-584726.8026999999,47.15395871081655,-0.9118568495751856
2026-06-22,268875.87,270205.63,37571751.924,37661486.5387,32351,26228,75233238.46270001,-89734.61469999701,49.94036238733462,-0.040918889425524435
2026-06-23,369697.24,386924.04,49387862.8368,51644595.2377,30077,30645,101032458.0745,-2256732.400899999,48.88316465623557,-0.6245207494522745
2026-06-24,251444.8,279544.19,33777181.0872,37412934.6511,25696,20705,71190115.7383,-3635753.5639000013,47.446447778463174,-1.1464616184196479
2026-06-25,209827.41,227655.19,27902165.7545,30268560.1739,23044,18691,58170725.9284,-2366394.419399999,47.96599201605916,-0.9542226549391997
2026-06-26,176849.57,198721.96,22694305.0827,25463833.8322,20948,16962,48158138.9149,-2769528.749499999,47.124547571913006,-1.7712140266466558
2026-06-27,15202.85,20298.16,1940025.9652,2586390.0362,3221,2763,4526416.0013999995,-646364.071,42.860089850335434,-1.4188113775852915
2026-06-28,25596.04,15648.24,3280398.3128,2000529.3602,3742,3388,5280927.673,1279868.9526,62.11784208997629,2.4868826699184052
2026-06-29,155853.3,165807.73,19786251.6935,20912736.2354,12211,10815,40698987.9289,-1126484.5418999977,48.61607794293566,-0.7078623755013087
2026-06-30,212747.3,133998.75,29151973.2873,18320193.2903,12856,8411,47472166.5776,10831779.997000001,61.408558717552864,3.8327277948949345
2026-07-01,196331.21,213430.73,25907560.9586,28047733.1128,17748,14744,53955294.0714,-2140172.154199999,48.01671718129469,-0.9090580499505597
2026-07-02,259589.35,350196.38,32303629.4182,43587075.5182,20221,19723,75890704.9364,-11283446.100000001,42.565989399191864,-2.9906672053694443
2026-07-03,97651.84,47149.06,11963749.3055,5760245.2538,9699,5721,17723994.5593,6203504.051700001,67.50029890537554,5.238569118624235
2026-07-04,27714.33,14964.96,3436843.3301,1855118.8688,4169,2559,5291962.1989,1581724.4612999998,64.94459334600671,2.7147838253836523
2026-07-05,29018.55,20930.44,3596208.0697,2587405.2255,3884,2871,6183613.2952,1008802.8441999997,58.157066071572416,1.5367233699878295
2026-07-06,207349.32,161047.36,25801102.7603,19975855.7712,15894,16418,45776958.5315,5825246.989099998,56.36264091801942,2.5974518143809124
2026-07-07,365483.86,445602.36,40928326.0767,49995272.5559,20751,22812,90923598.63260001,-9066946.479199998,45.013975131012295,-2.083105695258361
2026-07-08,321244.01,322155.21,34669592.7289,34676738.5023,13831,14652,69346331.23120001,-7145.773400001228,49.994847763916894,-0.002288227123068929
2026-07-09,177219.82,181266.72,20138798.1032,20596138.3881,10544,10449,40734936.4913,-457340.28489999846,49.438638765279926,-0.2641496036940598
2026-07-10,77911.1,89422.63,8530254.3108,9787937.0611,6993,6548,18318191.3719,-1257682.7503000014,46.56712083424,-1.5807360629486031
2026-07-11,47460.18,34679.16,5318477.8118,3881234.4666999998,8428,5633,9199712.2785,1437243.3451000005,57.81134942914944,2.706844744916876
2026-07-12,20287.79,28853.41,2258567.8848,3209105.1828,6309,4063,5467673.067600001,-950537.298,41.307661538574465,-2.1370791609270525
2026-07-13,126464.11,139287.31,13349861.9904,14707388.5685,9989,8985,28057250.5589,-1357526.5780999996,47.5807918611801,-1.0430606089987877
2026-07-14,132330.54,122817.52,14085297.8851,13056142.7197,9874,8512,27141440.6048,1029155.1654000003,51.89591109106048,0.8524404189377751
2026-07-15,211322.08,279961.94,22511383.47471,29611891.0968,17662,13360,52123274.57151,-7100507.622090001,43.18873604885612,-2.8311458956557014
2026-07-16,234961.06,204352.94,23360697.93229,20254224.97715,15297,12419,43614922.909439996,3106472.9551399983,53.561250081296876,1.7487012410413243
2026-07-17,243798.46,294101.08,22861124.12503,27620750.11381,18289,15320,50481874.23884,-4759625.988779999,45.285806974735884,-2.5512458173639616
2026-07-18,17137.95,26491.33,1606457.79194,2475889.84071,4403,3431,4082347.63265,-869432.0487700002,39.35132273135666,-1.5596650497223357
2026-07-19,26460.24,34495.22,2482778.91687,3233389.0317700002,5345,5608,5716167.94864,-750610.1149000004,43.43432416923136,-1.5956698236320903
2026-07-20,171446.8,165264.61,16770896.52083,16135375.68073,12715,15938,32906272.201559998,635520.8400999997,50.96565304663996,0.31878088683403616
2026-07-21,175353.39,154613.47,18104458.9699,15944365.974440001,13717,11836,34048824.944340006,2160092.99546,53.1720521912153,1.1963602004259923
2026-07-22,140196.44,167610.37,14591478.5209,17443583.8694,14350,12627,32035062.3903,-2852105.3484999985,45.548462940775174,-1.9187666196784303
2026-07-23,985219.22,985145.32,102731069.781,102442631.40894,43883,38289,205173701.18994,288438.3720600009,50.070291263058365,0.0708114308030673
2026-07-24,932395.03,960740.72,91460479.97426,94252329.29925,36504,32036,185712809.27351,-2791849.3249900043,49.24834228292829,-0.44731342094266535
2026-07-25,27202.64,27039.16,2519100.86983,2503520.0007,5618,5722,5022620.87053,15580.869130000006,50.15510696040607,0.04872951764303351
2026-07-26,57552.53,50628.28,5457317.78094,4803127.48622,7986,7864,10260445.26716,654190.2947199997,53.1879235144591,1.0971806438069782
2026-07-27,314216.7,341745.45,28786946.65487,31311297.62864,21120,24958,60098244.28351,-2524350.97377,47.899813044569555,-1.371111698056669
2026-07-28,417617.13,430914.03,36128505.57985,37310102.55069,25494,27291,73438608.13054001,-1181596.9708399996,49.195520584527095,-0.5572787201943451
2026-07-29,407425.09,444631.12,34306543.55887,37403537.99394,25175,26463,71710081.55281001,-3096994.4350700006,47.84061434040536,-1.2035677936385105
2026-07-30,358551.99,341585.64,31415615.86886,29569783.50573,26163,22463,60985399.374589995,1845832.3631299995,51.51333957148692,0.8707542098583284
2026-07-31,265147.44,282248.17,24857669.1913,26506587.66279,22655,21914,51364256.854090005,-1648918.4714899994,48.39487751553179,-1.0045587731775507
2026-08-01,36717.090000000004,28541.260000000002,3301613.01009,2566838.19617,4204,3881,5868451.206259999,734774.8139200001,56.260381045140164,2.350684541907329
2026-08-02,42359.93,38585.83,3911283.46897,3564869.19915,7080,7066,7476152.66812,346414.26982000005,52.316795049525865,0.8585501160192832
2026-08-03,298799.25,257626.99,26729636.92619,22997981.37631,17858,18102,49727618.302499995,3731655.5498800017,53.75209559321726,1.3654653439393805
2026-08-04,535323.74,551336.61,51947479.54693,53392645.2093,30629,31572,105340124.75623,-1445165.6623699963,49.31404786840993,-0.3399404931140033
2026-08-05,506124.29,673744.92,51108915.29842,67863763.16703,27398,34156,118972678.46545,-16754847.86861001,42.95853128435884,-2.5183454045379294
2026-08-06,529839.26,560886.94,53071707.67207,56037497.1158,20389,21786,109109204.78786999,-2965789.443730004,48.640907772402855,-0.46266496689909414
2026-08-07,501346.48,338025.24,50561679.235080004,33944508.23827,22072,15342,84506187.47335,16617170.996810004,59.83192562204419,3.6148780975207386
2026-08-08,8696.79,9864.17,884567.6966,1001404.7809,1437,1255,1885972.4775,-116837.08429999999,46.902471120499165,-0.6033889474804528
2026-08-09,23745.46,24582.77,2430887.2143,2516905.7644,2758,3117,4947792.978700001,-86018.55010000011,49.1307381849816,-0.15053414825263134
2026-08-10,250481.52,389570.01,24880365.18436,38911070.03097,17923,21503,63791435.215330005,-14030704.846609998,39.0026734786191,-5.818552185127315
