user,n,B,A_n,rate_per_s,n_days
0x58e4ae56be8da7e60de849e0e76f58324f443dfa,58408,0.3207986459512596,0.33272601204261865,0.014517461120386007,47
0x5c265304d7ed55f34025ea841fa2b1e02d2b8727,57422,0.55328621900114,0.5797597662976042,0.01218757116244552,32
0xb0d5ef823c1c215d28db12b8264c2a4ffea141ef,56954,0.825318494213113,0.8793623773390242,0.009156571340124658,40
0x76537e159ef79ff8dc8ae21ee0763a120262d004,56065,0.297060607475622,0.32051420682216725,0.012676246169410382,47
0xbf05192ab8cd05ce1baf15060dc579fd188fb9ce,55576,0.3580355254223045,0.3743154823696294,0.010788821146640561,56
0xa312114b5795dff9b8db50474dd57701aa78ad1e,55438,0.8160246938915058,0.907891202480617,0.05224241735544438,31
0xbb3d566db8cedfc90c37fa20bd32e44e5d42a779,54788,0.4474449450500549,0.4720469951795073,0.013885394729160356,18
0x4a1b3580f7ac72bc54175f05b76092eeb7a266aa,54628,0.3046497090180744,0.3160150461100997,0.061755212289317574,12
0x12b7485201d198e54d814e0d409d3be3f2116fe4,54357,0.31876297938956605,0.33205211099046883,0.01403135988101993,45
0x91f112e9eac73fc22f44166090c1b2cf695101fe,54033,0.17832302848830228,0.18788571295926998,0.0825990335092853,18
0x4e1a1ee0aea336607f18107af0aae5387c41ee44,53131,0.6992924028083711,0.8218384502022784,0.006761495339992002,73
0x2d8f1ef6c05fdee6a7be8f9daf1b33a108e230fe,52656,0.3063936162676514,0.31839619702146604,0.011605881505337316,46
0x49e96e255ba418d08e66c35b588e2f2f3766e1d0,52613,0.629307327449537,0.6864243707015605,0.007876964958129425,41
0x058bcf02ecb84f10270262339689f8fdfc52a24c,52391,0.5686136640988226,0.5803071370845604,0.07090996487787332,13
0xcb02837caaee310c178501855b63bf7f4f4b1f8b,52271,0.3888894120514765,0.42304255553913245,0.006882556182833451,79
0x90cc9850f850bb51a2cc6054a8a57246c02b40ed,51125,0.8675660019842598,0.9346788495561329,0.024037748362061025,33
0xb81103c054e34f4da5ae2b5d26cf46439049f547,49776,0.8027531065690278,0.8683574341379299,0.03402265309408496,42
0x78f4c1da82b1d44df1fd987c51793ca755eacd34,49045,0.8808547659182043,0.9584224912001457,0.02850617010616004,25
0x339944abe7045835aeb68142d1b17944270eb323,48318,0.43938656398284226,0.4798123012719532,0.011605780211043514,58
0x41b2afeacac13c39511500f3a0a507f7a8b32cce,47948,0.33266466288279295,0.3469479011581911,0.011611698287637076,41
0x41c55afe804a7e56ab39a7e541acb0c32dcc5737,47260,0.8234026956224236,0.8903012782717471,0.011188752251771591,57
0xe9ffe7698f46f96f980f2877e18c43f5b4165903,47061,0.600569934180828,0.639952397197939,0.007722728655701534,63
0xaff160dbf3b6659803442deebcaf8d7066aa78dd,44809,0.852712816862653,0.9182250008100982,0.02274684492705002,15
0x7ab12f7a0925ef24927343d47199e75a91fc78aa,44165,0.8691356228191087,0.9464590089822489,0.024305906731514282,50
0x200b916188b5db8f52ede5b8a1955a36a09b49b5,44130,0.5973614863920862,0.6153013811851533,0.03219035879749696,26
0x3895d155b005191686476a39580d43258a518e46,42381,0.332541809154499,0.3730393542819461,0.027703598049803282,27
0x6833635133dd351288c2b77c09d60965ac1ed5c0,42214,0.5317844905292315,0.5677809874836561,0.006735790084227905,65
0x9bc74cd18a8373eaf3b16abfc62c67dfb2312a1e,41639,0.7991411411014103,0.8773721566248841,0.009094246547748942,41
0xa31441e058492bc7cfffda9aa7623c407ae83a81,41161,0.8066743088011206,0.8857940893372385,0.040753666681571016,44
0x6ebb12c7f8b43adf4c58a5f5a377ac24c1569fb4,39716,0.34193266389999244,0.3505045334073289,0.05280935127141519,12
0xcd7f60e9437ece5f14cd8860401fc86ba99a3216,39333,0.42163551861545273,0.457366776456215,0.027479094317282786,15
0x912f6ba145f003477d44922dfd1a0a1bfe015b27,38125,0.7777239170912784,0.8625670533229919,0.019914584808550108,24
0x690e0ead2da0fb07205394e5b9970b4692a79e63,37904,0.4830055471370665,0.5126158569530718,0.010837172747103632,33
0xbb8858832dad3d05c84a47bc4f4c936917aba683,37066,0.2648941355720403,0.2889617270156009,0.006282386549610207,31
0x768fd9e9ebf2befd03c455ad5d85d520bc1e006e,37030,0.29563333700022965,0.30868718550448726,0.013672503395055864,33
0xabb89568d273847c32fb80b7b73b12f1b38d7151,36942,0.5091640389122188,0.5414864967492674,0.06208793949696626,14
0x621a5180165a0e81a60c44f6a53e5e6001fedf3b,36936,0.8036798160749581,0.8245483996395774,0.02655407343314931,21
0x9a7236c4afec1f5731abce7992ff0529e94adfc2,36768,0.5821365429136078,0.6036265347183304,0.03702015939932033,13
0x29a9a6fd105e41553351630fbc67feb1fa8e4c2d,35778,0.6396037995145595,0.667821429705174,0.023417191135466607,13
0xbdfe1f0f5efda87adebaac7352f9a3c153aa7ccf,35645,0.4612659158012475,0.4846483202507457,0.01285356674189616,37
0xa5e3b79ebb74c75d6f415aa0b5892c83a3628fa7,35123,0.3137864710734385,0.3263039539192028,0.014453233460066838,32
0xd28aec1f84668999fef0d884bd21aeff5fdea225,34913,0.8297757653528597,0.8882934290196511,0.020782317754224938,27
0x8bd30fc805e672e1d978138ecbedcb48479ce275,34544,0.7044205574864836,0.784071424870288,0.008429863419787794,56
0x17616342a9c6c2aa1f7d02e9eac2e3040fadbaef,33977,0.6817225240461279,0.7549931952284213,0.00618389077975176,65
0x348d4059069e4a72d07f192430f6ee3cbf50f931,33599,0.6511449649656478,0.6954537201351854,0.00962761017410491,46
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,32877,0.8195674944132951,0.8739925831457752,0.021190474306493443,19
0x2d1485a896e1ebeb6d36399af12cef09856457ba,32827,0.340215825282302,0.3597354819951947,0.018733798284891266,26
0x75f3665323cce024368870bfd89db0c21e1ce76b,32710,0.6778667848754306,0.7623524899110827,0.00334510454946163,37
0x19d5976cac6edabdb42b4d96821d67908842fda4,32555,0.17933450370860804,0.1861924785693918,0.013165607379769427,32
0x47ddfe2e3cb39e16f783b129cc240b588a98d424,31991,0.770813713924509,0.8138741759716549,0.012484365387243224,35
0xa123089267e1dcb7ad841071355617c65b34397b,29695,0.8394261089997987,0.9365505661504931,0.017030734067644698,22
0xd3a3fbb529f427147f118deb7ef95ba7b3fa3115,29509,0.601595589542669,0.6317619786346105,0.02483314607190168,17
0xf7772737dd6e90bfbfd6b1f966a0021452cea894,29496,0.28428830168162966,0.3080932436416731,0.00414636112811125,76
0x84965752dc5abd206f1eeae2ff58b41e5e3c7806,29280,0.35335953551239796,0.3850441260120673,0.01056347488289678,37
0x9f3781a54303ce694e47f7b6b694c87b87983216,28716,0.7646742130368913,0.8649456099260954,0.012747823191654456,29
0x91ecbd8d6dc9c40378df888782767fbbc10e41fa,27709,0.6475269493152371,0.7252003373363018,0.0065267019197667725,32
0xff3b20a3756d4708789dc12b5c65c8cccb5405c0,26935,0.62181987713771,0.7016667123911329,0.00825503839279252,12
0xf6e3c3686e5b892315dcb4bbd2ea8228b2299405,26910,0.5887447813479565,0.6184336247571554,0.016711554541738338,18
0x8a265d24c0c4e611119ba4c8fcab93fd987d343a,26534,0.5134012493925564,0.5388407733630194,0.012106738502985423,28
0xf5e020f768c9c39ccdc6b58f4a540eb8b84ba7aa,26475,0.7281284742730261,0.7705486142472382,0.007747821531359042,32
0x84f9ced63237634cdea962fe18a3a718364a7ce1,25955,0.35115143465763227,0.36815928890986155,0.01680951874804985,19
0xfdba13d24cb423a393603d72ca80f31b251a3727,25759,0.6486682681716551,0.7234082432745161,0.0036378517164616223,57
0x22e79b99477ce72b85cb30ce2a54275dade0f166,25700,0.3089308714692873,0.3364326422497515,0.0032974349541494315,80
0xb4ebb8c34c155dd0da9345a374373c065c5c0ce4,25523,0.7439813720863873,0.8462862389162873,0.011223465278953487,28
0x5ffb7fd74981720f09170072206601381b0a1b74,25386,0.5119152908128042,0.5825744237124737,0.004003438369887561,23
0x493364de7f4a39ed24f9c68ece229973f324d369,25057,0.7391740175569043,0.8056134963047671,0.005495988852610874,23
0x5c4639d1bc70792a472745c4e757798137ef8cd8,24963,0.6755760694419609,0.7397737227743983,0.009129673515825894,40
0x6809111be108b5f2fc57ac50799039af8ee14f8f,24853,0.8198413523784784,0.9572292694727501,0.022046386514706133,56
0x30ca9d4ae26fc62816fe39510085f664d5c3d14a,24701,0.7739062947775173,0.7995865543361962,0.023060956697739374,12
0x4c78a97cef589b01bb91dbf893fffa14243d2444,24626,0.7167088437544682,0.7764405691764444,0.06836938296543354,27
0xfe7ce058edc7cfcde9ef8262ba51f8d4796ab7ae,24566,0.8346608725299047,0.9453607979365548,0.026990220251833386,20
0x0f341e7dfa122b8c7206f161f5877360fcb1701c,24206,0.32062255305517384,0.328781054684001,0.01418311969622584,25
0x4cd96242faead3b3ec29ec02c254392b4f65faf0,23818,0.7707584111490474,0.8131265967632478,0.02246020800056245,13
0xe97ac035f289f2eb4c04b1dddd1d2d99d85c85b6,23734,0.5419982491464308,0.5865696105735039,0.005221851563885351,55
0xc1f8dc3c50ba9905f714f979ecbd814808ff0a28,22911,0.8264091582145328,0.9407154118399398,0.016870223603284697,55
0x439ae37721c7436a64d933fd5f082525845ca848,22540,0.6503351314007078,0.738740241329517,0.0038030203751846054,64
0x7a371461689eb40c25bcb726d3aef33061b8da50,22482,0.35524293129409934,0.3670381150816077,0.01929656407098392,16
0x7c313432dd4179adec41447dd798a6cf3f34ceca,22304,0.641815507585502,0.7095322292599835,0.006827377667178308,50
0x628309320e6815510a899e22e5718f67c805bb21,22145,0.5946116113044821,0.6285878035431454,0.012727619103500114,20
0x64faf2c7679ac34ebd89a358779bcf648cd22c40,22066,0.7475982049313736,0.7881480787274044,0.01714893515968928,18
0xda8ea8c8da09afec518a955aba00c3f3efa8f168,21912,0.3309922878175922,0.35975942251801024,0.004876096152502703,46
0x5cbdb794b3b36df58a7ce6c1a552f117f061103b,21738,0.377942179537782,0.40649381628473236,0.010583520767596551,24
0xdb62206f826446d0c2a8801eb51332cb844d6773,21607,0.3648649949095048,0.40068448508397747,0.0034034630576920215,71
0xf61c7b8debf1e6f76f02a2e68129e0ffbe6f2db0,21320,0.7312654641185065,0.7948046464744328,0.00891653118285811,26
0x5f30b25c70b7d08b292566fd32593dd72bdaa396,21288,0.5879931689043721,0.6559187323234914,0.004488354884895655,47
0x663c31fa96318714f3f22a471b15cfc274e946e0,21016,0.8264327692554241,0.9579523557427253,0.021841092205796716,49
0x7de1e2309e13a32e56d58cd17c6a156f86f8f867,21000,0.7186567752584359,0.7817675571818203,0.028244895480644107,10
0x25bdd0a95d95319033360a2989219c697fc8a7d9,20934,0.20640888820250353,0.2251205487365729,0.02249832905033402,30
0xf3fee21b8910c0cb6c021c2ff1719b2d4c0530bb,20842,0.6187204499807342,0.677360219087332,0.008232692284138372,24
0x69ee6ed88b70856983bcc13b1c454c7957411bac,20826,0.811589705855191,0.9463139664699992,0.01901898294807528,53
0xc3cea15cfe9201b52cf5d85a7613b76625b87781,20609,0.5063950266573498,0.5385007567633664,0.021836353163748653,16
0xfc9b35c8bfd6416fae3934bd3d03009d76c6c695,20203,0.3242884861601028,0.3462841023703159,0.015418353264400407,22
0xe3a0d8e565159f5bea7ae719db0a4f058f6da0b4,20071,0.31354054591029545,0.3397416852685622,0.002151136047701588,76
0xf42dfa59dc10639abb026532a09a7286b6642892,19936,0.7520625863473006,0.8200443693628497,0.017440276503906994,13
0x4bdc180f2a0571d0cb4fa8f1e4c0f0f4937e0c14,19608,0.8021391446868253,0.8513781405638694,0.017981318968168472,12
0x34ffa20a0893afb2c186864df704a8f5b0add738,19558,0.39568459905427245,0.4167027119220891,0.012113278834606292,18
0x3ca452d5b16a4a534d47c6687085bd874720d34c,19555,0.7769125811761765,0.852595620528172,0.008584817511098485,19
0x985f02b19dbc062e565c981aac5614baf2cf501f,19335,0.7224182516268479,0.8287502783604161,0.00862725803613437,27
0xaf1cb7f8573bc7cb2f0d006c19c68e5b2e745982,19086,0.7749678138951598,0.8388115279175558,0.012133210082306969,29
0x2f616a2199a38bda70fc237aa10769802885164e,18786,0.6491442215127112,0.6751991391116634,0.1955729385646963,14
0xa6fc599a28c4b23b7f74bd391c56dfda70d48693,18759,0.6904217633169928,0.7766425699460481,0.0029350903194235696,53
0x6fc0af3756c7300943019e7349bcfcb80e76966c,18150,0.823048423850247,0.9109406675439669,0.14838126797143103,21
0xefd3ab65915e35105caa462442c9ecc1346728df,17946,0.6036086703298559,0.6514726088436503,0.010604047057172664,27
0xad67a35fbc35aede78c7cbdf13cb8c99005e2e28,17884,0.661810848881481,0.7052918006956704,0.009352011143763257,24
0x15bdd7a0f3c58ba3b15cd31701c2db46e13afb78,17863,0.41918604989333447,0.4543137127040982,0.005818140169415932,34
0xd8c07f55f3ef301e1a78306ffb295e8743720843,17396,0.41888383102895793,0.472576889793796,0.006230513457665364,32
0x2dbc53fe4683a9308feb5cd88ab10d73ad220b3d,17250,0.8415734633384014,0.9016906936815985,0.024255085139990227,12
0xf315686b49d91440f57d2ecfec4f7bc3d397ae76,17152,0.46897477369939233,0.48660303047054276,0.028600627090471877,10
0xd2ccf2ebc5be12ef15235ed6dd70d3ec84859541,17018,0.6113462115832504,0.636523777162264,0.012393916774644773,14
0x68e71ae513457066b8191df021b6bcf7b07aad0b,16420,0.6362230375599036,0.680043100598344,0.011396000645493155,16
0xd63a59f21a5ad8c2b23e64ecafdcaa9178c8f002,16417,0.7787357755050441,0.8420905519181525,0.008850915846305648,10
0x0a140bee49d86589fd2c9367e2c4f99ccc4c3d06,16375,0.6110734104924399,0.6988886747799864,0.0036621480922302534,59
0xe719280bc30c06164b8f0d3dad3cc09af2e04d8b,16245,0.789830737663436,0.8594934158730345,0.005360319799571514,33
0xea2bcc91f16ad5e1be8956003fd96efa4592d147,15952,0.5019161007039069,0.5481641338712413,0.004289435214374549,42
0xcf35be72d88d933e0ef2c69c7b9dcb23bb9fe5bd,15922,0.6706764849668638,0.785643278595985,0.08309939067544309,10
0x45bef7096101ffe85c7e4fd0cfbfb3cb2bfa61e3,15715,0.4553849356834776,0.4942488936816047,0.003979202867372628,32
0x35383287fa793321d3fc8861d10c128dcc8acbf5,15714,0.3843752568404715,0.40353147771579095,0.00728760961132661,29
0xfe80f692470975c761f02ed712fef6015bffbf42,15623,0.3952407848463771,0.4265683941964287,0.0033446522325566706,41
0x96992ad32f605888e9dc145cce867bc350cd0ff6,15552,0.7341574135409277,0.8058622001520812,0.006699942019842864,18
0x84359842fc9ed0bfbd538f154396517d7b91cd0c,15520,0.5154126302892373,0.5821818233065911,0.002997778722688837,51
0x6b99102c159b50456ebe190d4dc132cfcc6595e1,15442,0.7871221580428172,0.8265743253228257,0.019895886088961798,10
0xe5731a13005321b1130502ab7bbde3c4cc1e0f2b,15356,0.6597806340958097,0.724067326270817,0.018888323277224926,11
0x28a9fba030ccde2df5158212ca4f0a81e0ad31f5,15246,0.583835794148304,0.6253555570526896,0.007516379683466242,25
0x83027df4f3f749a1f9dd8bbc976eee49653c1d72,14650,0.7198012739229991,0.792636228051047,0.004648202756573844,40
0x9d92701d3bd1d1f71bdb5d31ed89f81ccac80dad,14538,0.6573838201215421,0.7295617974282522,0.0035735416220284695,47
0x7f5c44c5fdaee963ff65401c84d037667a4a7583,14161,0.7801885749338419,0.8167617733238449,0.018240550391690355,10
0xf477b286f38ca53f3948ecbf90433d6225f6e3fe,13898,0.7028278808587737,0.7822200727542474,0.006167818726625176,32
0xc3f43a41a396e5049d6f96c7d444fc6c315b738a,13851,0.6934828117659178,0.7863122509974037,0.003907586913373292,48
0x342f1fe54b05917262ca8cbb89c55d3112cc0877,13559,0.18248032005515896,0.1906803657184009,0.01016465055229867,18
0xa7abe1c2dc27f2ac6832422ac6fe887e1410df4b,13190,0.6246304669643942,0.7070024750870436,0.005881999132551811,25
0x0d438ba1817d0958ae3bf70b23faaf1d0117c930,12768,0.6104732566309059,0.6982120696425176,0.003032274706173655,40
0x7c0af245ea07157014ff24cf280012b04399a22c,12762,0.6504299547005373,0.7112880656056558,0.005935555326172999,21
0x57dc477f0deb211ae5dcfc7c0593563472b628ac,12699,0.7587100723852918,0.8614100851019451,0.004215233795679912,10
0x043785e0466d97d64b28dfe747db4280efaeab6e,12604,0.7749861600717617,0.8540366320240732,0.08271129716892284,11
0xcb44a705a86ce19ea5e0b0c67f1a9df24436d1f6,12429,0.858719176109582,0.9350073977927484,0.045786482109166755,11
0x6fe7f3bc9a5f94a0a4bb3513ce23c8a2a17fc367,12288,0.05570863700878284,0.061897696865635954,0.20272606594655646,20
0x64dac3fb8023b1d591212c8e6e2fc268bbbff1cf,12215,0.5932423634972985,0.715167521146374,0.001397660424555147,11
0x1a5d5b58f9358400b5c412a71e7e49c66c7979c1,12168,0.7964031966304395,0.8869749909068847,0.015575281134299861,18
0x289263a96d7bfb5e39190bf70fd7d0c6f36e80b1,12112,0.6920398345376013,0.7869549604389499,0.003923299695236621,36
0x33e4d46f9fb8df2289b9ba1e2889bcf223a9f8b9,11993,0.3326687100163029,0.35331037139185717,0.018110967129588068,12
0xdb6995164092fc54a0c33fdf032450d1f6f558a6,11883,0.31880588324147346,0.3369296263034467,0.030122306505337565,10
0x8451875ee1865ff9050b1514bfe439fa4b7b487d,11768,0.7124347498525547,0.7805604882115837,0.005651472299262418,24
0x600e4b5de210b8fa6566c3a8cdad62f917205402,11721,0.28286412063611654,0.30423547783060323,0.048312637788185786,12
0x562a90a48f2402faa592cae68410e97944a467b1,11713,0.5988690314109174,0.6413919183472812,0.00784165418059497,15
0xdd4f66125defd0265f806a0ccfd0ee63e2bb4f02,11676,0.8191130752790611,0.9176630236301633,0.008604079407998245,28
0x87ae6d4e162dfbc0768fb81cb04ddcaa7077a241,11547,0.20403037201613486,0.22525341600996632,0.002478755074568196,57
0x5efb3e6427d68e54b984a4c76534597ec92191d9,11372,0.6440853262190656,0.7145300694773313,0.0032348996240206865,47
0xf2af67bdaf5c0f4e90c057d0efd6efb40ab453cd,11092,0.19381088456494186,0.21809941348270434,0.002527409028093949,51
0x9e8565802b38e9d629a7da7a916f11682d23bfeb,11055,0.47683207331313165,0.5210220366662048,0.01819186308728669,10
0x06f2813038572bee8a76d6b7896a8ddc0e991701,10963,0.6572685262733413,0.7581104533698638,0.002167241900745206,58
0xf1e8f807dc77c51d6bd69611bd4923e1d4cfedac,10853,0.4230005378417848,0.447197076313946,0.1362982667612575,16
0x1325073d3699a4b1c3268996a2437c170c33e7dc,10644,0.19115599932830213,0.21270118354652434,0.008287337828913267,18
0x16ee01975ae139389b5693b917c0c55d2ff7e20c,10510,0.8033785243421036,0.8995615346700382,0.010031456344833198,25
0xf7b07723b1b8ed3035018b1144caf4d19c6f380e,10385,0.4002200726901835,0.4529153051141894,0.0026624425405532837,43
0xe6fe2362f915d627ecbf401b0ceef3dd2b2b79bd,10294,0.41393007574943574,0.45359621568514674,0.004146941367645336,32
0xa483470a50ec3822b510851cc465e29a7106741a,10279,0.5268637577242917,0.5773113835414195,0.09218371750659798,10
0x9c16f1b7428418b221a3c5bf2bea70c57a021f6c,10172,0.6276709590624856,0.7082662778246599,0.0025559500751140213,46
0x984494c0d7324fd4981ef44d42b01c66125934ea,10010,0.23992178890616622,0.24780317569904833,0.018121339415916718,11
0x84abc08c0ea62e687c370154de1f38ea462f4d37,9670,0.652301714180541,0.6750531375766797,0.07771282392698338,11
0xbd49d787655919f7ccf051d372a15e4363dd3d01,9502,0.6541954218800836,0.7228370159178605,0.03087544198423787,18
0xfc722d0de76547188bf2b562c2c3f9fd9035f30e,9497,0.7414046260310233,0.8546416451886227,0.008364549489279805,29
0x6cc4f268a308be8fe67c11803f7078cf886e3dfe,9401,0.7971203567215546,0.9193398389693896,0.0073924535485636305,34
0xba0ce17bd4ed448fbe64325b886df4eead1f266b,9244,0.5600386836987632,0.5974452726532598,0.016493592363416118,10
0x196b168da239b62db3a200f21f82a4917674ad93,9241,0.7799162643798528,0.9422393752078462,0.025524779506857227,18
0xc8c776a88c4b3f4792c2b1b57e555e44e7b139c3,9234,0.22289751381388664,0.24210254665564562,0.01144335871912626,15
0xf8790e4ef0e8a05e008fade5d8f0c3912565a4c6,9001,0.5376520226766827,0.6381610906750318,0.06746651874739373,28
0xe850b70a8a5589a97e7dc828ef49ba31b3ac431f,8901,0.6823192370598397,0.7676347745075042,0.004413643093607681,27
0x67fcc46ed2a63971697dad2fc7bb0091fe89e51d,8820,0.7922805916673437,0.8499755944993859,0.03886519053437762,12
0xa82b3328d8fe43a222f2a70317281ca03bccf4bb,8713,0.20885945992325916,0.21633358452007348,0.010612481987553274,11
0x385467330ab67a4b793e42da12c649b3965674bc,8586,0.6378484466838868,0.7329136986431296,0.007039904959124054,19
0xf9bcefe0d06b955465aa9673b29aa66de754f8dc,8550,0.7047134532835624,0.8137130378887052,0.007359480831070967,23
0x0527b66fe95d7b43e154e55d80c4692491d9e5e4,8528,0.6197629096415972,0.7143707328069602,0.0020549907350426726,42
0xa86290d695158a6e2fe31daef34738dfc57c587f,8519,0.7484264432549947,0.8340051198279308,0.004021705416936544,24
0x5663bbff80ca0a833b7fb6225770d9ba8cd31f3f,8493,0.1749545112016775,0.18907463705670433,0.004957415065918276,24
0x265eac78fb57495674227c93065d67abe6f97f70,8415,0.6386608669611866,0.6963391258196501,0.004993548201355525,26
0x06ddfe92384d62975c3eff0f86fb481c33f9f58c,8403,0.7271263079021311,0.9168251669538992,0.012203918267165952,10
0x93dd78cc3540e7df99b626c44a46007d3a624287,8271,0.14563241896817503,0.16064108036540314,0.0029145385164802864,26
0x64dca76a688c927eccd1101099ef2a2c630e0672,8209,0.450071506869579,0.5017145553183882,0.004777501407924217,20
0x53cc2ef0a7c76fd25c4fc5ab6a6d14d1b8fcce16,8134,0.6440530471617021,0.6750136580333705,0.12756668179376568,11
0xfc60f15c006a8a3094645e25d703fcea8f35f596,8129,0.6108012301545753,0.6962890224884564,0.0025648241377544652,40
0x576294ed20f2c5a6fed2d5f5994303b0fc96eb5e,7970,0.7664082008157855,0.8133444976926307,0.011139199389516154,10
0x7b6e54fb0692d23e51e078c2caf1b2c5ab3caea9,7805,0.7662524779545761,0.8361537196483517,0.008686898763834782,12
0x601a379e280fd530d1de5dd9880c609025357b49,7573,0.7267607278074888,0.8522403833602441,0.015036680537817504,14
0xb04dd83afde3dd2b2e545b7de4d84a054288599f,7484,0.526288895116089,0.5842600150778223,0.004623133333947819,16
0xa1911bfa7d9bc80bab64d3ece701e3b71ed1d361,7458,0.7812998562402039,0.8961724627534846,0.0038150601710794747,35
0x880ac484a1743862989a441d6d867238c7aa311c,7305,0.4248413315902895,0.47314573218138145,0.05111198911582585,17
0x23101557bcfad601087937192a86089d081e57f2,7176,0.6397287592142323,0.7068518228210685,0.0061343108395577,22
0x0c3405f5fcb19e6e42f7a05fad4ea3e52346b6d9,7154,0.18170237110404422,0.21016502643828056,0.002194821984508913,40
0x5396afee01e323088d59c74cc036743cea1a51c3,7088,0.28252147220910845,0.30185596021810207,0.00962005790312313,10
0x54989429a0347156c6a70aeceb744a534d58f03d,7017,0.364091093981038,0.41316723099480024,0.001787291916311813,48
0x43a98df2db30011bdb6bfd4c9d35af1f15f48d87,6947,0.6373999574434607,0.7348680904434168,0.002643550401693203,29
0xc6a650caa665df54709c27c74b7bdd87186cb80f,6854,0.73264154323066,0.8187174889865866,0.0036808918979660686,13
0x3706b3d21d7e8571956430339341ee58b4fa8556,6563,0.7636649156414613,0.8920973462029625,0.004377491426992055,31
0x4f7639e02048f118ab0e1baeb2cd928e23854326,6552,0.7651558189460265,0.8399589308555669,0.00721366781735015,17
0x058101c5b455683681e946035f5277dc113fbaf9,6416,0.45673363225716984,0.49238440808589773,0.0055638692166278415,13
0x5410d09be697e57cd7c4ffa83759abed3219e020,6415,0.6497918777823294,0.7653981871687493,0.003555552542489795,15
0xa3662d77649ca84292ffaa53198bcaabbf1f6b85,6356,0.7718774430368995,0.8781449289223915,0.006011555965145318,10
0xeb9391195e31aee7bd1d4a33afc36acb67b5b3ec,6297,0.656990192001947,0.7548345034129084,0.007623387117995882,28
0x6db7204f8783dfddf80b957ba5e40e24251e304d,6203,0.7919700612348635,0.8959294438851638,0.005242582295120948,25
0xa94b5e2af974818bbc63a4f4b3661cbc951c8e06,6106,0.8048207472149916,0.931383176675396,0.0081636964258188,15
0xbee81ead08a2dc61d07fb5eda71915e099052ec2,6078,0.4396864920451906,0.4915076363268625,0.005273810947324494,12
0x96adf8dfecb38d2c660a4927650ea6cde5e7fff5,5881,0.17180355949669546,0.18250188798762898,0.008065750446795162,10
0x35a49e29db329431321b3f5317847872e4c8f933,5808,0.5664602743231401,0.6656220822259623,0.0017766476735408974,17
0xb4f1d3e5153599cd9f59c686dbee4262ac87d75c,5773,0.28433221093640826,0.32449786560413263,0.002958683632107219,28
0x9df286bcee3b6b20eddcbe763ddd3a30ef3bc665,5672,0.7347387900952219,0.806721992433488,0.005020886721286749,13
0xfd4224606069dd88fec92093a27591008263fda5,5568,0.35972133850270804,0.42980015157963825,0.0013546174105838425,41
0xa24c5ca26c41cc52aeac1d6886d37f6dd5d6949f,5556,0.27467267656271,0.31784174108565666,0.0013953916403926228,40
0xd8592afc09c864df215d8012122aed08e4ae453f,5549,0.7233540782556033,0.8180779582235109,0.00385093355843935,16
0xb07856ebcb6b37967eaf7c4b4e64dcce28c6de15,5514,0.5452199125646773,0.6364838719315222,0.00299041340963771,33
0x818ac4ae5ad1ffacb68783dfd7291594cfa15138,5473,0.7279249011402383,0.8578934410179128,0.011424067494722098,11
0xf6dc348afd49da85ce2d0d45e7bc01c541b78a1c,5458,0.8127453334317555,0.8903879118979618,0.008092251835761129,12
0x2e5846dd96afb6c0fcd175796834bd86599eb08a,5405,0.7385748262370643,0.867069010245913,0.0039465654392492056,23
0x9f01844ba20eecdd20f4520975f28c938e852add,5362,0.7565413060415729,0.8417540340129921,0.007306489940754904,17
0xc8ccd9ca6afb73e8510d4dd92d11af5fd62da4eb,5291,0.6010137681737228,0.6617634956996352,0.003988792499012016,13
0xcfb8f2d456df8036c5b9d8698227cfac17f91c6a,4899,0.6611891728723243,0.7654403719615324,0.002454586107112041,12
0xb72c32cba7373d8b4818ef054eedc0320c33a9cc,4825,0.5426862825837129,0.6368628841974631,0.0014718157629736485,35
0xd9b7c2884cab91e372ca6a1dae16dd6c2680dde5,4821,0.4248083835761095,0.48485246465327403,0.002856637228416719,20
0x4e23288cee4960f9f962195c22948e4bc7ae20c3,4781,0.7223783092528175,0.8573965474767756,0.0065123426880889755,27
0x1ede71b84948a496a6b2fbb2667182573002ab0c,4775,0.7891695791974939,0.879720612023597,0.034237005749051336,14
0xbd9054c8f22be4f9ee68555d1a7d71f33e13f86b,4695,0.7128700181334866,0.7932139005227227,0.0043113414225584845,15
0x427be6261f0a724bf23e5af8a621a8ebdc58d1d9,4677,0.33146518738164155,0.3551328344700294,0.00571466832486784,10
0x8256bcc6926941b143234451022cf7c20274cce2,4666,0.8068772584412132,0.871813125369509,0.01926092774234822,10
0xb5d19a1f92fcd5bfdd154d16793bb394f246cb36,4531,0.6688590087786022,0.7893652781687581,0.00261094812154633,25
0xc5fdf8fd90438860dd109bca9846dff03d8ca079,4432,0.37556327311803966,0.4307835999287672,0.001637332388134459,31
0x1bbd67154e0df9c1921befa17e08357c9e6c6603,4409,0.44350756162920657,0.4865657498000058,0.0031237173221085697,21
0x6845dc0f870c7bb80bf47af4e41dc7efa54aedd5,4324,0.628905549086251,0.7142042852929633,0.002504001541436532,24
0x05e6ffff89d05b7ed820dfedb665e430252c8132,4266,0.6178280763107528,0.7244316844359892,0.0025758306977193366,17
