x,day_type,k,n,beta_ols,se_ols,t_ols,se_hac,t_hac,beta_gls,se_gls,t_gls,beta_nonoverlap,se_nonoverlap,t_nonoverlap,n_nonoverlap,r2,r2_nonoverlap,rho,dw,beta_placebo
BookSlope_z,立会日,500,14926256,0.14608647903161764,0.004848012423077844,30.133272418240242,0.021076622012222646,6.931209325047435,0.005830341571728026,0.0007526690475906506,7.746222048576837,0.2819590863769398,0.11482203671928466,2.4556182282872188,29890,0.00006082965440944345,0.00020171455206325319,0.9901042103888256,0.01977227518203249,-0.019413797591535897
BookSlope_z,閉場日,1,1553818,0.004919178731207975,0.00029905655186398573,16.44899167246893,0.0016940164104016764,2.9038554178123723,0.005325413630882786,0.00028252045648115005,18.849656754813086,0.004919178731207975,0.0002990565518639858,16.44899167246893,1553818,0.00017410183729862336,0.00017410183729862336,-0.12125343734709933,2.2424810564952815,0.00007328402621542341
BookSlope_z,閉場日,2,1553787,0.009397252960108297,0.00039647666032584017,23.701907074139655,0.0032078246680625182,2.929478363848392,0.0040755862199963995,0.00038383630054054983,10.61803225556526,0.01542883317985949,0.0007266551713503682,21.232675123177835,776902,0.0003614253949218207,0.0005799524198364513,0.4313361231962754,1.1372496048712872,-0.0002239231570851901
BookSlope_z,閉場日,3,1553756,0.014784032645979293,0.00047443241059464574,31.16151492991221,0.005033873334275775,2.9369099427501344,0.005160791320508101,0.0003920070874128589,13.165045955081915,0.020846694577374345,0.0009765180091965025,21.34798783130216,517928,0.0006245734697366116,0.0008791524706256403,0.6084782575861748,0.7829739703499435,-0.00007095945866249912
BookSlope_z,閉場日,5,1553694,0.02094884283741645,0.0006104442918704799,34.31737034222484,0.007134551072046766,2.936252418108576,0.0030489842146361164,0.0003899400509466929,7.81911016125125,0.03819948437510856,0.001881575295803745,20.301863263351915,310751,0.0007574151846351955,0.001324605051855502,0.7635196433340066,0.47288568635963785,0.0017417731800703398
BookSlope_z,閉場日,10,1553539,0.03097622205351632,0.0008981013764467396,34.49078563499264,0.010548801144044037,2.9364684792646623,0.001727104165728272,0.00038327255277094174,4.506203622570529,0.057349480650712985,0.0038747823045500165,14.800697469731285,155369,0.0007651597925847772,0.0014079708984309866,0.8900450526102904,0.21984726918937011,0.00019993174789897483
BookSlope_z,閉場日,20,1553229,0.04492023333545721,0.0013330689417202497,33.696856876351944,0.014080995828454982,3.1901318545015163,0.00190729277864238,0.0003800134346302489,5.0190140790631945,0.08517158820771109,0.007899025641374017,10.782543578741402,77678,0.0007305105336092793,0.0014945348184531011,0.9494569729023086,0.10104040433264204,0.0027829011485364973
BookSlope_z,閉場日,30,1552919,0.05815546547856951,0.0016633816209582,34.96219072389939,0.01750093144433173,3.3229925883404983,0.002144454794934336,0.00037999478386117343,5.643379556804093,0.10426358481881055,0.01316604748632773,7.919125684992628,51778,0.0007865155569573626,0.001209762907446214,0.9670789354314344,0.06579298290846859,0.0033870224524905294
BookSlope_z,閉場日,50,1552299,0.06979008468437808,0.0021651570005278317,32.233267456985494,0.022615734616029913,3.085908367305975,0.0016282375567538592,0.00037849487655096446,4.301874761400149,0.14459139272897198,0.020485644783584545,7.058181192560521,31061,0.0006688723765941499,0.001601408381132643,0.9804588016195682,0.03903711841016599,-0.009150269783899358
BookSlope_z,閉場日,100,1550749,0.0958849996437876,0.0030750817483672977,31.181284755989775,0.03131397915367898,3.0620509508936804,0.0023327801350191252,0.0003773166531984726,6.182552811397004,0.22244539709548475,0.04331322742214519,5.135738210580744,15523,0.0006265775880038855,0.0016964796693084813,0.9901397011106805,0.019686411567657162,-0.013822955717005689
BookSlope_z,閉場日,300,1544549,0.14332021293954703,0.005327663635970891,26.901137671659512,0.0465678567113076,3.077663930896481,0.002935012470548599,0.00037716528500176513,7.781767270905813,-0.036216567701897975,0.14431807501457022,-0.2509496312103774,5165,0.00046831355924450556,0.000012197356046363926,0.9965218427695043,0.006917838117604609,-0.008645068317128706
BookSlope_z,閉場日,500,1538349,0.16195431409151803,0.006910586896806484,23.435681586807085,0.05832696027778416,2.776663027186828,0.0015148972718999007,0.0003767597074909665,4.020857968035829,0.41757901336317416,0.2211634031430922,1.8881017719419044,3091,0.0003568994194105753,0.0011527416186435334,0.9978651964370587,0.004216228600161351,0.025441647861742227
OBI,立会日,1,14962688,0.047892708719185766,0.0009018183471805437,53.10682452726554,0.0009261300416888358,51.71272560368678,0.07201061970041289,0.0006226586017420686,115.65024477127953,0.047892708719185766,0.000901818347180544,53.10682452726552,14962688,0.00018845568925452062,0.00018845568925452062,-0.4338740832227024,2.8677464628545932,-0.0005873231483636683
OBI,立会日,2,14962620,0.09661126236908298,0.0009598499110369335,100.65246791002258,0.0009997014255249044,96.6401166411823,0.07963032189761435,0.001019719963361106,78.09038241748675,0.09739934721471107,0.0017991626130327918,54.13593329984111,7481322,0.000676623868535037,0.0003915821893204406,0.1184769012618776,1.7630420335458383,0.00003757066158515286
OBI,立会日,3,14962552,0.1370651343718843,0.0010162952504239324,134.86743573258818,0.001137807157420083,120.46429263344781,0.09442653482222435,0.0011154140801333152,84.65603626855635,0.13641916174132676,0.0010386638091621047,131.3410176978986,4987541,0.0012141740769681785,0.0034467909305061725,0.21402056979758796,1.571950529114436,-0.0026171295362644098
OBI,立会日,5,14962416,0.1926472264162344,0.0011278970579478816,170.80213576116654,0.0014520253733898033,132.67483471483203,0.08616580652226778,0.0012547571349026145,68.67130229863596,0.19095854395888964,0.0016762268456400828,113.92165950305512,2992510,0.0019459826942523518,0.004318151500269895,0.3613568716099358,1.2772749175326052,-0.0014805633855452978
OBI,立会日,10,14962076,0.26366057554391126,0.0013942299845252034,189.10838130747797,0.0023051008440746067,114.38136262960721,0.023673392307099934,0.001408040930716208,16.81300009869623,0.2602356901109455,0.003511208621092377,74.11570151305428,1496236,0.0023844759956508635,0.0036578797004193564,0.5805274354722735,0.8389144174010119,-0.0008011662748246292
OBI,立会日,20,14961396,0.3281980644939534,0.0018477191562774767,177.6233489699595,0.003912839413249636,83.87721289624379,-0.03335417793799895,0.0014551657476961162,-22.921222541697936,0.3212353966589668,0.00736082136759433,43.64124336357224,748101,0.002104326807694432,0.002539398782436073,0.7605577169018266,0.4788114320397828,-0.005947935971201868
OBI,立会日,30,14960716,0.361966403343039,0.002226205960116221,162.5934032285774,0.005418164146880632,66.80609769850398,-0.05078114149538698,0.0014531323405385787,-34.945985357786356,0.35264610968814764,0.011282567400342693,31.25583895713634,498720,0.0017639520315083188,0.0019550478005907227,0.834853696374176,0.3302239723328981,0.003249564229752962
OBI,立会日,50,14959356,0.3954719634487956,0.002851253401139921,138.70109310196256,0.008246497155063056,47.95635722810986,-0.06121733578394434,0.001442769770303707,-42.430425868333735,0.39024555755953155,0.019245790393587273,20.27693067308693,299221,0.0012843659294797152,0.0013722047402290206,0.8991917382067783,0.2015595126258026,0.006379143284590725
OBI,立会日,100,14955956,0.4294944773373965,0.0040250980251332275,106.70410376482212,0.014711497677447082,29.194476779601924,-0.06570740045268852,0.0014301701895492885,-45.94376314989191,0.446933020818854,0.03941945113105475,11.337880360966237,149597,0.0007607073760896614,0.0008585658916003183,0.9493307963942117,0.10129813143599405,0.01207829883427285
OBI,立会日,300,14942356,0.42446964125476716,0.007024330183626815,60.42848644048282,0.036128092124365435,11.749019012506814,-0.0668573426097054,0.0014206087049138563,-47.06246159019526,0.25198644712166146,0.12072670715163432,2.087246915507794,49847,0.0002443195908481029,0.00008739530424198526,0.9833298315218806,0.03331417868925373,-0.026867238718430934
