dt,side,n,sum_A,nq_0.1,A_0.1,spr_0.1,B_0.1,nB_0.1,nq_0.5,A_0.5,spr_0.5,B_0.5,nB_0.5,nq_1,A_1,spr_1,B_1,nB_1,nq_2,A_2,spr_2,B_2,nB_2,nq_5,A_5,spr_5,B_5,nB_5,nq_10,A_10,spr_10,B_10,nB_10,nq_30,A_30,spr_30,B_30,nB_30,nq_60,A_60,spr_60,B_60,nB_60,sum_B_1,n_B_1,sum_rest_1,sum_tot_1,sum_B_10,n_B_10,sum_rest_10,sum_tot_10
2026-05-10,1,1148,-1089.4846297875192,32,0.0,358.2655761156183,-143.62055874395068,32,97,0.2504414029850974,985.6027032658571,-1084.653849651995,97,165,7.6253634433083395,1532.181815688018,-1841.7336094739326,165,315,53.76483290138788,3008.025126399197,-3683.165810565806,315,678,-109.84740425338651,6801.0638126618005,-8112.978602452413,678,1148,-1089.4846297875192,12314.745615621196,-13633.635729133095,1148,1148,-1089.4846297875192,12314.745615621196,-13633.635729133095,1148,1148,-1089.4846297875192,12314.745615621196,-13633.635729133095,1148,-10530.427254542126,1148,-12740.207668058707,-13829.692297846246,-13633.635729133095,1148,-12740.207668058707,-13829.692297846246
2026-05-10,-1,724,1306.9923849855961,14,0.0,157.20719410600827,110.05476929031826,14,54,-14.950360664737605,511.19729523955556,471.9985266339523,54,89,-32.14596100317286,863.7307028189579,862.9228489822807,89,172,-3.1737660742698686,1656.474849688449,1747.2307414861377,172,396,420.87731991695614,3879.466988666811,4131.03244671582,396,724,1306.9923849855961,7397.486078510926,7047.102792235178,724,724,1306.9923849855961,7397.486078510926,7047.102792235178,724,724,1306.9923849855961,7397.486078510926,7047.102792235178,724,6273.16170151311,724,6891.006096610232,8197.998481595834,7047.102792235178,724,6891.006096610232,8197.998481595834
2026-05-11,1,2590,-2187.057475428216,40,0.0,453.01470924707155,-638.347889420208,40,166,46.18442828006842,1878.652145511556,-3038.6643968056806,166,336,80.51053990569862,3980.018670573458,-5903.4374774719545,336,648,144.14154110396586,7586.745970597664,-11079.51559030189,648,1457,-284.3690133113986,16992.460149565482,-23811.053714214373,1457,2590,-2187.057475428216,30605.904061951267,-39582.16310233988,2590,2590,-2187.057475428216,30605.904061951267,-39582.16310233988,2590,2590,-2187.057475428216,30605.904061951267,-39582.16310233988,2590,-27198.73838212488,2590,-33541.813802747005,-35728.87127817526,-39582.16310233988,2590,-33541.813802747005,-35728.87127817526
2026-05-11,-1,3058,2235.4184576340544,67,0.0,651.3670762653961,336.7183495258693,67,191,-13.253655655348345,1948.8006357649479,1867.4628326956686,191,381,-33.50899373487002,4136.451732254279,4491.3001860499635,381,740,38.645955167313716,7978.987021909721,8537.590156533322,740,1708,716.5762578574804,18680.934026925173,19600.443403703535,1708,3058,2235.4184576340544,33413.72225488401,32733.89525964094,3058,3058,2235.4184576340544,33413.72225488401,32733.89525964094,3058,3058,2235.4184576340544,33413.72225488401,32733.89525964094,3058,26888.406663768576,3058,30511.40136454579,32746.8198221798,32733.89525964094,3058,30511.40136454579,32746.8198221798
2026-05-12,1,5600,-9959.447428920495,203,2.3636626375579963,3533.0326350311534,-1931.3036840442846,202,494,-60.81195763432787,7886.251180843581,-6664.059282121361,493,807,-113.08868640624368,11980.979368393177,-11143.974583237634,805,1508,-383.9288533613424,22781.487123732208,-19947.822201641095,1504,3271,-3126.1072705573556,50221.40377916786,-39320.33425217742,3264,5600,-9959.447428920495,87399.6226805307,-62453.13297630645,5588,5600,-9959.447428920495,87399.6226805307,-62453.13297630645,5588,5600,-9959.447428920495,87399.6226805307,-62453.13297630645,5588,-53233.77204848913,5598,-59686.53725354381,-69645.98468246427,-62453.13297630645,5588,-59686.53725354381,-69645.98468246427
2026-05-12,-1,5286,8079.799894263077,275,1.5912586889788836,4077.121086347206,1934.3054952123784,275,524,2.158218177834293,7322.546425810988,5054.607511327846,524,818,-48.54863632000982,10851.180128533359,9578.904812964342,818,1467,2.972742930959676,19690.952187107177,17381.891492459337,1467,3088,1421.0287668323003,42774.459880600305,34731.62243578478,3088,5286,8079.799894263077,75903.65867733212,53957.26862580463,5286,5286,8079.799894263077,75903.65867733212,53957.26862580463,5286,5286,8079.799894263077,75903.65867733212,53957.26862580463,5286,52947.30186414838,5286,51982.997751559626,60062.797645822706,53957.26862580463,5286,51982.997751559626,60062.797645822706
2026-05-13,1,7167,-4781.886007122739,301,0.2587422539182038,2598.8770778358403,-1617.8813610567242,301,677,-74.07162484117035,5224.323946075927,-5348.584831591309,677,1120,22.88381478044471,7857.876717993352,-10247.361652776974,1120,2144,-123.31252248924598,14949.494709454862,-18714.283364233284,2144,4390,-1428.08457976709,31353.38624117391,-35777.03146571452,4390,7167,-4781.886007122739,51923.83199418661,-55715.271419548786,7167,7167,-4781.886007122739,51923.83199418661,-55715.271419548786,7167,7167,-4781.886007122739,51923.83199418661,-55715.271419548786,7167,-53236.71120335281,7167,-53297.801177525784,-58079.687184648494,-55715.271419548786,7167,-53297.801177525784,-58079.687184648494
2026-05-13,-1,6190,6287.121330301495,217,0.0,1825.288640867276,1583.2160644482215,217,572,14.738102974265754,4004.590765822437,5478.673939369088,572,971,-9.802797983735836,6402.16983379357,8918.90987538161,971,1761,281.6707203862393,11450.712719435622,16247.106169285657,1761,3719,1913.4672983213395,24243.157705799742,33902.88855616361,3719,6190,6287.121330301495,41718.474317165455,56300.78203679589,6190,6190,6287.121330301495,41718.474317165455,56300.78203679589,6190,6190,6287.121330301495,41718.474317165455,56300.78203679589,6190,51535.7513448674,6190,52353.52858172092,58640.64991202233,56300.78203679589,6190,52353.52858172092,58640.64991202233
2026-05-14,1,4665,-4702.885695109494,169,9.026085999564692,1256.1026961861587,-929.0398563501371,169,400,2.4297069784604695,2403.645425374922,-3418.136206490119,400,648,-87.52422696911623,3536.61160176029,-6433.4746610909815,648,1209,-325.64602504713696,6477.169270072758,-11960.995129348754,1209,2640,-1868.1867352338581,14146.501239213718,-24302.467669691534,2640,4665,-4702.885695109494,25042.06005978922,-40573.858510670434,4665,4665,-4702.885695109494,25042.06005978922,-40573.858510670434,4665,4665,-4702.885695109494,25042.06005978922,-40573.858510670434,4665,-31638.101846730435,4665,-35129.002625347945,-39831.88832045751,-40573.858510670434,4665,-35129.002625347945,-39831.88832045751
2026-05-14,-1,4141,4059.503193114752,123,-0.5108231599929454,987.7498479944588,1106.418727366031,123,365,-40.083356601463365,2140.690643230854,4152.159494113702,365,622,-34.75588994935269,3470.9278442632167,7050.192195857546,622,1118,-110.40994007869705,6004.8175373088525,13312.163474143681,1118,2368,706.136669550526,12589.09750399395,28185.628119282854,2368,4141,4059.503193114752,22278.150547814774,47301.112268019366,4141,4141,4059.503193114752,22278.150547814774,47301.112268019366,4141,4141,4059.503193114752,22278.150547814774,47301.112268019366,4141,40150.99718693076,4141,42916.63286730434,46976.1360604192,47301.112268019366,4141,42916.63286730434,46976.1360604192
2026-05-15,1,4988,-5001.089543062561,330,0.0,2896.2896234866544,-1363.449157885278,330,524,20.05983041946997,4616.051121570385,-3223.8380120720276,524,700,-29.04299907235524,5837.007753800312,-4694.763012925643,700,1308,-237.39761316802182,10820.030517458174,-8840.727896101373,1308,2889,-1724.9842147324607,23894.601924866132,-19450.337673887414,2889,4988,-5001.089543062561,42351.494078314194,-33792.97230351898,4988,4988,-5001.089543062561,42351.494078314194,-33792.97230351898,4988,4988,-5001.089543062561,42351.494078314194,-33792.97230351898,4988,-29732.46118851666,4988,-31123.92081954851,-36125.010362611196,-33792.97230351898,4988,-31123.92081954851,-36125.010362611196
2026-05-15,-1,3000,3009.987024817292,35,0.0,227.40515003695754,439.18565370606177,35,244,-20.851926394470066,1412.531653418344,2336.3855074545345,244,448,1.4210922396917853,2585.7858240828436,4614.900656251937,448,830,56.628154188826144,4918.354533060759,8655.367116140067,830,1749,935.9389468349534,10180.153752270755,18644.463563959056,1749,3000,3009.987024817292,17605.30995826993,31160.76118753155,3000,3000,3009.987024817292,17605.30995826993,31160.76118753155,3000,3000,3009.987024817292,17605.30995826993,31160.76118753155,3000,25500.710841266162,3000,28597.29979515096,31607.286819968256,31160.76118753155,3000,28597.29979515096,31607.286819968256
2026-05-16,1,1409,-2957.858000295071,41,-0.27227554286629746,392.25629965791836,-861.7563495558907,41,145,17.054760685086094,1114.5852314566785,-2844.136623434317,145,261,64.24329953586903,2052.773195429604,-5591.145698716518,261,459,-21.637731859240773,3593.623088349352,-10005.56886999566,459,862,-858.7671966281638,7144.756307259926,-18016.22585019547,862,1409,-2957.858000295071,12243.943050626222,-27473.962838915206,1409,1409,-2957.858000295071,12243.943050626222,-27473.962838915206,1409,1409,-2957.858000295071,12243.943050626222,-27473.962838915206,1409,-21537.922436486784,1409,-24651.37135472483,-27609.229355019874,-27473.962838915206,1409,-24651.37135472483,-27609.229355019874
2026-05-16,-1,1087,2540.989061674967,24,0.2771196187012158,211.4532615430063,329.6444173592189,24,101,10.092030022957927,874.7086907984395,1708.1610177388739,101,178,23.807755748579446,1386.752646645361,2595.542967617352,178,317,98.70557082697991,2315.8425298650136,4799.8019645873455,317,650,745.4944264662338,4670.149345896668,10270.938854599244,650,1087,2540.989061674967,7881.602687114033,16499.97320442632,1087,1087,2540.989061674967,7881.602687114033,16499.97320442632,1087,1087,2540.989061674967,7881.602687114033,16499.97320442632,1087,13019.53811264631,1087,15470.924955581122,18011.91401725611,16499.97320442632,1087,15470.924955581122,18011.91401725611
