ts,open,high,low,close,volume,dtm,symbol
1777276800,502.54,508.8542,500.3,501.92,0,2026-04-27T08:00:00.000000,MU
1777280400,502.28,507.4645,501.53,506.8,0,2026-04-27T09:00:00.000000,MU
1777284000,506.83,507.47,505.4,507.1,0,2026-04-27T10:00:00.000000,MU
1777287600,507.02,515.74,496.72,515.1981,0,2026-04-27T11:00:00.000000,MU
1777291200,515.1504,516.2,497.961,511.27,0,2026-04-27T12:00:00.000000,MU
1777294800,511.68,514.76,509.1976,510.54,0,2026-04-27T13:00:00.000000,MU
1777296600,510.55999755859375,529.719970703125,510.01849365234375,517.405029296875,15097759,2026-04-27T13:30:00.000000,MU
1777300200,517.239990234375,523.2199096679688,513.3101196289062,521.0750122070312,5368594,2026-04-27T14:30:00.000000,MU
1777303800,521.030029296875,531.3599853515625,520.8201293945312,522.3800048828125,6100710,2026-04-27T15:30:00.000000,MU
1777307400,522.4600219726562,523.5999755859375,518.340087890625,520.0,3200348,2026-04-27T16:30:00.000000,MU
1777311000,519.7999877929688,522.9617919921875,517.2999877929688,518.4498901367188,2620205,2026-04-27T17:30:00.000000,MU
1777314600,518.4199829101562,522.0800170898438,516.25,518.719970703125,2973695,2026-04-27T18:30:00.000000,MU
1777318200,518.7650146484375,524.7999877929688,518.6099853515625,524.7000122070312,2858591,2026-04-27T19:30:00.000000,MU
1777320000,524.71,524.85,521.1781,522.9,0,2026-04-27T20:00:00.000000,MU
1777323600,522.85,523.6,522.5,523.18,0,2026-04-27T21:00:00.000000,MU
1777327200,523.02,526.0,523.02,525.75,0,2026-04-27T22:00:00.000000,MU
1777330800,525.6404,527.0,525.0,526.21,0,2026-04-27T23:00:00.000000,MU
1777363200,519.5562,524.5,514.7759,515.47,0,2026-04-28T08:00:00.000000,MU
1777366800,515.35,517.0,511.4,512.03,0,2026-04-28T09:00:00.000000,MU
1777370400,511.5,514.62,507.15,511.8841,0,2026-04-28T10:00:00.000000,MU
1777374000,511.54,524.56,505.57,506.99,0,2026-04-28T11:00:00.000000,MU
1777377600,506.82,506.922,501.6,502.65,0,2026-04-28T12:00:00.000000,MU
1777381200,502.46,507.45,502.0,503.96,0,2026-04-28T13:00:00.000000,MU
1777383000,503.989990234375,518.8333129882812,497.0,501.95001220703125,14048122,2026-04-28T13:30:00.000000,MU
1777386600,501.96820068359375,502.70989990234375,488.2384033203125,495.16650390625,9228540,2026-04-28T14:30:00.000000,MU
1777390200,495.0400085449219,497.25,492.1000061035156,494.2099914550781,2914653,2026-04-28T15:30:00.000000,MU
1777393800,494.2099914550781,499.6990966796875,490.510009765625,499.44000244140625,4578525,2026-04-28T16:30:00.000000,MU
1777397400,499.360107421875,509.56988525390625,499.360107421875,509.32000732421875,4097507,2026-04-28T17:30:00.000000,MU
