ts,open,high,low,close,volume,dtm,symbol
1777296600,509.19000244140625,510.1000061035156,497.75,506.260009765625,9040200,2026-04-27T13:30:00.000000,SMH
1777383000,488.19000244140625,496.6600036621094,483.2900085449219,491.2099914550781,12664800,2026-04-28T13:30:00.000000,SMH
1777469400,496.3500061035156,499.5799865722656,492.3399963378906,499.5799865722656,6007900,2026-04-29T13:30:00.000000,SMH
1777555800,504.7099914550781,507.7900085449219,495.0199890136719,506.7200012207031,8401600,2026-04-30T13:30:00.000000,SMH
1777642200,504.2099914550781,511.989990234375,502.25,509.82000732421875,5308300,2026-05-01T13:30:00.000000,SMH
1777901400,512.469970703125,513.1500244140625,501.1499938964844,506.7900085449219,6867500,2026-05-04T13:30:00.000000,SMH
1777987800,515.3800048828125,526.2000122070312,514.1199951171875,522.6900024414062,8624600,2026-05-05T13:30:00.000000,SMH
1778074200,537.77001953125,549.8800048828125,532.3499755859375,549.760009765625,15262900,2026-05-06T13:30:00.000000,SMH
1778160600,545.77001953125,549.7000122070312,535.9199829101562,540.0999755859375,10905200,2026-05-07T13:30:00.000000,SMH
1778247000,551.5800170898438,566.7899780273438,549.0,566.5399780273438,8553700,2026-05-08T13:30:00.000000,SMH
1778506200,570.260009765625,578.0599975585938,566.7999877929688,576.3099975585938,12680900,2026-05-11T13:30:00.000000,SMH
1778592600,565.010009765625,570.4000244140625,542.6699829101562,561.25,17720800,2026-05-12T13:30:00.000000,SMH
1778679000,571.7999877929688,576.2000122070312,560.1199951171875,572.4600219726562,9586700,2026-05-13T13:30:00.000000,SMH
1778765400,570.8400268554688,581.1699829101562,567.75,578.3400268554688,8458700,2026-05-14T13:30:00.000000,SMH
1778851800,560.3099975585938,565.8800048828125,552.9099731445312,556.3400268554688,13009600,2026-05-15T13:30:00.000000,SMH
1779111000,565.47998046875,567.2100219726562,536.8699951171875,546.1599731445312,12317500,2026-05-18T13:30:00.000000,SMH
1779197400,534.9400024414062,553.3400268554688,527.8699951171875,543.9600219726562,11905800,2026-05-19T13:30:00.000000,SMH
1779283800,552.75,564.719970703125,551.6500244140625,564.6599731445312,8892200,2026-05-20T13:30:00.000000,SMH
1779370200,561.02001953125,570.5999755859375,557.6199951171875,567.8800048828125,8293800,2026-05-21T13:30:00.000000,SMH
1779456600,574.27001953125,582.5,572.8599853515625,576.3200073242188,7535000,2026-05-22T13:30:00.000000,SMH
1779802200,591.5800170898438,603.969970703125,589.0999755859375,602.1400146484375,10008500,2026-05-26T13:30:00.000000,SMH
1779888600,611.9400024414062,612.2999877929688,584.9299926757812,595.5,11209000,2026-05-27T13:30:00.000000,SMH
1779975000,595.8099975585938,604.739990234375,587.3099975585938,599.8300170898438,7625000,2026-05-28T13:30:00.000000,SMH
1780061400,606.030029296875,611.7899780273438,597.1199951171875,598.9299926757812,7596100,2026-05-29T13:30:00.000000,SMH
1780320600,596.0999755859375,613.4299926757812,593.0900268554688,607.8099975585938,8649000,2026-06-01T13:30:00.000000,SMH
1780407000,619.5999755859375,632.5700073242188,614.469970703125,632.2100219726562,8083500,2026-06-02T13:30:00.000000,SMH
1780493400,640.7999877929688,642.77001953125,623.9099731445312,637.9000244140625,10179900,2026-06-03T13:30:00.000000,SMH
1780579800,613.0,634.780029296875,604.6099853515625,627.530029296875,10462900,2026-06-04T13:30:00.000000,SMH
1780666200,605.0900268554688,607.0,569.6900024414062,569.6900024414062,22038000,2026-06-05T13:30:00.000000,SMH
1780925400,597.2100219726562,606.2000122070312,588.5399780273438,598.1599731445312,13823900,2026-06-08T13:30:00.000000,SMH
