dt,OBI,OFI,empty
2026-05-04,0.9755069159157136,-0.04805459942062951,0.9260185185185185
2026-05-05,0.9759328786825721,-0.005834029377971332,0.9384143518518518
2026-05-06,0.97909509512459,-0.01344032861045717,0.9642037037037037
2026-05-07,0.9824555434607231,-0.0027488884780821274,0.963875
2026-05-08,0.968802760820594,-0.0012323162913829451,0.9465393518518519
2026-05-09,0.9969966892783902,0.000012068552053013195,0.9905949074074074
2026-05-10,0.9960030090331291,-0.018738516052067927,0.99175
2026-05-11,0.9853655770213882,-0.026699065096005656,0.9622291666666667
2026-05-12,0.9678802519855637,-0.003035194388281401,0.9188217592592592
2026-05-13,0.9689043911524942,-0.004868914577648882,0.9156898148148148
2026-05-14,0.9683389876277667,-0.03153430692314193,0.9153587962962964
2026-05-15,0.9293870857458844,-0.01728261766326753,0.7862893518518519
2026-05-16,0.942753643386836,-0.0890927998054547,0.683212962962963
2026-05-17,0.9857340788747262,0.00002119752597558432,0.9663842592592593
2026-05-18,0.9617528484571566,-0.00736220225836561,0.9094907407407408
2026-05-19,0.959120612268833,-0.011547874389685325,0.8885462962962963
2026-05-20,0.962007407267772,-0.0036125125788506874,0.8911736111111112
2026-05-21,0.9657992847574345,-0.021721130623796388,0.9155069444444445
2026-05-22,0.9750836764594072,-0.0036065366313360954,0.9434421296296296
2026-05-23,0.9842141658345804,-0.029094933055789352,0.9596180555555556
2026-05-24,0.9873320232358938,0.0003843659294054786,0.963324074074074
2026-05-25,0.9779904658949585,-0.00006702402856359352,0.9431550925925926
2026-05-26,0.9792605936744572,-0.0036933584391309862,0.9313125
2026-05-27,0.9635400930863943,-0.005263451146810782,0.9176574074074074
2026-05-28,0.9691206847232751,-0.003509300587719945,0.9304166666666667
2026-05-29,0.9668402070780049,-0.0037535626394218017,0.9284050925925926
2026-05-30,0.9944542196560975,0.00011839196461570807,0.9826574074074074
2026-05-31,0.9898420213149531,-0.00010255531757415808,0.9684259259259259
2026-06-01,0.9430466337258103,-0.01516103506586201,0.8501620370370371
2026-06-02,0.8806546505234731,-0.008955257050446103,0.6972986111111111
2026-06-03,0.8807031401444937,-0.0012755862333501194,0.6935046296296297
2026-06-04,0.8439559018817433,-0.027763520140419468,0.6703587962962962
2026-06-05,0.8291194128567834,-0.013485169973303858,0.6349699074074074
2026-06-06,0.9788868781068615,0.0008767666765764,0.9195972222222222
2026-06-07,0.8976447519258827,-0.006498819818575428,0.7600601851851851
2026-06-08,0.8302639041232427,-0.007398203888771941,0.6556689814814814
2026-06-09,0.8348773900373628,-0.001666161670502887,0.6559421296296296
2026-06-10,0.8126949905271272,-0.011148747426964374,0.6460300925925926
2026-06-11,0.813976241228673,-0.0305232099291905,0.6651712962962963
2026-06-12,0.8275734365448401,-0.06151256175809765,0.7140023148148148
2026-06-13,0.9463320334432563,-0.10545183696182785,0.9166226851851852
2026-06-14,0.936501197987231,0.02105660489699712,0.8974560185185185
2026-06-15,0.8825466098311399,-0.03480784428858846,0.7918055555555555
2026-06-16,0.883631395259907,-0.06585722577978279,0.7822777777777777
2026-06-17,0.8382838894395112,-0.12243984429298818,0.7267569444444445
2026-06-18,0.8422667833242597,-0.11625849543916984,0.7057106481481481
2026-06-19,0.834586992571486,-0.10477658913744275,0.7204444444444444
2026-06-20,0.885877978517094,-0.000011350413712038861,0.8000671296296297
2026-06-21,0.895633671084778,0.0017016880586086679,0.8127893518518519
2026-06-22,0.8220959489224005,-0.008734629246468725,0.6875532407407408
2026-06-23,0.7794451474314863,-0.05794908857862478,0.5984699074074074
2026-06-24,0.7464256820523886,-0.06073523356103179,0.5483773148148148
2026-06-25,0.7906509949461683,-0.07796151368689701,0.6252384259259259
2026-06-26,0.779880581135626,-0.06474337706885659,0.6084490740740741
2026-06-27,0.9285352664507981,-0.118328619271894,0.8506365740740741
2026-06-28,0.9008031104469427,-0.08932388323369989,0.804162037037037
2026-06-29,0.8207607791796254,-0.047736189872839084,0.7021342592592592
2026-06-30,0.8436150190719253,-0.05184726855019057,0.7484490740740741
2026-07-01,0.8217819988846594,-0.07123445627337475,0.6923518518518519
2026-07-02,0.7253361115514,-0.0231099263834706,0.5174976851851851
2026-07-03,0.7905876688354693,-0.040699893315139006,0.6136388888888888
2026-07-04,0.9386066877482669,-0.058814355633243,0.8445208333333334
2026-07-05,0.9139903727505714,0.0033550274022828685,0.7904467592592592
2026-07-06,0.7587102944684354,-0.0493336855270894,0.5123518518518518
2026-07-07,0.7060560966964025,-0.04198476619342778,0.4394722222222222
2026-07-08,0.6596422224410531,0.0178691708293252,0.40766435185185185
2026-07-09,0.6905542556966136,-0.022109589225212233,0.4423310185185185
2026-07-10,0.7089872541998573,-0.0890337695546155,0.45259490740740743
2026-07-11,0.8791483085667261,-0.014719434147531836,0.7536041666666666
2026-07-12,0.8954142149470362,-0.09597535175226961,0.7838356481481481
2026-07-13,0.6798185533515784,-0.03581310214643911,0.4364212962962963
2026-07-14,0.6988123271899395,-0.01932118235991198,0.427625
2026-07-15,0.7243406998904681,-0.044659827198923994,0.4761666666666667
2026-07-16,0.7045401849910948,-0.04485903354284732,0.43299074074074073
2026-07-17,0.7208169334348096,-0.04904107255497277,0.44556712962962963
2026-07-18,0.9351928903546186,-0.01774410165208607,0.8519236111111111
2026-07-19,0.9204863615048979,-0.05495925091518155,0.8210555555555555
2026-07-20,0.7273611678112586,-0.020047759774783673,0.46590046296296295
2026-07-21,0.761984407813369,-0.026993811052156744,0.5078634259259259
2026-07-22,0.726552317826883,-0.05020788948362199,0.4345648148148148
2026-07-23,0.7083967931891955,-0.05049597116825879,0.433900462962963
2026-07-24,0.713648171223767,-0.05021787906702112,0.4319212962962963
2026-07-25,0.9346879504413066,-0.13333757730648776,0.8608032407407408
2026-07-26,0.9287176922214724,-0.020091543437089205,0.8462847222222222
2026-07-27,0.7028586357292176,-0.013246637285246615,0.4319722222222222
2026-07-28,0.6751305469904236,0.0008830074590288749,0.3221412037037037
2026-07-29,0.5828507716302991,0.04911689612724634,0.18268055555555557
2026-07-30,0.6456127186979133,0.012889361759664106,0.33094444444444443
2026-07-31,0.6230939875738792,0.026860766350525707,0.3002337962962963
2026-08-01,0.8941294568894824,-0.19158833236091677,0.8110949074074074
2026-08-02,0.8486248578826807,-0.036561031762537284,0.7447083333333333
2026-08-03,0.6646203638942499,-0.030586185790791455,0.36994212962962963
2026-08-04,0.6822968409643732,-0.025638210994841665,0.39608796296296295
2026-08-05,0.7536469595710358,-0.05970082310461144,0.4644097222222222
2026-08-06,0.7487739418501158,-0.020004187939762892,0.47274074074074074
2026-08-07,0.8044856196829451,-0.029084128550825816,0.5672615740740741
2026-08-08,0.9748724496819504,-0.1021522007169605,0.9276111111111112
2026-08-09,0.972599324112559,-0.0365777857500084,0.9233402777777778
2026-08-10,0.8282329774393266,-0.02479300135524522,0.6106111111111111
