feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
best_bid,fwd_mid_100ms,1692166,36,-0.00011206094713884066,-0.0005637125767064738,-0.006193233562021884,0.010395258460542872,-0.595774851152518,0.0303030303030303,0.3370750860140199,10
best_bid,fwd_micro_100ms,1692166,36,0.00017066698790212123,-0.0010356912506220702,-0.0064793994653356175,0.009144791487805668,-0.7085344126189996,-0.4424242424242424,0.3370750860140199,10
best_bid,fwd_mid_300ms,1692166,36,-0.0006000571273188304,-0.0006684758308593401,0.015155846968999123,0.026807011457780933,0.5653687652899491,-0.2727272727272727,0.3370750860140199,10
best_bid,fwd_micro_300ms,1692166,36,-0.0001174420387655445,-0.00042791191231435937,0.01740376005586061,0.031684930105410354,0.5492756334939439,-0.32121212121212117,0.3370750860140199,10
best_bid,fwd_mid_500ms,1692166,36,-0.003240376811157884,0.0007906539764123214,-0.03454539655594543,0.031129721904069343,-1.1097239050962926,-0.09090909090909088,0.3370750860140199,10
best_bid,fwd_micro_500ms,1692166,36,-0.0010809845444879945,0.001025079999146276,-0.016201016616317405,0.024347912825254486,-0.6653965262892333,0.0303030303030303,0.3370750860140199,10
best_bid,fwd_mid_1s,1692166,36,-0.006033396191932343,0.0012785474767415188,0.006878178179288808,0.01201665847711783,0.572386923734769,0.10303030303030303,0.3370750860140199,10
best_bid,fwd_micro_1s,1692166,36,-0.0039018856187821977,0.0021663014735631815,0.047894258641910506,0.033753276278517146,1.4189514003532047,-0.04242424242424241,0.3370750860140199,10
best_bid,fwd_mid_3s,1692166,36,0.002494708817919018,0.007312087716618528,0.0715751843388039,0.04947555918661676,1.4466776225576272,-0.12727272727272726,0.3370750860140199,10
best_bid,fwd_micro_3s,1692166,36,0.004630109441880257,0.0061877304305383175,0.0772847217147054,0.05714938265145605,1.3523281989947507,-0.09090909090909088,0.3370750860140199,10
best_bid,fwd_mid_5s,1692166,36,0.0041794627409632214,-0.005548980604816759,0.15554047665693604,0.1779274566982815,0.8741791713501086,-0.4545454545454545,0.3370750860140199,10
best_bid,fwd_micro_5s,1692166,36,0.00403843266404514,-0.005459212924446984,0.16847690831497997,0.18922777404831348,0.8903392177089425,-0.4545454545454545,0.3370750860140199,10
best_bid,fwd_mid_10s,1692166,36,0.009562357764164057,-0.011075485013768531,0.18640808673342776,0.2571352214450165,0.7249418639962072,-0.3696969696969697,0.3370750860140199,10
best_bid,fwd_micro_10s,1692166,36,0.00932762999748685,-0.010926851067196533,0.17923085793231416,0.2494157834544919,0.7186027101008081,-0.3939393939393939,0.3370750860140199,10
best_bid,fwd_mid_30s,1692166,36,0.0315956404605064,-0.03213831021538932,0.06700236156097422,0.42319846538646083,0.1583237347039723,-0.49090909090909085,0.3370750860140199,10
best_bid,fwd_micro_30s,1692166,36,0.03135789581306261,-0.031998220270466796,0.07493292668075376,0.4279632461069693,0.17509196727147053,-0.49090909090909085,0.3370750860140199,10
best_bid,fwd_mid_60s,1692166,36,0.06947152724021086,-0.061271242045480206,-0.17431225602376854,0.7458143995983381,-0.23372068991647954,-0.41818181818181815,0.3370750860140199,10
best_bid,fwd_micro_60s,1692166,36,0.06906595880029379,-0.0608273441835368,-0.19678947240490044,0.7413160209179283,-0.2654596243060113,-0.41818181818181815,0.3370750860140199,10
best_ask,fwd_mid_100ms,1692166,37,-0.00009629518365371866,-0.0005899046203363288,-0.003103843121881386,0.010337374377799058,-0.30025449484999966,-0.01818181818181818,0.3370425832926557,10
best_ask,fwd_micro_100ms,1692166,37,0.00023923414216421799,-0.0010874943604345065,0.0005746773267162436,0.011465004879717916,0.05012447292829961,-0.41818181818181815,0.3370425832926557,10
best_ask,fwd_mid_300ms,1692166,37,-0.0006405214368236683,-0.0006668340350306425,0.035741588498366963,0.033298422306014396,1.0733718303497906,-0.23636363636363633,0.3370425832926557,10
best_ask,fwd_micro_300ms,1692166,37,-0.00016277211560743212,-0.0005229168035201696,0.041211059067121976,0.038858263468163505,1.060548140574684,-0.41818181818181815,0.3370425832926557,10
best_ask,fwd_mid_500ms,1692166,37,-0.003285666667064333,0.0007602412972689361,-0.029150038325984718,0.031009905490236824,-0.9400234494478654,0.006060606060606061,0.3370425832926557,10
best_ask,fwd_micro_500ms,1692166,37,-0.0012515374280214616,0.0008922508985483365,-0.021487698160981162,0.022803963689833257,-0.9422790903039839,-0.01818181818181818,0.3370425832926557,10
best_ask,fwd_mid_1s,1692166,37,-0.005851675332534975,0.0012991403865248569,-0.006278909120299373,0.013388939581002762,-0.4689623911073856,0.10303030303030303,0.3370425832926557,10
best_ask,fwd_micro_1s,1692166,37,-0.0038050168659470134,0.0022382577659628583,0.024659083727316514,0.03641677047681373,0.6771353803329914,0.006060606060606061,0.3370425832926557,10
best_ask,fwd_mid_3s,1692166,37,0.003039771073697632,0.007451292421077244,0.05118773262090657,0.04839381896737042,1.0577328616164794,-0.19999999999999998,0.3370425832926557,10
best_ask,fwd_micro_3s,1692166,37,0.005268731267964883,0.006374675055015765,0.06993073748651518,0.05652667996746882,1.2371279814551361,-0.09090909090909088,0.3370425832926557,10
best_ask,fwd_mid_5s,1692166,37,0.004729176171721979,-0.0051097105415302034,0.10910964799822712,0.17476425673690812,0.6243247334177828,-0.4666666666666666,0.3370425832926557,10
best_ask,fwd_micro_5s,1692166,37,0.0045766243612015865,-0.005101464120043298,0.1113847505590547,0.18801306415455507,0.5924309093090016,-0.4666666666666666,0.3370425832926557,10
best_ask,fwd_mid_10s,1692166,37,0.010819943661953987,-0.010883582080769675,0.12271101906602684,0.25182862479917917,0.48727986806060186,-0.43030303030303024,0.3370425832926557,10
