dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,50369,45599,2100,2144,4244,68,323.11352340328193,0,0.0,0.0,4108,-15494.963063557781,16354.25870333117,-15171.849540154499,0.5,1,0.0,0.267,4.751669461812972,0.45588235294117646,0.9558823529411765,0.9705882352941176,1.0,1.0,1.0
2026-05-05,73044,69786,2062,2087,4149,76,205.19842040772926,0,0.0,0.0,3997,-13385.913775306177,13439.554139689675,-13180.715354898448,0.5,1,0.0,0.208,2.6999792158911746,0.5394736842105263,0.9736842105263158,0.9736842105263158,1.0,1.0,1.0
2026-05-06,80334,79515,3284,2762,6046,123,486.3910981349,0,0.0,0.0,5800,-19797.075225690227,22236.483614011653,-19310.684127555327,0.5,1,0.0,0.26,3.9543991718284563,0.4796747967479675,0.983739837398374,1.0,1.0,1.0,1.0
2026-05-07,74240,77253,2717,2435,5152,117,275.04768449463825,0,0.0,0.0,4918,-14440.592525174756,14754.432620253592,-14165.544840680117,0.5,1,0.0,0.258,2.350834910210583,0.48717948717948717,0.9658119658119658,0.9914529914529915,0.9914529914529915,1.0,1.0
2026-05-08,78401,75012,3022,2770,5792,154,339.26986282809054,0,0.0,0.0,5484,-15568.300473030391,16120.48067532662,-15229.0306102023,0.5,1,0.0,0.20350000000000001,2.203051057325263,0.564935064935065,0.9805194805194806,0.987012987012987,1.0,1.0,1.0
2026-05-09,15214,16966,1894,2406,4300,92,528.2013814891995,0,0.0,0.0,4116,-10368.28598803564,19397.755205692873,-9840.08460654644,0.5,1,0.0,0.232,5.74131936401304,0.5108695652173914,0.8913043478260869,0.9239130434782609,0.9565217391304348,1.0,1.0
2026-05-10,19252,19799,2208,1799,4007,117,356.4933221551594,0,0.0,0.0,3773,-12023.84051929748,12682.641049671842,-11667.34719714232,0.5,1,0.0,0.271,3.0469514714116173,0.4017094017094017,0.9145299145299145,0.9572649572649573,0.9829059829059829,1.0,1.0
2026-05-11,102640,100689,6797,6159,12956,692,2407.7548700721277,0,0.0,0.0,11572,-42076.24265520423,37263.63071116319,-39668.4877851321,0.5,1,0.0,0.237,3.479414552127352,0.5158959537572254,0.9812138728323699,0.9942196531791907,0.9971098265895953,1.0,1.0
2026-05-12,113614,116457,6481,6366,12847,477,862.2947529540592,0,0.0,0.0,11893,-37772.130437523556,30615.393994378832,-36909.835684569494,0.5,1,0.0,0.26,1.8077458133208781,0.49056603773584906,0.9706498951781971,0.9958071278825996,0.9979035639412998,1.0,1.0
2026-05-13,92552,92248,6405,6511,12916,476,629.5350950113547,0,0.0,0.0,11964,-35342.2848336747,26812.657943435308,-34712.74973866334,0.5,1,0.0,0.206,1.3225527206120908,0.5588235294117647,0.9810924369747899,1.0,1.0,1.0,1.0
2026-05-14,110341,105471,6500,5705,12205,476,561.289848660602,0,0.0,0.0,11253,-26221.314827270915,22908.344371908115,-25660.024978610312,0.5,1,0.0,0.2155,1.1791803543289958,0.523109243697479,0.976890756302521,0.9957983193277311,1.0,1.0,1.0
2026-05-15,135293,132192,6855,6595,13450,612,880.7988228537434,0,0.0,0.0,12226,-33298.38234685889,28214.06761600266,-32417.583524005146,0.5,1,0.0,0.216,1.4392137628329136,0.5326797385620915,0.9869281045751634,0.9983660130718954,0.9983660130718954,1.0,1.0
