window,lo,hi,count
開場前 1 時間,0.001,0.0010115794542598982,6
開場前 1 時間,0.004027170343254595,0.00407380277804113,1
開場前 1 時間,0.004265795188015926,0.00431519076827765,2
開場前 1 時間,0.004466835921509635,0.004518559443749226,1
開場前 1 時間,0.004518559443749226,0.004570881896148752,1
開場前 1 時間,0.004677351412871981,0.0047315125896148025,1
開場前 1 時間,0.004897788193684466,0.004954501908047905,6
開場前 1 時間,0.004954501908047905,0.005011872336272725,1
開場前 1 時間,0.005188000389289609,0.005248074602497723,1
開場前 1 時間,0.00530884444230989,0.005370317963702532,4
開場前 1 時間,0.005432503314924336,0.005495408738576248,2
開場前 1 時間,0.005559042572704037,0.005623413251903491,1
開場前 1 時間,0.005688529308438413,0.005754399373371567,1
開場前 1 時間,0.005821032177708722,0.005888436553555896,11
開場前 1 時間,0.005888436553555896,0.005956621435290109,1
開場前 1 時間,0.005956621435290109,0.0060255958607435805,1
開場前 1 時間,0.006095368972401693,0.006165950018614822,6
開場前 1 時間,0.006165950018614822,0.006237348354824191,3
開場前 1 時間,0.00630957344480193,0.006382634861905483,2
開場前 1 時間,0.006382634861905483,0.006456542290346563,1
開場前 1 時間,0.006456542290346563,0.0065313055264747295,1
開場前 1 時間,0.0065313055264747295,0.006606934480075964,1
開場前 1 時間,0.006606934480075964,0.006683439175686149,1
開場前 1 時間,0.006683439175686149,0.006760829753919818,2
開場前 1 時間,0.006760829753919818,0.006839116472814293,2
開場前 1 時間,0.006918309709189363,0.006998419960022731,8
開場前 1 時間,0.006998419960022731,0.007079457843841388,3
開場前 1 時間,0.007079457843841388,0.007161434102129027,2
開場前 1 時間,0.007161434102129027,0.007244359600749906,2
開場前 1 時間,0.007244359600749906,0.007328245331389044,3
開場前 1 時間,0.007328245331389044,0.007413102413009177,8
開場前 1 時間,0.007413102413009177,0.007498942093324558,8
開場前 1 時間,0.007498942093324558,0.007585775750291836,1
開場前 1 時間,0.007585775750291836,0.007673614893618186,6
開場前 1 時間,0.007673614893618186,0.007762471166286928,2
開場前 1 時間,0.007762471166286928,0.007852356346100726,3
開場前 1 時間,0.007852356346100726,0.00794328234724282,2
開場前 1 時間,0.00794328234724282,0.008035261221856178,8
開場前 1 時間,0.008035261221856178,0.008128305161640995,6
開場前 1 時間,0.008128305161640995,0.008222426499470713,4
開場前 1 時間,0.008317637711026709,0.008413951416451947,3
開場前 1 時間,0.008413951416451947,0.008511380382023759,1
開場前 1 時間,0.008511380382023759,0.008609937521846016,6
開場前 1 時間,0.008709635899560815,0.008810488730080147,3
開場前 1 時間,0.008810488730080147,0.008912509381337459,11
開場前 1 時間,0.008912509381337459,0.00901571137605957,4
開場前 1 時間,0.00901571137605957,0.009120108393559097,3
開場前 1 時間,0.009120108393559097,0.00922571427154763,1
開場前 1 時間,0.00922571427154763,0.009332543007969905,2
開場前 1 時間,0.009332543007969905,0.009440608762859246,1
開場前 1 時間,0.009440608762859246,0.00954992586021437,4
開場前 1 時間,0.00954992586021437,0.009660508789898142,3
開場前 1 時間,0.009660508789898142,0.009772372209558112,4
開場前 1 時間,0.009772372209558112,0.00988553094656939,2
開場前 1 時間,0.00988553094656939,0.01,3
開場前 1 時間,0.01,0.010115794542598982,7
開場前 1 時間,0.010115794542598982,0.010232929922807537,1
開場前 1 時間,0.010232929922807537,0.010351421666793452,7
開場前 1 時間,0.010351421666793452,0.010471285480509006,2
開場前 1 時間,0.010471285480509006,0.010592537251772897,3
開場前 1 時間,0.010592537251772897,0.01071519305237607,3
開場前 1 時間,0.01071519305237607,0.010839269140212038,1
開場前 1 時間,0.01096478196143185,0.01109174815262401,2
開場前 1 時間,0.01109174815262401,0.01122018454301963,4
開場前 1 時間,0.01148153621496884,0.011614486138403438,1
開場前 1 時間,0.011614486138403438,0.011748975549395304,2
開場前 1 時間,0.011748975549395304,0.01188502227437019,5
開場前 1 時間,0.01188502227437019,0.012022644346174132,11
開場前 1 時間,0.012022644346174132,0.012161860006463679,5
開場前 1 時間,0.012161860006463679,0.012302687708123811,23
開場前 1 時間,0.012302687708123811,0.012445146117713845,10
開場前 1 時間,0.012445146117713845,0.012589254117941687,1
開場前 1 時間,0.012589254117941687,0.01273503081016663,2
開場前 1 時間,0.01273503081016663,0.01288249551693135,12
開場前 1 時間,0.01288249551693135,0.013031667784523,4
開場前 1 時間,0.013031667784523,0.013182567385564075,4
開場前 1 時間,0.013182567385564075,0.01333521432163324,13
開場前 1 時間,0.01333521432163324,0.013489628825916533,5
開場前 1 時間,0.013489628825916533,0.013645831365889238,4
開場前 1 時間,0.013645831365889238,0.013803842646028866,5
開場前 1 時間,0.013803842646028866,0.01396368361055939,3
開場前 1 時間,0.01396368361055939,0.014125375446227554,20
開場前 1 時間,0.014125375446227554,0.014288939585111037,2
開場前 1 時間,0.01445439770745928,0.014621771744567183,1
開場前 1 時間,0.014621771744567183,0.014791083881682071,5
開場前 1 時間,0.014791083881682071,0.014962356560944329,16
開場前 1 時間,0.014962356560944329,0.015135612484362071,3
開場前 1 時間,0.01531087461682032,0.015488166189124828,6
開場前 1 時間,0.015488166189124828,0.0156675107010815,3
開場前 1 時間,0.0156675107010815,0.01584893192461114,2
開場前 1 時間,0.01584893192461114,0.016032453906900418,10
開場前 1 時間,0.016032453906900418,0.0162181009735893,4
開場前 1 時間,0.0162181009735893,0.016405897731995387,10
開場前 1 時間,0.016405897731995387,0.016595869074375595,13
開場前 1 時間,0.016595869074375595,0.016788040181225625,2
開場前 1 時間,0.016788040181225625,0.01698243652461746,1
開場前 1 時間,0.01698243652461746,0.017179083871575893,10
開場前 1 時間,0.017179083871575893,0.017378008287493762,4
開場前 1 時間,0.017378008287493762,0.01757923613958693,12
開場前 1 時間,0.01757923613958693,0.01778279410038923,7
開場前 1 時間,0.01778279410038923,0.017988709151287873,8
開場前 1 時間,0.017988709151287873,0.018197008586099826,11
開場前 1 時間,0.018197008586099826,0.018407720014689582,6
開場前 1 時間,0.018407720014689582,0.018620871366628693,8
開場前 1 時間,0.018620871366628693,0.01883649089489802,4
開場前 1 時間,0.01883649089489802,0.019054607179632484,3
開場前 1 時間,0.019054607179632484,0.019275249131909367,8
開場前 1 時間,0.019275249131909367,0.019498445997580455,7
開場前 1 時間,0.019498445997580455,0.019724227361148535,11
開場前 1 時間,0.019724227361148535,0.01995262314968879,6
開場前 1 時間,0.01995262314968879,0.020183663636815598,2
開場前 1 時間,0.020183663636815598,0.020417379446695316,5
開場前 1 時間,0.020417379446695316,0.02065380155810531,7
開場前 1 時間,0.02065380155810531,0.02089296130854041,7
開場前 1 時間,0.02089296130854041,0.021134890398366475,10
開場前 1 時間,0.021134890398366475,0.021379620895022326,13
開場前 1 時間,0.021379620895022326,0.0216271852372702,3
開場前 1 時間,0.0216271852372702,0.02187761623949552,15
開場前 1 時間,0.02187761623949552,0.022130947096056366,16
開場前 1 時間,0.022130947096056366,0.022387211385683423,12
開場前 1 時間,0.022387211385683423,0.022646443075930618,3
開場前 1 時間,0.022646443075930618,0.022908676527677748,18
開場前 1 時間,0.022908676527677748,0.023173946499684798,22
開場前 1 時間,0.023173946499684798,0.023442288153199226,17
開場前 1 時間,0.023442288153199226,0.023713737056616554,16
開場前 1 時間,0.023713737056616554,0.023988329190194897,25
開場前 1 時間,0.023988329190194897,0.024266100950824144,16
開場前 1 時間,0.024266100950824144,0.024547089156850336,23
開場前 1 時間,0.024547089156850336,0.024831331052955728,23
開場前 1 時間,0.024831331052955728,0.025118864315095822,21
開場前 1 時間,0.025118864315095822,0.025409727055493065,30
開場前 1 時間,0.025409727055493065,0.025703957827688646,50
開場前 1 時間,0.025703957827688646,0.026001595631652722,28
開場前 1 時間,0.026001595631652722,0.026302679918953815,39
開場前 1 時間,0.026302679918953815,0.026607250597988085,27
開場前 1 時間,0.026607250597988085,0.02691534803926914,36
開場前 1 時間,0.02691534803926914,0.027227013080779155,16
開場前 1 時間,0.027227013080779155,0.02754228703338169,31
開場前 1 時間,0.02754228703338169,0.02786121168629772,24
開場前 1 時間,0.02786121168629772,0.02818382931264455,31
開場前 1 時間,0.02818382931264455,0.028510182675039096,51
開場前 1 時間,0.028510182675039096,0.028840315031266057,22
開場前 1 時間,0.028840315031266057,0.02917427014001166,28
開場前 1 時間,0.02917427014001166,0.02951209226666384,25
開場前 1 時間,0.02951209226666384,0.029853826189179634,32
開場前 1 時間,0.029853826189179634,0.030199517204020192,62
開場前 1 時間,0.030199517204020192,0.030549211132155155,68
開場前 1 時間,0.030549211132155155,0.03090295432513592,22
開場前 1 時間,0.03090295432513592,0.03126079367123956,25
開場前 1 時間,0.03126079367123956,0.03162277660168379,57
開場前 1 時間,0.03162277660168379,0.03198895109691397,38
開場前 1 時間,0.03198895109691397,0.03235936569296281,31
開場前 1 時間,0.03235936569296281,0.03273406948788386,100
開場前 1 時間,0.03273406948788386,0.03311311214825914,77
開場前 1 時間,0.03311311214825914,0.033496543915782793,49
開場前 1 時間,0.033496543915782793,0.03388441561392028,86
開場前 1 時間,0.03388441561392028,0.03427677865464505,87
開場前 1 時間,0.03427677865464505,0.034673685045253165,61
開場前 1 時間,0.034673685045253165,0.03507518739525679,83
開場前 1 時間,0.03507518739525679,0.03548133892335753,58
開場前 1 時間,0.03548133892335753,0.035892193464500496,83
開場前 1 時間,0.035892193464500496,0.03630780547701017,85
開場前 1 時間,0.03630780547701017,0.0367282300498085,82
開場前 1 時間,0.0367282300498085,0.037153522909717275,76
開場前 1 時間,0.037153522909717275,0.03758374042884443,69
開場前 1 時間,0.03758374042884443,0.038018939632056124,102
開場前 1 時間,0.038018939632056124,0.03845917820453535,75
開場前 1 時間,0.03845917820453535,0.03890451449942805,118
開場前 1 時間,0.03890451449942805,0.039355007545577726,91
開場前 1 時間,0.039355007545577726,0.039810717055349776,73
開場前 1 時間,0.039810717055349776,0.04027170343254595,121
開場前 1 時間,0.04027170343254595,0.0407380277804113,152
開場前 1 時間,0.0407380277804113,0.04120975190973304,217
開場前 1 時間,0.04120975190973304,0.04168693834703355,209
開場前 1 時間,0.04168693834703355,0.042169650342858224,145
開場前 1 時間,0.042169650342858224,0.04265795188015926,210
開場前 1 時間,0.04265795188015926,0.0431519076827765,181
開場前 1 時間,0.0431519076827765,0.04365158322401665,310
開場前 1 時間,0.04365158322401665,0.044157044735331295,256
開場前 1 時間,0.044157044735331295,0.04466835921509635,398
開場前 1 時間,0.04466835921509635,0.04518559443749226,345
開場前 1 時間,0.04518559443749226,0.04570881896148752,392
開場前 1 時間,0.04570881896148752,0.04623810213992603,540
開場前 1 時間,0.04623810213992603,0.046773514128719815,565
開場前 1 時間,0.046773514128719815,0.04731512589614803,627
開場前 1 時間,0.04731512589614803,0.0478630092322638,851
開場前 1 時間,0.0478630092322638,0.04841723675840999,898
開場前 1 時間,0.04841723675840999,0.048977881936844665,1124
開場前 1 時間,0.048977881936844665,0.04954501908047906,1523
開場前 1 時間,0.04954501908047906,0.05011872336272725,2750
開場前 1 時間,0.05011872336272725,0.050699070827470445,3912
開場前 1 時間,0.050699070827470445,0.05128613839913648,4009
開場前 1 時間,0.05128613839913648,0.0518800038928961,4502
開場前 1 時間,0.0518800038928961,0.05248074602497723,4393
開場前 1 時間,0.05248074602497723,0.0530884444230989,4591
開場前 1 時間,0.0530884444230989,0.053703179637025325,5150
開場前 1 時間,0.053703179637025325,0.05432503314924336,5563
開場前 1 時間,0.05432503314924336,0.05495408738576248,5650
開場前 1 時間,0.05495408738576248,0.05559042572704037,6226
開場前 1 時間,0.05559042572704037,0.05623413251903491,6254
開場前 1 時間,0.05623413251903491,0.05688529308438413,7486
開場前 1 時間,0.05688529308438413,0.057543993733715666,7749
開場前 1 時間,0.057543993733715666,0.058210321777087216,8493
開場前 1 時間,0.058210321777087216,0.05888436553555896,10120
開場前 1 時間,0.05888436553555896,0.059566214352901097,11012
開場前 1 時間,0.059566214352901097,0.06025595860743581,12679
開場前 1 時間,0.06025595860743581,0.060953689724016935,15476
開場前 1 時間,0.060953689724016935,0.06165950018614822,18355
開場前 1 時間,0.06165950018614822,0.06237348354824192,22746
開場前 1 時間,0.06237348354824192,0.0630957344480193,28949
開場前 1 時間,0.0630957344480193,0.06382634861905495,37404
開場前 1 時間,0.06382634861905495,0.06456542290346562,51425
開場前 1 時間,0.06456542290346562,0.06531305526474729,67792
開場前 1 時間,0.06531305526474729,0.06606934480075964,87980
開場前 1 時間,0.06606934480075964,0.06683439175686148,102626
開場前 1 時間,0.06683439175686148,0.06760829753919818,105812
開場前 1 時間,0.06760829753919818,0.06839116472814293,87329
開場前 1 時間,0.06839116472814293,0.06918309709189363,70008
開場前 1 時間,0.06918309709189363,0.06998419960022731,52002
開場前 1 時間,0.06998419960022731,0.07079457843841387,41056
開場前 1 時間,0.07079457843841387,0.07161434102129027,32790
開場前 1 時間,0.07161434102129027,0.07244359600749906,27204
開場前 1 時間,0.07244359600749906,0.07328245331389044,24540
開場前 1 時間,0.07328245331389044,0.07413102413009177,21436
開場前 1 時間,0.07413102413009177,0.07498942093324558,19926
開場前 1 時間,0.07498942093324558,0.07585775750291836,18467
開場前 1 時間,0.07585775750291836,0.07673614893618186,17139
開場前 1 時間,0.07673614893618186,0.07762471166286927,15853
開場前 1 時間,0.07762471166286927,0.07852356346100726,15315
開場前 1 時間,0.07852356346100726,0.07943282347242822,15114
開場前 1 時間,0.07943282347242822,0.08035261221856177,14003
開場前 1 時間,0.08035261221856177,0.08128305161640995,13876
開場前 1 時間,0.08128305161640995,0.08222426499470713,13301
開場前 1 時間,0.08222426499470713,0.08317637711026708,12967
開場前 1 時間,0.08317637711026708,0.08413951416451948,12028
開場前 1 時間,0.08413951416451948,0.08511380382023777,12070
