feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
best_bid,fwd_mid_100ms,794094,15,0.00440871822637789,0.0051336895498366635,0.09043208103037036,0.06505385516765,1.390111021050455,0.10303030303030303,0.37293569778892677,10
best_bid,fwd_micro_100ms,794094,15,0.010458857069690486,0.00044305578733986424,0.4127756225486357,0.4165779723529532,0.9908724175144434,0.17575757575757575,0.37293569778892677,10
best_bid,fwd_mid_300ms,794094,15,0.0011810517468163913,0.008311098892606228,0.270046824368495,0.3487972752232892,0.7742228611035433,0.11515151515151514,0.37293569778892677,10
best_bid,fwd_micro_300ms,794094,15,0.016341568659300577,0.008998334890409583,0.4711337542513326,0.45864084237612096,1.0272389868518654,0.13939393939393938,0.37293569778892677,10
best_bid,fwd_mid_500ms,794094,15,0.001118264296072532,0.013033121275603661,0.10092262210183772,0.48132063732871055,0.20967856824496425,0.0303030303030303,0.37293569778892677,10
best_bid,fwd_micro_500ms,794094,15,0.010816534701761579,0.0009235144295344373,0.22629717477559202,0.8040907609130674,0.28143237775624397,0.09090909090909088,0.37293569778892677,10
best_bid,fwd_mid_1s,794094,15,0.0004068820871013444,0.0004897513963261608,0.30569756090329686,0.5835708601800418,0.5238396598640718,0.12727272727272726,0.37293569778892677,10
best_bid,fwd_micro_1s,794094,15,0.00334115308944969,-0.02040986307330481,0.03917711661958385,0.5014083570128517,0.07813415167824914,0.01818181818181818,0.37293569778892677,10
best_bid,fwd_mid_3s,794094,15,0.008002628864587793,-0.004486287450597472,0.06438999828180364,0.5438685659776742,0.11839257186348742,-0.29696969696969694,0.37293569778892677,10
best_bid,fwd_micro_3s,794094,15,0.01586176171215805,-0.021568305482795223,0.21721130376876838,0.9117834635924142,0.2382268514861619,-0.23636363636363633,0.37293569778892677,10
best_bid,fwd_mid_5s,794094,15,0.005263951656639911,-0.006821377350753256,-0.20328309221657806,0.3815432690220291,-0.5327917138667728,-0.28484848484848485,0.37293569778892677,10
best_bid,fwd_micro_5s,794094,15,0.005446512977001567,-0.0066720357093617315,0.26157595358234037,0.2875311482275481,0.9097308420141419,-0.2727272727272727,0.37293569778892677,10
best_bid,fwd_mid_10s,794094,15,0.011610010574957412,-0.013809782939881802,-0.420057067529853,0.8260339726041525,-0.5085227502273088,-0.2727272727272727,0.37293569778892677,10
best_bid,fwd_micro_10s,794094,15,0.012025635452291414,-0.013951786085621594,-0.0858245035251695,0.49672269789163226,-0.17278152153999907,-0.19999999999999998,0.37293569778892677,10
best_bid,fwd_mid_30s,794094,15,0.0324269183233463,-0.04427871832970769,-1.458236023503492,1.8063240200833919,-0.8072948193625693,-0.11515151515151514,0.37293569778892677,10
best_bid,fwd_micro_30s,794094,15,0.03353040866757448,-0.045882042376989736,-1.1382271257966337,1.7776559562181067,-0.6402966343488462,-0.23636363636363633,0.37293569778892677,10
best_bid,fwd_mid_60s,794094,15,0.0643487023350768,-0.10029228617448269,-7.501259404058672,7.682439238263182,-0.9764163661325006,-0.07878787878787878,0.37293569778892677,10
best_bid,fwd_micro_60s,794094,15,0.06628872964259576,-0.10404680142532695,-8.558193990659715,8.128525048016646,-1.0528593982432162,-0.07878787878787878,0.37293569778892677,10
best_ask,fwd_mid_100ms,794094,15,0.004229949893018582,0.00549009706952407,0.09099702484107283,0.06434536877012854,1.4141969590096894,-0.0303030303030303,0.3744468538989087,10
best_ask,fwd_micro_100ms,794094,15,0.009446460457265288,-0.00032937776142798333,0.46597114599675593,0.43154479682315233,1.0797746825521606,0.19999999999999998,0.3744468538989087,10
best_ask,fwd_mid_300ms,794094,15,0.0010671847396875192,0.008563414657094245,0.25042134404961053,0.3523589196863239,0.7106996021912544,-0.0303030303030303,0.3744468538989087,10
best_ask,fwd_micro_300ms,794094,15,0.01344377919401638,0.009183117576243273,0.3169069080016884,0.444745131769212,0.7125584640826116,-0.17575757575757575,0.3744468538989087,10
best_ask,fwd_mid_500ms,794094,15,0.0012535773560589179,0.013245117310216478,0.13271010031677893,0.46794604312333726,0.2836012875138263,0.19999999999999998,0.3744468538989087,10
best_ask,fwd_micro_500ms,794094,15,0.008702601578024313,-0.0008888488995203999,-0.22367188172113503,0.5863271408033084,-0.381479665796622,-0.09090909090909088,0.3744468538989087,10
best_ask,fwd_mid_1s,794094,15,0.00008266161200082515,0.0017765783469980952,0.3324414082392213,0.5781044088545627,0.5750542689994527,0.006060606060606061,0.3744468538989087,10
best_ask,fwd_micro_1s,794094,15,-0.0005360876365676069,-0.023923789000055633,0.002661947920954096,0.5149505887389687,0.005169326881386385,-0.0303030303030303,0.3744468538989087,10
best_ask,fwd_mid_3s,794094,15,0.008406807112741988,-0.004884463511537364,-0.0074683195433412845,0.549417747699756,-0.01359315306906057,-0.18787878787878787,0.3744468538989087,10
best_ask,fwd_micro_3s,794094,15,0.014451136351711169,-0.021536022005657563,0.013630145546686852,0.901321419372978,0.015122402789638495,-0.3939393939393939,0.3744468538989087,10
best_ask,fwd_mid_5s,794094,15,0.005077724538218373,-0.007948646868432701,-0.3736582745872263,0.39543503940207536,-0.9449296024758529,-0.2727272727272727,0.3744468538989087,10
best_ask,fwd_micro_5s,794094,15,0.005313048960915279,-0.008729075938418845,-0.014473400690964618,0.22180052258435706,-0.06525413250755517,-0.34545454545454546,0.3744468538989087,10
best_ask,fwd_mid_10s,794094,15,0.012122534770209864,-0.015285528217394576,-0.5658487981267257,0.8177233127130975,-0.6919807584417699,-0.33333333333333326,0.3744468538989087,10
