metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_px,買い,立会日,20ms,20,生,符号つき,1071286,9.631370555436847e-11,0.0015985449832945872,2.555346063616292e-6,1.6545417334405004
kappa_px,買い,立会日,50ms,50,生,符号つき,1071286,-9.130777092924285e-11,-0.0006212321824542483,3.8592942451686844e-7,-0.6429931392891051
kappa_px,買い,立会日,100ms,100,生,符号つき,1071286,-3.677066950724538e-9,-0.0023735168820094165,5.633582389183702e-6,-2.4566645428333342
kappa_px,買い,立会日,500ms,500,生,符号つき,1071285,4.3766270040080154e-9,0.0007753351829755756,6.011446459597693e-7,0.8024938796606012
kappa_px,買い,立会日,1s,1000,生,符号つき,1071285,9.188799793004578e-9,0.0010196329046974753,1.0396512603418106e-6,1.0553491739972594
kappa_px,買い,立会日,3s,3000,生,符号つき,1071267,-1.3601333515409759e-8,-0.0008014830069392347,6.423750104123574e-7,-0.8295506660732209
kappa_px,買い,立会日,5s,5000,生,符号つき,1071245,-2.6811625379201154e-8,-0.0011785719299313702,1.3890317940221547e-6,-1.2198330430812157
kappa_px,買い,立会日,10s,10000,生,符号つき,1071204,-3.9872868727137796e-8,-0.0011932778457329973,1.4239120171171829e-6,-1.2350301909072308
kappa_px,買い,立会日,30s,30000,生,符号つき,1071063,4.579664716967777e-9,0.00007671698138882278,5.88549523341298e-9,0.07939599767806359
kappa_px,買い,立会日,50s,50000,生,符号つき,1070920,-4.1386721409860184e-8,-0.0005367154817635398,2.8806350836466856e-7,-0.5554209980873083
kappa_px,買い,立会日,100s,100000,生,符号つき,1070591,-1.2211047325694458e-7,-0.001120995012181598,1.2566298173360212e-6,-1.1598860935889228
kappa_px,買い,立会日,10ms,10,生,絶対値,1071286,1.050463465100672e-10,0.0017963322699834931,3.226809624184049e-6,1.859258098274994
kappa_px,買い,立会日,20ms,20,生,絶対値,1071286,1.0213403638757087e-10,0.0016952562766754625,2.873893843607552e-6,1.7546410859204309
kappa_px,買い,立会日,50ms,50,生,絶対値,1071286,2.0126398427390459e-10,0.001369798199893412,1.8763471084312316e-6,1.4177815090352377
kappa_px,買い,立会日,100ms,100,生,絶対値,1071286,1.865146820920034e-8,0.012439586682571682,0.00015474331683321474,12.8763230708621
kappa_px,買い,立会日,500ms,500,生,絶対値,1071285,1.1068162502748198e-7,0.02297739373605423,0.0005279606229016641,23.788526850938904
kappa_px,買い,立会日,1s,1000,生,絶対値,1071285,1.8877106001230468e-7,0.02485323619869353,0.0006176833495480505,25.73174408959781
kappa_px,買い,立会日,3s,3000,生,絶対値,1071267,3.634293288358139e-7,0.02659298119454292,0.0007071866488133135,27.533986961443404
kappa_px,買い,立会日,5s,5000,生,絶対値,1071245,4.7642561385767947e-7,0.02633678994040815,0.000693626504365184,27.268265239148775
kappa_px,買い,立会日,10s,10000,生,絶対値,1071204,6.71057587534473e-7,0.025724961763438987,0.0006617736577303979,26.633863843965845
kappa_px,買い,立会日,30s,30000,生,絶対値,1071063,1.1714954291662363e-6,0.02568291313506062,0.0006596120271030693,26.588550745828645
kappa_px,買い,立会日,50s,50000,生,絶対値,1070920,1.4990811982980888e-6,0.025742478330964016,0.0006626751906201519,26.648478059071394
kappa_px,買い,立会日,100s,100000,生,絶対値,1070591,2.1504044764789217e-6,0.026469738942081822,0.0007006470796619629,27.397645588168828
kappa_px,買い,閉場日,10ms,10,log1p,二乗,47254,1.2678241432717974e-13,0.015352238535082679,0.00023569122803807755,3.337590057426475
kappa_px,買い,閉場日,20ms,20,log1p,二乗,47254,1.2238192490746455e-13,0.012688326043022039,0.00016099361777403132,2.7583501130658044
kappa_px,買い,閉場日,50ms,50,log1p,二乗,47254,2.2332248418363453e-12,0.013841883413575624,0.00019159773643501998,3.0091711783866635
kappa_px,買い,閉場日,100ms,100,log1p,二乗,47254,7.061386110467573e-10,0.036083222538438424,0.0013019989487584706,7.8487107479524125
kappa_px,買い,閉場日,500ms,500,log1p,二乗,47254,2.9462292509980846e-9,0.023978625649852602,0.0005749744880557691,5.213858916661234
kappa_px,買い,閉場日,1s,1000,log1p,二乗,47253,8.349185620936979e-9,0.01075198445451398,0.00011560516971011028,2.337325701648141
kappa_px,買い,閉場日,3s,3000,log1p,二乗,47251,2.8657025702536023e-8,0.014254283436427906,0.00020318459628602294,3.0987449093326664
kappa_px,買い,閉場日,5s,5000,log1p,二乗,47249,4.904386531199445e-8,0.01472681683976289,0.00021687913423192382,3.201423319936827
