dt,side,delta,var,auc,n
2026-06-25,1,0.5,obi,0.5274302496328928,4508
2026-06-25,1,0.5,ofi,0.5007479809104258,4508
2026-06-25,1,0.5,aggr,0.5126535731767009,4508
2026-06-25,1,0.5,depth,0.5452236294664708,4508
2026-06-25,1,0.5,qdepl,0.5283293563387176,4508
2026-06-25,1,0.5,drift,0.5457550171316691,4508
2026-06-25,1,1.0,obi,0.5266740088105727,4508
2026-06-25,1,1.0,ofi,0.5341275085658346,4508
2026-06-25,1,1.0,aggr,0.5152123103279491,4508
2026-06-25,1,1.0,depth,0.5520964880078316,4508
2026-06-25,1,1.0,qdepl,0.5147671928536466,4508
2026-06-25,1,1.0,drift,0.5461071341164954,4508
2026-06-25,1,2.0,obi,0.5275406877141459,4508
2026-06-25,1,2.0,ofi,0.48374235193343124,4508
2026-06-25,1,2.0,aggr,0.4927055800293686,4508
2026-06-25,1,2.0,depth,0.5588671683798335,4508
2026-06-25,1,2.0,qdepl,0.4981488619676946,4508
2026-06-25,1,2.0,drift,0.5312178781204112,4508
2026-06-25,-1,0.5,obi,0.5009857962861185,6076
2026-06-25,-1,0.5,ofi,0.5110232406586802,6076
2026-06-25,-1,0.5,aggr,0.5491160789069678,6076
2026-06-25,-1,0.5,depth,0.5369664312112602,6076
2026-06-25,-1,0.5,qdepl,0.48998232901428485,6076
2026-06-25,-1,0.5,drift,0.5319897908482681,6076
2026-06-25,-1,1.0,obi,0.504609903188146,6076
2026-06-25,-1,1.0,ofi,0.5126683188429898,6076
2026-06-25,-1,1.0,aggr,0.5625427155856877,6076
2026-06-25,-1,1.0,depth,0.5497457852265422,6076
2026-06-25,-1,1.0,qdepl,0.4865584910303185,6076
2026-06-25,-1,1.0,drift,0.5292245587492673,6076
2026-06-25,-1,2.0,obi,0.5325894145793069,6076
2026-06-25,-1,2.0,ofi,0.5429121365330392,6076
2026-06-25,-1,2.0,aggr,0.5638719265903718,6076
2026-06-25,-1,2.0,depth,0.5596223384514295,6076
2026-06-25,-1,2.0,qdepl,0.4725604541727254,6076
2026-06-25,-1,2.0,drift,0.5203214645691329,6076
2026-06-26,1,0.5,obi,0.4742229621370641,6997
2026-06-26,1,0.5,ofi,0.5005246437462771,6997
2026-06-26,1,0.5,aggr,0.5516938279901639,6997
2026-06-26,1,0.5,depth,0.528224611671987,6997
2026-06-26,1,0.5,qdepl,0.5495356864661769,6997
2026-06-26,1,0.5,drift,0.5468265544575627,6997
2026-06-26,1,1.0,obi,0.46771468136992855,6997
2026-06-26,1,1.0,ofi,0.4938753379255571,6997
2026-06-26,1,1.0,aggr,0.5598181693217051,6997
2026-06-26,1,1.0,depth,0.5326443724894231,6997
2026-06-26,1,1.0,qdepl,0.532715266853003,6997
2026-06-26,1,1.0,drift,0.5181474297293032,6997
2026-06-26,1,2.0,obi,0.4811657731685835,6997
2026-06-26,1,2.0,ofi,0.49061776101090016,6997
2026-06-26,1,2.0,aggr,0.5670919055692168,6997
2026-06-26,1,2.0,depth,0.5537125990866464,6997
2026-06-26,1,2.0,qdepl,0.5664253458168507,6997
2026-06-26,1,2.0,drift,0.5386024264455068,6997
2026-06-26,-1,0.5,obi,0.4959258904015615,7712
2026-06-26,-1,0.5,ofi,0.4701121479284029,7712
2026-06-26,-1,0.5,aggr,0.48648338592592927,7712
2026-06-26,-1,0.5,depth,0.5381767407480401,7712
2026-06-26,-1,0.5,qdepl,0.5212737111854928,7712
2026-06-26,-1,0.5,drift,0.4924362577632166,7712
2026-06-26,-1,1.0,obi,0.47937532245510367,7712
2026-06-26,-1,1.0,ofi,0.43360731489698195,7712
2026-06-26,-1,1.0,aggr,0.4965770251546235,7712
2026-06-26,-1,1.0,depth,0.5403765004438075,7712
2026-06-26,-1,1.0,qdepl,0.5212047946966241,7712
2026-06-26,-1,1.0,drift,0.48954239556446755,7712
2026-06-26,-1,2.0,obi,0.47192593326425575,7712
2026-06-26,-1,2.0,ofi,0.4788587639554577,7712
2026-06-26,-1,2.0,aggr,0.5215944460033531,7712
2026-06-26,-1,2.0,depth,0.5474054570303065,7712
2026-06-26,-1,2.0,qdepl,0.5167656693351145,7712
2026-06-26,-1,2.0,drift,0.49625030216623645,7712
2026-06-27,1,0.5,obi,0.44808025720008754,1212
2026-06-27,1,0.5,ofi,0.4705347674594758,1212
2026-06-27,1,0.5,aggr,0.5152249659142554,1212
2026-06-27,1,0.5,depth,0.4271701257385245,1212
2026-06-27,1,0.5,qdepl,0.5650490666397348,1212
2026-06-27,1,0.5,drift,0.48082782070056723,1212
2026-06-27,1,1.0,obi,0.4272332474877544,1212
2026-06-27,1,1.0,ofi,0.482738305643926,1212
2026-06-27,1,1.0,aggr,0.5548233432644886,1212
2026-06-27,1,1.0,depth,0.4378292851251494,1212
2026-06-27,1,1.0,qdepl,0.568596508946456,1212
2026-06-27,1,1.0,drift,0.5250635425608915,1212
2026-06-27,1,2.0,obi,0.4300484775034086,1212
2026-06-27,1,2.0,ofi,0.4705347674594758,1212
2026-06-27,1,2.0,aggr,0.5528497365718998,1212
2026-06-27,1,2.0,depth,0.44890504805669174,1212
2026-06-27,1,2.0,qdepl,0.5622001716911579,1212
2026-06-27,1,2.0,drift,0.5100616068272484,1212
2026-06-27,-1,0.5,obi,0.5184458237078683,2366
2026-06-27,-1,0.5,ofi,0.4465239778451947,2366
2026-06-27,-1,0.5,aggr,0.4092382198224276,2366
2026-06-27,-1,0.5,depth,0.4482841158952378,2366
2026-06-27,-1,0.5,qdepl,0.4022911853934148,2366
2026-06-27,-1,0.5,drift,0.4426563500236578,2366
2026-06-27,-1,1.0,obi,0.5037646469425812,2366
2026-06-27,-1,1.0,ofi,0.39848924267304964,2366
2026-06-27,-1,1.0,aggr,0.4127039438893373,2366
2026-06-27,-1,1.0,depth,0.44988727768654846,2366
2026-06-27,-1,1.0,qdepl,0.39805839294163486,2366
2026-06-27,-1,1.0,drift,0.4242645216955663,2366
2026-06-27,-1,2.0,obi,0.5202059617579115,2366
2026-06-27,-1,2.0,ofi,0.42240529934036575,2366
2026-06-27,-1,2.0,aggr,0.36821397756686797,2366
2026-06-27,-1,2.0,depth,0.47219460602855634,2366
2026-06-27,-1,2.0,qdepl,0.4088429959085975,2366
2026-06-27,-1,2.0,drift,0.42247098444153747,2366
2026-06-28,1,0.5,obi,0.5237502319358588,1597
2026-06-28,1,0.5,ofi,0.5256789617086104,1597
2026-06-28,1,0.5,aggr,0.48252424340081446,1597
2026-06-28,1,0.5,depth,0.5436478871863983,1597
2026-06-28,1,0.5,qdepl,0.4634224943602965,1597
2026-06-28,1,0.5,drift,0.510117286301624,1597
2026-06-28,1,1.0,obi,0.5299026357679274,1597
2026-06-28,1,1.0,ofi,0.4472236056992744,1597
2026-06-28,1,1.0,aggr,0.5044971142296312,1597
2026-06-28,1,1.0,depth,0.5473588609263762,1597
2026-06-28,1,1.0,qdepl,0.46765105127979767,1597
2026-06-28,1,1.0,drift,0.47015595855428277,1597
2026-06-28,1,2.0,obi,0.5261281848455551,1597
2026-06-28,1,2.0,ofi,0.47186984247893043,1597
2026-06-28,1,2.0,aggr,0.49073233137042355,1597
2026-06-28,1,2.0,depth,0.5538994521430873,1597
2026-06-28,1,2.0,qdepl,0.4759445893026299,1597
2026-06-28,1,2.0,drift,0.47773415756013243,1597
2026-06-28,-1,0.5,obi,0.5065195748739403,2565
2026-06-28,-1,0.5,ofi,0.49383856001276744,2565
2026-06-28,-1,0.5,aggr,0.5372669273356664,2565
2026-06-28,-1,0.5,depth,0.5458137166611569,2565
2026-06-28,-1,0.5,qdepl,0.5299028381002322,2565
2026-06-28,-1,0.5,drift,0.5669512746562095,2565
2026-06-28,-1,1.0,obi,0.5151547104712181,2565
2026-06-28,-1,1.0,ofi,0.46553735432364757,2565
2026-06-28,-1,1.0,aggr,0.500163393104811,2565
2026-06-28,-1,1.0,depth,0.5606568402813401,2565
2026-06-28,-1,1.0,qdepl,0.529518104335997,2565
2026-06-28,-1,1.0,drift,0.5374816182757087,2565
2026-06-28,-1,2.0,obi,0.5212192545474581,2565
2026-06-28,-1,2.0,ofi,0.5148735223373574,2565
2026-06-28,-1,2.0,aggr,0.5323765337102774,2565
2026-06-28,-1,2.0,depth,0.5770028004818196,2565
2026-06-28,-1,2.0,qdepl,0.5257705124843731,2565
2026-06-28,-1,2.0,drift,0.5398251693778523,2565
2026-06-29,1,0.5,obi,0.42258636692762624,7171
2026-06-29,1,0.5,ofi,0.5113398354545411,7171
2026-06-29,1,0.5,aggr,0.5332872887904013,7171
2026-06-29,1,0.5,depth,0.5072659260663138,7171
2026-06-29,1,0.5,qdepl,0.53025442343485,7171
2026-06-29,1,0.5,drift,0.5104067956399827,7171
2026-06-29,1,1.0,obi,0.41815151205905365,7171
2026-06-29,1,1.0,ofi,0.5468136933311951,7171
2026-06-29,1,1.0,aggr,0.5470781761015459,7171
2026-06-29,1,1.0,depth,0.4984913426540123,7171
2026-06-29,1,1.0,qdepl,0.5496071027655883,7171
2026-06-29,1,1.0,drift,0.5417468497757303,7171
2026-06-29,1,2.0,obi,0.41144370902764615,7171
2026-06-29,1,2.0,ofi,0.5172289203465854,7171
2026-06-29,1,2.0,aggr,0.5802540589661724,7171
2026-06-29,1,2.0,depth,0.49204194791499617,7171
2026-06-29,1,2.0,qdepl,0.542863703293339,7171
2026-06-29,1,2.0,drift,0.5211989561617074,7171
2026-06-29,-1,0.5,obi,0.47620264772585497,7979
2026-06-29,-1,0.5,ofi,0.4284248105360616,7979
2026-06-29,-1,0.5,aggr,0.45038574393669367,7979
2026-06-29,-1,0.5,depth,0.5131251262097282,7979
2026-06-29,-1,0.5,qdepl,0.5450115549841555,7979
2026-06-29,-1,0.5,drift,0.49766687056086967,7979
2026-06-29,-1,1.0,obi,0.4652962665032379,7979
2026-06-29,-1,1.0,ofi,0.4534216326461061,7979
2026-06-29,-1,1.0,aggr,0.4552499231724293,7979
2026-06-29,-1,1.0,depth,0.5085071477551366,7979
2026-06-29,-1,1.0,qdepl,0.5357692325018719,7979
2026-06-29,-1,1.0,drift,0.5043898950738103,7979
2026-06-29,-1,2.0,obi,0.46292112428164506,7979
2026-06-29,-1,2.0,ofi,0.4504466575746696,7979
2026-06-29,-1,2.0,aggr,0.4607070800254388,7979
2026-06-29,-1,2.0,depth,0.518239913161831,7979
2026-06-29,-1,2.0,qdepl,0.5280002953625919,7979
2026-06-29,-1,2.0,drift,0.50397446798009,7979
2026-06-30,1,0.5,obi,0.45714452322564436,5268
2026-06-30,1,0.5,ofi,0.47204875948879177,5268
2026-06-30,1,0.5,aggr,0.5246046655721553,5268
2026-06-30,1,0.5,depth,0.4993677891261531,5268
2026-06-30,1,0.5,qdepl,0.4486038226243235,5268
2026-06-30,1,0.5,drift,0.5136240542728719,5268
2026-06-30,1,1.0,obi,0.4642429364844212,5268
2026-06-30,1,1.0,ofi,0.48952776909713624,5268
2026-06-30,1,1.0,aggr,0.5253159028052331,5268
2026-06-30,1,1.0,depth,0.5138372678403694,5268
2026-06-30,1,1.0,qdepl,0.44336376711224623,5268
2026-06-30,1,1.0,drift,0.5185808757111247,5268
2026-06-30,1,2.0,obi,0.4857829103134127,5268
2026-06-30,1,2.0,ofi,0.4948653129668972,5268
2026-06-30,1,2.0,aggr,0.517602164646804,5268
2026-06-30,1,2.0,depth,0.5233641093346566,5268
2026-06-30,1,2.0,qdepl,0.4535180914076058,5268
2026-06-30,1,2.0,drift,0.5136855192189403,5268
2026-06-30,-1,0.5,obi,0.41128918513860957,4806
2026-06-30,-1,0.5,ofi,0.40997081167446886,4806
2026-06-30,-1,0.5,aggr,0.5038977881041693,4806
2026-06-30,-1,0.5,depth,0.47048625317077164,4806
2026-06-30,-1,0.5,qdepl,0.5322145551875762,4806
2026-06-30,-1,0.5,drift,0.49932547082459444,4806
2026-06-30,-1,1.0,obi,0.406595204975043,4806
2026-06-30,-1,1.0,ofi,0.4704359191900051,4806
2026-06-30,-1,1.0,aggr,0.5212425548774973,4806
2026-06-30,-1,1.0,depth,0.47667437198265283,4806
2026-06-30,-1,1.0,qdepl,0.5280163781928432,4806
2026-06-30,-1,1.0,drift,0.5033643017411789,4806
2026-06-30,-1,2.0,obi,0.4101936808513387,4806
2026-06-30,-1,2.0,ofi,0.4826716523326974,4806
2026-06-30,-1,2.0,aggr,0.5168451952850788,4806
2026-06-30,-1,2.0,depth,0.4784670153618233,4806
2026-06-30,-1,2.0,qdepl,0.5119999440135401,4806
2026-06-30,-1,2.0,drift,0.5113305289859129,4806
2026-07-01,1,0.5,obi,0.48953803692641096,2968
2026-07-01,1,0.5,ofi,0.5092925889050574,2968
2026-07-01,1,0.5,aggr,0.5217564581507295,2968
2026-07-01,1,0.5,depth,0.46497196054904566,2968
2026-07-01,1,0.5,qdepl,0.5280068304499644,2968
2026-07-01,1,0.5,drift,0.5252518161111253,2968
2026-07-01,1,1.0,obi,0.4990596785036549,2968
2026-07-01,1,1.0,ofi,0.5169874822360079,2968
2026-07-01,1,1.0,aggr,0.5680109151044281,2968
2026-07-01,1,1.0,depth,0.4879523967561036,2968
2026-07-01,1,1.0,qdepl,0.5375547102590068,2968
2026-07-01,1,1.0,drift,0.515530905800493,2968
2026-07-01,1,2.0,obi,0.5075863946967569,2968
2026-07-01,1,2.0,ofi,0.446010228655553,2968
2026-07-01,1,2.0,aggr,0.5141941742615711,2968
2026-07-01,1,2.0,depth,0.5092238021892613,2968
2026-07-01,1,2.0,qdepl,0.5345600061269817,2968
2026-07-01,1,2.0,drift,0.5456091382797364,2968
2026-07-01,-1,0.5,obi,0.5632301083714162,3036
2026-07-01,-1,0.5,ofi,0.486563181692251,3036
2026-07-01,-1,0.5,aggr,0.43930030636645084,3036
2026-07-01,-1,0.5,depth,0.5865370907829156,3036
2026-07-01,-1,0.5,qdepl,0.5051724555311383,3036
2026-07-01,-1,0.5,drift,0.5300845668236605,3036
2026-07-01,-1,1.0,obi,0.5873507505843557,3036
2026-07-01,-1,1.0,ofi,0.459351304679956,3036
2026-07-01,-1,1.0,aggr,0.43860768686605145,3036
2026-07-01,-1,1.0,depth,0.604437606414598,3036
2026-07-01,-1,1.0,qdepl,0.5014961926100862,3036
2026-07-01,-1,1.0,drift,0.5326714670353465,3036
2026-07-01,-1,2.0,obi,0.6117988740562219,3036
2026-07-01,-1,2.0,ofi,0.47083063234143047,3036
2026-07-01,-1,2.0,aggr,0.4449643200090377,3036
2026-07-01,-1,2.0,depth,0.609762034768154,3036
2026-07-01,-1,2.0,qdepl,0.48112712728329077,3036
2026-07-01,-1,2.0,drift,0.515027825820317,3036
2026-07-02,1,0.5,obi,0.46771982315154004,6540
2026-07-02,1,0.5,ofi,0.4896596280575505,6540
2026-07-02,1,0.5,aggr,0.4701430894218912,6540
2026-07-02,1,0.5,depth,0.5266474050680958,6540
2026-07-02,1,0.5,qdepl,0.47041512586748957,6540
2026-07-02,1,0.5,drift,0.5072461212950333,6540
2026-07-02,1,1.0,obi,0.4704465987503226,6540
2026-07-02,1,1.0,ofi,0.48079330898167594,6540
2026-07-02,1,1.0,aggr,0.4564541338830208,6540
2026-07-02,1,1.0,depth,0.5389065300549275,6540
2026-07-02,1,1.0,qdepl,0.4680329491941703,6540
2026-07-02,1,1.0,drift,0.5100141321986388,6540
2026-07-02,1,2.0,obi,0.49090280692945454,6540
2026-07-02,1,2.0,ofi,0.44459774523021905,6540
2026-07-02,1,2.0,aggr,0.4400700213359918,6540
2026-07-02,1,2.0,depth,0.5420223454553958,6540
2026-07-02,1,2.0,qdepl,0.477690607282388,6540
2026-07-02,1,2.0,drift,0.48851975600939,6540
2026-07-02,-1,0.5,obi,0.5177432599163012,8112
2026-07-02,-1,0.5,ofi,0.44806579264475627,8112
2026-07-02,-1,0.5,aggr,0.4132268695424155,8112
2026-07-02,-1,0.5,depth,0.593787088080734,8112
2026-07-02,-1,0.5,qdepl,0.5366407501663516,8112
2026-07-02,-1,0.5,drift,0.49530890250353543,8112
2026-07-02,-1,1.0,obi,0.52100284275639,8112
2026-07-02,-1,1.0,ofi,0.4715847514274411,8112
2026-07-02,-1,1.0,aggr,0.41462854321429277,8112
2026-07-02,-1,1.0,depth,0.6028377165792341,8112
2026-07-02,-1,1.0,qdepl,0.5198497492220503,8112
2026-07-02,-1,1.0,drift,0.5130851296027114,8112
2026-07-02,-1,2.0,obi,0.529069287166141,8112
2026-07-02,-1,2.0,ofi,0.4845562010892054,8112
2026-07-02,-1,2.0,aggr,0.4076458475749037,8112
2026-07-02,-1,2.0,depth,0.6054236510359274,8112
2026-07-02,-1,2.0,qdepl,0.5071608889468235,8112
2026-07-02,-1,2.0,drift,0.5015672674525234,8112
2026-07-03,1,0.5,obi,0.48098723554985356,6801
2026-07-03,1,0.5,ofi,0.44246170111494215,6801
2026-07-03,1,0.5,aggr,0.38148005957949316,6801
2026-07-03,1,0.5,depth,0.5154562995972688,6801
2026-07-03,1,0.5,qdepl,0.517221707907674,6801
2026-07-03,1,0.5,drift,0.48301668565985745,6801
2026-07-03,1,1.0,obi,0.47796060917520955,6801
2026-07-03,1,1.0,ofi,0.41859264640888305,6801
2026-07-03,1,1.0,aggr,0.3900153862394265,6801
2026-07-03,1,1.0,depth,0.52150698752335,6801
2026-07-03,1,1.0,qdepl,0.4997802351483912,6801
2026-07-03,1,1.0,drift,0.4932099680369032,6801
2026-07-03,1,2.0,obi,0.4984403175089141,6801
2026-07-03,1,2.0,ofi,0.42486687892603564,6801
2026-07-03,1,2.0,aggr,0.4012869742888623,6801
2026-07-03,1,2.0,depth,0.5513631495381024,6801
2026-07-03,1,2.0,qdepl,0.45477946705133615,6801
2026-07-03,1,2.0,drift,0.514184822240203,6801
2026-07-03,-1,0.5,obi,0.4417581152519998,7606
2026-07-03,-1,0.5,ofi,0.46594890110507214,7606
2026-07-03,-1,0.5,aggr,0.4476571321689082,7606
2026-07-03,-1,0.5,depth,0.4495663427736611,7606
2026-07-03,-1,0.5,qdepl,0.4227585593197642,7606
2026-07-03,-1,0.5,drift,0.4981859313457413,7606
2026-07-03,-1,1.0,obi,0.4584235075996928,7606
2026-07-03,-1,1.0,ofi,0.4662061407487466,7606
2026-07-03,-1,1.0,aggr,0.46252584275681413,7606
2026-07-03,-1,1.0,depth,0.46116826107728764,7606
2026-07-03,-1,1.0,qdepl,0.41464946292854915,7606
2026-07-03,-1,1.0,drift,0.48189624710902385,7606
2026-07-03,-1,2.0,obi,0.45985128481590626,7606
2026-07-03,-1,2.0,ofi,0.4597919965856891,7606
2026-07-03,-1,2.0,aggr,0.42180865171868914,7606
2026-07-03,-1,2.0,depth,0.4694277919032796,7606
2026-07-03,-1,2.0,qdepl,0.3929772929318062,7606
2026-07-03,-1,2.0,drift,0.5136915854342318,7606
2026-07-04,1,0.5,obi,0.4515375288729963,1524
2026-07-04,1,0.5,ofi,0.5201100586426279,1524
2026-07-04,1,0.5,aggr,0.5849247495443219,1524
2026-07-04,1,0.5,depth,0.5128673862945943,1524
2026-07-04,1,0.5,qdepl,0.4546556786458933,1524
2026-07-04,1,0.5,drift,0.5647544691249642,1524
2026-07-04,1,1.0,obi,0.47078976176265125,1524
2026-07-04,1,1.0,ofi,0.5354652734470142,1524
2026-07-04,1,1.0,aggr,0.5779176112563869,1524
2026-07-04,1,1.0,depth,0.5189832422869287,1524
2026-07-04,1,1.0,qdepl,0.4646043161616513,1524
2026-07-04,1,1.0,drift,0.5343170449040332,1524
2026-07-04,1,2.0,obi,0.4530979420211499,1524
2026-07-04,1,2.0,ofi,0.4512538173915138,1524
2026-07-04,1,2.0,aggr,0.557303027950934,1524
2026-07-04,1,2.0,depth,0.5080978215775964,1524
2026-07-04,1,2.0,qdepl,0.5124284364553194,1524
2026-07-04,1,2.0,drift,0.4934920333280695,1524
2026-07-04,-1,0.5,obi,0.48451442455622873,1535
2026-07-04,-1,0.5,ofi,0.5458996912434084,1535
2026-07-04,-1,0.5,aggr,0.5532525544037602,1535
2026-07-04,-1,0.5,depth,0.4739068849536865,1535
2026-07-04,-1,0.5,qdepl,0.5313239397765493,1535
2026-07-04,-1,0.5,drift,0.5658441999384609,1535
2026-07-04,-1,1.0,obi,0.46776888879457607,1535
2026-07-04,-1,1.0,ofi,0.54378030536133,1535
2026-07-04,-1,1.0,aggr,0.5545178198177169,1535
2026-07-04,-1,1.0,depth,0.4465485044934164,1535
2026-07-04,-1,1.0,qdepl,0.5509421850629715,1535
2026-07-04,-1,1.0,drift,0.555974068690384,1535
2026-07-04,-1,2.0,obi,0.4646680601385691,1535
2026-07-04,-1,2.0,ofi,0.5291408927415675,1535
