var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,立会日,1,200,32,0.8971067452926855,0.8792233004991493,0.9159019013433795,-0.00014207249947714186
OBI,立会日,2,400,32,0.8168019056335785,0.786905159049856,0.8475270411954156,0.00027059999110075166
OBI,立会日,3,600,32,0.7695858633958502,0.7361869732376056,0.803382711357106,0.00003116306798917279
OBI,立会日,4,800,32,0.7370085202259458,0.7025061164547958,0.7728647903132175,0.00045111791236990257
OBI,立会日,5,1000,32,0.7219841227239425,0.6889631936847216,0.7563552752829691,-0.00027561584884151487
OBI,立会日,6,1200,32,0.7183311179762528,0.689111972967766,0.7498040064505432,0.00004671906868554935
OBI,立会日,7,1400,32,0.7109533523082097,0.6824274980876894,0.7412299980582191,0.00003884829959375383
OBI,立会日,8,1600,32,0.6957255210600303,0.6662786520294182,0.7265018931574538,-0.0002635361380323118
OBI,立会日,9,1800,32,0.6783257474630202,0.6478717768058362,0.7099914450039941,-0.00023678669125691353
OBI,立会日,10,2000,32,0.6630921417553078,0.6309626093839894,0.6953321895194412,3.0388625882328503e-6
OBI,立会日,11,2200,32,0.6516554966806557,0.6191922154880309,0.6843660324869878,0.00008164276530190047
OBI,立会日,12,2400,32,0.6441744920660054,0.6128364512671243,0.6758905757704183,-0.0004233772380939513
OBI,立会日,13,2600,32,0.6383600153023683,0.6078289426636215,0.6686490124554008,0.00032312731877307986
OBI,立会日,14,2800,32,0.6309860121737482,0.6012965219352291,0.6607513896621197,-0.0002510013678307896
OBI,立会日,15,3000,32,0.6215820312971074,0.5918518573441218,0.6517924582338235,-0.0005770009803128716
OBI,立会日,16,3200,32,0.6114546093142204,0.5811993375690412,0.6424754405589106,-0.00002391512250291587
OBI,立会日,17,3400,32,0.6023006794557487,0.5717166678005619,0.6338094709591915,-0.00035578896514514827
OBI,立会日,18,3600,32,0.5954818815253577,0.5650302478180029,0.6269436809925454,-0.00023103503045388037
OBI,立会日,19,3800,32,0.5908348197251201,0.560905723772794,0.6218618572940027,-0.00037557275705009515
OBI,立会日,20,4000,32,0.5872014875660868,0.5578827729384468,0.6176928458854725,0.00011118414494356354
OBI,立会日,21,4200,32,0.5827169984999188,0.5537450774568116,0.6127408444530301,-0.00037590869548360375
OBI,立会日,22,4400,32,0.5766635011780472,0.5475068448516941,0.6067724522681953,0.0004351912940206686
OBI,立会日,23,4600,32,0.570464309371046,0.5411065203780094,0.6006792197976614,0.00006416180782406906
OBI,立会日,24,4800,32,0.5652831634413413,0.5357966621273326,0.5961455114080663,-9.409608638485684e-6
OBI,立会日,25,5000,32,0.5613970195267506,0.5320083574398606,0.5923910329106674,0.00010419423365340641
OBI,立会日,26,5200,32,0.5584335134987322,0.5292296676035104,0.5890819953421611,0.00047925132058413854
OBI,立会日,27,5400,32,0.5552728962602302,0.5261869092394926,0.5859260595097532,-0.0002935235344226905
OBI,立会日,28,5600,32,0.5506814315440252,0.5216580486303154,0.5811100812759306,-0.00005080821556649491
OBI,立会日,29,5800,32,0.5455506336515981,0.516570753861795,0.5758234457291757,-0.00025978105630396176
OBI,立会日,30,6000,32,0.5407055057333323,0.5118095172716332,0.5708151019267307,0.00004687111884191166
OBI,立会日,31,6200,32,0.5362762571553374,0.5073712277914092,0.5661560904026429,-0.00034363323846069453
OBI,立会日,32,6400,32,0.5323308730746984,0.503407817414389,0.5622060355439086,0.0003397429496769175
OBI,立会日,33,6600,32,0.5282424817059708,0.4993811459132093,0.557911255538199,-0.000039458338069776506
OBI,立会日,34,6800,32,0.5243263775135032,0.49562908214108603,0.5537505148421773,0.00039712971096833745
OBI,立会日,35,7000,32,0.5205976875007111,0.49185569807087803,0.5498835672381496,-0.00023016763850197214
OBI,立会日,36,7200,32,0.5167130392256405,0.4879050596939149,0.5459996937736434,0.000039156355027943665
OBI,立会日,37,7400,32,0.5129676940027801,0.4842250821126998,0.5422760754986153,-0.0004680207018096175
OBI,立会日,38,7600,32,0.5095967588013492,0.48099777170184493,0.5388619975806769,0.00002087852717963555
OBI,立会日,39,7800,32,0.5066549566021562,0.478227967811916,0.5358787164105298,0.00024213271162958744
OBI,立会日,40,8000,32,0.5041592244171453,0.4758515816549805,0.5333605959937314,-0.00009257260779022363
OBI,立会日,41,8200,32,0.5020396629180046,0.47373186844518367,0.53124929116657,-0.0001825341760436651
OBI,立会日,42,8400,32,0.4998701416269998,0.47178002719029155,0.528902680775409,-0.0003779511987720503
OBI,立会日,43,8600,32,0.49720355633892604,0.4689888075305743,0.526229129793676,-0.00023730543774493572
OBI,立会日,44,8800,32,0.4941270813395428,0.46578367358151346,0.5231909835995533,0.00003225050180065875
OBI,立会日,45,9000,32,0.49122421721468845,0.462883980276527,0.520339889037415,0.00012004249116007912
OBI,立会日,46,9200,32,0.4886495796657363,0.46042346689304375,0.5177888446426647,0.00043641807591519746
OBI,立会日,47,9400,32,0.48635094040724924,0.4582744844773625,0.515483388498672,0.00002449762891233598
OBI,立会日,48,9600,32,0.4844913981244519,0.4565863964986158,0.5135213041423278,-0.0005470984284915141
OBI,立会日,49,9800,32,0.483166296792467,0.4553946626775452,0.511955151032568,-0.0008006145864326896
OBI,立会日,50,10000,32,0.48205617965909964,0.4543988751849812,0.5106510190009446,0.0002471024362770967
OBI,立会日,51,10200,32,0.4811494256945168,0.45373030174481693,0.5096533228530077,-0.00021000963679623755
OBI,立会日,52,10400,32,0.4805013166052147,0.4534025738584821,0.5096284926543597,0.000226790715058629
OBI,立会日,53,10600,32,0.4796365455820657,0.45293572234175405,0.5091965059001788,-0.000037578311660783944
OBI,立会日,54,10800,32,0.4776063175989712,0.4507552911451568,0.5072705051648364,0.0001136588240791163
OBI,立会日,55,11000,32,0.474455546539988,0.44742657591650997,0.5039444577051184,-0.0002826127193025761
OBI,立会日,56,11200,32,0.47078937047676406,0.4436689366133552,0.4999000682631755,0.00006376123911616013
OBI,立会日,57,11400,32,0.46704453386356864,0.4401259131118002,0.4957667843944935,0.0003731196662198041
OBI,立会日,58,11600,32,0.4636602258201079,0.4371335309177417,0.4923687315319912,-0.00030727433402407854
OBI,立会日,59,11800,32,0.46079311546514884,0.434429143565366,0.48928378671422473,0.00046661495706434234
OBI,立会日,60,12000,32,0.4583373032080313,0.4319868742176664,0.48635819694904336,-0.0002092527422677279
OBI,立会日,61,12200,32,0.45588444340190815,0.429608089615996,0.4836876987996356,0.00014107550143876963
OBI,立会日,62,12400,32,0.4536942622178482,0.4273656908703229,0.48152562480619326,-0.000058074351172154805
OBI,立会日,63,12600,32,0.4516823161174036,0.42528182836299677,0.47955080009251805,-0.00027279974198749456
OBI,立会日,64,12800,32,0.4494972463441075,0.42315076701143856,0.477189574424766,-0.00029044946139758103
OBI,立会日,65,13000,32,0.4471029693171908,0.4208893212827442,0.47458160567870233,-0.0003896918991336112
OBI,立会日,66,13200,32,0.4447776134420801,0.41875119812582046,0.47214535701687765,-0.00018812336549952236
OBI,立会日,67,13400,32,0.4425404429480092,0.4166295553693112,0.4698999051953287,0.0003774439128567963
OBI,立会日,68,13600,32,0.44036397892020673,0.4145230324114661,0.46777283636369194,0.000022158936180386536
OBI,立会日,69,13800,32,0.4383097472840014,0.412482087573718,0.46573959928804864,-1.8342247510904968e-6
OBI,立会日,70,14000,32,0.4363528106426786,0.41045947327242044,0.4638353811124601,0.00014519740609491674
OBI,立会日,71,14200,32,0.43453335195930687,0.40870750115746474,0.462182754963352,0.00006217109498901586
OBI,立会日,72,14400,32,0.43306808746075964,0.4074846580022823,0.46086169506857144,0.00025276946126423554
OBI,立会日,73,14600,32,0.43176799600656485,0.40624127761472206,0.4596966685729496,0.0001267023696051527
OBI,立会日,74,14800,32,0.4304673612134615,0.40493112590785424,0.45837269494890975,0.0007788547781550993
OBI,立会日,75,15000,32,0.4290582833224022,0.40363538937932875,0.4568235440054164,-0.00024422453363875577
OBI,立会日,76,15200,32,0.42774925410115305,0.40248068725676023,0.45531694759396846,0.0001739250453115283
OBI,立会日,77,15400,32,0.4265960657402757,0.4014158546082484,0.4540412913014249,0.000026014786015707246
OBI,立会日,78,15600,32,0.4256371712515802,0.40039119273829027,0.45330845571468936,-0.000060682270207799955
OBI,立会日,79,15800,32,0.4247882252043893,0.39948959719381616,0.45266172609577826,0.00013408114959436492
OBI,立会日,80,16000,32,0.4239435928770464,0.3986076082421255,0.45174985956810865,-0.00002035958285801184
OBI,立会日,81,16200,32,0.42270674901660366,0.39748569668464373,0.45041939125426894,-0.000018366636659328413
OBI,立会日,82,16400,32,0.42073146416602686,0.3956678494148793,0.4484645056115949,-0.0001108959226260288
OBI,立会日,83,16600,32,0.4186568431911925,0.39359055819237126,0.4463640590971871,-0.0002723228261709584
OBI,立会日,84,16800,32,0.4166056304851401,0.3914634824862118,0.44407453366887345,-0.00013285168261088383
OBI,立会日,85,17000,32,0.4143690779554198,0.3891978769716003,0.4416701342246777,1.5495380803477157e-6
OBI,立会日,86,17200,32,0.4122274101605865,0.38725358160309536,0.4393975284503067,0.00028096684460738133
OBI,立会日,87,17400,32,0.4103595753585664,0.3856132103809754,0.4374602653948069,-0.00025264082103339117
OBI,立会日,88,17600,32,0.4086541950118613,0.38396339153957304,0.43555479391200114,-0.00021772660331963168
OBI,立会日,89,17800,32,0.4070151933913032,0.3823651190883153,0.43378667808576826,0.00010425213473886258
OBI,立会日,90,18000,32,0.40555499514012044,0.3808199804508002,0.4322189336730011,-0.00018678237940149435
OBI,立会日,91,18200,32,0.404143143863548,0.3794157615831404,0.4308309012969815,0.00041466258470768363
OBI,立会日,92,18400,32,0.4027653571775869,0.3780307126613255,0.4294229849570328,-0.00018364872209627713
OBI,立会日,93,18600,32,0.4015633110892641,0.3768042048116278,0.4282951241201987,0.00027805682050038784
OBI,立会日,94,18800,32,0.40065539262676114,0.3759329308597459,0.42744590183981146,-0.0005668995264691757
OBI,立会日,95,19000,32,0.39971664569433146,0.3751237104570537,0.42656865901532726,-0.00012568370017577123
OBI,立会日,96,19200,32,0.3985660999416313,0.37406725276823605,0.42553743480154455,-0.00009420802418466107
OBI,立会日,97,19400,32,0.3973421844026197,0.3728237210083818,0.4243874821081923,-0.00046967468106716816
OBI,立会日,98,19600,32,0.3962533087172513,0.371704922089026,0.42339295087482065,0.0002039347865200007
OBI,立会日,99,19800,32,0.39524552084710396,0.3707596801190846,0.42227484313822355,-0.00026681086712037477
OBI,立会日,100,20000,32,0.394276478778546,0.3699141686755431,0.42116605017133857,-0.000357946040243624
OBI,立会日,101,20200,32,0.39324612079540877,0.3688801417141357,0.42025133114315677,-0.00006542315381839338
OBI,立会日,102,20400,32,0.3923933505008056,0.36799083856283166,0.41940960593715715,-0.0001596227431345965
OBI,立会日,103,20600,32,0.39182329563137547,0.36732245017037807,0.4189410390037,0.00009678189722980893
OBI,立会日,104,20800,32,0.3915529270237549,0.3670741126773046,0.4187894368554305,-0.000758795341614735
OBI,立会日,105,21000,32,0.3913818038469807,0.3672604603305191,0.4187500462927704,0.0004464186147955938
OBI,立会日,106,21200,32,0.3910805136249174,0.36740885213110747,0.41849393201493545,0.00018747192122783946
OBI,立会日,107,21400,32,0.3903635589223631,0.36677006156527964,0.41777456712457345,-0.0002956039863003916
OBI,立会日,108,21600,32,0.38917065032273956,0.3653845448704237,0.41669631352959974,0.00007810795918991118
OBI,立会日,109,21800,32,0.3874613947982932,0.3637877096451879,0.414943792169616,-0.0002776647662153804
OBI,立会日,110,22000,32,0.38543238635683896,0.36176514984075137,0.4130052628565436,0.00027373541416110016
OBI,立会日,111,22200,32,0.38335701850002774,0.35957815683008854,0.41101262785317916,0.00038257568219401207
OBI,立会日,112,22400,32,0.38141525175027124,0.35766647440825794,0.4088924710867375,0.000028916153829198205
OBI,立会日,113,22600,32,0.3797328454757846,0.3561069744164223,0.40695068534933854,-0.000614614229895206
OBI,立会日,114,22800,32,0.3782479766433291,0.35430166430149473,0.4053718189138288,0.00004927593044722702
OBI,立会日,115,23000,32,0.37702268469566724,0.35288025736848155,0.4041125096151203,0.00013680035697539205
OBI,立会日,116,23200,32,0.375796666306734,0.35186742449770547,0.4028365490943069,0.0006138396826145738
OBI,立会日,117,23400,32,0.3744688506336479,0.35072179774331813,0.40166342657047804,-0.00002539820396204486
OBI,立会日,118,23600,32,0.37302374366691693,0.3493831831748228,0.4001203974937399,0.0001577516460169181
OBI,立会日,119,23800,32,0.3718152342640375,0.3483438184458565,0.398865909162632,0.00013770384539192357
OBI,立会日,120,24000,32,0.3707465477393802,0.3472707476480885,0.39770980737863026,-0.0006660172524821599
OBI,立会日,121,24200,32,0.3696468257055059,0.3462451299445975,0.3965779393449812,-0.0001763765623093916
OBI,立会日,122,24400,32,0.36852400329853685,0.34517590563276457,0.39542608388584277,0.00007633884805285349
OBI,立会日,123,24600,32,0.3674456697978073,0.3442170531247671,0.39438482163372873,-0.00041751203831027713
OBI,立会日,124,24800,32,0.36655544850264266,0.34312843708900914,0.39352325426432455,0.0003951286318237784
OBI,立会日,125,25000,32,0.36581300268714956,0.3422091065803451,0.3928120545669914,0.0003514134640837928
OBI,立会日,126,25200,32,0.3652725662183851,0.34164626422615485,0.39229809459881987,-0.0003317565435585183
OBI,立会日,127,25400,32,0.3645891830973252,0.3409731910080523,0.39167720417365887,0.00022584967583597998
OBI,立会日,128,25600,32,0.3638283925528799,0.34046443807465,0.39091853509805885,0.00011817017721058163
OBI,立会日,129,25800,32,0.36314245629687725,0.3397508482416733,0.3903124277167754,0.0001249995253693733
OBI,立会日,130,26000,32,0.3626486297890494,0.3392221883164116,0.38979677901453774,-0.00006948457871896706
OBI,立会日,131,26200,32,0.36222391130267484,0.33878778707790125,0.38941849804066986,-0.000021069603288865354
OBI,立会日,132,26400,32,0.36183996869818036,0.33838321941968,0.3893134326141571,-0.00005163512230792875
OBI,立会日,133,26600,32,0.3616404454357435,0.33816716545778114,0.38935648265309913,0.0006129127672417931
OBI,立会日,134,26800,32,0.3615010068590123,0.3382033964618595,0.3894265835932393,-0.00015802402695329527
OBI,立会日,135,27000,32,0.36092687498183484,0.33772757610029375,0.3889169362035693,-0.000046958804314795966
OBI,立会日,136,27200,32,0.35984985582387424,0.33657185128570605,0.38790386366384727,0.00034806523546487996
OBI,立会日,137,27400,32,0.358479988438117,0.33510733108824453,0.386338314696964,-0.00021188872417099127
OBI,立会日,138,27600,32,0.3569274678068443,0.33352441037275404,0.38457035878008267,0.0007110977417056605
OBI,立会日,139,27800,32,0.35543687050335726,0.3319983911631767,0.3828113989519907,0.0001358766083459608
OBI,立会日,140,28000,32,0.35428041869076665,0.33078979088029253,0.3814406726688623,0.00042556755967662136
OBI,立会日,141,28200,32,0.3532667282791606,0.3297495250430046,0.3803421798372104,-0.00037204187971563187
OBI,立会日,142,28400,32,0.3524954412154365,0.32898045111112767,0.3795538067988733,-0.00033572795884554167
OBI,立会日,143,28600,32,0.35194745759045565,0.3284528747747229,0.3789698204616669,0.0003536969532362055
OBI,立会日,144,28800,32,0.35124862368232695,0.3276838805377895,0.3782772780318025,-0.0005011941872317988
OBI,立会日,145,29000,32,0.3506381310015646,0.32704026040740475,0.37778193090548096,-0.0004999209822049613
OBI,立会日,146,29200,32,0.35011418722159415,0.32647227547654595,0.3773202759464199,-0.00010682659487167907
OBI,立会日,147,29400,32,0.3496730614874837,0.32595980885112136,0.3768934840969692,0.00010023091335774639
OBI,立会日,148,29600,32,0.3492395983800441,0.32538880919025853,0.3764408256118713,0.0002572804530601742
OBI,立会日,149,29800,32,0.34893924329379067,0.3251376085630863,0.3760035978751451,0.000045486908480182864
OBI,立会日,150,30000,32,0.34876056316773685,0.3251280014065748,0.37559061825224654,0.00009236239432117616
OBI,立会日,200,40000,32,0.30809608218793333,0.2856438764063038,0.3344653935024965,0.00007312658785189652
OBI,立会日,300,60000,32,0.26884881160953045,0.24741170039946087,0.2936972851547149,-0.000155232314566964
OBI,立会日,450,90000,32,0.22414954943245582,0.2036115173350093,0.24866850807690918,-0.00031806454918762155
OBI,立会日,600,120000,32,0.19678268576279048,0.1757554841283421,0.22020590923619568,0.00008606992434020922
OBI,立会日,900,180000,32,0.1606360702088453,0.13946237755557334,0.1845341819151975,0.00006156901636575026
OBI,立会日,1500,300000,32,0.12750640180915174,0.10627135832193249,0.14846950620981794,-0.000019916701443223262
OBI,閉場日,1,200,15,0.9301050592465719,0.9039527100284112,0.9521336205426939,0.00009970319407808236
OBI,閉場日,2,400,15,0.8710397244574888,0.8247550294436595,0.9101136476261453,-0.0001954656008921325
OBI,閉場日,3,600,15,0.8365897462835317,0.7817871986639039,0.8832802326915983,0.0011260763902491426
OBI,閉場日,4,800,15,0.8137240251941154,0.7561279753930408,0.8627005514872166,0.000021080708105185546
OBI,閉場日,5,1000,15,0.8070625804516772,0.7554498311565374,0.850509424159074,-0.0005734995689741499
OBI,閉場日,6,1200,15,0.8105767833037951,0.7679281759473604,0.8438141399531324,0.00009708276945745304
OBI,閉場日,7,1400,15,0.8081005231990163,0.7690248069308518,0.8370179423673603,0.000497698250775207
OBI,閉場日,8,1600,15,0.7952442402495719,0.7537025009648146,0.8278784926584389,0.00028840954550224824
OBI,閉場日,9,1800,15,0.77974026050475,0.7321408176928722,0.8170702345522455,-0.0004418360657695314
OBI,閉場日,10,2000,15,0.7669667046257522,0.7148620326131884,0.8078270315831421,0.0005020456267133844
OBI,閉場日,11,2200,15,0.7592587223849435,0.708584511786493,0.7995859682359164,-0.00007339161959227864
OBI,閉場日,12,2400,15,0.7563643059429395,0.7104936647142986,0.7937262696217451,-0.00021193301517140453
OBI,閉場日,13,2600,15,0.755131927322412,0.7136227667237796,0.7897270270619777,-0.00017983016287740437
OBI,閉場日,14,2800,15,0.7504748316540385,0.7095264816344139,0.7850424738080561,-0.0001166623242188438
OBI,閉場日,15,3000,15,0.7425050749859932,0.7005492357169794,0.7795155014661338,0.000022233829315401425
OBI,閉場日,16,3200,15,0.7337162424828477,0.689907538171442,0.7732953513179676,-0.0003113272558587166
OBI,閉場日,17,3400,15,0.7259037159615922,0.6805871195362243,0.7668415625710341,-0.00036799593299556425
OBI,閉場日,18,3600,15,0.7209618867129246,0.6761244255828299,0.7619790755485057,0.00010316715671715973
OBI,閉場日,19,3800,15,0.7187072937893355,0.6746565187464104,0.7581715530673921,-0.0003526070543466862
OBI,閉場日,20,4000,15,0.7165789759993022,0.6736634431156374,0.754812392394969,0.0004927788252113441
OBI,閉場日,21,4200,15,0.7130140689377799,0.6702544439187922,0.7517775281551057,0.000249834464011113
OBI,閉場日,22,4400,15,0.7081587436340758,0.6642351998653461,0.7478579979617527,0.000010163197903118442
OBI,閉場日,23,4600,15,0.7031741003125462,0.6578705641768209,0.7440224344798376,0.00012018524842947591
OBI,閉場日,24,4800,15,0.699466607783548,0.654085808720861,0.7404631584829003,0.000095082121356915
OBI,閉場日,25,5000,15,0.6971887409972104,0.651326074833171,0.737484420770425,0.0001442672377028865
OBI,閉場日,26,5200,15,0.6958679475474645,0.6505932531751353,0.7348119280734731,-0.0005677700887679278
OBI,閉場日,27,5400,15,0.6940462344007651,0.6493901600954667,0.7322516701409285,0.00005343785279652582
OBI,閉場日,28,5600,15,0.6903890100915344,0.6453481863854144,0.7289482084109118,0.0002636072580072969
OBI,閉場日,29,5800,15,0.6861452931613511,0.6403796373320643,0.7255843145172047,0.00025397786412102583
OBI,閉場日,30,6000,15,0.682330102167537,0.6358366787071714,0.7225374205031314,-0.0001779496152437603
OBI,閉場日,31,6200,15,0.6794254359954859,0.6323869298408762,0.7196697443723101,0.0002763972605984646
OBI,閉場日,32,6400,15,0.6776609373050692,0.6306107402540044,0.7171565394038218,-0.00012002732671939036
OBI,閉場日,33,6600,15,0.6758513717367478,0.6291179516050229,0.7147838051182244,-2.67420616596187e-7
OBI,閉場日,34,6800,15,0.6735451278869181,0.6271345772061417,0.7129678042845724,0.0005590016859840376
OBI,閉場日,35,7000,15,0.6709115242985358,0.624740753420911,0.7107636382887893,0.00039753668529378904
OBI,閉場日,36,7200,15,0.6679393745366367,0.6215365663429883,0.7082696822718193,-0.000026868342321014065
OBI,閉場日,37,7400,15,0.6655225304114744,0.6189140893067155,0.7063058326301418,0.00005797685693262144
OBI,閉場日,38,7600,15,0.6637458885919173,0.6174142377899194,0.7049141079179405,0.0002423765407580679
OBI,閉場日,39,7800,15,0.6623375562824036,0.615909997388418,0.703857793545426,0.00002944839064410196
OBI,閉場日,40,8000,15,0.6611132062502322,0.6143003011860697,0.7023413446561743,-0.00007977414990688682
OBI,閉場日,41,8200,15,0.659685950581567,0.6127084890104849,0.7007508812084104,-0.00009469823416555687
OBI,閉場日,42,8400,15,0.6581661597230195,0.611097285821662,0.6991429733386537,0.0002500472740007475
