k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
4,1,30.0,8553566.0,2084313.0,-1849368.151939008,-3432601.5252381996,-5465389.221177205,26452584.466
4,1,60.0,8553566.0,3043946.0,-3070494.6829812056,-5316285.386172092,-8654647.317153297,68265329.279
4,-1,0.1,8553566.0,9682.0,23743.34232910694,14057.12615484633,8834.200174260595,446.513
4,-1,0.5,8553566.0,35954.0,59436.182590397744,59090.60006446556,-2818.3694740678557,8666.631
4,-1,1.0,8553566.0,79723.0,81024.00564061357,135915.85847831346,-61907.476837700015,41679.282999999996
4,-1,3.0,8553566.0,298358.0,46602.540343793604,479707.9251216461,-459360.8887778523,469442.60899999994
4,-1,5.0,8553566.0,512220.0,-77944.70683048808,811051.3683339857,-934071.4351644742,1309205.469
4,-1,10.0,8553566.0,979004.0,-462170.06906869524,1561839.4465163357,-2110161.8675850313,4736597.796999997
4,-1,30.0,8553566.0,2220936.0,-1700575.746802694,3505674.689077639,-5401692.803880333,28273351.580999993
4,-1,60.0,8553566.0,3219566.0,-2754560.9010887872,5409278.87474761,-8447161.583836395,71657181.24299997
5,1,0.1,8553566.0,8287.0,21706.10544725835,-12949.78153585505,8027.067911403285,387.3360000000001
5,1,0.5,8553566.0,31920.0,57209.7699574266,-57627.22602397395,-3226.4160665473587,7747.436999999999
5,1,1.0,8553566.0,71352.0,79231.23883204917,-133350.86409102386,-60398.60125897469,37465.941000000006
5,1,3.0,8553566.0,265987.0,44457.96289114753,-466690.75700303935,-445639.65011189174,422460.6649999999
5,1,5.0,8553566.0,456269.0,-77814.60003655807,-803286.1795941459,-921252.4516307039,1174396.5480000004
5,1,10.0,8553566.0,873182.0,-455570.2217889765,-1504890.5754916964,-2037300.8132806723,4249756.385999997
5,1,30.0,8553566.0,1998439.0,-1730693.0239249899,-3347434.584273786,-5253990.240198774,25653908.806000005
5,1,60.0,8553566.0,2945265.0,-2916770.1880233786,-5230202.724212594,-8406156.23223597,66932122.058999985
5,-1,0.1,8553566.0,8382.0,22474.767950795842,13320.747901356204,8416.404049439641,387.1979999999999
5,-1,0.5,8553566.0,31613.0,57525.738089390536,55774.11553813986,-1030.3214487493296,7667.887000000003
5,-1,1.0,8553566.0,70944.0,80593.109855069,128692.73665006361,-54342.69879499463,37361.179000000004
5,-1,3.0,8553566.0,273348.0,58815.04915160986,457493.80217619846,-422733.37702458847,434794.725
5,-1,5.0,8553566.0,474666.0,-51786.03357179304,775966.6301524692,-869523.2717242619,1226128.2410000002
5,-1,10.0,8553566.0,920194.0,-407972.4140716716,1506638.3180969493,-1995587.8041686213,4501072.277999998
5,-1,30.0,8553566.0,2124688.0,-1590758.5622384876,3421713.513489352,-5199444.619727838,27362338.664000016
5,-1,60.0,8553566.0,3111239.0,-2613737.030570744,5333083.803245716,-8220609.86581646,70231610.50699998
6,1,0.1,8553566.0,7107.0,20206.74298336049,-12159.505951820884,7421.821031539602,333.6730000000002
6,1,0.5,8553566.0,27820.0,54087.00760716696,-54240.36784057655,-2601.520233409564,6816.044
6,1,1.0,8553566.0,63130.0,76255.83880836399,-125776.65018255833,-55076.2513741944,33469.27300000001
6,1,3.0,8553566.0,242915.0,49822.16949221762,-444012.0017720247,-415566.3522798071,390259.4939999999
6,1,5.0,8553566.0,422151.0,-61921.03528962067,-768709.8487578493,-867780.1720474706,1099216.8950000003
6,1,10.0,8553566.0,819859.0,-417507.25152857724,-1450853.2433321297,-1940508.0868607066,4035560.9519999987
6,1,30.0,8553566.0,1909394.0,-1650320.5152849546,-3261205.156811689,-5079552.344096642,24788307.016
6,1,60.0,8553566.0,2841141.0,-2817668.5405898425,-5152595.622571,-8220284.571160843,65436279.16500001
6,-1,0.1,8553566.0,7124.0,20688.175755624074,12518.43464818894,7542.829107435135,330.2909999999999
6,-1,0.5,8553566.0,27526.0,54221.14139771165,52395.18636847532,-596.332970763695,6746.5289999999995
6,-1,1.0,8553566.0,62542.0,77176.73787162469,121174.27074427574,-49501.22887265104,33202.541999999994
6,-1,3.0,8553566.0,248370.0,61667.29834173356,435421.18728517176,-395610.44894343807,399441.2219999999
6,-1,5.0,8553566.0,436949.0,-39977.98503216855,741065.4951502447,-819494.992182414,1141528.4810000004
6,-1,10.0,8553566.0,860283.0,-376471.33372327936,1453434.516350813,-1905610.7540740925,4256831.231000001
6,-1,30.0,8553566.0,2025460.0,-1522531.2820878855,3342056.148111678,-5042827.910199563,26407933.017000012
6,-1,60.0,8553566.0,2999263.0,-2526319.879668665,5243358.720784867,-8033613.744453531,68751070.96000001
7,1,0.1,8553566.0,6194.0,19048.327056578335,-11458.791231460737,7044.463825117607,290.08999999999986
7,1,0.5,8553566.0,24471.0,51682.94907244946,-51160.69293273983,-1631.1918602904311,6015.973
7,1,1.0,8553566.0,55941.0,73676.04035025417,-118603.83029067195,-49850.597940417734,29775.830999999995
7,1,3.0,8553566.0,221474.0,53846.79691096488,-421537.07292425237,-387179.9880132874,359252.629
7,1,5.0,8553566.0,389601.0,-49110.507119541675,-731963.438089763,-815358.8332093047,1024747.955
7,1,10.0,8553566.0,768138.0,-385813.3364126344,-1394231.8333575903,-1847641.313770224,3822632.479
7,1,30.0,8553566.0,1823597.0,-1582735.4385864774,-3177104.440981499,-4920316.415567975,23957558.591999996
7,1,60.0,8553566.0,2741206.0,-2734867.0335423676,-5049940.240507706,-8026033.4020500695,64015560.041
7,-1,0.1,8553566.0,6143.0,19342.97290069208,11686.349580555718,7116.039320136357,284.9670000000001
7,-1,0.5,8553566.0,23966.0,51169.79527966602,48881.01574827486,179.77153139116166,5900.964999999996
7,-1,1.0,8553566.0,55037.0,73634.4067075157,113234.34882231073,-44443.198114795065,29390.747000000003
7,-1,3.0,8553566.0,225193.0,62878.60198641744,410773.47862253577,-367711.8606361183,366070.282
7,-1,5.0,8553566.0,401460.0,-31463.75324428618,703752.4095261396,-770544.6427704259,1060371.142
7,-1,10.0,8553566.0,803221.0,-351729.8568729702,1393898.0251518965,-1816311.3300248657,4020428.0949999983
7,-1,30.0,8553566.0,1929159.0,-1471302.9183343463,3247547.45114178,-4888616.361476123,25469343.036999993
7,-1,60.0,8553566.0,2890609.0,-2461495.1922389762,5134228.557327976,-7850097.341566953,67311085.74500002
8,1,0.1,8553566.0,5412.0,17761.07864989664,-10765.170696394527,6519.651953502124,253.66599999999994
8,1,0.5,8553566.0,21844.0,49398.842645521734,-48411.96205967314,-935.3914141514133,5410.111000000004
8,1,1.0,8553566.0,50545.0,72028.2096010557,-112628.7271764589,-45048.47757540317,27088.388999999996
8,1,3.0,8553566.0,204113.0,59715.748922445455,-402443.5477851519,-360689.74286270665,333544.3330000001
8,1,5.0,8553566.0,362542.0,-33370.62013280099,-701628.6891122719,-766903.0052450725,961119.3959999997
8,1,10.0,8553566.0,723800.0,-348961.8411075685,-1344466.4464206935,-1757122.6875282624,3633635.801000001
8,1,30.0,8553566.0,1746567.0,-1502290.467767871,-3101530.3533697394,-4757518.7171376115,23174367.136
8,1,60.0,8553566.0,2650589.0,-2625995.326854531,-4965936.361439201,-7825183.52029373,62646989.97000001
8,-1,0.1,8553566.0,5417.0,18275.779880915034,10999.229366562608,6799.854514352421,251.64099999999996
8,-1,0.5,8553566.0,21362.0,48940.989661736196,46168.269223199015,892.8644385372206,5278.548000000001
8,-1,1.0,8553566.0,49463.0,71572.11553041644,107363.09552275391,-40143.723992337436,26516.86899999999
8,-1,3.0,8553566.0,206725.0,67219.01345306139,391352.2432666673,-342325.0298136061,338587.8219999999
8,-1,5.0,8553566.0,372403.0,-18511.95073961641,671299.8771400969,-722583.2918797135,991791.9750000002
8,-1,10.0,8553566.0,754622.0,-319713.91353789443,1342435.4336594169,-1728556.0831973115,3810365.6710000006
8,-1,30.0,8553566.0,1844424.0,-1400617.4776170412,3159710.405175802,-4722637.194792843,24606014.164999995
8,-1,60.0,8553566.0,2793259.0,-2372061.0916415355,5045135.393445389,-7663003.27708692,65928394.329
9,1,0.1,8553566.0,4747.0,16634.18323921899,-10090.81311132231,6125.634127896672,223.58200000000016
9,1,0.5,8553566.0,19561.0,47537.9392309887,-46078.93198112667,-262.36075013799916,4876.5570000000025
9,1,1.0,8553566.0,45702.0,70558.6856997498,-107572.87491176614,-41035.96521201632,24622.967999999997
9,1,3.0,8553566.0,188332.0,65332.48777915305,-385409.8974985243,-336650.6257193711,309888.227
9,1,5.0,8553566.0,337849.0,-18807.917173785987,-673674.4288605837,-722213.0580343697,902585.7719999998
9,1,10.0,8553566.0,682843.0,-314931.28322883276,-1298570.0099429553,-1673591.477171789,3457249.418
9,1,30.0,8553566.0,1675188.0,-1424419.2430770132,-3022016.7143400074,-4593852.50141702,22444222.457999997
9,1,60.0,8553566.0,2565249.0,-2520293.2782919873,-4870847.345928879,-7616882.536220864,61322381.46899997
9,-1,0.1,8553566.0,4767.0,17243.17752202254,10365.113671772404,6458.567850250131,221.08199999999997
9,-1,0.5,8553566.0,19145.0,47157.191678016716,43954.54423971866,1517.8874382980337,4759.472
9,-1,1.0,8553566.0,44671.0,70192.39073653372,102124.95864205994,-35863.615905526225,24071.752
9,-1,3.0,8553566.0,190236.0,71902.16687519925,372832.0139006025,-317670.6150254032,313778.0340000001
9,-1,5.0,8553566.0,346099.0,-5219.461215470158,642436.6694165901,-678112.8426320602,928741.141
9,-1,10.0,8553566.0,710502.0,-286579.6100754678,1292424.4010137862,-1641528.1870892537,3618286.784999999
9,-1,30.0,8553566.0,1766407.0,-1325887.7890760987,3079236.3390080873,-4560567.944084187,23798868.076000005
9,-1,60.0,8553566.0,2700597.0,-2275591.50176826,4943823.620361287,-7457067.6581295505,64513926.58400001
10,1,0.1,8553566.0,4173.0,15576.534137447326,-9478.140681650479,5731.169455796846,197.28799999999998
10,1,0.5,8553566.0,17577.0,45614.981097083575,-43754.251643145806,313.9534539377412,4408.430000000001
10,1,1.0,8553566.0,41470.0,68660.25062794422,-102286.84070982368,-37275.95008187949,22464.253000000004
10,1,3.0,8553566.0,174298.0,69321.65310368495,-369087.95175640145,-315104.5226527165,288714.8889999999
10,1,5.0,8553566.0,315465.0,-6732.577037207033,-645942.2875282104,-680435.7845654177,848669.0800000001
10,1,10.0,8553566.0,645016.0,-284642.5336150966,-1251216.7258720302,-1592620.667487127,3291316.695
10,1,30.0,8553566.0,1607127.0,-1355501.66777927,-2943873.7082120925,-4440802.551991364,21727710.31699999
10,1,60.0,8553566.0,2483240.0,-2427189.44208088,-4776262.984792918,-7421977.546873802,60018223.15300001
10,-1,0.1,8553566.0,4222.0,16272.428179113967,9771.120647758326,6129.771531355652,196.08300000000003
10,-1,0.5,8553566.0,17241.0,45316.168370500534,41673.69357156472,2125.266798935808,4310.567
10,-1,1.0,8553566.0,40560.0,68414.89104188571,97445.62582347731,-32600.014781591646,21959.337000000003
10,-1,3.0,8553566.0,175634.0,75343.9024256808,355432.25920491025,-295544.14877922967,291427.37999999995
10,-1,5.0,8553566.0,322351.0,5453.824423532913,615040.3906823361,-637953.4542588029,870785.626
10,-1,10.0,8553566.0,669069.0,-258953.56174844602,1246820.4565551213,-1564652.090303567,3432312.5420000004
10,-1,30.0,8553566.0,1691231.0,-1261216.3492791206,3008534.9480330916,-4418579.625312215,23001634.868
10,-1,60.0,8553566.0,2609273.0,-2195264.9867997556,4862864.242257776,-7287745.253057533,63042439.519
