dt,q,n,delta_mid,fwd_micro_1s,fwd_micro_10s,fwd_micro_60s
2026-05-05,1,4738,-1.6561477780342102,0.5098184861545167,1.1150792564931835,2.278295464566557
2026-05-05,2,3010,-0.6979101002216339,0.11929198221966236,0.3615278200758291,0.7853308474233103
2026-05-05,3,2249,-0.004672863055020571,-0.018468268627655358,0.12762271957123367,1.6411084258530733
2026-05-05,4,3212,0.6622545421123505,-0.031687215051396524,-0.06958644718027661,0.5374189232462206
2026-05-05,5,4070,1.555389165878296,-0.5719305037482526,-0.7556141818628064,0.39981221627753916
2026-05-06,1,4091,-1.7285947799682617,0.8367680804149218,1.167609052265847,1.2191325805685453
2026-05-06,2,2681,-0.7352601885795593,0.2133949023986393,0.08015597144501295,-0.5108313601082856
2026-05-06,3,3275,-0.0037550239358097315,0.03542493219097078,0.049024518638638645,0.2239925552083597
2026-05-06,4,2788,0.6725465953350067,-0.1354325326660428,-0.188278900400548,-0.2017180594221296
2026-05-06,5,4444,1.7364551424980164,-0.762128655718204,-1.1355938104257528,-1.4104318691364501
2026-05-07,1,3508,-1.7264257669448853,0.7499362691599035,1.1420121867373636,1.111316991490668
2026-05-07,2,2964,-0.7745926380157471,0.2023195131301016,0.3702268601317503,0.3678772217279821
2026-05-07,3,3527,-0.0035851115826517344,-0.04082892605891684,0.006838220282837835,-0.2708370541574247
2026-05-07,4,3191,0.7362890243530273,-0.1263095188440076,-0.4100966893651187,-0.773873543071385
2026-05-07,5,4089,1.7177997827529907,-0.6714144893311493,-1.0587426205065171,-1.1827357007393073
2026-05-08,1,3412,-1.6983944773674011,0.7514374191007879,1.194356240615156,2.1135947447966257
2026-05-08,2,3089,-0.7584721446037292,0.18722257755549424,0.690144127893193,1.4263113757692847
2026-05-08,3,3961,0.002503229072317481,0.06349064422787845,-0.0018612227530250705,1.0368435583147089
2026-05-08,4,3403,0.7478141784667969,-0.15477762735592523,-0.06552469017501722,0.6407167564907285
2026-05-08,5,3414,1.7008795738220215,-0.6560532470070639,-0.8593844784783561,0.07162919603254406
2026-05-09,1,3437,-1.975816011428833,0.1045935432157213,0.33385146581526726,0.803948873302469
2026-05-09,2,2598,-0.7017892599105835,0.022268146980957287,0.10518600185103281,0.2906180704388187
2026-05-09,3,4211,0.009083317592740059,0.004351910117683146,0.02581594009857129,-0.024727719826154595
2026-05-09,4,3205,0.7293013334274292,-0.0179809608464784,-0.07304367668019511,-0.2230198437745045
2026-05-09,5,3828,1.7779357433319092,-0.11793656072733169,-0.32664069143645685,-0.6307251469521123
2026-05-10,1,2964,-1.4907296895980835,0.1693592495868012,0.3676880510020062,0.6218452311434167
2026-05-10,2,4316,-0.7289927005767822,0.04259306044542723,0.13053101687287624,0.1934786386484636
2026-05-10,3,4232,0.021452713757753372,0.02045534965673107,0.0785654319513755,0.15870541710464883
2026-05-10,4,3809,0.7553091645240784,-0.06268651343570296,-0.22617045655087295,-0.2948033935348535
2026-05-10,5,1958,1.5608234405517578,-0.2578196392296283,-0.5894857805878884,-1.209563105514038
2026-05-11,1,3740,-1.8720236420631409,0.8289848658303702,1.0637430168815667,1.5805212801692052
2026-05-11,2,3330,-0.7247602939605713,0.2009605209389932,0.37278658555588956,0.45152408312726067
2026-05-11,3,2783,0.002160513773560524,0.08081234320293028,0.19342506114076105,0.25250092129374085
2026-05-11,4,3216,0.7018432021141052,-0.1493356043726227,-0.31875129235888655,-0.46185159173840756
2026-05-11,5,4210,1.7205356359481812,-0.8237115465912913,-1.0444555147625212,-1.148990339298137
2026-05-12,1,3195,-1.721850872039795,0.6959591688407466,0.9656264196792288,1.476405425264944
2026-05-12,2,3863,-0.7218495607376099,0.16864507634902423,0.2799387800602527,-0.3864460780598842
2026-05-12,3,2943,0.0,-0.00305067914288777,-0.13307857605719065,-0.42142409773028305
2026-05-12,4,3764,0.7145611643791199,-0.14515959269021897,-0.4435168481258997,-1.8273962826078927
2026-05-12,5,3514,1.677789032459259,-0.6619638769638657,-1.1127816756369806,-1.6976176973295611
2026-05-13,1,1736,-1.6204884052276611,0.7689085006609993,1.1581851213769456,1.9822154178469675
2026-05-13,2,4558,-0.6323726177215576,0.08233981968623474,0.08574322792909773,0.6273670366242974
2026-05-13,3,4460,0.005635326728224754,0.005952656954562906,0.05656966129976794,0.06684072823272587
2026-05-13,4,4294,0.6660793721675873,-0.111255670592579,-0.11059378151056863,-0.5561175341348981
2026-05-13,5,2231,1.6436718702316284,-0.6308884274410156,-0.8299075071822322,-0.9493620816501789
2026-05-14,1,1608,-1.315909504890442,1.0531260953051198,1.698186277481018,1.7033673315454234
2026-05-14,2,4819,-0.5543391108512878,0.08244610069174425,-0.004146212785346635,-0.20661260959609823
2026-05-14,3,4507,0.01601896621286869,-0.06595815997144559,0.1086095878608455,-0.3695354100777773
2026-05-14,4,4450,0.6340838670730591,-0.1252970661731259,-0.30706425527967357,-0.6080260607509873
2026-05-14,5,1895,1.4590352773666382,-0.8586752715926661,-1.4991999534583624,-1.8501315580689204
2026-05-15,1,2472,-1.3393133282661438,1.0064326836439408,1.0811196610111673,1.2606976368309624
2026-05-15,2,4667,-0.5325243473052979,0.08690888004234161,0.19149919953181704,0.1505464990145393
2026-05-15,3,3795,0.00759347528219223,-0.04513879448742322,-0.34106381410208764,-1.317521207221786
2026-05-15,4,4213,0.5690221786499023,-0.1690521876005077,-0.18346174955722014,-0.7657163799860851
2026-05-15,5,2132,1.3449193239212036,-0.9478749308267235,-1.3390674594528655,-1.7608510684134617
2026-05-16,1,1226,-1.1364223957061768,0.14614895554671406,0.37414797327692034,0.8868528625031348
2026-05-16,2,5901,-0.46271541714668274,0.007564788273747569,0.03710567370111301,-0.13620538654852174
2026-05-16,3,5847,0.0,-0.003147506452149735,0.018756870351846828,0.049984060194093176
2026-05-16,4,3568,0.4415843188762665,0.008607992459509016,-0.045194546378680985,-0.06597709709077379
2026-05-16,5,737,1.1851955652236938,-0.3981999832213533,-0.9136748625712924,-0.8435664664225125
2026-05-17,1,1832,-0.9290198683738708,0.2773078427730841,0.4739711619085815,0.47333275008722436
2026-05-17,2,4476,-0.43526211380958557,0.03622584023071232,0.1663485973932553,0.06999878673763374
2026-05-17,3,5530,-0.0028082802891731262,0.004004990345543498,0.011436149166596648,0.09594799545361846
2026-05-17,4,3567,0.37205255031585693,-0.02955816642582082,-0.0900997938487878,0.14365991931384148
2026-05-17,5,1874,0.8939811587333679,-0.2265129682094371,-0.6233221764732659,-0.5662888906492761
2026-05-18,1,4175,-1.3027037382125854,0.5791077668861346,0.45200910905372793,0.33059694902140685
2026-05-18,2,2755,-0.43348994851112366,0.05871298149338835,0.3392955107837457,0.6115647034925702
2026-05-18,3,2850,-0.01240962278097868,0.04586546375282444,0.1363002649047555,0.4871024113780361
2026-05-18,4,3250,0.40341509878635406,-0.05367689292697609,-0.019981300240823587,0.1872900276068383
2026-05-18,5,4249,1.0329433679580688,-0.6460274324920121,-0.7121801646401797,-0.9595589414458168
2026-05-19,1,2651,-1.0294687747955322,0.7351904298906179,0.9387805822768435,0.992513515143172
2026-05-19,2,3216,-0.42799749970436096,0.15208013606484405,0.291230080354206,0.15039831902856446
2026-05-19,3,3152,-0.013556527439504862,-0.01629540177982378,0.04398939470191522,0.30785189114363576
2026-05-19,4,3973,0.41398465633392334,-0.01533100268348845,-0.14862485700520123,-0.1656724220451466
2026-05-19,5,4287,0.9628066420555115,-0.5478022732262042,-0.5450843856741098,0.03531728611527401
2026-05-20,1,2979,-0.9132131934165955,0.5542250379396576,0.6346947684232318,1.4724855089814397
2026-05-20,2,3423,-0.3996483087539673,0.06620549891648847,0.16260516794403682,0.8027817881822614
2026-05-20,3,3240,0.022779823280870914,0.04475590389174248,0.20039503056620514,0.7164703609608358
2026-05-20,4,4445,0.4321739673614502,-0.01379765391272242,-0.13550470425367162,-0.43831838967904674
2026-05-20,5,3192,0.9612030982971191,-0.5286142562837147,-0.4952362902444652,-0.6859416308411312
2026-05-21,1,2783,-0.8419629335403442,0.3726170508160675,0.5137635673698469,0.6917789210532341
2026-05-21,2,3547,-0.37376150488853455,0.10950613115724427,0.18846803806598808,0.06782552704717057
2026-05-21,3,3542,0.03925606422126293,0.015299873853874277,0.07545888678379759,0.42033987194481126
2026-05-21,4,3937,0.4062354564666748,-0.09418851358414501,-0.2580523187472364,-0.09897867621435742
2026-05-21,5,3470,0.9180650115013123,-0.36140950692028573,-0.2708875752037346,-0.24437435572528907
2026-05-22,1,4194,-0.8278240263462067,0.35459358432711136,0.4752933535285818,0.4838892716939944
2026-05-22,2,4219,-0.36873602867126465,-0.024174512439256026,0.05386743765088178,0.04777859461478291
2026-05-22,3,3389,0.051450978964567184,-0.005943801693702406,-0.17803034576225088,-0.16807494131195222
2026-05-22,4,2973,0.4014791250228882,-0.0238757477313474,-0.07074574811641059,-0.5214684272979774
2026-05-22,5,2504,0.8774921298027039,-0.32720430582431004,-0.6415144889031514,-0.5322532415686202
2026-05-23,1,3437,-0.8302018046379089,0.12114255972772886,0.36279778984320776,0.7544963924755476
2026-05-23,2,2897,-0.3701837360858917,0.04718450484187847,0.18903252466757017,0.293028187206736
2026-05-23,3,3277,-0.0004544717085082084,0.030513210110723193,0.07069632628438012,0.42540905793110906
2026-05-23,4,3682,0.3939087986946106,0.001963398746487091,0.024458831791406826,0.15456173359812198
2026-05-23,5,3986,0.8409750461578369,-0.1625204567932013,-0.35879419020990305,-0.320910523512695
2026-05-24,1,4574,-0.8082615733146667,0.12033809318487938,0.3921294806876228,0.4159051305258492
2026-05-24,2,3298,-0.37446628510951996,0.015930285883355995,0.09450622740543886,0.17047589056819584
2026-05-24,3,3939,0.008115607313811779,-0.02980050569187901,-0.054356512736067786,-0.011969643146088177
2026-05-24,4,2558,0.4062393605709076,-0.07032034404886404,-0.24403504952539373,-0.42768531209947963
2026-05-24,5,2910,0.8381217122077942,-0.14792055408576374,-0.456090407986396,-0.5868517815238699
2026-05-25,1,3486,-0.860580325126648,0.16367430751284143,0.4718138934419022,0.9552426970605171
2026-05-25,2,3448,-0.386396586894989,0.035700991896039376,0.17379936458045597,0.3598900992291031
2026-05-25,3,4059,-0.0010970155708491802,-0.012321786754441384,-0.008032148410754154,-0.1640907191391427
2026-05-25,4,3026,0.38290488719940186,-0.03064185288812587,-0.172602231996028,-0.2607581900197487
2026-05-25,5,3260,0.7993096709251404,-0.19047511999555677,-0.46180935154216396,-0.6078416365809574
2026-05-26,1,4136,-0.9218575954437256,0.3838842113592723,0.47627213873023994,0.40684831048150694
2026-05-26,2,3527,-0.38452452421188354,0.0024900785208244415,0.267088716207535,0.4503483152965486
2026-05-26,3,3005,-0.013747457414865494,-0.005341920662228136,0.05864260078618912,-0.08628183060179406
2026-05-26,4,3409,0.3704298436641693,0.013471286352788592,-0.049235459528765936,0.223277522319138
2026-05-26,5,3202,0.8834296464920044,-0.4144934824086549,-0.8825564272474418,-0.8820385251924315
2026-05-27,1,4190,-0.9296518862247467,0.3194799061529144,0.4910449603064827,0.44783562894701545
2026-05-27,2,4184,-0.3874720633029938,0.011105777395991428,-0.03977367549998238,-0.7773787428923007
2026-05-27,3,2846,-0.02381343487650156,-0.024481739975053974,-0.009404589360648896,0.08300518501749657
2026-05-27,4,2907,0.36126819252967834,0.03768189720706873,-0.08534038669206383,0.11565055029655304
2026-05-27,5,3152,0.8695572018623352,-0.4080401348224102,-0.6961725706386371,-0.859547689312534
2026-05-28,1,3773,-1.0776644945144653,0.37475658334061707,0.6633775465816423,0.7926860802174258
2026-05-28,2,3183,-0.40851444005966187,0.0412196150033132,0.1287261823111881,0.4378551530208418
2026-05-28,3,2926,-0.062400585040450096,-0.029970421533273568,-0.1101893987553943,-0.03982333061659509
2026-05-28,4,3534,0.34940238296985626,0.021044878803289337,-0.03029618477460277,-0.04665136488468575
2026-05-28,5,3863,0.9031623005867004,-0.3467878367024237,-0.5824394341218898,-0.7086160370602997
2026-05-29,1,4119,-1.1512950658798218,0.2854527702017992,0.4497724757602772,0.4237230643124019
2026-05-29,2,2685,-0.41104868054389954,0.10469433479672466,0.0009762922103058619,-0.8098682626958416
2026-05-29,3,3080,-0.05270236358046532,0.009641903906152617,-0.08485492572428673,-0.43986114902439694
2026-05-29,4,2994,0.34589169919490814,-0.0626041627812723,-0.11036593849569007,-0.015993082884959826
2026-05-29,5,4401,1.107190489768982,-0.2825548228495944,-0.49898594596587037,-0.8519505936144177
2026-05-30,1,4177,-1.258123755455017,0.13040183570068217,0.4796556745758526,0.9186608004737873
2026-05-30,2,1818,-0.5019621849060059,0.055193016968563456,0.12326683857413266,0.27733954616974366
2026-05-30,3,2369,-0.01672910898923874,0.010554392783173184,-0.0056830310213469536,-0.16762136368267128
2026-05-30,4,2918,0.41409239172935486,-0.02741559252548805,-0.026194485728388603,0.021957897438023392
2026-05-30,5,5997,1.2526583671569824,-0.09057789900199777,-0.33726274618132646,-0.5436758915972865
2026-05-31,1,5021,-1.330964207649231,0.08870728346806607,0.3897972118812224,0.7769491693992628
2026-05-31,2,2329,-0.43108582496643066,0.04798888069495383,0.12577202028449178,0.1359039659147391
2026-05-31,3,2466,0.0022796441335231066,-0.0037192992449999666,0.028599089008803025,0.09637059933629273
2026-05-31,4,2635,0.5077433586120605,-0.0191165798115195,-0.08326164492490147,-0.34743565416867905
2026-05-31,5,4828,1.5013985633850098,-0.10982545191254318,-0.44776095097078256,-0.8083165424155085
2026-06-01,1,3755,-1.3653509616851807,0.5240448060380546,0.9531472698708475,0.6560625320429819
2026-06-01,2,3666,-0.5011900961399078,0.0648265771930223,0.25341048962566654,-0.6062965213257159
2026-06-01,3,2766,0.023338363505899906,-0.025558114194160358,-0.08707610665188255,0.2695257987401835
2026-06-01,4,3494,0.5457930564880371,-0.09343640914851666,-0.3373023569657355,-1.1545712522843956
2026-06-01,5,3598,1.4573171138763428,-0.7278753580852884,-1.2080518478975233,-1.1897032718405047
2026-06-02,1,2526,-1.3500792980194092,0.5444858711109176,0.85803645263845,0.1387269974933098
2026-06-02,2,3455,-0.5046477913856506,0.18072563136556194,0.3040678740700735,0.5776632095542407
2026-06-02,3,3208,0.004116132389754057,0.034864267075453544,0.024080695254836828,-0.2598395339948383
2026-06-02,4,4756,0.5409121215343475,-0.12216411527351802,-0.15863509903601078,-0.11096290872281378
2026-06-02,5,3334,1.3767771124839783,-0.514408794364819,-0.9016241029793991,-1.132386576986257
2026-06-03,1,2682,-1.304402768611908,0.5372093384015866,1.0548295314513114,1.3890825570820657
2026-06-03,2,2882,-0.4455724507570267,0.20793413400341712,0.3021495003770623,0.06914243027535526
2026-06-03,3,3253,0.08210436999797821,0.06094352146733949,0.20785363675644364,0.7711591374585781
2026-06-03,4,4412,0.572856605052948,-0.05981372284910438,-0.07005869221707815,0.3389599330114843
2026-06-03,5,4050,1.3605701923370361,-0.47359666597278666,-0.8023764419665406,-0.7278564368781243
2026-06-04,1,3681,-1.2554394006729126,0.5449262544359124,0.8196416925510066,0.8362289625292166
2026-06-04,2,4004,-0.41345958411693573,0.03389966223657174,0.32145846453832067,0.39561347887701614
2026-06-04,3,3188,0.12114213034510612,-0.00429744244288366,-0.2911522099665315,-0.4666570438865331
2026-06-04,4,3511,0.6273008584976196,-0.11298311940759391,-0.22705174753749266,-0.18425337589951557
2026-06-04,5,2895,1.3435587882995605,-0.5405818144720054,-0.9476579776350662,-1.2168755627838035
2026-06-05,1,3451,-1.2550312280654907,0.5179537990100789,0.6379016047454145,-0.046490542699004815
2026-06-05,2,4027,-0.44082963466644287,-0.007889117088881587,0.05298431988914269,-0.6800125701051397
2026-06-05,3,3237,0.09699004888534546,0.0017952268550617035,-0.13134621409627842,-0.6833965697713433
2026-06-05,4,4097,0.5521989464759827,-0.04920561136344016,-0.38848544453143424,-0.9670304519531321
2026-06-05,5,2467,1.330064058303833,-0.6551430311413425,-1.162689945272732,-2.3871483947504286
2026-06-06,1,1756,-1.0426448583602905,0.4002945893876266,0.9416218803406078,1.4346362455868564
2026-06-06,2,3940,-0.42332884669303894,0.08374202132001213,0.16498313004697243,0.314300026989759
2026-06-06,3,4359,0.071375273168087,0.02352651150239737,0.0500586179819325,0.1644368939154362
2026-06-06,4,4585,0.5011759400367737,-0.05367321139046852,-0.1204537645355287,-0.2815622612736231
2026-06-06,5,2639,1.0769145488739014,-0.28129051154563073,-0.6748761763857434,-0.7704758216325475
2026-06-07,1,3714,-1.0085105299949646,0.23951555293558557,0.5241346168118286,0.9224188371760416
2026-06-07,2,4307,-0.4274367392063141,0.06423804713774293,0.10472691420177915,0.23472788075063775
2026-06-07,3,3423,0.11639905720949173,-0.03291062998523914,-0.0007705987835476194,0.16554185118943396
2026-06-07,4,3613,0.49664875864982605,-0.05734232925409602,-0.1552106697814909,0.060003118622466316
2026-06-07,5,2222,1.1578634977340698,-0.2709058211074497,-0.5319311112094037,-0.586259916485346
2026-06-08,1,3092,-1.0235698223114014,0.4677742670831865,1.040228212959446,1.8658168041333345
2026-06-08,2,3594,-0.4188739210367203,0.03943465002102189,0.24279392179836573,0.3000956328752627
2026-06-08,3,3402,0.05836314335465431,0.013801119500790293,-0.018635696785360985,0.5391841608494082
2026-06-08,4,3748,0.44897501170635223,0.007348657119800571,0.016576728116264136,0.7827816116570113
2026-06-08,5,3443,1.072325348854065,-0.5141502499369329,-0.6106635434188445,-0.024297068381971723
2026-06-09,1,3732,-1.1265364289283752,0.5005952196325971,0.7164474522737618,0.22215138205952467
2026-06-09,2,3757,-0.4041309058666229,0.008495822553019942,-0.10274583275861614,-0.6913817295975768
2026-06-09,3,3186,0.06048187240958214,0.019304701226234844,-0.20796789286510647,-0.10636801946507843
2026-06-09,4,2954,0.44297555088996887,0.02227153656588427,0.1614033314623907,0.3365768522439535
2026-06-09,5,3650,1.1232424974441528,-0.4918298863960315,-0.7185954251367328,-0.5842588609470927
2026-06-10,1,2451,-1.098820686340332,0.6782427951421139,0.955279541645714,0.08877240895825837
2026-06-10,2,3028,-0.4121859222650528,-0.05341247246571255,0.20651224436786536,-0.6164553363222058
2026-06-10,3,3504,0.0630180761218071,0.020470720985588754,-0.0383466811802612,0.44726591438841157
2026-06-10,4,4397,0.45190757513046265,0.05427377531326907,-0.0173720334106493,0.22238399433665218
2026-06-10,5,3899,1.1869027614593506,-0.5599080914738691,-0.8060919259318149,-0.8621545631853994
2026-06-11,1,2724,-0.9513902962207794,0.6114618091436268,0.7890824204836725,1.9104600024237406
2026-06-11,2,3925,-0.37144944071769714,0.07793514519849862,0.40050205291175955,0.655517013773926
2026-06-11,3,3847,0.11439192295074463,-0.018892750542274135,0.10192887518586367,0.8319869703048689
2026-06-11,4,4112,0.440672904253006,-0.016634554611887346,-0.09075707328461662,0.46542584440962426
2026-06-11,5,2671,1.1541529893875122,-0.5988159594870333,-0.5006320250937573,0.45776474912377735
2026-06-12,1,4161,-1.027750849723816,0.6807504182584513,0.8311948840407717,1.1667028634583898
2026-06-12,2,4524,-0.3502395898103714,-0.048749571954258664,0.15720727162078305,0.6133491218329877
2026-06-12,3,3526,0.0973406545817852,-0.01749751802167434,0.10871747177225911,0.5380131661427242
2026-06-12,4,2598,0.4188975989818573,-0.09081965662371552,-0.31522602183234155,-0.13052968031622506
2026-06-12,5,2470,1.1623268723487854,-0.7711419581108774,-1.056706377825574,-0.8957705560285477
2026-06-13,1,5957,-1.1081562042236328,0.12379131751901809,0.4646847711384389,0.8181236494177144
2026-06-13,2,4291,-0.381131112575531,-0.010919015455685941,-0.07817746739164956,-0.09240907298733136
2026-06-13,3,2559,0.030475670471787453,-0.035881848758890736,-0.15753644163811897,-0.21637299850811534
