dt,OBI,OFI,empty
2026-05-04,0.8785649178814255,-0.016944539787258184,0.7448402777777777
2026-05-05,0.8456328276118277,-0.11115767329063489,0.6661805555555556
2026-05-06,0.8356121814672578,-0.19333351669279725,0.6211481481481481
2026-05-07,0.8405518874195689,-0.18873051158891588,0.6644560185185185
2026-05-08,0.8401911978314545,-0.07985044153695604,0.6700717592592592
2026-05-09,0.9460876464045227,-0.0029124210815838227,0.8855046296296296
2026-05-10,0.9526414705876537,-0.0026767129809037254,0.8692523148148148
2026-05-11,0.8059992850744607,-0.02210595612509584,0.5452361111111111
2026-05-12,0.773441919456158,0.0020738364886839044,0.49513194444444447
2026-05-13,0.8009751172577856,-0.01701203854607231,0.5458449074074074
2026-05-14,0.7778896927877231,0.02812377363961259,0.4931111111111111
2026-05-15,0.7369764073783798,0.010353116586423017,0.41788888888888887
2026-05-16,0.9551560946123588,-0.00446692860451632,0.8375949074074074
2026-05-17,0.9240914471643444,0.004742361184432603,0.7743310185185185
2026-05-18,0.7599838614055064,0.0008668536391147562,0.4284513888888889
2026-05-19,0.7279045876473811,-0.02185403892430508,0.3854375
2026-05-20,0.7480940085419538,-0.0457639040502986,0.4528935185185185
2026-05-21,0.7292464634136842,-0.01920192336673852,0.42745833333333333
2026-05-22,0.8265289892265362,-0.02524491650648962,0.5660393518518518
2026-05-23,0.9142621559545567,0.021106074786688328,0.7345462962962963
2026-05-24,0.9258823329416904,0.01050201940749218,0.755636574074074
2026-05-25,0.8784628922790428,0.0011621560851469343,0.6726736111111111
2026-05-26,0.7612771620823862,-0.011468066485792742,0.4307638888888889
2026-05-27,0.6888823238861612,-0.010297922069017829,0.3501087962962963
2026-05-28,0.7342579282352911,-0.011695618297829998,0.401650462962963
2026-05-29,0.7707497573585893,-0.02454660180790591,0.48827314814814815
2026-05-30,0.924109721518777,0.058555174453999013,0.8010763888888889
2026-05-31,0.9155976386104057,-0.1458504089360968,0.7831944444444444
2026-06-01,0.7806073267618929,-0.03998229192503554,0.4248310185185185
2026-06-02,0.7743773326237411,-0.047421571932148486,0.42757407407407405
2026-06-03,0.7985854915324222,-0.05794767749851327,0.4937476851851852
2026-06-04,0.7502347307418491,-0.05864756478398302,0.44431018518518517
2026-06-05,0.6659712240653818,-0.06952136358640285,0.3525347222222222
2026-06-06,0.8533152723666587,0.0038656269213002787,0.6812384259259259
2026-06-07,0.8247612087081693,0.026737023873430396,0.6442314814814815
2026-06-08,0.6681944180395684,0.002384314073881341,0.3629837962962963
2026-06-09,0.6705555066141129,0.013921058817691115,0.4291990740740741
2026-06-10,0.5858014481913807,-0.012695045458613045,0.30233796296296295
2026-06-11,0.6256125159595095,-0.008955179941523868,0.3558101851851852
2026-06-12,0.7159423505540049,-0.03985685787227027,0.4360462962962963
2026-06-13,0.917182739169972,0.004329741420700913,0.8116736111111111
2026-06-14,0.9137354876399586,0.014110011092791,0.7787800925925926
2026-06-15,0.8248913883031207,0.021089864049770226,0.5388310185185186
2026-06-16,0.7871429923081593,0.06114835439217057,0.48621064814814813
2026-06-17,0.7622353543844985,0.06338025846264632,0.4376875
2026-06-18,0.81207096732929,0.04475869107734916,0.48621296296296296
2026-06-19,0.8673151731395436,0.013705783625839537,0.6368310185185185
2026-06-20,0.9253056214473241,0.02584336037217999,0.7815231481481482
2026-06-21,0.9276961510261208,0.01040987729654092,0.7856828703703703
2026-06-22,0.797374672695208,0.06894952201191668,0.45125925925925925
2026-06-23,0.6561190800631302,0.09489035618459717,0.2712893518518519
2026-06-24,0.6689499806861369,0.022206010217493674,0.2845972222222222
2026-06-25,0.6751498332722178,0.11286030617283918,0.31132175925925926
2026-06-26,0.6646069678041323,0.13809306985148195,0.2945324074074074
2026-06-27,0.9207105443394111,0.10094571396017572,0.7597523148148149
2026-06-28,0.8871196949074011,0.10146219821259045,0.7196458333333333
2026-06-29,0.6845394579102075,0.10845588025383875,0.34804398148148147
2026-06-30,0.7124817039890243,0.12005457447317333,0.4199675925925926
2026-07-01,0.6821798476301825,0.09066751933167605,0.34175694444444443
2026-07-02,0.5694892302658883,0.07108701452668342,0.24191203703703704
2026-07-03,0.7773569868236464,0.0636045710531569,0.5241342592592593
2026-07-04,0.9198315795069496,0.11512906874078688,0.8015972222222222
2026-07-05,0.8707517945084735,0.09235282885798739,0.7273888888888889
2026-07-06,0.6604030183905488,0.05189994119680282,0.29983333333333334
2026-07-07,0.559897140530748,0.032896675481955684,0.24993055555555554
2026-07-08,0.5231564992014557,0.020558490590460943,0.23200694444444445
2026-07-09,0.5903850717396654,0.024819470023048167,0.2430138888888889
2026-07-10,0.6094795059507219,-0.03840562534010324,0.31925925925925924
2026-07-11,0.881067295614813,0.03644712159082198,0.7130393518518519
2026-07-12,0.8575466222690995,0.01155646691147617,0.6761597222222222
2026-07-13,0.5430242556337057,-0.05305933963373667,0.21225694444444446
2026-07-14,0.5454792903568526,0.024362942054084197,0.21344444444444444
2026-07-15,0.5511597080203032,0.05800692875328964,0.24194675925925926
2026-07-16,0.4711145409201916,0.08591270813023853,0.16774768518518518
2026-07-17,0.4788065708913166,0.11003610284441981,0.14632638888888888
