dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,36149,32302,1355,1356,2711,1355,-2381.6610235913395,1,-3.354470262793679,3.0935795297371276,0,0.0,0.0,-2385.015493854133,0.50018443378827,1,0.0,17.176,-1.7576834122445337,0.006642066420664207,0.033210332103321034,0.196309963099631,0.36309963099631,0.6575645756457564,0.814760147601476
2026-05-05,47568,47025,1131,1130,2261,1130,-2052.3171606216397,1,1.7278162459527624,0.9938786803305222,0,0.0,0.0,-2050.589344375687,0.5002211410880142,1,0.0,23.652,-1.81620987665632,0.007079646017699115,0.03805309734513274,0.1584070796460177,0.27964601769911507,0.5787610619469027,0.7575221238938054
2026-05-06,49891,58082,1697,1697,3394,1697,-1699.1329346167718,0,0.0,0.0,0,0.0,0.0,-1699.1329346167718,0.5,1,0.0,19.555,-1.0012568854547863,0.011785503830288745,0.047731290512669416,0.20565704183853858,0.33588685916322925,0.6252209781968179,0.8214496169711255
2026-05-07,47068,53426,1510,1511,3021,1510,-1908.65911521829,1,-7.605683358803907,3.173331404233839,0,0.0,0.0,-1916.2647985770939,0.5001655081098973,1,0.0,16.433500000000002,-1.2640126590849603,0.01390728476821192,0.04966887417218543,0.23443708609271524,0.36357615894039735,0.6529801324503312,0.8125827814569536
2026-05-08,51027,53868,1758,1757,3515,1757,-1432.3925590967847,1,-3.9675604107164415,2.890355928961569,0,0.0,0.0,-1436.3601195075012,0.5001422475106686,1,0.0,15.859,-0.8152490376191144,0.012521343198634035,0.061468412066021626,0.25611838360842343,0.39100739897552644,0.6676152532726238,0.8355150825270348
2026-05-09,12618,10966,1328,1327,2655,1327,5358.809193440432,1,-4.173684843456955,4.085684843458428,0,0.0,0.0,5354.635508596975,0.5001883239171375,1,0.0,20.35,4.038288766722267,0.00904295403165034,0.03692539562923888,0.17935192162773173,0.29992464204973623,0.6827430293896006,0.8108515448379804
2026-05-10,11999,15352,1162,1161,2323,1161,-1323.5817930335077,1,-7.4037144743343175,3.0245773229901123,0,0.0,0.0,-1330.985507507842,0.5002152389151958,1,0.0,15.169,-1.1400359974448784,0.020671834625323,0.06976744186046512,0.2859603789836348,0.4082687338501292,0.6563307493540051,0.7760551248923342
2026-05-11,66828,76608,4348,4349,8697,4348,-6512.265143068273,1,-1.059133736680964,0.9085668683404821,0,0.0,0.0,-6513.324276804954,0.5000574910888812,1,0.0,6.4245,-1.4977610724628037,0.033348666053357866,0.12879484820607176,0.4408923643054278,0.6163753449862005,0.8799448022079117,0.9618215271389144
2026-05-12,79615,81215,3947,3946,7893,3946,-10354.06244444637,1,-12.81595478181909,2.5815664288050018,0,0.0,0.0,-10366.87839922819,0.5000633472697327,1,0.0,8.135,-2.62393878470511,0.016218955904713634,0.08033451596553472,0.3677141409021794,0.5590471363405981,0.852002027369488,0.952863659401926
2026-05-13,66893,65352,4285,4284,8569,4284,-10903.589101761798,1,-3.049243439634176,1.4681304234221075,0,0.0,0.0,-10906.638345201432,0.5000583498657953,1,0.0,7.6465,-2.545188865957479,0.018907563025210083,0.07726423902894491,0.37628384687208216,0.5873015873015873,0.876750700280112,0.9666199813258637
2026-05-14,72681,76802,3779,3778,7557,3778,-4821.855911213837,1,-1.0625033218122129,0.9745033218114824,0,0.0,0.0,-4822.918414535649,0.5000661638216224,1,0.0,8.1705,-1.2762985471714743,0.022498676548438328,0.08364213869772366,0.3740074113287454,0.5561143462149285,0.8523028057173108,0.9467972472207518
2026-05-15,94088,91788,4278,4279,8557,4278,-5999.995113428806,1,0.6024952543250756,1.265044160270836,0,0.0,0.0,-5999.392618174481,0.5000584316933505,1,0.0,7.009,-1.4025234019235149,0.024544179523141654,0.09770920991117345,0.40439457690509584,0.5986442262739597,0.8714352501168771,0.9628330995792427
2026-05-16,19591,15166,1232,1233,2465,1232,-505.34967373908034,1,-3.3206180919684556,0.9161946497637311,0,0.0,0.0,-508.6702918310488,0.5002028397565923,1,0.0,20.296999999999997,-0.4101864234895139,0.04788961038961039,0.08766233766233766,0.2288961038961039,0.31412337662337664,0.637987012987013,0.7857142857142857
2026-05-17,20787,27812,1555,1554,3109,1554,-1171.8928503039067,1,-4.2578695381207545,2.300192922928027,0,0.0,0.0,-1176.1507198420275,0.5001608234158893,1,0.0,18.9605,-0.7541138032843677,0.02252252252252252,0.06241956241956242,0.22072072072072071,0.33204633204633205,0.6415701415701416,0.8088803088803089
2026-05-18,95131,90218,3782,3781,7563,3781,-7647.305600188955,1,-4.4143288910803395,1.7885890746675233,0,0.0,0.0,-7651.719929080035,0.5000661113314823,1,0.0,7.211,-2.0225616504070194,0.026712509918011107,0.10579211848717271,0.40756413647183287,0.5913779423432954,0.8577096006347527,0.9547738693467337
2026-05-19,103986,98274,3478,3477,6955,3477,-5089.886901859493,1,-3.341880852389242,1.1292801002808979,0,0.0,0.0,-5093.228782711883,0.5000718907260964,1,0.0,8.112,-1.4638731382972383,0.02444636180615473,0.09577221742881795,0.3730227207362669,0.5565142364106989,0.8446937014667817,0.9416163359217716
2026-05-20,79463,88614,2605,2606,5211,2605,-5558.666299858254,1,-0.658489444502093,0.9148776388744767,0,0.0,0.0,-5559.3247893027565,0.500095950873153,1,0.0,9.757,-2.1338450287363697,0.025719769673704415,0.08944337811900192,0.346257197696737,0.5063339731285988,0.7785028790786949,0.8971209213051824
2026-05-21,96190,86647,3469,3470,6939,3469,-4469.365253113572,1,-4.483012520127262,0.9117224540763754,0,0.0,0.0,-4473.848265633699,0.5000720564922899,1,0.0,8.104,-1.2883728028577608,0.01614298068607668,0.0815797059671375,0.35629864514269244,0.5577976362063995,0.8552897088498126,0.9518593254540213
2026-05-22,66839,56620,2380,2380,4760,2380,-3266.7535328457843,0,0.0,0.0,0,0.0,0.0,-3266.7535328457843,0.5,1,0.0,11.93,-1.3725855180024304,0.009663865546218488,0.04873949579831933,0.27605042016806725,0.45168067226890757,0.8063025210084034,0.9050420168067227
2026-05-23,27903,29485,1301,1301,2602,1301,-1767.699597624903,0,0.0,0.0,0,0.0,0.0,-1767.699597624903,0.5,1,0.0,20.114,-1.3587237491352064,0.014604150653343582,0.0568793235972329,0.21445042275172943,0.32744043043812454,0.6033820138355112,0.7724827056110684
2026-05-24,25257,27990,1083,1084,2167,1083,-1810.0272097930144,1,-0.8050567543696815,2.4577905703804466,0,0.0,0.0,-1810.832266547384,0.5002307337332718,1,0.0,24.529,-1.6713085963001062,0.013850415512465374,0.05447830101569714,0.2012927054478301,0.31486611265004616,0.5614035087719298,0.7220683287165282
2026-05-25,37101,34843,1589,1589,3178,1589,-1086.8781181975596,0,0.0,0.0,0,0.0,0.0,-1086.8781181975596,0.5,1,0.0,16.597,-0.6840013330381105,0.025173064820641914,0.06293266205160478,0.19634990560100693,0.36123348017621143,0.6847073631214601,0.830081812460667
2026-05-26,95529,79207,4553,4554,9107,4553,-7360.552439218439,1,-3.8857552011017895,2.1032290671361316,0,0.0,0.0,-7364.43819441954,0.500054902822005,1,0.0,5.764,-1.6166379176846926,0.030968592137052494,0.13463650340434877,0.4638699758401054,0.6325499670546892,0.892378651438612,0.9685921370524928
2026-05-27,102543,110391,7179,7179,14358,7179,-16996.207996147772,0,0.0,0.0,0,0.0,0.0,-16996.207996147772,0.5,1,0.0,4.169,-2.367489621973514,0.04666388076333751,0.1834517342248224,0.5530018108371639,0.7506616520406741,0.9559827273993592,0.9895528625156708
2026-05-28,94536,97082,5341,5341,10682,5341,-14137.140755418724,0,0.0,0.0,0,0.0,0.0,-14137.140755418724,0.5,1,0.0,5.161,-2.6469089600110047,0.04156524995319229,0.16307807526680396,0.49204268863508704,0.6873244710728328,0.9159333458153904,0.9721026025088935
2026-05-29,76113,78257,3167,3166,6333,3166,-7558.1485083367,1,-2.3847471347742677,1.3123115790347963,0,0.0,0.0,-7560.533255471474,0.5000789515237644,1,0.0,7.720000000000001,-2.387286326069701,0.02874289324068225,0.114971572962729,0.4068224889450411,0.5650663297536324,0.8218572331017057,0.9320909665192673
2026-05-30,23616,23207,1370,1369,2739,1369,-1376.5836478552344,1,-7.780445468573515,1.2547430130493298,0,0.0,0.0,-1384.364093323808,0.5001825483753195,1,0.0,20.951,-1.0055395528526185,0.013148283418553688,0.03433162892622352,0.16508400292184075,0.31848064280496713,0.6617969320672024,0.8086194302410519
2026-05-31,18663,23650,1110,1111,2221,1110,-1834.175010967637,1,-0.32710874985400096,1.554039791836232,0,0.0,0.0,-1834.502119717491,0.5002251238180999,1,0.0,14.009,-1.6524099197906639,0.011711711711711712,0.06576576576576576,0.25585585585585585,0.4009009009009009,0.6927927927927928,0.8306306306306306
2026-06-01,48231,49022,2988,2989,5977,2988,-7436.162175040887,1,-8.626307692307256,1.8075384615386803,0,0.0,0.0,-7444.788482733194,0.5000836540070269,1,0.0,8.1455,-2.488675426720497,0.03313253012048193,0.11646586345381527,0.38587684069611783,0.5448460508701473,0.8165997322623829,0.9230254350736279
2026-06-02,51640,49358,3057,3056,6113,3056,-7999.776452432045,1,-4.717579265986483,2.7377896329932416,0,0.0,0.0,-8004.494031698031,0.5000817929003762,1,0.0,8.3715,-2.6177278967382227,0.02650523560209424,0.10340314136125654,0.3805628272251309,0.5464659685863874,0.8046465968586387,0.9224476439790575
2026-06-03,47909,43720,2915,2916,5831,2915,-7303.0458887569475,1,2.8661140034209667,1.7960285008552417,0,0.0,0.0,-7300.1797747535265,0.5000857485851483,1,0.0,9.148,-2.5053330664689284,0.020926243567753,0.09639794168096055,0.3554030874785592,0.5169811320754717,0.8150943396226416,0.9207547169811321
2026-06-04,69044,70620,4046,4047,8093,4046,-10023.244980207646,1,-4.231099582710178,1.1551030858788596,0,0.0,0.0,-10027.476079790356,0.5000617817867292,1,0.0,5.913,-2.4773220415738066,0.03435491843796342,0.1277805239742956,0.45402867029164606,0.6507661888284726,0.8766683143845774,0.9547701433514583
2026-06-05,118273,134936,8057,8058,16115,8057,-14617.728578232098,1,-5.2463794427706985,0.962550795750452,0,0.0,0.0,-14622.974957674869,0.5000310269934843,1,0.0,3.382,-1.814289261292311,0.051259774109470024,0.19510984237309173,0.6157378676926896,0.7912374332878243,0.9582971329278888,0.9911877870175003
