window,lo,hi,count
閉場前 2 時間,3.981071705534973,6.309573444801936,13363
閉場前 2 時間,6.309573444801936,10.0,10895
閉場前 2 時間,10.0,15.848931924611142,11819
閉場前 2 時間,15.848931924611142,25.11886431509582,10673
閉場前 2 時間,25.11886431509582,39.81071705534978,7227
閉場前 2 時間,39.81071705534978,63.09573444801943,5705
閉場前 2 時間,63.09573444801943,100.0,4033
閉場前 2 時間,100.0,158.48931924611142,3199
閉場前 2 時間,158.48931924611142,251.18864315095823,2282
閉場前 2 時間,251.18864315095823,398.1071705534977,1068
閉場前 2 時間,398.1071705534977,630.9573444801943,853
閉場前 2 時間,630.9573444801943,1000.0,384
閉場前 2 時間,1000.0,1584.893192461114,345
閉場前 2 時間,1584.893192461114,2511.886431509582,385
閉場前 2 時間,2511.886431509582,3981.0717055349774,31
閉場前 2 時間,3981.0717055349774,6309.573444801943,22
閉場前 2 時間,6309.573444801943,10000.0,2
深夜 11 時から 2 時間,0.001,0.001584893192461114,0
深夜 11 時から 2 時間,0.001584893192461114,0.0025118864315095794,0
深夜 11 時から 2 時間,0.0025118864315095794,0.003981071705534973,0
深夜 11 時から 2 時間,0.003981071705534973,0.00630957344480193,0
深夜 11 時から 2 時間,0.00630957344480193,0.01,0
深夜 11 時から 2 時間,0.01,0.01584893192461114,178
深夜 11 時から 2 時間,0.01584893192461114,0.025118864315095808,81
深夜 11 時から 2 時間,0.025118864315095808,0.039810717055349734,58
深夜 11 時から 2 時間,0.039810717055349734,0.06309573444801933,133
深夜 11 時から 2 時間,0.06309573444801933,0.1,4510
深夜 11 時から 2 時間,0.1,0.15848931924611143,7682
深夜 11 時から 2 時間,0.15848931924611143,0.25118864315095824,7523
深夜 11 時から 2 時間,0.25118864315095824,0.3981071705534973,6983
深夜 11 時から 2 時間,0.3981071705534973,0.6309573444801936,7173
深夜 11 時から 2 時間,0.6309573444801936,1.0,14833
深夜 11 時から 2 時間,1.0,1.584893192461114,10138
深夜 11 時から 2 時間,1.584893192461114,2.5118864315095824,17251
深夜 11 時から 2 時間,2.5118864315095824,3.981071705534973,10334
深夜 11 時から 2 時間,3.981071705534973,6.309573444801936,15470
深夜 11 時から 2 時間,6.309573444801936,10.0,13603
深夜 11 時から 2 時間,10.0,15.848931924611142,12078
深夜 11 時から 2 時間,15.848931924611142,25.11886431509582,9802
深夜 11 時から 2 時間,25.11886431509582,39.81071705534978,5287
深夜 11 時から 2 時間,39.81071705534978,63.09573444801943,3477
深夜 11 時から 2 時間,63.09573444801943,100.0,2207
深夜 11 時から 2 時間,100.0,158.48931924611142,1454
深夜 11 時から 2 時間,158.48931924611142,251.18864315095823,987
深夜 11 時から 2 時間,251.18864315095823,398.1071705534977,394
深夜 11 時から 2 時間,398.1071705534977,630.9573444801943,320
深夜 11 時から 2 時間,630.9573444801943,1000.0,106
深夜 11 時から 2 時間,1000.0,1584.893192461114,77
深夜 11 時から 2 時間,1584.893192461114,2511.886431509582,29
深夜 11 時から 2 時間,2511.886431509582,3981.0717055349774,11
深夜 11 時から 2 時間,3981.0717055349774,6309.573444801943,3
深夜 11 時から 2 時間,6309.573444801943,10000.0,0
