dt,side,n,sum_A,nq_0.1,A_0.1,spr_0.1,B_0.1,nB_0.1,nq_0.5,A_0.5,spr_0.5,B_0.5,nB_0.5,nq_1,A_1,spr_1,B_1,nB_1,nq_2,A_2,spr_2,B_2,nB_2,nq_5,A_5,spr_5,B_5,nB_5,nq_10,A_10,spr_10,B_10,nB_10,nq_30,A_30,spr_30,B_30,nB_30,nq_60,A_60,spr_60,B_60,nB_60,sum_B_1,n_B_1,sum_rest_1,sum_tot_1,sum_B_10,n_B_10,sum_rest_10,sum_tot_10
2026-06-25,1,4508,-5205.674407545841,131,0.0,2039.1893889312905,-1435.2328163479092,131,424,79.22707046641383,5510.1457707456975,-5190.705795616252,424,769,41.64211195109953,9636.756620720093,-11237.91932070979,769,1391,175.11298349282845,17303.67850661133,-20112.86386766489,1391,2780,-952.204053182193,34635.16388121064,-38330.926500572365,2780,4508,-5205.674407545841,57969.13502832657,-59792.78345316451,4508,4508,-5205.674407545841,57969.13502832657,-59792.78345316451,4508,4508,-5205.674407545841,57969.13502832657,-59792.78345316451,4508,-52823.67626779593,4508,-60256.26663323109,-65461.94104077695,-59792.78345316451,4508,-60256.26663323109,-65461.94104077695
2026-06-25,-1,6086,7830.100876379413,371,0.08130378753743757,5130.622753824458,1350.7794271841399,370,622,6.737496606669907,8492.906155924382,4703.25811354424,621,933,210.44934385467693,12711.302493641651,8071.446089633725,932,1716,752.4877859115309,23717.17734013693,15403.134986621812,1714,3600,2916.887072363901,50102.37578993209,32682.725437651134,3595,6086,7830.100876379413,84593.65218813033,52494.01886209598,6076,6086,7830.100876379413,84593.65218813033,52494.01886209598,6076,6086,7830.100876379413,84593.65218813033,52494.01886209598,6076,46274.44461593573,6086,47891.180722932055,55721.28159931141,52494.01886209598,6076,47891.180722932055,55721.28159931141
2026-06-26,1,6997,-9023.504354945893,389,-0.16158874050043961,6528.70871926649,-1979.6249183375453,389,889,55.58010140549099,14150.396081024192,-7398.51723590451,889,1478,-322.2876855749641,23081.316351967303,-13849.90889005748,1478,2602,-885.3383480005825,40562.27500547077,-23910.34833802837,2602,4763,-2983.760734358756,73156.5362790058,-42294.321858680225,4763,6997,-9023.504354945893,105185.73178692817,-60140.16053722383,6997,6997,-9023.504354945893,105185.73178692817,-60140.16053722383,6997,6997,-9023.504354945893,105185.73178692817,-60140.16053722383,6997,-43933.874105859795,6997,-52836.69512496387,-61860.19947990974,-60140.16053722383,6997,-52836.69512496387,-61860.19947990974
2026-06-26,-1,7712,8429.619631875868,594,0.08683683792581137,10284.429524251218,2812.7269602894107,594,997,77.40756948794018,16812.43299378622,5860.051173669554,997,1466,111.12352293492027,24401.46407804212,10422.031821954406,1466,2630,605.8178721712923,43197.0836972093,18003.818373736085,2630,5096,2706.274745069175,82185.02324951634,33143.421497937496,5096,7712,8429.619631875868,123708.79996984288,48400.61672068489,7712,7712,8429.619631875868,123708.79996984288,48400.61672068489,7712,7712,8429.619631875868,123708.79996984288,48400.61672068489,7712,40125.09551513855,7712,43327.404468289045,51757.024100164905,48400.61672068489,7712,43327.404468289045,51757.024100164905
2026-06-27,1,1212,-966.6099475849621,24,0.0,274.3723167073505,-259.42876074104726,24,92,-0.176703562341325,994.997931570559,-756.3822917786806,92,197,-37.94161799673227,1789.2679666493964,-1853.8882125107402,197,370,-47.23505834128618,3283.3952720879624,-3499.609399609422,370,756,-196.98878889218003,6471.5823564766215,-7148.904225315927,756,1212,-966.6099475849621,9770.46564069916,-11086.253613727693,1212,1212,-966.6099475849621,9770.46564069916,-11086.253613727693,1212,1212,-966.6099475849621,9770.46564069916,-11086.253613727693,1212,-14250.181123258579,1212,-11348.213392954687,-12314.823340539613,-11086.253613727693,1212,-11348.213392954687,-12314.823340539613
2026-06-27,-1,2366,1682.798160554379,51,0.0,859.1000185691815,191.90854413966176,51,194,48.935965789057384,2849.19646473592,769.0861236464107,194,368,94.49187081864108,5493.5340365215225,1518.2140903495747,368,704,352.77120856297165,10707.931425823686,2941.0417219559736,704,1478,615.6991122637958,21998.855604970646,6317.6015462228115,1478,2366,1682.798160554379,34489.6571658364,9642.578013313563,2366,2366,1682.798160554379,34489.6571658364,9642.578013313563,2366,2366,1682.798160554379,34489.6571658364,9642.578013313563,2366,11808.337225493988,2366,9717.487549554766,11400.285710109194,9642.578013313563,2366,9717.487549554766,11400.285710109194
2026-06-28,1,1597,-429.7383910609326,24,0.0,202.8529452444385,-298.49424225532607,24,146,6.481357251973973,2138.7851157378154,-1867.2516445606075,146,283,-6.067105462224159,4316.043717582694,-3528.0612289935607,283,506,-37.163601315181545,7539.236171145726,-6024.689209920033,506,1021,-10.063138336894369,14666.872038438534,-11864.889725350062,1021,1597,-429.7383910609326,22112.415084310363,-17678.561289392943,1597,1597,-429.7383910609326,22112.415084310363,-17678.561289392943,1597,1597,-429.7383910609326,22112.415084310363,-17678.561289392943,1597,-17524.96304201286,1597,-17514.67222727592,-17944.41061833684,-17678.561289392943,1597,-17514.67222727592,-17944.41061833684
2026-06-28,-1,2575,1525.1932269373938,91,0.0,2160.651765543792,277.90857844529575,90,218,-0.7909182148987887,4820.880814318674,1000.055835173829,217,369,-44.161401986122414,7403.14667882194,2227.4495357746723,368,717,41.78837025368642,14338.452647206237,3998.321418955481,715,1565,547.1051144671999,30757.535058495116,7738.26008182095,1560,2575,1525.1932269373938,49356.28573566495,12442.71152398887,2565,2575,1525.1932269373938,49356.28573566495,12442.71152398887,2565,2575,1525.1932269373938,49356.28573566495,12442.71152398887,2565,15226.849482670368,2575,13345.938929128424,14871.132156065782,12442.71152398887,2565,13345.938929128424,14871.132156065782
2026-06-29,1,7181,-9949.14662908542,271,13.483032658051242,2707.9752235028795,-2049.637265463408,270,878,27.580443007388855,8371.212842623409,-9820.195477802117,877,1545,26.312465104425428,14382.56771669396,-18790.36706354242,1544,2630,-51.11318348398393,24498.800634124782,-31320.96046670124,2628,4834,-1828.0688365938545,45970.47595188634,-55723.649018468466,4829,7181,-9949.14662908542,69849.93775220319,-78836.85913883317,7171,7181,-9949.14662908542,69849.93775220319,-78836.85913883317,7171,7181,-9949.14662908542,69849.93775220319,-78836.85913883317,7171,-56056.28351560292,7181,-70381.52495580513,-80330.67158489056,-78836.85913883317,7171,-70381.52495580513,-80330.67158489056
2026-06-29,-1,7979,7221.310857556112,394,15.946239892201678,5173.543592339405,2871.169052881756,394,980,91.6142455162923,11493.76923168802,9873.141315880246,980,1598,105.82329225411257,17953.774664987493,16037.576988422727,1598,2805,351.7932476992738,32180.94581938126,25880.06583750196,2805,5245,1800.3891979923096,60999.555365039414,48561.82806255019,5245,7979,7221.310857556112,97538.99754213534,73383.65318964224,7979,7979,7221.310857556112,97538.99754213534,73383.65318964224,7979,7979,7221.310857556112,97538.99754213534,73383.65318964224,7979,55070.90436609337,7979,66389.61878260931,73610.92964016538,73383.65318964224,7979,66389.61878260931,73610.92964016538
