k,var_1d,var_5d,turn_1d,turn_5d
2026-05-04T00:00:00.000000000,23.726447691595748,,1.4693410985385014,
2026-05-05T00:00:00.000000000,27.851383628676242,,1.3399729372589604,
2026-05-06T00:00:00.000000000,42.15337625300508,,1.2059145636136968,
2026-05-07T00:00:00.000000000,26.27644321611998,,1.359034359643102,
2026-05-08T00:00:00.000000000,23.910881816778588,28.783706521235132,1.3257909621908552,1.3342496746838175
2026-05-09T00:00:00.000000000,4.147154075065896,24.867847797929162,0.1508776810064889,1.0581982552267117
2026-05-10T00:00:00.000000000,7.333878511464663,20.764346774486842,0.27184551990920136,0.8372478237057255
2026-05-11T00:00:00.000000000,80.00588898119308,28.334849320124444,2.1957771524000593,1.0540702256323637
2026-05-12T00:00:00.000000000,52.76851374752695,33.63326342640584,2.724383911499111,1.3185760621778186
2026-05-13T00:00:00.000000000,38.33725496027155,36.51853805510443,1.8630586951095438,1.4356649839370865
2026-05-14T00:00:00.000000000,23.70305526291259,40.42971829267376,1.9643198989245652,1.793853341712038
2026-05-15T00:00:00.000000000,41.995809859871365,47.362104562355114,2.5389276946945403,2.2355720144956237
2026-05-16T00:00:00.000000000,1.6581982336935701,31.692566412855207,0.1682748394511841,1.8435813558343903
2026-05-17T00:00:00.000000000,3.7945128088738587,21.897766225124588,0.19151345594617938,1.3635575262408175
2026-05-18T00:00:00.000000000,65.44720461402704,27.31975615587569,2.4148676263270303,1.467973868187431
2026-05-19T00:00:00.000000000,42.40394591689826,31.059934286672824,3.1029598105826763,1.7212148618574614
2026-05-20T00:00:00.000000000,27.71915375294952,28.204603065288456,1.7404746552026271,1.5742157199769724
2026-05-21T00:00:00.000000000,30.655251663798868,34.004013751309515,2.58780618499097,2.042507358415166
2026-05-22T00:00:00.000000000,13.448441642589302,35.93479951805261,1.362675085784333,2.2633109979794734
2026-05-23T00:00:00.000000000,4.782530574653304,23.80186471017786,0.2776287119022568,1.8810129194903824
2026-05-24T00:00:00.000000000,8.242581265607223,16.969591779919647,0.30318337683985536,1.311301818342264
2026-05-25T00:00:00.000000000,3.4870298430028006,12.123166997930303,0.36274545724979157,1.030510871527544
2026-05-26T00:00:00.000000000,26.98805376884043,11.389727418938614,3.241140951684217,1.149598929065211
2026-05-27T00:00:00.000000000,59.223838346739235,20.5448067597686,3.9096129965701607,1.7735872346507682
2026-05-28T00:00:00.000000000,36.154265926776034,26.81915383019315,2.3872792102507736,2.17322183039331
2026-05-29T00:00:00.000000000,23.34540617929713,29.83971881293113,1.5186201865690419,2.3282102914820455
2026-05-30T00:00:00.000000000,3.1179840992857075,29.765909664187713,0.23420950156565373,2.266713107130609
2026-05-31T00:00:00.000000000,3.150866095469267,24.998472129513484,0.33288800094316556,1.755248609915119
2026-06-01T00:00:00.000000000,25.76542991355722,18.306790442877077,1.8278831916165108,1.311588698932705
