metric,unit,side,day_type,hor,hor_ms,bin_i,n_up,n_dn,n,p_up,base,diff,lo,hi
kappa_depth,1/s,売り,立会日,1s,1000,6,11486,11101,27428,0.508522601496436,0.48930880285056383,0.019213798645872193,0.011505003160179722,0.027382420189904364
kappa_depth,1/s,売り,立会日,3s,3000,0,158601,131966,327271,0.5458328027614974,0.4878628446437643,0.05796995811773309,0.052835214465076386,0.06369162902414924
kappa_depth,1/s,売り,立会日,3s,3000,1,139774,170488,341525,0.45050312316687185,0.4878628446437643,-0.03735972147689243,-0.04251826368746903,-0.032679156594725194
kappa_depth,1/s,売り,立会日,3s,3000,2,181769,201835,426666,0.4738454239267578,0.4878628446437643,-0.014017420717006457,-0.01808030396828373,-0.009972603047044741
kappa_depth,1/s,売り,立会日,3s,3000,3,222844,237413,503458,0.4841729729259957,0.4878628446437643,-0.003689871717768578,-0.007914416131394446,-0.0002199473595632153
kappa_depth,1/s,売り,立会日,3s,3000,4,109842,113592,241638,0.4916082601573619,0.4878628446437643,0.0037454155135976386,-0.0003122829716691047,0.006838578116882924
kappa_depth,1/s,売り,立会日,3s,3000,5,78935,81814,173842,0.4910450453813088,0.4878628446437643,0.003182200737544494,-0.0005937436964550581,0.006596319849716856
kappa_depth,1/s,売り,立会日,3s,3000,6,12882,12551,27428,0.5065072936735737,0.4878628446437643,0.01864444902980944,0.010868479450990355,0.02597786275725526
kappa_depth,1/s,売り,立会日,5s,5000,0,155695,148622,327261,0.5116211056234125,0.48602055700668273,0.025600548616729724,0.020052230860988604,0.031021295119548646
kappa_depth,1/s,売り,立会日,5s,5000,1,147057,172446,341510,0.4602679787044253,0.48602055700668273,-0.025752578302257412,-0.029368505655482244,-0.02208910933144601
kappa_depth,1/s,売り,立会日,5s,5000,2,190377,207185,426657,0.4788611587626584,0.48602055700668273,-0.00715939824402434,-0.011640748675450273,-0.0030621226970313806
kappa_depth,1/s,売り,立会日,5s,5000,3,230810,243296,503433,0.48683205865355006,0.48602055700668273,0.0008115016468673297,-0.0031855344716845966,0.004292670503711243
kappa_depth,1/s,売り,立会日,5s,5000,4,113060,116471,241629,0.4925696311173654,0.48602055700668273,0.006549074110682673,0.0033929372074439786,0.010154431948618469
kappa_depth,1/s,売り,立会日,5s,5000,5,81123,83874,173835,0.49166348479063254,0.48602055700668273,0.005642927783949814,0.0021005089517053266,0.009436487308171327
kappa_depth,1/s,売り,立会日,5s,5000,6,13159,12960,27426,0.5038094873463762,0.48602055700668273,0.017788930339693476,0.011390284408161755,0.025020624361153074
kappa_depth,1/s,売り,立会日,10s,10000,0,156773,155744,327237,0.5016463104407121,0.48866114449622716,0.0129851659444849,0.008866444326301261,0.01670969616187614
kappa_depth,1/s,売り,立会日,10s,10000,1,154375,173442,341481,0.4709182257173972,0.48866114449622716,-0.01774291877882994,-0.021230418809187173,-0.014855484762973234
kappa_depth,1/s,売り,立会日,10s,10000,2,198026,210635,426628,0.4845727877140221,0.48866114449622716,-0.004088356782205038,-0.007821848960191075,-0.0005928122753765533
kappa_depth,1/s,売り,立会日,10s,10000,3,237815,247381,503395,0.49014212812966307,0.48866114449622716,0.0014809836334359061,-0.0018979991539127793,0.005176383957106439
kappa_depth,1/s,売り,立会日,10s,10000,4,115576,118414,241614,0.49393563827514,0.48866114449622716,0.005274493778912814,0.0011739172335749823,0.009298255434495941
kappa_depth,1/s,売り,立会日,10s,10000,5,83278,85052,173820,0.4947305887245292,0.48866114449622716,0.006069444228302023,0.0029283592261358433,0.009902436604344799
kappa_depth,1/s,売り,立会日,10s,10000,6,13456,13150,27421,0.505750582575359,0.48866114449622716,0.017089438079131825,0.009311275209420735,0.025573473805684498
kappa_depth,1/s,売り,立会日,30s,30000,0,158886,160578,327143,0.497351814288934,0.4925309775527296,0.00482083673620437,0.0004621398869944368,0.008265508758109101
kappa_depth,1/s,売り,立会日,30s,30000,1,161559,173000,341371,0.48290137165641933,0.4925309775527296,-0.00962960589631029,-0.013516724262228306,-0.006031563337031829
kappa_depth,1/s,売り,立会日,30s,30000,2,205227,212696,426509,0.4910641433948359,0.4925309775527296,-0.001466834157893726,-0.004948811539437472,0.0024658802257014733
kappa_depth,1/s,売り,立会日,30s,30000,3,243986,250376,503253,0.49353712461718335,0.4925309775527296,0.001006147064453733,-0.0027203850996927736,0.004293382638955894
kappa_depth,1/s,売り,立会日,30s,30000,4,117976,119891,241533,0.4959746412911417,0.4925309775527296,0.003443663738412095,-0.0004970645143276233,0.007275413191144432
kappa_depth,1/s,売り,立会日,30s,30000,5,84970,86164,173761,0.49651150560379587,0.4925309775527296,0.0039805280510662455,-0.0014179742274612619,0.009393724417622778
kappa_depth,1/s,売り,立会日,30s,30000,6,13609,13419,27408,0.5035148734645553,0.4925309775527296,0.010983895911825636,0.002779779237956033,0.0188437565850175
kappa_depth,1/s,売り,立会日,50s,50000,0,159293,162276,327061,0.4953618041540074,0.49259484430357536,0.002766959850432016,-0.0019341056123350782,0.007181727738732308
kappa_depth,1/s,売り,立会日,50s,50000,1,163218,173031,341277,0.4854081350427808,0.49259484430357536,-0.007186709260794566,-0.011623711742477555,-0.003103420270715252
kappa_depth,1/s,売り,立会日,50s,50000,2,206356,213458,426389,0.49154149218463417,0.49259484430357536,-0.0010533521189411976,-0.005551737539995345,0.0034084565755322814
kappa_depth,1/s,売り,立会日,50s,50000,3,245095,251511,503102,0.4935401505418783,0.49259484430357536,0.000945306238302912,-0.00363820360497588,0.005213462677888194
kappa_depth,1/s,売り,立会日,50s,50000,4,118251,120382,241459,0.49553498468359364,0.49259484430357536,0.0029401403800182746,-0.0016712010877450707,0.008386867864327316
kappa_depth,1/s,売り,立会日,50s,50000,5,85115,86568,173713,0.4957683637867465,0.49259484430357536,0.0031735194831711278,-0.0030520641298759474,0.009688260558627544
kappa_depth,1/s,売り,立会日,50s,50000,6,13595,13490,27398,0.5019383422558612,0.49259484430357536,0.00934349795228584,0.0028515600212703123,0.015631291874677156
kappa_depth,1/s,売り,立会日,100s,100000,0,159804,163461,326861,0.4943436499466382,0.49271322925876826,0.001630420687869949,-0.004428814816909786,0.007225874680623914
kappa_depth,1/s,売り,立会日,100s,100000,1,164990,172686,341071,0.4886044610810363,0.49271322925876826,-0.004108768177731981,-0.009221307044797416,0.0013901269739941772
kappa_depth,1/s,売り,立会日,100s,100000,2,207777,214101,426117,0.4925049421870778,0.49271322925876826,-0.00020828707169046057,-0.00596258727515496,0.006808463332834232
kappa_depth,1/s,売り,立会日,100s,100000,3,245770,252572,502799,0.4931753695253461,0.49271322925876826,0.00046214026657781515,-0.005631476671475352,0.006994210467549337
kappa_depth,1/s,売り,立会日,100s,100000,4,118179,121227,241321,0.49363424475577056,0.49271322925876826,0.0009210154970022977,-0.005172808714904857,0.007601331265344784
kappa_depth,1/s,売り,立会日,100s,100000,5,85113,87100,173590,0.4942309814009395,0.49271322925876826,0.001517752142171258,-0.005389489361234663,0.008017468636821417
kappa_depth,1/s,売り,立会日,100s,100000,6,13629,13553,27380,0.5013979839599735,0.49271322925876826,0.008684754701205222,0.0007561937271079872,0.015876799582568848
kappa_depth,1/s,売り,閉場日,100ms,100,0,1192,612,48477,0.6607538802660754,0.5114021370862654,0.14935174317981004,0.1211838219034821,0.19359601768672183
kappa_depth,1/s,売り,閉場日,100ms,100,1,1368,1322,39783,0.5085501858736059,0.5114021370862654,-0.002851951212659465,-0.0183924977790166,0.032848731718629016
kappa_depth,1/s,売り,閉場日,100ms,100,2,1705,1887,53724,0.47466592427616927,0.5114021370862654,-0.03673621281009609,-0.056706513516161426,-0.02011496772713171
kappa_depth,1/s,売り,閉場日,100ms,100,3,1938,1944,47003,0.4992272024729521,0.5114021370862654,-0.01217493461331326,-0.03652791822323678,0.005945846847630288
kappa_depth,1/s,売り,閉場日,100ms,100,4,890,942,17190,0.48580786026200873,0.5114021370862654,-0.025594276824256634,-0.04147867419801245,0.009041298080153295
kappa_depth,1/s,売り,閉場日,100ms,100,5,651,691,12956,0.485096870342772,0.5114021370862654,-0.026305266743493372,-0.09235992976635382,0.003888800771941593
kappa_depth,1/s,売り,閉場日,100ms,100,6,105,101,1465,0.5097087378640777,0.5114021370862654,-0.001693399222187697,-0.053075524183039575,0.035368287996640844
kappa_depth,1/s,売り,閉場日,500ms,500,0,7963,4341,48477,0.6471879063719116,0.508456463660651,0.1387314427112606,0.11193118322074788,0.16069378163800205
kappa_depth,1/s,売り,閉場日,500ms,500,1,9905,9236,39783,0.5174755759887153,0.508456463660651,0.009019112328064294,-0.018809126117754787,0.03852960266203194
kappa_depth,1/s,売り,閉場日,500ms,500,2,10561,12170,53724,0.4646078043200915,0.508456463660651,-0.04384865934055948,-0.06556601193174492,-0.027169648235315137
kappa_depth,1/s,売り,閉場日,500ms,500,3,10344,10992,47003,0.484814398200225,0.508456463660651,-0.02364206546042602,-0.03374587162586805,-0.008449501811583895
kappa_depth,1/s,売り,閉場日,500ms,500,4,4162,4483,17187,0.48143435511856564,0.508456463660651,-0.027022108542085366,-0.03502906187658866,-0.009846147519623018
kappa_depth,1/s,売り,閉場日,500ms,500,5,3235,3456,12956,0.4834852787326259,0.508456463660651,-0.02497118492802508,-0.0360631417653749,-0.005396380762701045
kappa_depth,1/s,売り,閉場日,500ms,500,6,458,399,1465,0.5344224037339557,0.508456463660651,0.02596594007330466,-0.0031556443554406994,0.08025632228879297
kappa_depth,1/s,売り,閉場日,1s,1000,0,11963,6459,48476,0.6493866029747042,0.5099174394358079,0.13946916353889627,0.1174774049902457,0.17087097322744751
kappa_depth,1/s,売り,閉場日,1s,1000,1,12617,12140,39783,0.5096336389707962,0.5099174394358079,-0.00028380046501175205,-0.02557513345346491,0.031514987780633864
kappa_depth,1/s,売り,閉場日,1s,1000,2,12988,15457,53724,0.45660045702232377,0.5099174394358079,-0.05331698241348415,-0.07194443985937068,-0.041669277714042864
kappa_depth,1/s,売り,閉場日,1s,1000,3,12869,13740,47003,0.483633357134804,0.5099174394358079,-0.02628408230100393,-0.036532321105991805,-0.01826691287673561
kappa_depth,1/s,売り,閉場日,1s,1000,4,5146,5408,17186,0.4875876444949782,0.5099174394358079,-0.022329794940829706,-0.0310117343932753,-0.012691537803613515
kappa_depth,1/s,売り,閉場日,1s,1000,5,4026,4160,12955,0.49181529440508187,0.5099174394358079,-0.018102145030726047,-0.02672592020218657,-0.008941556755630355
kappa_depth,1/s,売り,閉場日,1s,1000,6,548,453,1465,0.5474525474525475,0.5099174394358079,0.03753510801673954,0.0053935685754131855,0.09680966281324187
kappa_depth,1/s,売り,閉場日,3s,3000,0,21058,13004,48475,0.6182255886324937,0.5135232488091468,0.10470233982334687,0.08433965996316414,0.12954473293834842
kappa_depth,1/s,売り,閉場日,3s,3000,1,15042,15431,39779,0.4936173005611525,0.5135232488091468,-0.0199059482479943,-0.0332626217461674,-0.0007224972580994331
kappa_depth,1/s,売り,閉場日,3s,3000,2,17743,19949,53721,0.47073649580812904,0.5135232488091468,-0.04278675300101775,-0.05634263965871539,-0.03241940215654185
kappa_depth,1/s,売り,閉場日,3s,3000,3,16679,17531,47001,0.48754750073078046,0.5135232488091468,-0.025975748078366334,-0.033975069599169745,-0.019818337285294533
kappa_depth,1/s,売り,閉場日,3s,3000,4,6534,6710,17181,0.49335548172757476,0.5135232488091468,-0.02016776708157203,-0.03434247310717092,-0.010143242925625873
kappa_depth,1/s,売り,閉場日,3s,3000,5,4982,5132,12953,0.49258453628633575,0.5135232488091468,-0.020938712522811043,-0.032407375048353955,-0.011355128680253332
kappa_depth,1/s,売り,閉場日,3s,3000,6,649,575,1465,0.5302287581699346,0.5135232488091468,0.01670550936078785,-0.013825918751531318,0.061977973169616
kappa_depth,1/s,売り,閉場日,5s,5000,0,23129,15840,48473,0.5935230567887295,0.508964545294395,0.08455851149433447,0.061869405959254,0.11541175464987562
kappa_depth,1/s,売り,閉場日,5s,5000,1,15915,16451,39777,0.49171970586417846,0.508964545294395,-0.017244839430216596,-0.027006244671891177,-0.006584273803959393
kappa_depth,1/s,売り,閉場日,5s,5000,2,19451,21768,53716,0.47189402945243697,0.508964545294395,-0.037070515841958085,-0.04958469758757617,-0.02839861252886892
kappa_depth,1/s,売り,閉場日,5s,5000,3,18102,19056,46991,0.4871629258840626,0.508964545294395,-0.02180161941033243,-0.033107633224235815,-0.013485263493059773
kappa_depth,1/s,売り,閉場日,5s,5000,4,7001,7171,17178,0.4940022579734688,0.508964545294395,-0.014962287320926249,-0.03108043759128202,-0.001785924682343538
kappa_depth,1/s,売り,閉場日,5s,5000,5,5270,5529,12950,0.4880081489026762,0.508964545294395,-0.020956396391718868,-0.036687095045033875,-0.010030197405520499
kappa_depth,1/s,売り,閉場日,5s,5000,6,695,593,1464,0.5395962732919255,0.508964545294395,0.030631727997530445,-0.0019027717038064438,0.07529347519567864
kappa_depth,1/s,売り,閉場日,10s,10000,0,22498,18414,48461,0.5499120062573328,0.49986004235699233,0.0500519639003405,0.03632377687201052,0.06781708776857821
kappa_depth,1/s,売り,閉場日,10s,10000,1,16768,17765,39765,0.4855645324761822,0.49986004235699233,-0.014295509880810131,-0.023700992136584487,-0.0049963814235475315
kappa_depth,1/s,売り,閉場日,10s,10000,2,21725,23641,53706,0.47888286381871886,0.49986004235699233,-0.020977178538273467,-0.03345194843580707,-0.012797286182358416
kappa_depth,1/s,売り,閉場日,10s,10000,3,19759,20682,46977,0.4885883138399149,0.49986004235699233,-0.011271728517077417,-0.02688730231512787,-0.003076990517846711
kappa_depth,1/s,売り,閉場日,10s,10000,4,7622,7551,17171,0.5023396823304555,0.49986004235699233,0.0024796399734631214,-0.009886881426266194,0.011973604731777127
kappa_depth,1/s,売り,閉場日,10s,10000,5,5559,6008,12946,0.4805913374254344,0.49986004235699233,-0.019268704931557912,-0.03410172087522678,-0.008929358836920694
kappa_depth,1/s,売り,閉場日,10s,10000,6,714,637,1464,0.5284974093264249,0.49986004235699233,0.02863736696943253,-0.0010551469058885914,0.06844825158030944
kappa_depth,1/s,売り,閉場日,30s,30000,0,23071,21271,48446,0.5202967840873213,0.501393342215585,0.018903441871736315,0.00947637525735225,0.031130685756542778
kappa_depth,1/s,売り,閉場日,30s,30000,1,18377,18780,39739,0.49457706488683156,0.501393342215585,-0.006816277328753395,-0.02017682023962849,0.0012499686943991289
kappa_depth,1/s,売り,閉場日,30s,30000,2,24482,25238,53680,0.49239742558326627,0.501393342215585,-0.00899591663231869,-0.020361436657609207,-0.0012871134727869184
kappa_depth,1/s,売り,閉場日,30s,30000,3,21857,21993,46934,0.49844925883694413,0.501393342215585,-0.002944083378640827,-0.017361778265004214,0.00663688091435604
kappa_depth,1/s,売り,閉場日,30s,30000,4,8142,8028,17148,0.5035250463821892,0.501393342215585,0.0021317041666042424,-0.006955291001019595,0.010051476864886864
kappa_depth,1/s,売り,閉場日,30s,30000,5,6081,6177,12932,0.49608418991678904,0.501393342215585,-0.005309152298795916,-0.019066538266856253,0.003429242200485084
kappa_depth,1/s,売り,閉場日,30s,30000,6,727,679,1460,0.5170697012802276,0.501393342215585,0.015676359064642598,-0.016453683030097786,0.041580923253684135
kappa_depth,1/s,売り,閉場日,50s,50000,0,23427,22026,48434,0.5154115239918157,0.5029262713608239,0.012485252630991761,0.001117594244914866,0.023920179455167646
kappa_depth,1/s,売り,閉場日,50s,50000,1,18811,18959,39718,0.49804077310034417,0.5029262713608239,-0.004885498260479737,-0.021956418588942622,0.0073013231348780785
kappa_depth,1/s,売り,閉場日,50s,50000,2,25268,25579,53654,0.49694180580958563,0.5029262713608239,-0.005984465551238272,-0.021153923996211833,0.0034461350839333437
kappa_depth,1/s,売り,閉場日,50s,50000,3,22220,22331,46901,0.4987542367174699,0.5029262713608239,-0.004172034643354028,-0.023084352476295276,0.005902363126938681
kappa_depth,1/s,売り,閉場日,50s,50000,4,8373,8085,17130,0.508749544294568,0.5029262713608239,0.0058232729337440725,-0.009002736861579394,0.016191116953018114
kappa_depth,1/s,売り,閉場日,50s,50000,5,6259,6209,12919,0.5020051331408405,0.5029262713608239,-0.0009211382199834084,-0.014002599724932,0.007913038733150923
kappa_depth,1/s,売り,閉場日,50s,50000,6,738,684,1458,0.5189873417721519,0.5029262713608239,0.016061070411327982,-0.012198838512441414,0.04752418883001472
kappa_depth,1/s,売り,閉場日,100s,100000,0,23715,22632,48386,0.5116836041167713,0.5044463284819368,0.00723727563483445,-0.005521138797525374,0.019628188491922886
kappa_depth,1/s,売り,閉場日,100s,100000,1,19184,19197,39644,0.4998306453714077,0.5044463284819368,-0.004615683110529123,-0.02010645712668568,0.005720927960533371
kappa_depth,1/s,売り,閉場日,100s,100000,2,26163,25637,53569,0.5050772200772201,0.5044463284819368,0.0006308915952832894,-0.014830760367104965,0.010448956059645508
kappa_depth,1/s,売り,閉場日,100s,100000,3,22664,22479,46795,0.5020490441485944,0.5044463284819368,-0.0023972843333424088,-0.02294247696543621,0.009807520355217692
kappa_depth,1/s,売り,閉場日,100s,100000,4,8374,8275,17098,0.502973151540633,0.5044463284819368,-0.0014731769413037776,-0.01906977865317489,0.009436788298889796
kappa_depth,1/s,売り,閉場日,100s,100000,5,6278,6292,12883,0.4994431185361973,0.5044463284819368,-0.005003209945739551,-0.021944533630133062,0.006321859050643519
kappa_depth,1/s,売り,閉場日,100s,100000,6,721,699,1451,0.5077464788732394,0.5044463284819368,0.003300150391302603,-0.02601182435544669,0.03001900999584227
kappa_depth,1/s,買い,立会日,10ms,10,2,130,112,434879,0.5371900826446281,0.5082393755420642,0.028950707102563866,-0.026263147489193815,0.082332972269298
kappa_depth,1/s,買い,立会日,10ms,10,3,193,140,508420,0.5795795795795796,0.5082393755420642,0.0713402040375154,0.0237542752515866,0.11488851635192056
kappa_depth,1/s,買い,立会日,20ms,20,2,130,112,434879,0.5371900826446281,0.5072340425531915,0.029956040091436598,-0.022956698803191483,0.08814859127440336
kappa_depth,1/s,買い,立会日,20ms,20,3,194,142,508420,0.5773809523809523,0.5072340425531915,0.07014690982776084,0.022870489541242968,0.12271021383064835
kappa_depth,1/s,買い,立会日,50ms,50,0,95,183,326088,0.34172661870503596,0.5094625283875852,-0.16773590968254926,-0.2212276669534495,-0.10706473700278886
kappa_depth,1/s,買い,立会日,50ms,50,1,232,223,342853,0.5098901098901099,0.5094625283875852,0.0004275815025246432,-0.04901950300364317,0.048125999257890066
kappa_depth,1/s,買い,立会日,50ms,50,2,275,221,434879,0.5544354838709677,0.5094625283875852,0.04497295548338254,0.00400611603809044,0.08487798694590375
kappa_depth,1/s,買い,立会日,50ms,50,3,391,326,508420,0.5453277545327755,0.5094625283875852,0.035865226145190277,-0.0028731852548337404,0.0776027916418679
kappa_depth,1/s,買い,立会日,50ms,50,4,195,168,242547,0.5371900826446281,0.5094625283875852,0.027727554257042875,-0.023598678331912794,0.07262627540526667
kappa_depth,1/s,買い,立会日,50ms,50,5,126,141,174867,0.47191011235955055,0.5094625283875852,-0.03755241602803466,-0.0968251657502226,0.02307812201891879
kappa_depth,1/s,買い,立会日,100ms,100,0,12696,23115,326088,0.35452793834296725,0.49816989335216083,-0.14364195500919358,-0.15777643755090826,-0.12965824544315033
kappa_depth,1/s,買い,立会日,100ms,100,1,25472,24502,342853,0.5097050466242447,0.49816989335216083,0.01153515327208382,0.004623796923539711,0.017829247093431748
kappa_depth,1/s,買い,立会日,100ms,100,2,35580,30899,434879,0.5352066065975721,0.49816989335216083,0.0370367132454113,0.03086906981064862,0.044601193943156335
kappa_depth,1/s,買い,立会日,100ms,100,3,44205,41785,508420,0.5140714036515874,0.49816989335216083,0.015901510299426602,0.010747154100019918,0.022349391600822992
kappa_depth,1/s,買い,立会日,100ms,100,4,24106,23132,242547,0.510309496591727,0.49816989335216083,0.012139603239566144,0.006639605669186424,0.01707962109686988
kappa_depth,1/s,買い,立会日,100ms,100,5,16050,15646,174867,0.5063730439172135,0.49816989335216083,0.008203150565052664,0.00294244208575554,0.013597214607376559
kappa_depth,1/s,買い,立会日,100ms,100,6,2766,2978,27290,0.4815459610027855,0.49816989335216083,-0.016623932349375314,-0.026707528898550843,-0.006878217854997534
kappa_depth,1/s,買い,立会日,500ms,500,0,57055,113661,326088,0.33421003303732516,0.49905031280064366,-0.1648402797633185,-0.17626842556027036,-0.15127032913851918
kappa_depth,1/s,買い,立会日,500ms,500,1,122949,106548,342852,0.5357324932352057,0.49905031280064366,0.036682180434562006,0.027992928534051404,0.045007345941947656
kappa_depth,1/s,買い,立会日,500ms,500,2,149591,129116,434877,0.5367321236997994,0.49905031280064366,0.03768181089915573,0.032779260865522464,0.04401867265659191
kappa_depth,1/s,買い,立会日,500ms,500,3,178103,165244,508416,0.5187259536270886,0.49905031280064366,0.019675640826444962,0.0159099098243358,0.023729130773934168
kappa_depth,1/s,買い,立会日,500ms,500,4,86307,83048,242547,0.5096218003601901,0.49905031280064366,0.010571487559546455,0.007762718186005885,0.013965700754721701
kappa_depth,1/s,買い,立会日,500ms,500,5,62200,60190,174867,0.508211455184247,0.49905031280064366,0.009161142383603382,0.005602922938949537,0.012957857066974712
kappa_depth,1/s,買い,立会日,500ms,500,6,9327,10258,27290,0.4762318100587184,0.49905031280064366,-0.02281850274192526,-0.030455730843399947,-0.015199001754360068
kappa_depth,1/s,買い,立会日,1s,1000,0,77982,142412,326087,0.353829959073296,0.5023335761984641,-0.14850361712516807,-0.15803061692172612,-0.13784240448680926
kappa_depth,1/s,買い,立会日,1s,1000,1,153242,120630,342850,0.5595387626336391,0.5023335761984641,0.057205186435175026,0.048038004373401576,0.06608786842828251
kappa_depth,1/s,買い,立会日,1s,1000,2,178760,155705,434873,0.5344654896625954,0.5023335761984641,0.032131913464131356,0.025949128513244022,0.039824027805386346
kappa_depth,1/s,買い,立会日,1s,1000,3,207989,195519,508412,0.5154519860820603,0.5023335761984641,0.01311840988359625,0.009515583797658673,0.017866016542351863
kappa_depth,1/s,買い,立会日,1s,1000,4,99621,96787,242547,0.5072145737444503,0.5023335761984641,0.004880997545986254,0.0017872422886961697,0.008691355881405027
kappa_depth,1/s,買い,立会日,1s,1000,5,72129,70251,174866,0.5065950273914875,0.5023335761984641,0.004261451193023458,0.0014311978949289568,0.007796087666776779
kappa_depth,1/s,買い,立会日,1s,1000,6,10734,11716,27290,0.47812917594654786,0.5023335761984641,-0.024204400251916225,-0.034506273763491226,-0.015746810201765566
kappa_depth,1/s,買い,立会日,3s,3000,0,129880,159981,326081,0.4480768368286869,0.5059106626299078,-0.05783382580122093,-0.06409026614303076,-0.05233389890229905
kappa_depth,1/s,買い,立会日,3s,3000,1,169167,142985,342842,0.5419379020477203,0.5059106626299078,0.036027239417812496,0.030947578497489716,0.04109992474769501
kappa_depth,1/s,買い,立会日,3s,3000,2,202364,188315,434858,0.5179802344123948,0.5059106626299078,0.01206957178248702,0.00832517992258302,0.016386546309393533
