dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,36667,26130,1814,1815,3629,1814,56.12302625818736,1,-3.354470262793679,3.0935795297371276,0,0.0,0.0,52.76855599539368,0.50013777900248,1,0.0,15.29,0.030938823736595768,0.018191841234840134,0.06284454244762955,0.2364939360529217,0.3947078280044101,0.7017640573318633,0.844542447629548
2026-05-05,44591,40495,1500,1499,2999,1499,-516.672680700535,1,1.7278162459527624,0.9938786803305222,0,0.0,0.0,-514.9448644545822,0.5001667222407469,1,0.0,19.775,-0.3446782392932185,0.03135423615743829,0.0733822548365577,0.23482321547698465,0.3495663775850567,0.6124082721814543,0.7765176784523016
2026-05-06,44298,50256,2489,2490,4979,2489,2699.625991057106,1,-4.269430611672905,3.574988682277596,0,0.0,0.0,2695.3565604454334,0.5001004217714401,1,0.0,13.656,1.084622736463282,0.040176777822418644,0.10727199678585778,0.2928887103254319,0.42426677380474087,0.6894335074327039,0.8384893531538771
2026-05-07,48840,39877,2049,2050,4099,2049,511.32725213986373,1,-5.434380204533957,3.1737828644140547,0,0.0,0.0,505.89287193532977,0.5001219809709685,1,0.0,13.823,0.249549659414282,0.03611517813567594,0.09712054660810152,0.2889214250854075,0.4260614934114202,0.6891166422645193,0.8311371400683261
2026-05-08,50480,42882,2385,2385,4770,2385,1191.7766528690859,0,0.0,0.0,0,0.0,0.0,1191.7766528690859,0.5,1,0.0,11.821,0.4996967097983584,0.045283018867924525,0.11823899371069183,0.3215932914046122,0.45660377358490567,0.7174004192872118,0.8524109014675052
2026-05-09,12512,10135,1581,1580,3161,1580,7210.47724151045,1,-3.1368572354136393,4.085495934432602,0,0.0,0.0,7207.340384275036,0.500158177791838,1,0.0,19.9255,4.5635931908294,0.015189873417721518,0.043670886075949364,0.19050632911392404,0.32151898734177214,0.6905063291139241,0.8189873417721519
2026-05-10,12383,13684,1414,1413,2827,1413,161.1998940406124,1,-10.438197687310755,3.0240453033418295,0,0.0,0.0,150.76169635330166,0.5001768659356208,1,0.0,14.951,0.114083435272903,0.03750884642604388,0.08492569002123142,0.3043170559094126,0.42604387827317763,0.6617126680820948,0.7883934890304317
2026-05-11,64818,66069,6013,6014,12027,6013,1833.5676762128644,1,-0.9339999999999999,0.9085813557624343,0,0.0,0.0,1832.6336762128644,0.5000415731271306,1,0.0,5.152,0.3049339225366481,0.0793281224014635,0.20172958589722267,0.4912689173457509,0.6547480459005488,0.9022118742724098,0.9690670214535174
2026-05-12,78297,70640,5121,5120,10241,5120,-5524.299158037388,1,-6.140699286415006,2.5815664288050018,0,0.0,0.0,-5530.439857323803,0.500048823357094,1,0.0,6.6705000000000005,-1.0789646793041707,0.051953125,0.1431640625,0.42265625,0.60703125,0.86875,0.9564453125
2026-05-13,67762,56332,5407,5406,10813,5406,-7527.226400633232,1,-1.1828552657771976,1.468138164443701,0,0.0,0.0,-7528.409255899009,0.5000462406362711,1,0.0,6.5135000000000005,-1.3923837219077357,0.049204587495375506,0.13115057343692194,0.428597854236034,0.6270810210876804,0.8854975952645209,0.9681834998150204
