window,lo,hi,count
深夜 11 時から 2 時間,3.981071705534973,6.309573444801936,13510
深夜 11 時から 2 時間,6.309573444801936,10.0,8654
深夜 11 時から 2 時間,10.0,15.848931924611142,6926
深夜 11 時から 2 時間,15.848931924611142,25.11886431509582,4130
深夜 11 時から 2 時間,25.11886431509582,39.81071705534978,2063
深夜 11 時から 2 時間,39.81071705534978,63.09573444801943,1048
深夜 11 時から 2 時間,63.09573444801943,100.0,503
深夜 11 時から 2 時間,100.0,158.48931924611142,379
深夜 11 時から 2 時間,158.48931924611142,251.18864315095823,130
深夜 11 時から 2 時間,251.18864315095823,398.1071705534977,51
深夜 11 時から 2 時間,398.1071705534977,630.9573444801943,19
深夜 11 時から 2 時間,630.9573444801943,1000.0,4
深夜 11 時から 2 時間,1000.0,1584.893192461114,2
深夜 11 時から 2 時間,1584.893192461114,2511.886431509582,2
深夜 11 時から 2 時間,2511.886431509582,3981.0717055349774,0
深夜 11 時から 2 時間,3981.0717055349774,6309.573444801943,0
深夜 11 時から 2 時間,6309.573444801943,10000.0,0
