metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_depth,売り,立会日,1s,1000,log1p,絶対値,1556877,0.00001812846297506921,0.06402802897735232,0.004099588494724669,80.05510829393269
kappa_depth,売り,立会日,3s,3000,log1p,絶対値,1556806,0.00002612734031402696,0.05313501806314522,0.0028233301445707683,66.39138786962452
kappa_depth,売り,立会日,5s,5000,log1p,絶対値,1556766,0.00003345723956641592,0.05360204185967914,0.002873178891526795,66.97574057522922
kappa_depth,売り,立会日,10s,10000,log1p,絶対値,1556667,0.00005114917231344934,0.05892655115653026,0.003472338431203178,73.64850318855336
kappa_depth,売り,立会日,30s,30000,log1p,絶対値,1556244,0.00008884631421114454,0.059654607166188256,0.0035586721561522393,74.55155221983607
kappa_depth,売り,立会日,50s,50000,log1p,絶対値,1555782,0.00011495921593420393,0.06049411633823536,0.003659538111543954,75.59330709627017
kappa_depth,売り,立会日,100s,100000,log1p,絶対値,1554956,0.00015738240986529174,0.059409190604529566,0.003529451928285324,74.21303195372035
kappa_depth,売り,立会日,10ms,10,生,二乗,1556897,4.281890745161506e-14,0.0028459337412608974,8.09933885964725e-6,3.551045241323216
kappa_depth,売り,立会日,20ms,20,生,二乗,1556897,4.255007936279658e-14,0.002810136954702294,7.896869704183484e-6,3.506379050771849
kappa_depth,売り,立会日,50ms,50,生,二乗,1556897,7.007531857232184e-14,0.0016805201623139284,2.824148015943632e-6,2.0968820526723673
kappa_depth,売り,立会日,100ms,100,生,二乗,1556896,3.0765324282220464e-12,0.0025066308290420595,6.283198113104083e-6,3.127672442480397
kappa_depth,売り,立会日,500ms,500,生,二乗,1556886,2.3314201100316145e-11,0.000746135074115434,5.567175488252442e-7,0.9309914751583197
kappa_depth,売り,立会日,1s,1000,生,二乗,1556877,4.4596434794679015e-11,0.0006086070278963839,3.7040251440486983e-7,0.7593883250447906
kappa_depth,売り,立会日,3s,3000,生,二乗,1556806,2.0809127492073575e-10,0.0028577228545384812,8.166579913351566e-6,3.565651147300483
kappa_depth,売り,立会日,5s,5000,生,二乗,1556766,4.3974428089666344e-10,0.006720125606368554,0.000045160088165370324,8.3849135089643
kappa_depth,売り,立会日,10s,10000,生,二乗,1556667,9.552826285686857e-10,0.010765194202435198,0.0001158894062161444,13.432121631124781
kappa_depth,売り,立会日,30s,30000,生,二乗,1556244,2.8166369136163534e-9,0.016253598021216595,0.00026417944863529603,20.27894951786924
kappa_depth,売り,立会日,50s,50000,生,二乗,1555782,4.441332280622563e-9,0.016975525382398424,0.00028816846200845314,21.176778808118605
kappa_depth,売り,立会日,100s,100000,生,二乗,1554956,8.31055233339219e-9,0.017262833296513395,0.0002980054134232115,21.52958062620403
kappa_depth,売り,立会日,10ms,10,生,符号つき,1556897,2.3545474758227687e-11,0.0006104837086855707,3.7269035857048877e-7,0.7617348436670365
kappa_depth,売り,立会日,20ms,20,生,符号つき,1556897,2.3537196158010325e-11,0.0006002644895009038,3.603174573557806e-7,0.7489837447499167
kappa_depth,売り,立会日,50ms,50,生,符号つき,1556897,1.1309636131773385e-10,0.0015211502051953795,2.313897946765945e-6,1.8980264696936882
kappa_depth,売り,立会日,100ms,100,生,符号つき,1556896,3.4207352886157275e-9,0.004091289225051974,0.000016738647523026383,5.104971705914805
kappa_depth,売り,立会日,500ms,500,生,符号つき,1556886,1.7975507410811687e-8,0.0061427598530639825,0.00003773349861241464,7.664782909849181
kappa_depth,売り,立会日,1s,1000,生,符号つき,1556877,3.3350385763074106e-8,0.007223186109739397,0.00005217441757593216,9.012950940887476
kappa_depth,売り,立会日,3s,3000,生,符号つき,1556806,6.829044257985206e-8,0.00794423621207775,0.00006311088899328743,9.912491389432267
kappa_depth,売り,立会日,5s,5000,生,符号つき,1556766,9.442984636140466e-8,0.008429722554683052,0.00007106022234893215,10.518167973045804
kappa_depth,売り,立会日,10s,10000,生,符号つき,1556667,1.0596570891862749e-7,0.006644638647854223,0.000044151222760558,8.29045823625346
kappa_depth,売り,立会日,30s,30000,生,符号つき,1556244,1.50055362961287e-7,0.005352559294066104,0.000028649890996493426,6.677382802377886
kappa_depth,売り,立会日,50s,50000,生,符号つき,1555782,1.4828756626201336e-7,0.00410176275360389,0.00001682445768685217,5.116209062405898
kappa_depth,売り,立会日,100s,100000,生,符号つき,1554956,2.0214471613485976e-7,0.0039670776911501825,0.000015737705407621464,4.946897320975371
kappa_depth,売り,立会日,10ms,10,生,絶対値,1556897,1.481574786794979e-10,0.0038416069553510943,0.000014757943999401905,4.793423444144594
kappa_depth,売り,立会日,20ms,20,生,絶対値,1556897,1.4682177308317503e-10,0.0037445704535847136,0.000014021807881859628,4.672342955022968
kappa_depth,売り,立会日,50ms,50,生,絶対値,1556897,2.209722353638593e-10,0.0029726060682241213,8.836386836842869e-6,3.7091034025056975
kappa_depth,売り,立会日,100ms,100,生,絶対値,1556896,1.2453631520613311e-8,0.01526830216509742,0.00023312105100471855,19.05333029622738
kappa_depth,売り,立会日,500ms,500,生,絶対値,1556886,5.732095196651502e-8,0.022054993226426445,0.0004864227262177164,27.525848010819356
kappa_depth,売り,立会日,1s,1000,生,絶対値,1556877,8.70653795375282e-8,0.02164410794755669,0.0004684674088454866,27.012719813808904
kappa_depth,売り,立会日,3s,3000,生,絶対値,1556806,1.588891097764249e-7,0.02274350512066569,0.0005172670251737464,28.38485751190421
kappa_depth,売り,立会日,5s,5000,生,絶対値,1556766,2.1046065968054367e-7,0.02373253503719258,0.0005632332192915735,29.619509323017244
kappa_depth,売り,立会日,10s,10000,生,絶対値,1556667,3.158356380517249e-7,0.025608511678599958,0.0006557958703929905,31.961295187489085
kappa_depth,売り,立会日,30s,30000,生,絶対値,1556244,5.357410738943453e-7,0.025317958551349537,0.0006409990252078531,31.59413621936423
kappa_depth,売り,立会日,50s,50000,生,絶対値,1555782,6.736408622876157e-7,0.024947609886525647,0.0006223832390502722,31.12706891592287
kappa_depth,売り,立会日,100s,100000,生,絶対値,1554956,8.788332865617369e-7,0.023347937561372444,0.0005451261883697463,29.12230199090788
kappa_depth,売り,閉場日,10ms,10,log1p,二乗,232606,8.90366944867912e-13,0.002705911010758769,7.321954398145543e-6,1.3050395975043694
kappa_depth,売り,閉場日,20ms,20,log1p,二乗,232606,8.90366944867912e-13,0.002705911010758769,7.321954398145543e-6,1.3050395975043694
kappa_depth,売り,閉場日,50ms,50,log1p,二乗,232606,8.752333432493058e-13,0.0012176508307607749,1.4826735456524052e-6,0.5872617038015604
kappa_depth,売り,閉場日,100ms,100,log1p,二乗,232606,3.0129569852104406e-9,0.006203094490006313,0.00003847838125194667,2.9917502897409136
kappa_depth,売り,閉場日,500ms,500,log1p,二乗,232602,6.9648579840317846e-9,0.004066885727346818,0.00001653955951929726,1.961419173610253
kappa_depth,売り,閉場日,1s,1000,log1p,二乗,232596,3.605890687756226e-8,0.008107595017133167,0.00006573309696184256,3.910259457155803
kappa_depth,売り,閉場日,3s,3000,log1p,二乗,232580,3.73233402288773e-8,0.004046723955623892,0.000016375974773020278,1.951602888093834
kappa_depth,売り,閉場日,5s,5000,log1p,二乗,232561,1.549922877433141e-7,0.008768450496960857,0.0000768857241176531,4.228692702650074
kappa_depth,売り,閉場日,10s,10000,log1p,二乗,232518,1.5829745895146771e-7,0.0041540013436959355,0.000017255727163427637,2.0030731120751164
kappa_depth,売り,閉場日,30s,30000,log1p,二乗,232397,-2.830364283876527e-7,-0.002377312509241577,5.651614766596484e-6,-1.1460429470991105
kappa_depth,売り,閉場日,50s,50000,log1p,二乗,232281,-8.747031927954252e-7,-0.00489082133446318,0.000023920133325640202,-2.35717575832739
kappa_depth,売り,閉場日,100s,100000,log1p,二乗,232004,-1.6348333031987817e-6,-0.005542720203093754,0.00003072174724978366,-2.6697800998648256
kappa_depth,売り,閉場日,10ms,10,log1p,符号つき,232606,-4.891168684596707e-9,-0.003339441845549228,0.000011151871839805235,-1.61058962040913
kappa_depth,売り,閉場日,20ms,20,log1p,符号つき,232606,-4.891168684596707e-9,-0.003339441845549228,0.000011151871839805235,-1.61058962040913
kappa_depth,売り,閉場日,50ms,50,log1p,符号つき,232606,-1.1376844602603177e-8,-0.004254269779352687,0.000018098811355513562,-2.051811909338909
kappa_depth,売り,閉場日,100ms,100,log1p,符号つき,232606,-1.1026311598512299e-7,-0.0016608018334217606,2.7582627298970813e-6,-0.8009898336958994
kappa_depth,売り,閉場日,500ms,500,log1p,符号つき,232602,-1.047316955725221e-6,-0.0041801991705882864,0.000017474065105787,-2.0160700800363096
kappa_depth,売り,閉場日,1s,1000,log1p,符号つき,232596,-1.8028190034195595e-6,-0.004970756111693483,0.000024708416321938117,-2.3973258830388997
kappa_depth,売り,閉場日,3s,3000,log1p,符号つき,232580,-4.43649794809935e-6,-0.006937477194221597,0.000048128589820344764,-3.345771947370495
kappa_depth,売り,閉場日,5s,5000,log1p,符号つき,232561,-1.8799988601221596e-6,-0.0022194449902862854,4.9259360649068895e-6,-1.0703160319993466
kappa_depth,売り,閉場日,10s,10000,log1p,符号つき,232518,5.259782950170611e-6,0.004336564758440171,0.00001880579390414526,2.091107411894313
kappa_depth,売り,閉場日,30s,30000,log1p,符号つき,232397,0.000014934926823324462,0.0069408297398844175,0.00004817511747806399,3.346071697433106
kappa_depth,売り,閉場日,50s,50000,log1p,符号つき,232281,0.000020293678535362165,0.007243527559474246,0.000052468691504862926,3.491133724628795
kappa_depth,売り,閉場日,100s,100000,log1p,符号つき,232004,0.000018834117214433644,0.005174953669969831,0.00002678014548633422,2.492631882947709
kappa_depth,売り,閉場日,10ms,10,log1p,絶対値,232606,5.720667002494472e-9,0.0039058489248440633,0.000015255655823705525,1.8837676882097407
kappa_depth,売り,閉場日,20ms,20,log1p,絶対値,232606,5.720667002494472e-9,0.0039058489248440633,0.000015255655823705525,1.8837676882097407
kappa_depth,売り,閉場日,50ms,50,log1p,絶対値,232606,7.417280413166504e-9,0.0027737494746481496,7.693686148110886e-6,1.3377578037091353
kappa_depth,売り,閉場日,100ms,100,log1p,絶対値,232606,1.9666971377045788e-6,0.029766256742362013,0.000886030040452212,14.362343090824824
kappa_depth,売り,閉場日,500ms,500,log1p,絶対値,232602,9.783803511909187e-6,0.040822805632384634,0.0016665014596994546,19.704702506807298
kappa_depth,売り,閉場日,1s,1000,log1p,絶対値,232596,0.000013864968707273052,0.040062337744744915,0.001604990905574013,19.336788230053983
kappa_depth,売り,閉場日,3s,3000,log1p,絶対値,232580,0.000012424918954550916,0.020835497812128012,0.00043411796907919117,10.050380058935188
kappa_depth,売り,閉場日,5s,5000,log1p,絶対値,232561,0.000016090826213059204,0.02041627873511952,0.00041682443739009354,9.847674679435734
kappa_depth,売り,閉場日,10s,10000,log1p,絶対値,232518,0.000023760354674153117,0.021094303620479694,0.0004449696452329827,10.17391862681299
kappa_depth,売り,閉場日,30s,30000,log1p,絶対値,232397,0.000029592917173793233,0.014810697774374854,0.00021935676856387224,7.140630289066479
kappa_depth,売り,閉場日,50s,50000,log1p,絶対値,232281,0.00003268219564107551,0.012556349295877326,0.000157661907640079,6.052051303372916
kappa_depth,売り,閉場日,100s,100000,log1p,絶対値,232004,0.00004504500683315457,0.013479934890985612,0.00018170864466521128,6.493414403929538
kappa_depth,売り,閉場日,10ms,10,生,二乗,232606,5.25953511998543e-16,0.00008730956269361314,7.622959737749964e-9,0.04210856136649765
kappa_depth,売り,閉場日,20ms,20,生,二乗,232606,5.25953511998543e-16,0.00008730956269361314,7.622959737749964e-9,0.04210856136649765
kappa_depth,売り,閉場日,50ms,50,生,二乗,232606,-2.825915481931954e-15,-0.00021474746990494882,4.61164758305769e-8,-0.10357063888371686
kappa_depth,売り,閉場日,100ms,100,生,二乗,232606,2.0284609770141884e-11,0.0022811408118551795,5.203603403511307e-6,1.1001751062604652
kappa_depth,売り,閉場日,500ms,500,生,二乗,232602,1.4022844223473078e-10,0.004472617195457975,0.000020004304577106365,2.1571032257523224
kappa_depth,売り,閉場日,1s,1000,生,二乗,232596,3.8728350423631127e-10,0.004756513241192182,0.00002262441821363656,2.2939971641746
kappa_depth,売り,閉場日,3s,3000,生,二乗,232580,1.5295759172729297e-9,0.009059413144759812,0.00008207296652744687,4.369202807889231
kappa_depth,売り,閉場日,5s,5000,生,二乗,232561,5.085146426153868e-9,0.015715926532777303,0.0002469903467836536,7.579842916950794
kappa_depth,売り,閉場日,10s,10000,生,二乗,232518,8.835791992929183e-9,0.012660628448346143,0.00016029151270707166,6.105433354459674
kappa_depth,売り,閉場日,30s,30000,生,二乗,232397,1.1950596920121825e-8,0.0054792194158585685,0.00003002184540712151,2.6414269306367872
kappa_depth,売り,閉場日,50s,50000,生,二乗,232281,1.1309663335275503e-8,0.003452678298681652,0.000011920987434187228,1.664039677944658
kappa_depth,売り,閉場日,100s,100000,生,二乗,232004,1.080826492133526e-8,0.0019995946564876368,3.99837879025391e-6,0.9631384039352476
kappa_depth,売り,閉場日,10ms,10,生,符号つき,232606,-6.420263277087573e-12,-0.00023943302568851706,5.732817379035807e-8,-0.11547624561263706
kappa_depth,売り,閉場日,20ms,20,生,符号つき,232606,-6.420263277087573e-12,-0.00023943302568851706,5.732817379035807e-8,-0.11547624561263706
kappa_depth,売り,閉場日,50ms,50,生,符号つき,232606,-7.791881662002897e-12,-0.0001591532533769726,2.5329758060474842e-8,-0.07675808226588676
kappa_depth,売り,閉場日,100ms,100,生,符号つき,232606,-4.281314656338672e-9,-0.003522367569717004,0.000012407073296194072,-1.698814493532983
kappa_depth,売り,閉場日,500ms,500,生,符号つき,232602,8.798867658976941e-9,0.0019183221485522108,3.67995986562597e-6,0.9251820440592896
kappa_depth,売り,閉場日,1s,1000,生,符号つき,232596,1.579347216631601e-8,0.002378636988134411,5.657913921321142e-6,1.1471722958887587
kappa_depth,売り,閉場日,3s,3000,生,符号つき,232580,3.703539735229797e-8,0.003163619500997009,0.000010008488347088563,1.5257055745861163
kappa_depth,売り,閉場日,5s,5000,生,符号つき,232561,9.921004005498199e-8,0.006398323372484714,0.00004093854197888416,3.0856143894834136
kappa_depth,売り,閉場日,10s,10000,生,符号つき,232518,2.0267288992212432e-7,0.009124115293779399,0.00008324947989417913,4.399823592801555
kappa_depth,売り,閉場日,30s,30000,生,符号つき,232397,3.9383664271220095e-7,0.009991013969440032,0.00009982036013754586,4.816644935362291
kappa_depth,売り,閉場日,50s,50000,生,符号つき,232281,4.593181015843831e-7,0.008951344119376285,0.0000801265615434924,4.314302840691347
kappa_depth,売り,閉場日,100s,100000,生,符号つき,232004,4.4255245137647904e-7,0.006635328893406894,0.00004402758952368036,3.1960817517383666
kappa_depth,売り,閉場日,10ms,10,生,絶対値,232606,3.441237547484063e-12,0.00012833744756212708,1.6470500446761716e-8,0.06189591544697251
kappa_depth,売り,閉場日,20ms,20,生,絶対値,232606,3.441237547484063e-12,0.00012833744756212708,1.6470500446761716e-8,0.06189591544697251
kappa_depth,売り,閉場日,50ms,50,生,絶対値,232606,-1.254790966182141e-11,-0.00025630902015683126,6.569431381375493e-8,-0.12361537596186718
kappa_depth,売り,閉場日,100ms,100,生,絶対値,232606,1.897828424569023e-8,0.01568966448776112,0.00024616557173851234,7.56790561103536
kappa_depth,売り,閉場日,500ms,500,生,絶対値,232602,7.958938179959233e-8,0.018139535997373255,0.00032904276620000013,8.749887948407707
kappa_depth,売り,閉場日,1s,1000,生,絶対値,232596,1.5657819485149798e-7,0.02471319504678646,0.0006107420094205109,11.922321035367842
kappa_depth,売り,閉場日,3s,3000,生,絶対値,232580,3.420269149966065e-7,0.031331165580632044,0.0009816419366409821,15.117296569780402
kappa_depth,売り,閉場日,5s,5000,生,絶対値,232561,4.82527547545627e-7,0.033445994618567475,0.0011186345560252446,16.138149545529277
kappa_depth,売り,閉場日,10s,10000,生,絶対値,232518,6.138029920219643e-7,0.029754891145685743,0.0008853535470916079,14.354138244347595
kappa_depth,売り,閉場日,30s,30000,生,絶対値,232397,8.817965921651433e-7,0.024090250211144765,0.0005803401552355605,11.616646040426096
kappa_depth,売り,閉場日,50s,50000,生,絶対値,232281,1.0305659676050103e-6,0.021617890441126584,0.00046733318712455213,10.42124939227551
kappa_depth,売り,閉場日,100s,100000,生,絶対値,232004,1.3302440469748234e-6,0.021722458093733226,0.00047186518563399615,10.465435872247376
kappa_depth,買い,立会日,10ms,10,log1p,二乗,1543226,5.535244140307282e-13,0.00022640431612793677,5.125891436135873e-8,0.2812543171422941
kappa_depth,買い,立会日,20ms,20,log1p,二乗,1543226,3.745712608175518e-13,0.00014803745938814792,2.1915089382097545e-8,0.18390185599325545
kappa_depth,買い,立会日,50ms,50,log1p,二乗,1543226,2.9432187540178018e-12,0.0008665303969029173,7.508749287567275e-7,1.0764613700204586
kappa_depth,買い,立会日,100ms,100,log1p,二乗,1543224,5.526705358867122e-10,0.005383119197552396,0.00002897797229505715,6.687356748185
kappa_depth,買い,立会日,500ms,500,log1p,二乗,1543213,3.802484100293706e-9,0.006520089646101901,0.000042511568993205213,8.09982160042767
kappa_depth,買い,立会日,1s,1000,log1p,二乗,1543195,1.0220507122619604e-8,0.002396302644914989,5.742266366026572e-6,2.9768231632302355
kappa_depth,買い,立会日,3s,3000,log1p,二乗,1543149,2.4656919129194777e-8,0.0048439581919825945,0.000023463930965675286,6.017403450554964
kappa_depth,買い,立会日,5s,5000,log1p,二乗,1543098,4.530810296088095e-8,0.0070701575537566105,0.00004998712783494166,8.782869289719157
kappa_depth,買い,立会日,10s,10000,log1p,二乗,1542988,1.1609889312759274e-7,0.017755861391853058,0.00031527061376669804,22.059273731876253
kappa_depth,買い,立会日,30s,30000,log1p,二乗,1542533,3.9207321756930293e-7,0.030620509071502832,0.0009376155757979872,38.048106902340734
kappa_depth,買い,立会日,50s,50000,log1p,二乗,1542042,6.581378523004592e-7,0.03504571249867337,0.0012282019645396712,43.546131337675135
kappa_depth,買い,立会日,100s,100000,log1p,二乗,1541170,1.2264635472341915e-6,0.03635900351881824,0.0013219771368814372,45.167309050764494
kappa_depth,買い,立会日,10ms,10,log1p,符号つき,1543226,-2.1272324268106734e-9,-0.0007732557108627824,5.979243943819069e-7,-0.9605893125157561
kappa_depth,買い,立会日,20ms,20,log1p,符号つき,1543226,-1.0846449054847085e-9,-0.0003688531206434967,1.3605262460844594e-7,-0.4582136009813689
kappa_depth,買い,立会日,50ms,50,log1p,符号つき,1543226,1.9955902058898467e-9,0.00037098834274266215,1.3763235045094697e-7,0.4608661146418662
kappa_depth,買い,立会日,100ms,100,log1p,符号つき,1543224,1.6675979913180998e-7,0.002822456980099408,7.96626340451187e-6,3.5062531111392015
kappa_depth,買い,立会日,500ms,500,log1p,符号つき,1543213,1.9572262870905714e-6,0.009747607218939434,0.00009501584649472017,12.109642147267476
kappa_depth,買い,立会日,1s,1000,log1p,符号つき,1543195,2.487616098619022e-6,0.007655880093947176,0.00005861250001289662,9.510820236299876
kappa_depth,買い,立会日,3s,3000,log1p,符号つき,1543149,1.6234802298288156e-6,0.0026696950896368853,7.127271871631297e-6,3.316399643625435
kappa_depth,買い,立会日,5s,5000,log1p,符号つき,1543098,-3.251632356128565e-6,-0.004085504514610239,0.000016691347138900646,-5.075113882468112
kappa_depth,買い,立会日,10s,10000,log1p,符号つき,1542988,-6.687854949302527e-6,-0.005913661054817199,0.00003497138707126167,-7.345900066444706
kappa_depth,買い,立会日,30s,30000,log1p,符号つき,1542533,-0.000011807211861978321,-0.005955260664109019,0.00003546512957748419,-7.39648578844486
kappa_depth,買い,立会日,50s,50000,log1p,符号つき,1542042,-0.000013900684097786654,-0.005438698321288504,0.000029579439429986393,-6.753815811524259
kappa_depth,買い,立会日,100s,100000,log1p,符号つき,1541170,-0.00001394884430302422,-0.0038807556668061624,0.000015060264545448142,-4.817753350782353
kappa_depth,買い,立会日,10ms,10,log1p,絶対値,1543226,5.882163464273813e-9,0.002138266667084857,4.572184339566183e-6,2.6563013508046724
kappa_depth,買い,立会日,20ms,20,log1p,絶対値,1543226,5.887034908149586e-9,0.0020020697657287087,4.008283346845007e-6,2.4871075275719954
kappa_depth,買い,立会日,50ms,50,log1p,絶対値,1543226,1.6179036255991962e-8,0.0030082109477198265,9.049333105981416e-6,3.7370141034742046
kappa_depth,買い,立会日,100ms,100,log1p,絶対値,1543224,2.4806258373263568e-6,0.04302274281269113,0.0018509563991269665,53.49517342953931
kappa_depth,買い,立会日,500ms,500,log1p,絶対値,1543213,0.000012672136519991648,0.07151058868179638,0.005113764293617065,89.06279027347874
kappa_depth,買い,立会日,1s,1000,log1p,絶対値,1543195,0.000017931690936897907,0.06336401062094994,0.004014997841971857,78.87264062066578
kappa_depth,買い,立会日,3s,3000,log1p,絶対値,1543149,0.000025779263798778765,0.052036492652725655,0.0027077965675971712,64.72923199692629
kappa_depth,買い,立会日,5s,5000,log1p,絶対値,1543098,0.00003264716431438104,0.05154883441289419,0.0026572823293279845,64.11994070171937
kappa_depth,買い,立会日,10s,10000,log1p,絶対値,1542988,0.000048812587608436795,0.05563411003532743,0.00309515419942292,69.2142128883016
kappa_depth,買い,立会日,30s,30000,log1p,絶対値,1542533,0.00008721180847968752,0.05824558453888727,0.003392548118276664,72.46326418257962
kappa_depth,買い,立会日,50s,50000,log1p,絶対値,1542042,0.00011218596361032888,0.05874425755927511,0.0034508877961904514,73.07416907405242
kappa_depth,買い,立会日,100s,100000,log1p,絶対値,1541170,0.0001515586212018152,0.057141838488314695,0.0032651897058246426,71.05414007533787
kappa_depth,買い,立会日,10ms,10,生,二乗,1543226,1.2447972774660218e-14,0.0003601538267549859,1.2971077892626042e-7,0.44740676465859425
kappa_depth,買い,立会日,20ms,20,生,二乗,1543226,1.1274931105028776e-14,0.00031520460226945005,9.93539412918422e-8,0.3915678765292742
kappa_depth,買い,立会日,50ms,50,生,二乗,1543226,9.52287846575496e-15,0.0001983220414850914,3.933163213881431e-8,0.2463686689965308
kappa_depth,買い,立会日,100ms,100,生,二乗,1543224,2.734452493739493e-12,0.0018839946353967644,3.5494357862037875e-6,2.340424498931703
kappa_depth,買い,立会日,500ms,500,生,二乗,1543213,2.6014439430793297e-11,0.003155316756086618,9.956023831240977e-6,3.919744693337877
kappa_depth,買い,立会日,1s,1000,生,二乗,1543195,5.949007449378674e-11,0.000986639525898148,9.734575540645224e-7,1.2256566997291143
kappa_depth,買い,立会日,3s,3000,生,二乗,1543149,2.3636104523691037e-10,0.00328454097920129,0.000010788209444052568,4.080192721033781
kappa_depth,買い,立会日,5s,5000,生,二乗,1543098,3.8763737967053746e-10,0.004278787587648054,0.000018308023220211058,5.315219151562141
kappa_depth,買い,立会日,10s,10000,生,二乗,1542988,8.037632313423078e-10,0.008695514469309742,0.00007561197188597508,10.801714504338491
kappa_depth,買い,立会日,30s,30000,生,二乗,1542533,2.5752438671234752e-9,0.014227661292879607,0.0002024263458649046,17.67235507557992
kappa_depth,買い,立会日,50s,50000,生,二乗,1542042,4.312858246104628e-9,0.016246019051757436,0.0002639331350300656,20.17679110974546
kappa_depth,買い,立会日,100s,100000,生,二乗,1541170,7.403056109363019e-9,0.015526641828632266,0.0002410766064746331,19.27768509286963
kappa_depth,買い,立会日,10ms,10,生,符号つき,1543226,-6.293494780435734e-11,-0.0016182348533444954,2.6186840405788807e-6,-2.0102802398009127
kappa_depth,買い,立会日,20ms,20,生,符号つき,1543226,-6.260979836599865e-11,-0.0015060856457272391,2.2682939722656347e-6,-1.8709606188277401
kappa_depth,買い,立会日,50ms,50,生,符号つき,1543226,-6.00727087079202e-12,-0.00007899645404256043,6.240439751298361e-9,-0.09813458337841746
