k,var_1d,var_5d,turn_1d,turn_5d
2026-05-04T00:00:00.000000000,55.127830002032745,,0.2862226764467297,
2026-05-05T00:00:00.000000000,98.78546714715611,,0.4717708060037422,
2026-05-06T00:00:00.000000000,128.74288642389476,,0.6889969341503799,
2026-05-07T00:00:00.000000000,169.81160914756742,,0.7109322469935326,
2026-05-08T00:00:00.000000000,61.43344729227823,102.78024800258585,0.39571263304925747,0.5184661612519229
2026-05-09T00:00:00.000000000,15.827610421461772,94.92020408647167,0.17961774180620274,0.48650670881004443
2026-05-10T00:00:00.000000000,10.117266907761218,77.18656403859268,0.18400872877141475,0.4254780060959549
2026-05-11T00:00:00.000000000,79.99694923912004,67.43737660163774,0.6629683039237662,0.4295803197756777
2026-05-12T00:00:00.000000000,105.12261530351932,54.499577832828116,1.0531471184458958,0.514426595820395
2026-05-13T00:00:00.000000000,65.83096334492271,55.37908104335702,0.7262051700120294,0.5768909496079775
2026-05-14T00:00:00.000000000,60.721427360262076,64.35784443111709,0.42886002643385923,0.6216337664844039
2026-05-15T00:00:00.000000000,83.0496996740886,78.94433098438255,0.6241708383006409,0.7048464142656767
2026-05-16T00:00:00.000000000,55.45047005412937,74.03503514738442,0.11117251996279108,0.599804355786408
2026-05-17T00:00:00.000000000,49.43588790653925,62.8976896679884,0.15635894033207332,0.4113830023542464
2026-05-18T00:00:00.000000000,64.17836289685599,62.56716957837505,0.5451561715762696,0.37383489927244967
2026-05-19T00:00:00.000000000,57.8719780379716,61.99727971391696,0.4857239306492179,0.3848788825611993
2026-05-20T00:00:00.000000000,52.85854046565378,55.95904787223,0.5652410005025934,0.37627456335457815
2026-05-21T00:00:00.000000000,82.05415809635522,61.279785480675166,0.5627762347911819,0.46672839046163866
2026-05-22T00:00:00.000000000,48.4239792940723,61.07740375818178,0.23751045263434356,0.4738363741020778
2026-05-23T00:00:00.000000000,60.437103676544,60.32915191411938,0.1773091494396025,0.39795926385599567
2026-05-24T00:00:00.000000000,33.42242404544391,55.43924111561385,0.1661094659588847,0.3343709974125984
2026-05-25T00:00:00.000000000,24.281426295833512,49.72381828164979,0.33769913083844294,0.29363178625685754
2026-05-26T00:00:00.000000000,47.80747465820319,42.87448159401938,0.6965323629564035,0.3393994221305025
2026-05-27T00:00:00.000000000,107.5824378230426,54.70617329981345,1.0094806754219274,0.512024511991925
2026-05-28T00:00:00.000000000,54.012536706222114,53.42125990574907,0.7417176749854436,0.6167258851112116
2026-05-29T00:00:00.000000000,31.698182521407045,53.07641160094169,0.35498318321053596,0.6379222246727124
2026-05-30T00:00:00.000000000,3.505694965120241,48.92126533479904,0.08796386646287281,0.583467777121338
2026-05-31T00:00:00.000000000,20.52721160578658,43.46521272431572,0.400373781844253,0.5256576161562128
2026-06-01T00:00:00.000000000,51.87019219690194,32.32276359908758,1.0506563954053483,0.5258261710402491
2026-06-02T00:00:00.000000000,46.46858660929529,30.81397357970222,0.8406391806940544,0.5525499950176455
2026-06-03T00:00:00.000000000,35.44580947403138,31.563498970227087,0.6452823061348398,0.6111918447098844
2026-06-04T00:00:00.000000000,46.71538995174859,40.20543796755276,1.3064650468645211,0.8590815562328968
2026-06-05T00:00:00.000000000,69.06880462530329,49.9137565714561,2.0379568107095993,1.1938574186839286
2026-06-06T00:00:00.000000000,1.8300858345687208,39.905735298989455,0.12024534143271405,0.9879156312325721
2026-06-07T00:00:00.000000000,50.8333838234017,40.77869474181073,1.8467335286742226,1.2166791992947703
2026-06-08T00:00:00.000000000,92.97326545817245,52.284185938638956,2.2248801011041635,1.5696621163604336
2026-06-09T00:00:00.000000000,68.06908753087278,56.55492545446379,2.232300185505036,1.7556032814433875
2026-06-10T00:00:00.000000000,77.28873162979191,58.19891085536152,2.4562910489669982,1.8464414947675618
2026-06-11T00:00:00.000000000,74.87557300009155,72.80800828846608,2.666342941549514,2.2782095219928005
2026-06-12T00:00:00.000000000,45.716981205669704,71.78472776491968,1.5707696013090715,2.216210271141306
2026-06-13T00:00:00.000000000,5.827194797973897,54.35551363287997,0.15399546294112215,1.781524685303839
2026-06-14T00:00:00.000000000,13.321269020305559,43.405949930766525,0.6372713385903883,1.4428015816747597
2026-06-15T00:00:00.000000000,16.177648209609256,31.183733246729993,0.9582384360878258,1.1505316865495614
2026-06-16T00:00:00.000000000,22.70858912550438,20.750336471812567,0.9712446045669247,0.8598268566024022
2026-06-17T00:00:00.000000000,38.92041451392922,19.39102313346446,1.6829017458836926,0.8968723142027009
2026-06-18T00:00:00.000000000,29.349982890177582,24.0955807519052,1.7282223287281404,1.205932813107352
2026-06-19T00:00:00.000000000,32.77745028638669,27.986817005121427,1.5387031326591551,1.3787213705144294
2026-06-20T00:00:00.000000000,9.576059617087587,26.666499286617093,0.5474947623719267,1.2886637900663092
2026-06-21T00:00:00.000000000,9.784520946888922,24.081685650894002,0.8818014945979054,1.262270252456412
2026-06-22T00:00:00.000000000,33.688257853452775,23.03525431879871,1.7471632132703208,1.2975925304085307
2026-06-23T00:00:00.000000000,74.84035686513437,32.13332911379006,3.3827744946746887,1.7153769338580478
2026-06-24T00:00:00.000000000,99.00617922674202,45.37907490186114,3.8355768315592704,2.2511311906860714
2026-06-25T00:00:00.000000000,41.992492377266245,51.86236145389687,2.7976698146610697,2.635165205500938
2026-06-26T00:00:00.000000000,52.22579246505564,60.350615757530214,2.7112398725937856,2.925011159339089
2026-06-27T00:00:00.000000000,2.615453354340652,54.13605485770779,0.13135803856139985,2.5355105372479545
2026-06-28T00:00:00.000000000,12.42956026681085,41.65389553804308,0.779237192399002,2.0178940883431946
2026-06-29T00:00:00.000000000,51.12653794727518,32.077967282149714,2.5015324165212265,1.7878927425989588
2026-06-30T00:00:00.000000000,29.74337206265855,29.628143219228175,2.4593074037703784,1.7571942217873628
2026-07-01T00:00:00.000000000,35.83276336179208,26.349537398575464,3.486799456743649,2.010140290036414
2026-07-02T00:00:00.000000000,76.83914159818738,41.19427504734481,4.848217580988244,3.0149274065572547
2026-07-03T00:00:00.000000000,65.31098794739385,51.77056058346142,4.101100947041073,3.582944350831347
2026-07-04T00:00:00.000000000,3.331417041219962,42.211536402250374,0.28088239416556193,3.172700367320358
2026-07-05T00:00:00.000000000,8.669244058421427,37.99671080140294,0.7170341183816727,2.8485282415166715
2026-07-06T00:00:00.000000000,57.17791308598842,42.26574074624221,3.1543931028625654,2.773371656541871
2026-07-07T00:00:00.000000000,59.57927669718868,38.81376776604247,4.165668322633048,2.6140091499547307
2026-07-08T00:00:00.000000000,90.72039693920085,43.89564956440386,5.310891031586526,3.0250180507417532
2026-07-09T00:00:00.000000000,57.24457342371063,54.67828084090201,4.178518911695461,3.727511649029478
2026-07-10T00:00:00.000000000,51.168626778916156,63.17815738500095,3.685846721024631,4.1218017585870035
2026-07-11T00:00:00.000000000,1.842075316306358,52.110989831064536,0.22621331010752047,3.3016173920364125
2026-07-12T00:00:00.000000000,8.347897881805938,41.86471406798799,0.6332035763666193,2.5870448602596614
2026-07-13T00:00:00.000000000,77.36102802830239,39.1928402858083,4.526677734256126,2.715790038570352
2026-07-14T00:00:00.000000000,100.37781590872083,47.81948878281034,5.208485569624734,3.1402013931951966
2026-07-15T00:00:00.000000000,52.755727960116445,48.13690901905039,4.436155373301488,3.271020345839098
2026-07-16T00:00:00.000000000,48.79381245660474,57.52725644711007,3.033849371643575,3.74962361727092
2026-07-17T00:00:00.000000000,60.69183774154511,67.99604441905791,3.010870271521251,4.134276407912345
2026-07-18T00:00:00.000000000,2.9374573587256307,53.11133028514255,0.25691059259885557,3.305755138294174
2026-07-19T00:00:00.000000000,20.414503434448555,37.11866779028809,0.9493035455911233,2.3108688604990784
2026-07-20T00:00:00.000000000,60.718254987139986,38.71117319569281,3.250942105317762,2.1078882378311317
2026-07-21T00:00:00.000000000,31.694777656711988,35.29136623571426,2.5938366615715287,2.0240372038695593
2026-07-22T00:00:00.000000000,32.47791780186985,29.648582247779203,2.3929184029441335,1.8970869502031484
2026-07-23T00:00:00.000000000,37.84499359258729,36.63008949455154,2.378684682940101,2.3194281419894
2026-07-24T00:00:00.000000000,27.561130734409073,38.05941495454364,1.8254868565219808,2.4827190911273074
2026-07-25T00:00:00.000000000,4.7628327513452815,26.868330507384698,0.25405110233939826,1.8596988824653196
2026-07-26T00:00:00.000000000,6.417833767332209,21.81294172950874,0.48659415989083143,1.4369324014881135
2026-07-27T00:00:00.000000000,570.5756540817231,129.43248898547938,3.948368805005975,1.7872042318864718
2026-07-28T00:00:00.000000000,92.40585117337913,140.34466050163775,4.4729392455249295,2.212279566291902
2026-07-29T00:00:00.000000000,159.30520632239612,166.69347561923516,7.451884972055665,3.6263657794379465
2026-07-30T00:00:00.000000000,116.15827598414837,188.9725642657958,4.877252883204408,4.505802863482746
2026-07-31T00:00:00.000000000,78.42460290142932,203.3739180926152,6.344553772783051,5.490997031134999
2026-08-01T00:00:00.000000000,5.939779435887244,90.44674316344805,0.2898496740593852,5.019275468302379
2026-08-02T00:00:00.000000000,19.37445094063253,75.84046311689872,1.1840964007088666,4.543031914564464
2026-08-03T00:00:00.000000000,49.34070324614412,53.847562501648326,4.63296660293482,3.7197229546166053
2026-08-04T00:00:00.000000000,50.56577495202391,40.72906229522342,4.290874272854691,3.4045553033330935
2026-08-05T00:00:00.000000000,35.75117814636798,32.194377344211155,3.297941407143976,2.678299193409686
2026-08-06T00:00:00.000000000,34.29399504591661,37.86522046621703,3.5143618982879086,3.352092991352923
2026-08-07T00:00:00.000000000,33.44111036123578,40.67855235033768,3.213176231869408,3.7611016813340985
2026-08-08T00:00:00.000000000,2.12814359135659,31.23604041938017,0.12085589462196356,2.774447843686252
2026-08-09T00:00:00.000000000,2.8071141407322022,21.684308257121835,0.32657089528192806,1.9751515557354797
2026-08-10T00:00:00.000000000,26.748047758825205,19.883682179613277,1.951571429509915,1.7625772149052104
