var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,立会日,1,200,68,0.8217589203262143,0.7942120743485803,0.8454005948602599,0.00008962788470498431
OBI,立会日,2,400,68,0.7170189526595303,0.6764242142444535,0.7525723522134103,0.0001970339340980786
OBI,立会日,3,600,68,0.6625719552290129,0.6160423033453275,0.7030972669821893,0.000011460601658457297
OBI,立会日,4,800,68,0.6269023101180025,0.5775221050923046,0.6702821364225711,-0.0004280584387957229
OBI,立会日,5,1000,68,0.6005985050286542,0.548052892885479,0.6458364752760257,-0.000034653320417331436
OBI,立会日,6,1200,68,0.5790175193539957,0.5240082798293831,0.6254604184839657,-0.00010305362307194153
OBI,立会日,7,1400,68,0.5600794805697253,0.5031578629351308,0.6074894555983147,-0.00018069491992922794
OBI,立会日,8,1600,68,0.5438517901164022,0.4865284232862706,0.592009229848673,-0.00008023695389303965
OBI,立会日,9,1800,68,0.52945062926461,0.4717804148700494,0.5784316765396897,2.3713794021522647e-6
OBI,立会日,10,2000,68,0.5166683153272666,0.45810153702475004,0.5663161196836786,-0.00004678537561367913
OBI,立会日,11,2200,68,0.5051149665339391,0.44607179658255797,0.5552818716831665,0.00009937307525862091
OBI,立会日,12,2400,68,0.49471150985112794,0.43578194760183186,0.5451886992712129,-0.00024673741829934006
OBI,立会日,13,2600,68,0.4853736417043867,0.42640675057775074,0.5360184071477715,0.00019207115344349222
OBI,立会日,14,2800,68,0.4766298024011906,0.4176409733454551,0.5276848154068365,-0.00015073500580121347
OBI,立会日,15,3000,68,0.46855287974436943,0.4097069277415255,0.5199817031666518,-0.000014774327053841323
OBI,立会日,16,3200,68,0.46098625928762343,0.40195293141373645,0.5125635997848588,-0.0001472212208597149
OBI,立会日,17,3400,68,0.45367881143709854,0.3943400129070932,0.5050994157891696,-0.00013793999388339595
OBI,立会日,18,3600,68,0.4468367957356982,0.3873803167699062,0.4986627058764528,-0.00018583200082988958
OBI,立会日,19,3800,68,0.44074557680857646,0.3811358818280039,0.4929226403341025,-0.000045743332708381854
OBI,立会日,20,4000,68,0.4349181645377935,0.3748948749638968,0.48699740763661986,0.00008251753747714826
OBI,立会日,21,4200,68,0.42924652502834587,0.36887940978004613,0.4813600038826463,-0.00016526333082529242
OBI,立会日,22,4400,68,0.42384838173913375,0.3636180836614089,0.4761465207250858,-0.0002304059539879412
OBI,立会日,23,4600,68,0.4186555213080756,0.3582929596698664,0.4709296606938284,0.00006071036777180254
OBI,立会日,24,4800,68,0.4139176818735488,0.3534079369323981,0.46630825069976173,0.00003330628941288782
OBI,立会日,25,5000,68,0.40930237594554986,0.34868779457830895,0.461837657927362,0.00014511055554884304
OBI,立会日,26,5200,68,0.404803738283968,0.3442087975261698,0.45758996835866206,-0.0001191103235320928
OBI,立会日,27,5400,68,0.4006297048116436,0.34013709600687564,0.4534552472461812,0.0001700372678838096
OBI,立会日,28,5600,68,0.39646596718186106,0.33606826744345253,0.4491549209083309,-0.000057748399384590995
OBI,立会日,29,5800,68,0.39253023104477336,0.3323310146145347,0.4451255413649605,0.00024522988491245757
OBI,立会日,30,6000,68,0.38887302232614007,0.3289644270407963,0.44138435930845693,0.0002382680001641364
OBI,立会日,31,6200,68,0.38498746981568477,0.3252046568739691,0.43734403688927137,0.00017957400235362828
OBI,立会日,32,6400,68,0.38120781941808995,0.32165700101978617,0.4334157820477393,0.0003993797371630361
OBI,立会日,33,6600,68,0.3776078689473304,0.3182926174272108,0.4296763124877693,-0.00015336272640495196
OBI,立会日,34,6800,68,0.37423169833623354,0.3150085096420854,0.4261735632529722,0.00036759124219500034
OBI,立会日,35,7000,68,0.37105883606177187,0.311973100651483,0.4229375195775339,0.00007538706541697865
OBI,立会日,36,7200,68,0.36796345352227705,0.3086725539870663,0.4197253456477185,-0.00022395932068638785
OBI,立会日,37,7400,68,0.36485075300586545,0.3054721431395687,0.4164902024712272,0.0003704742870984982
OBI,立会日,38,7600,68,0.3619254802730556,0.3023680770443859,0.41328433586183444,0.00011244117672047426
OBI,立会日,39,7800,68,0.3590055955323984,0.2992923736324913,0.41031174852578384,0.00005004045788893056
OBI,立会日,40,8000,68,0.3563786470317292,0.2965411168591097,0.4079411512975344,-0.00014159730909945266
OBI,立会日,41,8200,68,0.3537636846865017,0.29386023578074627,0.4055915740669026,0.0001684579362593149
OBI,立会日,42,8400,68,0.35113892907853733,0.29139217239073656,0.4031574059976502,0.00018466072097773382
OBI,立会日,43,8600,68,0.3486483042402086,0.28894422495271116,0.40098360791544857,-0.00037094989970538195
OBI,立会日,44,8800,68,0.34631303999209073,0.28660089688246554,0.3988545960616104,0.00017126893793769033
OBI,立会日,45,9000,68,0.34399896784131584,0.28432430686562526,0.39640567329139875,0.00024780510145144217
OBI,立会日,46,9200,68,0.34173274464233794,0.2820879809969807,0.3940108885291658,0.00014877337065261227
OBI,立会日,47,9400,68,0.3395772654819227,0.280067180982735,0.3917056426780606,-0.00006607296839729097
OBI,立会日,48,9600,68,0.33763147122046144,0.2781457068710938,0.3896531583792581,-0.00017519002796136376
OBI,立会日,49,9800,68,0.3355905450074718,0.27616679998381227,0.38754669808627146,-0.00016376378151349523
OBI,立会日,50,10000,68,0.33346150310738604,0.2743029289390293,0.38531280382352756,0.00009903826945002663
OBI,立会日,51,10200,68,0.3313824220276024,0.27241318545666515,0.3829802130543063,-0.00004752049459109394
OBI,立会日,52,10400,68,0.32926628356614035,0.2704788450903238,0.38093251717551385,-0.0002899007979728409
OBI,立会日,53,10600,68,0.3272108526063391,0.26847297559218525,0.37875139044058886,-2.0242443378037723e-6
OBI,立会日,54,10800,68,0.32521532988163887,0.26678365594043635,0.3767513453389063,-0.00007600355228390875
OBI,立会日,55,11000,68,0.32320865486586536,0.2649464318713948,0.37471172997396734,0.00014854073968602414
OBI,立会日,56,11200,68,0.3212919134619895,0.2630783560394011,0.3727020866266183,0.00026189092236934104
OBI,立会日,57,11400,68,0.31948557102215863,0.26145367797128793,0.3708963736846367,0.0005110071728108823
OBI,立会日,58,11600,68,0.317765125501823,0.260035257649549,0.36905157134756394,0.00006295709117740151
OBI,立会日,59,11800,68,0.3159909623503201,0.25839585437680435,0.3670464156928501,-0.000394484430666147
OBI,立会日,60,12000,68,0.31426794453665635,0.2569025814788554,0.3651840988316078,-0.00023299562862341515
OBI,立会日,61,12200,68,0.31234871612397536,0.2551620437508525,0.36313618943533194,0.00042223965689182927
OBI,立会日,62,12400,68,0.310345065528496,0.2532293116982618,0.36101092629861914,-0.0003255837124789881
OBI,立会日,63,12600,68,0.30856166511858407,0.2516606058213777,0.35908337580004257,-0.0002685483408988302
OBI,立会日,64,12800,68,0.30686042662872237,0.25014129437295746,0.35732613512693134,0.00009105458274128724
OBI,立会日,65,13000,68,0.3051497698705046,0.24863044967987294,0.35558551620555723,0.0001380617869326205
OBI,立会日,66,13200,68,0.3035201701494521,0.24710517605638851,0.3538058552067399,-0.00029033967488617903
OBI,立会日,67,13400,68,0.30196704344999836,0.2458317039846034,0.3521649352896667,0.0003985165399395286
OBI,立会日,68,13600,68,0.3004497837574337,0.24475352527587582,0.3505369982481942,-0.00006118564797276804
OBI,立会日,69,13800,68,0.2989339371730717,0.24363383973651864,0.3488737566945694,0.00006761314992293379
OBI,立会日,70,14000,68,0.29769848650548714,0.2425570116663625,0.34750918761582117,0.00004386052155069443
OBI,立会日,71,14200,68,0.29633932336369906,0.24117922086269825,0.3461028096679443,0.00007178364950426894
OBI,立会日,72,14400,68,0.29478737363672797,0.23965158775425802,0.3443244475918605,0.0002285785632612975
OBI,立会日,73,14600,68,0.2934458139004598,0.2384050084954463,0.3428493420448025,-0.00037770440209363565
OBI,立会日,74,14800,68,0.2921930950498597,0.23724001749098325,0.34142996903065403,-0.00010761198795080795
OBI,立会日,75,15000,68,0.29086270669217057,0.23579746769906929,0.3399065291831365,-0.00005943866757415241
OBI,立会日,76,15200,68,0.2895933782641773,0.2344563758459651,0.3385748256101436,-0.0000652757806787551
OBI,立会日,77,15400,68,0.28816122514540043,0.23304925750332392,0.3370966056920088,0.00027597573037855963
OBI,立会日,78,15600,68,0.2868733758468318,0.23185240487836892,0.3356336960568431,0.000013873960043449667
OBI,立会日,79,15800,68,0.2856501253762578,0.2308127284401286,0.3341650507511527,0.000045461759521907306
OBI,立会日,80,16000,68,0.28435060384968464,0.22974075708958847,0.3326900639741662,0.00019664194456755113
OBI,立会日,81,16200,68,0.2830876288475575,0.22848517569190335,0.3311743450841451,-0.0002325553582305323
OBI,立会日,82,16400,68,0.28182818007143645,0.22727952307463245,0.32971597406213743,-0.00006307642893613484
OBI,立会日,83,16600,68,0.28057998884885543,0.22604574806520514,0.32824948674223253,0.00006721092880109025
OBI,立会日,84,16800,68,0.2794402235044515,0.22497020464447612,0.3269456924737229,-0.00029410319998457576
OBI,立会日,85,17000,68,0.27845885426966566,0.2239373592725426,0.3258761405874773,-0.000015593161721767533
OBI,立会日,86,17200,68,0.27745681613379647,0.2229742630360748,0.324685604259993,-0.00003794151359251143
OBI,立会日,87,17400,68,0.27634566755413226,0.22203361203289004,0.3233924447823107,-0.00010803287758839875
OBI,立会日,88,17600,68,0.2752027737956412,0.2209400957049061,0.3221962017690311,-0.00007573266167409958
OBI,立会日,89,17800,68,0.27422839127917453,0.22004127731687573,0.32109076483829724,-0.00011066328845838955
OBI,立会日,90,18000,68,0.2731022168506638,0.2190163918771072,0.3199594943091607,-0.00001569129195965997
OBI,立会日,91,18200,68,0.27216263042977973,0.21812638186211497,0.3189706001960495,0.0001651749955970075
OBI,立会日,92,18400,68,0.27107945166633163,0.21712872960756788,0.317906151966316,-0.000014544066330219512
OBI,立会日,93,18600,68,0.2700123001426177,0.21615010194359663,0.31683481787747086,-0.00006178310778819296
OBI,立会日,94,18800,68,0.2691764650576375,0.21548143028878164,0.3159984843778818,-8.431925255625504e-6
OBI,立会日,95,19000,68,0.26811371910653836,0.2146527403364397,0.31501301986458835,0.00024313126637383708
OBI,立会日,96,19200,68,0.26700105423898524,0.21363713899629086,0.31379298129556377,-0.000021799482815180688
OBI,立会日,97,19400,68,0.2662038596073095,0.21294187286193986,0.31293350517021,-0.000025321980625715623
OBI,立会日,98,19600,68,0.26525687471828396,0.21200805540538692,0.3119586151167548,0.00013481400789522256
OBI,立会日,99,19800,68,0.2643650876094894,0.21111678861623714,0.3109930790606565,-0.0005893240821781585
OBI,立会日,100,20000,68,0.26356647784592324,0.21040418339813896,0.3100337129455821,-0.0001358043655552646
OBI,立会日,101,20200,68,0.26260273945860635,0.20949289111477504,0.30901664800943757,0.0000795243742037844
OBI,立会日,102,20400,68,0.2616913237310509,0.20859378520187083,0.3080655353450625,-0.00009933676977141595
OBI,立会日,103,20600,68,0.2606676920417049,0.20761043470176468,0.30708047830871243,0.000027291492428293735
OBI,立会日,104,20800,68,0.2597001659061559,0.206752483306161,0.3060625817375125,-1.8341624334747162e-6
OBI,立会日,105,21000,68,0.2586608444198626,0.20579211622849727,0.30493884878808114,-0.00007530260314008766
OBI,立会日,106,21200,68,0.2577446223066221,0.2050724661944388,0.30397245349641416,-9.727842506653701e-6
OBI,立会日,107,21400,68,0.2568078745414478,0.20433224075042017,0.30300241501927466,0.0001898588588317155
OBI,立会日,108,21600,68,0.25592525519951204,0.20363802349235682,0.30217595295949506,0.00011942264237455715
OBI,立会日,109,21800,68,0.25510191520114317,0.2030675255606211,0.30130245674430844,-0.00010444841602209293
OBI,立会日,110,22000,68,0.25439268443599916,0.20267075400430543,0.3005189481701632,-0.000055981197677260166
OBI,立会日,111,22200,68,0.2536133100028017,0.2020033131870293,0.29954688772170757,0.0001727626027149717
OBI,立会日,112,22400,68,0.25275995383460564,0.2013901764834935,0.2985967264824484,0.00018732437134805278
OBI,立会日,113,22600,68,0.2517948301578429,0.20049157408577484,0.2974452631296521,0.000037895418843684794
OBI,立会日,114,22800,68,0.25088819667333573,0.199596285911413,0.2963816840096741,-0.00013301835883135736
OBI,立会日,115,23000,68,0.2500817437386345,0.19891031355720742,0.2957020551422536,0.00007563560895425538
OBI,立会日,116,23200,68,0.24938913548268773,0.1982631039987596,0.2949508351317062,-0.0001507148800986869
OBI,立会日,117,23400,68,0.24863424843784104,0.19746862831172715,0.2941314856700274,2.912543508897538e-6
OBI,立会日,118,23600,68,0.24780780576006295,0.19678114196621185,0.29327308663444474,0.0003776970656080264
OBI,立会日,119,23800,68,0.24710633671166374,0.19613527325611463,0.29245379269173344,0.00019619294615310788
OBI,立会日,120,24000,68,0.24636787888403044,0.19553975625671546,0.29157558109807513,-0.00026664613659831414
OBI,立会日,121,24200,68,0.24557060692909521,0.1948545374701138,0.29071352526779015,-0.000039792746606125354
OBI,立会日,122,24400,68,0.2446888213137141,0.194105272611679,0.28985529986092673,-0.00005291134744374171
OBI,立会日,123,24600,68,0.24383260518772693,0.1935194525215319,0.289129756512308,0.00020072229253090363
OBI,立会日,124,24800,68,0.24317521254989735,0.19316295263799468,0.2884885117157879,-0.0001228449157894221
OBI,立会日,125,25000,68,0.24258190189834217,0.19275905337865828,0.28792480536432413,-0.00006217844332823358
OBI,立会日,126,25200,68,0.24184682003071245,0.1921018668105349,0.2872043427000607,-0.00012079882771407412
OBI,立会日,127,25400,68,0.24109262017658145,0.19126644821061575,0.28632295630984733,-0.00022467424083057517
OBI,立会日,128,25600,68,0.24031551000970494,0.19057288804451064,0.2854799995221682,0.000010647866853613326
OBI,立会日,129,25800,68,0.23974308287092944,0.19015293520550633,0.28486940006795586,-0.000033894327697280225
OBI,立会日,130,26000,68,0.2391890636853565,0.18981154252725743,0.28441673546438334,0.00010781725053506892
OBI,立会日,131,26200,68,0.23851708197063518,0.18912931120101545,0.28370007382310386,-0.00028822136975623124
OBI,立会日,132,26400,68,0.23773865783381803,0.18831004497976875,0.28279837400066593,0.000043006925471422006
OBI,立会日,133,26600,68,0.23695039817465993,0.18756283790751327,0.282017256336681,-0.00014357380258810527
OBI,立会日,134,26800,68,0.23632814692872603,0.18688215873357822,0.28132251223909793,0.00008087881343841607
OBI,立会日,135,27000,68,0.23585112360911809,0.18655843593267216,0.2808045633858243,-0.00034289976282631305
OBI,立会日,136,27200,68,0.2353057441172488,0.1861274828381517,0.2800799124847042,0.0002057001210723738
OBI,立会日,137,27400,68,0.23471668316429556,0.1856051300362704,0.27928015615852914,0.0001879176331776152
OBI,立会日,138,27600,68,0.23425802492285872,0.18522683667946319,0.2787395712985256,-0.0003931382133131457
OBI,立会日,139,27800,68,0.23384979556192778,0.18473690894555184,0.2783393866915336,-0.00006269811331868216
OBI,立会日,140,28000,68,0.23335579817427549,0.18421963846164638,0.27778001483965986,-0.00009359990719057748
OBI,立会日,141,28200,68,0.23276660949185188,0.18358026655151669,0.277115196498778,0.00002321043801212896
OBI,立会日,142,28400,68,0.23230296577797405,0.18311625276849086,0.2767393140153198,-0.00019056867126674313
OBI,立会日,143,28600,68,0.23175624753133062,0.18258048094309676,0.2761989735301243,-0.00014537891517859398
OBI,立会日,144,28800,68,0.231408149496505,0.18231167469001386,0.2757940652463332,-0.00011779381450173097
OBI,立会日,145,29000,68,0.23088136302906317,0.1817737591804353,0.27524673231699615,-0.0002164952555798865
OBI,立会日,146,29200,68,0.23025207863824665,0.1811548042568002,0.2746334490453148,0.00004088868851864678
OBI,立会日,147,29400,68,0.22985648759176433,0.18072800024318816,0.2741469165869975,0.0001435726617628061
OBI,立会日,148,29600,68,0.22964641499476302,0.18059961288777665,0.2737783553447109,-0.00028190655090604963
OBI,立会日,149,29800,68,0.22956093789674184,0.18063471418787658,0.2735464820761309,0.0002233050639825362
OBI,立会日,150,30000,68,0.22965087972634604,0.18075863821255017,0.27348292415421366,-0.00012739372122244668
OBI,立会日,200,40000,68,0.20333595940716068,0.15841919222335663,0.24459251195141896,-5.653305062949878e-6
OBI,立会日,300,60000,68,0.1772950492608103,0.13703974171064884,0.21558031320411075,-0.0003141858006852975
OBI,立会日,450,90000,68,0.15108487983688543,0.11433263046098634,0.18510405675110797,-0.00032014737618218285
OBI,立会日,600,120000,68,0.1366216170461767,0.10208308536560534,0.16913109937415746,0.00004942557664871939
OBI,立会日,900,180000,68,0.11420874800274172,0.0842729656730041,0.14442035166670208,0.000058043228199838305
OBI,立会日,1500,300000,68,0.09076841031296086,0.06562840176379348,0.11730153491305535,-8.47956340714388e-6
OBI,閉場日,1,200,31,0.9318445300961592,0.9133658599042699,0.9497749333974568,0.000034655094754824666
OBI,閉場日,2,400,31,0.8867696442111225,0.8563805417540268,0.9159305329202004,-0.0002974357856009921
OBI,閉場日,3,600,31,0.8643633962067702,0.8288169842040246,0.8983505274381741,-0.00010046872486965073
OBI,閉場日,4,800,31,0.8473248976216319,0.8103915531840576,0.8846074783500614,-0.00007284679938153087
OBI,閉場日,5,1000,31,0.8329949496641007,0.7938360534506885,0.873162234022379,0.00018718321205325617
OBI,閉場日,6,1200,31,0.8204074462257676,0.7796014307519799,0.863006190949074,0.0001290083155602773
OBI,閉場日,7,1400,31,0.8085977457056954,0.7657338710030887,0.8532627825265454,0.0006102524900454718
OBI,閉場日,8,1600,31,0.7978011497419951,0.7528560482217016,0.8443559886835388,-0.00009376866976400965
OBI,閉場日,9,1800,31,0.7880323103381015,0.7409771641268965,0.8364865381450999,0.0004556109693657667
OBI,閉場日,10,2000,31,0.7788452648101192,0.7305603399765255,0.8291086685649096,0.00028748142423443
OBI,閉場日,11,2200,31,0.7701757073146667,0.7206121040177843,0.8220521914791823,-0.000017874276899424432
OBI,閉場日,12,2400,31,0.7619441188162024,0.7114624932616027,0.8152849165493258,0.0001593258754607215
OBI,閉場日,13,2600,31,0.7540477469150362,0.7026095161393264,0.8088027783946818,-0.00021790541841443898
OBI,閉場日,14,2800,31,0.7463946871685812,0.6940091659947293,0.8024646096372284,-0.000267901437061376
OBI,閉場日,15,3000,31,0.739253234687143,0.6858970281597463,0.79652122452989,-0.00021218046323346812
OBI,閉場日,16,3200,31,0.7324105336058871,0.6780053971841213,0.7908859605099053,-0.00015611251747305407
OBI,閉場日,17,3400,31,0.7257084267116778,0.6700167548586127,0.7853259272315747,0.00016491140942649404
OBI,閉場日,18,3600,31,0.71921742234622,0.6623754867029644,0.779888988026984,-0.0001372347397192712
OBI,閉場日,19,3800,31,0.7130956353394824,0.6554844099847247,0.7746628913066548,-0.0004683944682674275
OBI,閉場日,20,4000,31,0.7070829774458063,0.6487208999900437,0.7695996977419628,0.00033090411590758857
OBI,閉場日,21,4200,31,0.7012069558735837,0.6419270551219166,0.7646307861204343,-0.0002455170065032622
OBI,閉場日,22,4400,31,0.6954459899049782,0.6353546877045809,0.7598732775070709,-0.00007893584688707761
OBI,閉場日,23,4600,31,0.6897666666321399,0.628841908154459,0.7551478242792685,0.00042505689740850573
OBI,閉場日,24,4800,31,0.6845082502731864,0.6229169494321276,0.7507672882995389,-0.00004992463918717969
OBI,閉場日,25,5000,31,0.6793153180679035,0.6171373914041565,0.7463570315412296,-0.00014244619255519454
OBI,閉場日,26,5200,31,0.6742211568600209,0.6114620995642776,0.7419472857726281,0.00042453034546577047
OBI,閉場日,27,5400,31,0.6691696670036679,0.6057542986791975,0.7376663247421027,0.0004807685451112834
OBI,閉場日,28,5600,31,0.6642560984519357,0.60015723716345,0.7335547818633471,-0.00029321220376806557
