dt,h,b_obi,b_spread,b_delta,solo_obi,solo_delta,n
2026-05-09,fwd_micro_60s,0.29357991558643776,0.037235545871638964,-0.7955758143779421,-0.4076150793787509,-0.5384069834313973,17267
2026-05-10,fwd_micro_1s,0.4167465187281685,0.14189120102872244,-0.6460811701960345,-0.0839276142096593,-0.3411442044218338,17279
2026-05-10,fwd_micro_10s,0.4522076024727413,0.16831697599805717,-0.8403226158447846,-0.19894302091265462,-0.5112790242839732,17277
2026-05-10,fwd_micro_60s,0.5041697684805263,0.1080012563209809,-1.0979371832552813,-0.34601627614700065,-0.7212362879753464,17267
2026-05-11,fwd_micro_1s,0.4207634226342133,-0.12892599227852874,-1.0826825272967961,-0.4690982443031238,-0.7264011408574468,17279
2026-05-11,fwd_micro_10s,0.20702885479506955,-0.02938190766112808,-1.025004163815847,-0.6395135249713148,-0.8518802628793323,17277
2026-05-11,fwd_micro_60s,0.0482486267796427,0.38835726636543655,-1.150852560703664,-0.9208327791151931,-1.1358388733759628,17267
2026-05-12,fwd_micro_1s,0.4212857616562914,0.002738606751627015,-0.860932183073858,-0.3227115631590304,-0.4968242912188676,17279
2026-05-12,fwd_micro_10s,0.3034034104940315,0.2748902320697016,-0.9509632577555749,-0.5204669744168275,-0.6834519807983397,17277
2026-05-12,fwd_micro_60s,0.060454943335357836,1.558817517437622,-0.924585575689759,-0.7510532615890831,-0.8423638929978662,17267
2026-05-13,fwd_micro_1s,0.2885185007021093,0.16885576086491458,-0.6662544729556054,-0.2107211900648126,-0.4105617521838093,17279
2026-05-13,fwd_micro_10s,0.4277055761136228,0.1986362629832753,-0.9095617531916765,-0.25546630294012845,-0.5414251779152162,17277
2026-05-13,fwd_micro_60s,0.1680173593639122,0.00976465134239633,-1.0622627916885228,-0.6415826667615668,-0.9320636464690438,17267
2026-05-14,fwd_micro_1s,0.3351852911813251,0.9001387179400029,-1.1416768849663943,-0.23387240439283613,-0.7094953883337395,17279
2026-05-14,fwd_micro_10s,0.28533924757572937,1.1811379485005424,-1.4535223442007628,-0.43744423410306654,-0.9693073573629024,17277
2026-05-14,fwd_micro_60s,0.10456333884519098,1.2133811285054668,-1.2242174629840212,-0.4935328392908014,-0.8279307929393419,17267
2026-05-15,fwd_micro_1s,0.39517027395331095,0.1191473850702297,-0.9131080920017037,-0.34051669536568013,-0.6039945650264757,17279
2026-05-15,fwd_micro_10s,0.4697652531884514,0.08278345560345046,-1.1135162964246776,-0.4268916752236549,-0.7416781602997827,17277
2026-05-15,fwd_micro_60s,0.5542387126470965,-0.05754820109920078,-1.4813117820530277,-0.6372160821189807,-1.0310617550170644,17267
2026-05-16,fwd_micro_1s,0.2077944234750356,-0.10558319018283988,-0.28373515712381664,-0.03321899132019457,-0.08751611870202675,17279
2026-05-16,fwd_micro_10s,0.3732136098568497,-0.22964112497348868,-0.5587719185041271,-0.10122908581159157,-0.1990145405124585,17277
2026-05-16,fwd_micro_60s,0.48253070759924477,-0.2666916863559353,-0.6804414898192037,-0.09523286997346722,-0.22082820275952497,17267
2026-05-17,fwd_micro_1s,0.08504122634517902,-0.06666817420034091,-0.2625471587973761,-0.08096861948985369,-0.18986662174570115,17279
2026-05-17,fwd_micro_10s,0.3626863802437101,-0.411728173222322,-0.9119853450213243,-0.2176904549346995,-0.5650093440810311,17277
2026-05-17,fwd_micro_60s,0.7517766127017417,-0.1551537564407608,-1.3562712717206522,-0.10174297143401415,-0.8399038734297507,17267
2026-05-18,fwd_micro_1s,0.5575252738585291,0.009900739285111482,-1.0823189185787199,-0.3316334271766549,-0.6257694735260284,17279
2026-05-18,fwd_micro_10s,0.35870187325765424,-0.01706698998759229,-0.8700650774261907,-0.35430551657539766,-0.5736950348174508,17277
2026-05-18,fwd_micro_60s,0.21194095944705849,0.22686684096658696,-0.7446163753536387,-0.41525347748601626,-0.5962261033174273,17267
2026-05-19,fwd_micro_1s,0.25365872608522905,-0.0024284847594660125,-0.6785462079195015,-0.287234514822732,-0.47670789968121413,17279
2026-05-19,fwd_micro_10s,0.2651225858684311,-0.009888901999389042,-0.8102033191047235,-0.38072710591426284,-0.6003375033096723,17277
2026-05-19,fwd_micro_60s,0.4090802443180258,0.2715286664109839,-0.8357262562351873,-0.2574413812949969,-0.46903865930458793,17267
2026-05-20,fwd_micro_1s,0.38455427801050124,0.004452803471433453,-0.7198094554284662,-0.21782521437319297,-0.39738005354298217,17279
2026-05-20,fwd_micro_10s,0.35902459104580386,-0.015968002331371023,-0.7580056143737179,-0.27605513028475565,-0.45936144328782946,17277
2026-05-20,fwd_micro_60s,-0.2720684344247845,-0.23507702152815185,-0.4095624255088269,-0.6232184571039143,-0.6651099418037655,17267
2026-05-21,fwd_micro_1s,0.3696456956855037,-0.03719241986456023,-0.6351579696748014,-0.16964193686727075,-0.32217513745799364,17279
2026-05-21,fwd_micro_10s,0.41097476800237853,-0.030903393370503462,-0.740376179717535,-0.21778087995344636,-0.3920933837608814,17277
2026-05-21,fwd_micro_60s,0.3761116970399408,-0.41123707452917196,-0.6105611548194707,-0.13921644831868463,-0.30284501927469193,17267
2026-05-22,fwd_micro_1s,0.46144039461348085,1.1932543753287073,-1.213984819213052,-0.13737017084043118,-0.628482172909848,17279
2026-05-22,fwd_micro_10s,0.352392310331787,1.2437116788796483,-1.2524018829397878,-0.2650842378209414,-0.7077046796838844,17277
2026-05-22,fwd_micro_60s,0.3361998248282222,1.242911320175309,-1.3380193714391806,-0.3251174623535289,-0.8017351631620463,17267
2026-05-23,fwd_micro_1s,0.23210915817143718,-0.35796428842143246,-0.49821724639595866,-0.0744101259850929,-0.25227987633912424,17279
2026-05-23,fwd_micro_10s,0.28316409780301544,-0.5877308006834258,-0.7823352670277407,-0.1973640844891837,-0.44100004859950387,17277
2026-05-23,fwd_micro_60s,0.30539731312619933,-0.7353202916780406,-0.9631784983018804,-0.2858546387527059,-0.5672839137406313,17267
2026-05-24,fwd_micro_1s,0.0526994173028181,0.3306133453598907,-0.28532938652063505,-0.08400324103802745,-0.15561807987288298,17279
2026-05-24,fwd_micro_10s,0.07794983757016738,0.6665218273297706,-0.713849441255438,-0.26923269697942515,-0.46695344954146206,17277
2026-05-24,fwd_micro_60s,0.024316427986368565,0.7487434859668038,-0.6979614709581247,-0.3119989342817029,-0.4531874592884687,17267
2026-05-25,fwd_micro_1s,0.10401353536261634,-0.10028667124849686,-0.23691998945624906,-0.09397479634245726,-0.12122992012642544,17279
2026-05-25,fwd_micro_10s,0.04486309260519067,-0.12324951850307143,-0.38009246454543816,-0.2730590452223142,-0.307488145309447,17277
2026-05-25,fwd_micro_60s,-0.17559931283752234,0.02181260720935458,-0.3431994979197586,-0.46351713551338586,-0.4966351832036529,17267
2026-05-26,fwd_micro_1s,0.5115416002213862,-0.20730981940132281,-0.9361783295216474,-0.16793837829600763,-0.512911403506177,17279
2026-05-26,fwd_micro_10s,0.21252430467183459,-0.4831293575893928,-0.775831590085737,-0.34721147431014876,-0.5027223337835555,17277
2026-05-26,fwd_micro_60s,0.1792238071091367,-0.4465891194672865,-0.6734099956935072,-0.30624209296469324,-0.4334488723405894,17267
2026-05-27,fwd_micro_1s,0.3529748039457268,-0.5258177093092702,-0.728248616441309,-0.14452230497866897,-0.32077587956165127,17279
2026-05-27,fwd_micro_10s,0.3630111639300779,-0.7622226665602589,-0.9160872122301978,-0.26455322532801173,-0.4250543863254098,17277
2026-05-27,fwd_micro_60s,0.7571293232915075,-0.8470027696362777,-1.2211220880110107,-0.07637830325109742,-0.4383189652741047,17267
2026-05-28,fwd_micro_1s,0.25886808614062373,0.06327524885528807,-0.5145045925042147,-0.1651169127108367,-0.2952807374851042,17279
2026-05-28,fwd_micro_10s,0.6225170225277259,-0.07249043710340841,-1.1271942126738066,-0.3049349992076292,-0.6216943941917781,17277
2026-05-28,fwd_micro_60s,0.4523607688859093,-0.19226220923747453,-1.05536654841675,-0.4150561128787156,-0.701002647969621,17267
2026-05-29,fwd_micro_1s,0.15377737155222798,-0.007002123754082018,-0.3628672119182776,-0.16290780592288706,-0.22881278930734336,17279
2026-05-29,fwd_micro_10s,0.24715568964636245,-0.01270388075069459,-0.5988174584691277,-0.27548730264559596,-0.3833732646025322,17277
2026-05-29,fwd_micro_60s,1.1256919066756228,-0.3556001864615489,-1.5371853015518666,-0.2262784813725535,-0.5584198799574321,17267
2026-05-30,fwd_micro_1s,0.07580794810796565,-0.016615500992973445,-0.17459459917846387,-0.07626864110127127,-0.10620469490396359,17279
2026-05-30,fwd_micro_10s,0.1877039369818044,-0.015836715211229202,-0.5194367569066302,-0.26827565856868907,-0.3525359810249644,17277
2026-05-30,fwd_micro_60s,0.29902600193058737,0.013886860132734685,-0.8827178340926027,-0.4801314318724097,-0.6206093487872135,17267
2026-05-31,fwd_micro_1s,0.055500868347204566,0.04311226215289973,-0.1401360641658065,-0.0671173320620975,-0.09237775835060623,17279
2026-05-31,fwd_micro_10s,0.45124201749681286,0.18266109608935843,-0.8369520408306103,-0.28217253467308795,-0.44455256244891794,17277
2026-05-31,fwd_micro_60s,0.9480607184468439,0.3441165261920236,-1.6820525645139643,-0.5262201197042244,-0.8566332544086307,17267
2026-06-01,fwd_micro_1s,0.49045009689456076,-0.19420295334688847,-0.9324470371290544,-0.3116796523183236,-0.5086508295750186,17279
2026-06-01,fwd_micro_10s,0.3452076387376667,-0.3647709189357157,-1.121199290308248,-0.6215481668075263,-0.8186616361979342,17277
2026-06-01,fwd_micro_60s,-0.15096870174360336,-0.03143714566916652,-0.47034532273236357,-0.5544415960057558,-0.5990908221045274,17267
2026-06-02,fwd_micro_1s,0.22191338705676505,0.03672203116749126,-0.5552094812338245,-0.26555410109198074,-0.3589903587887023,17279
2026-06-02,fwd_micro_10s,0.3070145976137429,-0.18734788631541993,-0.8276371026141669,-0.4153724593763096,-0.5668094081703858,17277
2026-06-02,fwd_micro_60s,0.2241599410387244,-0.4776065567357455,-0.6673945024176439,-0.3525287094321468,-0.49213653844218375,17267
2026-06-03,fwd_micro_1s,0.24676122550530788,0.033768703121231036,-0.5793482263196292,-0.2435863663682816,-0.3653068013543145,17279
2026-06-03,fwd_micro_10s,0.33480601437015534,0.0734104651835058,-0.9045956896893474,-0.43142204549522256,-0.6095924996656431,17277
2026-06-03,fwd_micro_60s,0.7720500611289471,-0.06410139011888477,-1.3547812326406288,-0.3703277213734878,-0.7133097595995993,17267
2026-06-04,fwd_micro_1s,0.28189487309325334,-0.02950596695687982,-0.6189596206118149,-0.2513601558000951,-0.3757379842604148,17279
2026-06-04,fwd_micro_10s,-0.09395544241919615,-0.14336947455994065,-0.46329003427096016,-0.49331523088010054,-0.5423538870076943,17277
2026-06-04,fwd_micro_60s,0.7537769245010981,-0.12415712857607444,-1.424169780564364,-0.4732878885920959,-0.7732249864128005,17267
2026-06-05,fwd_micro_1s,0.31321680766866894,-0.7731507111182929,-0.8810286084607152,-0.21437936274175315,-0.3325175456465608,17279
2026-06-05,fwd_micro_10s,0.07402340518286787,-0.7046123170058372,-0.8744243165947507,-0.4525392893735749,-0.509815151802392,17277
2026-06-05,fwd_micro_60s,0.06196513016063229,-0.8731194524556333,-0.9930402740828654,-0.5324999429311278,-0.5602137570952693,17267
2026-06-06,fwd_micro_1s,0.17800674053021714,-0.13427185791840274,-0.3900494527540954,-0.13197489594744286,-0.26535851920885783,17279
2026-06-06,fwd_micro_10s,0.3677957151455017,-0.09095856740010519,-0.8419025966541964,-0.30698689509158505,-0.5585258555222478,17277
2026-06-06,fwd_micro_60s,0.09140752948457492,0.07051463034009381,-0.7214139657798054,-0.49119527415881137,-0.638219130892767,17267
2026-06-07,fwd_micro_1s,0.017834035310032807,-0.0024153970248212905,-0.23783543484825453,-0.12979695101302688,-0.22648425807175465,17279
2026-06-07,fwd_micro_10s,-0.05867910097358993,-0.01926781628264154,-0.34328256120813794,-0.2718041752468957,-0.37745897674805295,17277
2026-06-07,fwd_micro_60s,-0.15124621449557302,0.03348360268662359,-0.3398011746238727,-0.3620702823774444,-0.43757532498386303,17267
2026-06-08,fwd_micro_1s,0.3992792542640712,-0.10014175760149324,-0.7168183772425238,-0.1904370358253485,-0.3857518212235586,17279
2026-06-08,fwd_micro_10s,-0.02717729772836122,0.06076724136403042,-0.4312650541569019,-0.38628026668434495,-0.45413700464645873,17277
2026-06-08,fwd_micro_60s,-0.4009919310884371,0.5089885004722492,0.04963526516689985,-0.37805921162085493,-0.28544484508626006,17267
2026-06-09,fwd_micro_1s,0.03335305388955609,-0.30189032773006375,-0.35473943741698444,-0.2050175322671424,-0.23893019886581943,17279
2026-06-09,fwd_micro_10s,0.1879042464356705,-0.4419188767767346,-0.642832007554561,-0.24600896577580036,-0.37762046889149004,17277
2026-06-09,fwd_micro_60s,0.7150076156690183,-0.619466925292375,-0.9238270108105137,0.0910724134059664,-0.2413950837591674,17267
2026-06-10,fwd_micro_1s,0.521442067247753,0.08089321864469246,-0.8967848612963109,-0.2030273216915389,-0.47201253465422166,17279
2026-06-10,fwd_micro_10s,0.5159988391463727,0.21598483501376675,-1.0935988982351033,-0.37008222037125055,-0.6655922267925585,17277
2026-06-10,fwd_micro_60s,1.1067350115470327,0.014158153049736555,-1.237116710185617,0.10945422113910423,-0.3444323967594898,17267
2026-06-11,fwd_micro_1s,0.35929485168533254,0.03092247379489768,-0.7092142974595026,-0.2096963745035419,-0.41991400424783826,17279
2026-06-11,fwd_micro_10s,0.20683386312393526,-0.04540354353203668,-0.6513629882874835,-0.314145965447237,-0.4876465736825188,17277
2026-06-11,fwd_micro_60s,0.27004244717435877,0.31498528415734284,-0.8181413368950898,-0.3924400036800157,-0.5876521210330296,17267
2026-06-12,fwd_micro_1s,0.41445409141871703,0.06707498315474314,-0.880163843929403,-0.29600070231210746,-0.5493770734996709,17279
2026-06-12,fwd_micro_10s,0.27122473035034333,0.007191974304623011,-0.8798772084215316,-0.4406318613766007,-0.6608798882970829,17277
2026-06-12,fwd_micro_60s,0.17354117395322882,0.19653138221041622,-0.8247416516230603,-0.48838439078935864,-0.6977683678954725,17267
2026-06-13,fwd_micro_1s,-0.02299439354254184,0.10647886205870631,-0.08903782412860305,-0.07419641864422029,-0.08423919894985152,17279
2026-06-13,fwd_micro_10s,0.36332686550818205,0.1540161831326043,-1.0010524132370973,-0.2668205524585358,-0.7412693325295954,17277
2026-06-13,fwd_micro_60s,0.21552321947144498,0.1397001589207207,-1.0239145207561622,-0.42983178487223733,-0.8609751635208934,17267
2026-06-14,fwd_micro_1s,0.16375729867764005,0.24046974268272683,-0.34819648971442013,-0.08215904842108386,-0.263332522776689,17279
2026-06-14,fwd_micro_10s,0.15776457273030903,0.2864215047828791,-0.539877632088946,-0.21950815694025946,-0.4639351743420795,17277
2026-06-14,fwd_micro_60s,0.18381782186078843,0.45742018099853915,-0.7674742142876505,-0.3547098684100188,-0.6919310622704373,17267
2026-06-15,fwd_micro_1s,0.26935863413680966,-0.12121943873702867,-0.5591603851192344,-0.14613482054397472,-0.33514026146543624,17279
2026-06-15,fwd_micro_10s,0.19304215559310198,-0.1467312807080955,-0.5899747770687966,-0.24542200535388153,-0.4175369851499072,17277
2026-06-15,fwd_micro_60s,-0.1843475052900037,0.5101281312774542,-0.23363012178010648,-0.3556867919293245,-0.47200321428139086,17267
2026-06-16,fwd_micro_1s,0.2842970414901651,-0.02746047469237229,-0.524573560711029,-0.14946574217890574,-0.286460581574929,17279
2026-06-16,fwd_micro_10s,0.29892648289266793,-0.09459608714921303,-0.6971846597741331,-0.2766651165491556,-0.4401226252895061,17277
2026-06-16,fwd_micro_60s,0.18172002145576677,-0.10104727392175264,-0.6516463866907374,-0.356173540193867,-0.49094820578958703,17267
2026-06-17,fwd_micro_1s,1.2421763021473888,-0.649525018037584,-1.8037044414264414,-0.23480509234863775,-0.7521242696858857,17279
2026-06-17,fwd_micro_10s,1.2744688665477883,-0.7551162541821949,-1.905864325109006,-0.28689667590829143,-0.8219062107423221,17277
2026-06-17,fwd_micro_60s,1.5638096905314975,-0.9683077112278635,-2.222713199229044,-0.25785006406931055,-0.8900168124441595,17267
2026-06-18,fwd_micro_1s,0.37559356455485515,0.010846789227176523,-0.7491129817388569,-0.18935757023206826,-0.46770201249926796,17279
2026-06-18,fwd_micro_10s,0.25187013311154266,-0.03057110200343649,-0.7606046686894167,-0.32172564620548944,-0.5654575452060545,17277
2026-06-18,fwd_micro_60s,0.07661905992057344,-0.32808414458821294,-0.2885562820368492,-0.14093123908089697,-0.1749383919702661,17267
2026-06-19,fwd_micro_1s,0.357824617864303,-0.0707834881154149,-0.6015117382445534,-0.10184297720162798,-0.3118480008478937,17279
2026-06-19,fwd_micro_10s,0.5744786767874177,-0.16366505656883246,-0.8858732458785441,-0.1032625440846209,-0.408961381563925,17277
2026-06-19,fwd_micro_60s,0.960286502211324,-0.426036111328696,-1.152405654437699,0.07592091158556459,-0.3190509538387247,17267
2026-06-20,fwd_micro_1s,0.3390636618637241,-0.008618269938479223,-0.6023741778591265,-0.1191379467887918,-0.34331084586081556,17279
2026-06-20,fwd_micro_10s,0.4055110993525076,-0.12726591894940825,-0.8831320555442975,-0.2718976489406788,-0.5544436067256573,17277
2026-06-20,fwd_micro_60s,0.44897287900829597,0.04197696270424489,-1.0499995271392573,-0.34691877738153754,-0.7155708016474741,17267
2026-06-21,fwd_micro_1s,0.0727442984589848,-0.058991633999881166,-0.19126815758226073,-0.08432602945760004,-0.12077044070936462,17279
2026-06-21,fwd_micro_10s,0.19770516067301916,-0.06211176951411677,-0.48692704739507686,-0.19795895862291493,-0.31502820165974543,17277
2026-06-21,fwd_micro_60s,0.42476409658544423,-0.12103059148877843,-0.8347991163286941,-0.25425040564018314,-0.46797502151377196,17267
2026-06-22,fwd_micro_1s,0.3008947711469642,-0.13042124490734147,-0.6934876625727294,-0.2511362182216826,-0.4583593435871139,17279
2026-06-22,fwd_micro_10s,0.44363635064594853,0.03023862219657042,-0.8456925175727804,-0.2274010359016409,-0.49262272747301783,17277
2026-06-22,fwd_micro_60s,0.5992778366126956,-0.13664173626542642,-1.1414169928643536,-0.30829107144889495,-0.6697135766043485,17267
2026-06-23,fwd_micro_1s,0.11108132248523742,0.15191266696185377,-0.624013759289728,-0.32994481172740475,-0.6005845961860818,17279
2026-06-23,fwd_micro_10s,-0.10116111247731388,0.1531572696882079,-0.4320806383512258,-0.40762383627935633,-0.5579476503107628,17277
2026-06-23,fwd_micro_60s,-0.3389914758448221,0.38379839726549764,-0.2551246160075633,-0.5266752108468685,-0.6305819546902393,17267
2026-06-24,fwd_micro_1s,0.025873993980497167,-0.12309282531828197,-0.3765168768633516,-0.2634998200266959,-0.3275893587943823,17279
2026-06-24,fwd_micro_10s,-0.10278046623843108,-0.023442614148815683,-0.2669957444930903,-0.3066090340893305,-0.3397000664290736,17277
2026-06-24,fwd_micro_60s,0.08599033515232041,0.4284448005462053,-0.22038886990527187,-0.07260202337816662,-0.256730109941075,17267
2026-06-25,fwd_micro_1s,0.28835291588581213,-0.4010273300832758,-0.6807982329106819,-0.19421336189914623,-0.3308927140499257,17279
2026-06-25,fwd_micro_10s,0.28737760933085743,-0.5076472656004892,-0.780016874818792,-0.26453403694470473,-0.39303131223272536,17277
2026-06-25,fwd_micro_60s,0.4674648000945627,-0.8209510444073922,-0.9602292107960313,-0.20800854349696776,-0.3324950717284176,17267
2026-06-26,fwd_micro_1s,-0.05787144491027682,0.04010282314513887,-0.26159802921842795,-0.2667780527853198,-0.31130699345271645,17279
2026-06-26,fwd_micro_10s,0.09996357664691605,0.3702637776681249,-0.698655770140452,-0.4613597362629726,-0.6524177727221109,17277
2026-06-26,fwd_micro_60s,0.06375339096604443,0.2203929012970678,-0.964783763612768,-0.7074025370346215,-0.9338691116028838,17267
2026-06-27,fwd_micro_1s,-0.007301654076887251,0.08853726567142636,-0.07871726267671275,-0.0509915384848474,-0.03504514013011569,17279
2026-06-27,fwd_micro_10s,-0.255825395986013,0.032557067425048575,0.05879685364675272,-0.21783073043462833,-0.08110996874411425,17277
2026-06-27,fwd_micro_60s,-0.37776549540389553,0.09816318433800358,-0.08038700012494562,-0.4219637403144568,-0.25968817256970944,17267
2026-06-28,fwd_micro_1s,0.03758840282269875,0.0779841036127416,-0.21401385281261612,-0.08401076248229897,-0.203821057640294,17279
2026-06-28,fwd_micro_10s,-0.13649386261060648,0.2019901205258342,-0.24977688501222958,-0.2775146697855165,-0.3569363956048437,17277
2026-06-28,fwd_micro_60s,-0.3088379143783514,0.17234449251154282,-0.4466033327765524,-0.5624526832115372,-0.6478697624505716,17267
2026-06-29,fwd_micro_1s,-0.095345186252059,-0.03218789327063056,-0.21550690900393243,-0.2674370115459624,-0.28272796331064437,17279
2026-06-29,fwd_micro_10s,-0.12269151181156612,-0.11145103261604622,-0.48995368878542267,-0.5138694655331442,-0.5570037698751515,17277
2026-06-29,fwd_micro_60s,-0.36743944239993537,-0.0415563001298441,-0.30730769508266254,-0.6128168101328588,-0.5892207389202605,17267
2026-06-30,fwd_micro_1s,0.12753015485785923,-0.03778367634393123,-0.35694546383026565,-0.17652739598689413,-0.24231324108004038,17279
2026-06-30,fwd_micro_10s,-0.06437845808262713,-0.0011421582379127077,-0.4615861507059032,-0.4572999237512262,-0.5162031644509675,17277
2026-06-30,fwd_micro_60s,-0.27879194826165316,-0.05853379790593055,-0.5629397768128143,-0.7582849206613469,-0.790835476471111,17267
2026-07-01,fwd_micro_1s,0.2649044783667071,-0.48744482547835855,-0.6590810815695125,-0.1755443634278487,-0.30873319183505027,17279
2026-07-01,fwd_micro_10s,0.11530488870450131,-0.5324532958485269,-0.6840582370179937,-0.341630392371844,-0.4185881611644921,17277
2026-07-01,fwd_micro_60s,0.0490709169082868,-0.6212640522973308,-0.8044181166554821,-0.48821270869814465,-0.5521769213399554,17267
2026-07-02,fwd_micro_1s,-0.1281411520746171,-0.1774882451306323,-0.31201494163977583,-0.3723689887742974,-0.38699110057438135,17279
2026-07-02,fwd_micro_10s,-0.020189177694957317,-0.45979872937125077,-0.6969706483110036,-0.5641587293620298,-0.6427079042694464,17277
2026-07-02,fwd_micro_60s,0.2550819590697081,-0.3027878732936957,-0.844356199589779,-0.4102035826328137,-0.594690416797733,17267
2026-07-03,fwd_micro_1s,0.17050431921988315,-0.5536246694373176,-0.5648873542300527,-0.11344933459048367,-0.18656333979733583,17279
2026-07-03,fwd_micro_10s,0.10628193369444361,-0.9339297421368962,-0.855217178504009,-0.3219929972734883,-0.31114076002893126,17277
2026-07-03,fwd_micro_60s,0.01522877358675645,-0.9652823551926122,-0.9595231092923543,-0.4665644274311478,-0.4462686745536723,17267
2026-07-04,fwd_micro_1s,0.19206954406171284,0.46442543077630283,-0.4168485048217515,-0.06106653157251174,-0.004891468133707676,17279
2026-07-04,fwd_micro_10s,0.283344242364024,0.7769013616338772,-0.8049425124092159,-0.211676403664666,-0.1410507566173176,17277
2026-07-04,fwd_micro_60s,0.34565770699745474,1.2583246232372982,-1.273091101729985,-0.4356060668699999,-0.27309975464553027,17267
2026-07-05,fwd_micro_1s,0.05410707441143642,0.11200298620072091,-0.19331606832627055,-0.057164666020598706,-0.18791924088635054,17279
2026-07-05,fwd_micro_10s,0.08094750552606687,-0.0735004537137415,-0.4820025277902575,-0.1805793339508327,-0.421556439161647,17277
2026-07-05,fwd_micro_60s,0.11538756431817025,-0.16137045200010117,-0.4959104847975596,-0.14979476795769375,-0.3974429305978142,17267
2026-07-06,fwd_micro_1s,0.132048979809564,-0.3509214140069613,-0.5038801053929838,-0.19749463749462606,-0.24746746231807712,17279
2026-07-06,fwd_micro_10s,-0.10436391913941222,-0.1512766539964549,-0.3724260216932326,-0.35010954258530463,-0.36964287657696093,17277
2026-07-06,fwd_micro_60s,-0.17174810821813635,0.505309488342269,-0.16942235046717014,-0.29516376058080435,-0.5263674250219633,17267
2026-07-07,fwd_micro_1s,-0.13473929508817561,-0.17058794830913104,-0.21205112882931623,-0.2481849310943779,-0.18113861668104125,17279
2026-07-07,fwd_micro_10s,-0.26144912836170925,-0.28359260038825435,-0.3231367917625664,-0.43376971295865296,-0.29245692780013155,17277
2026-07-07,fwd_micro_60s,-0.0395270973296703,-0.6135118793670038,-0.7017858940285191,-0.413709249252602,-0.3442250701367034,17267
2026-07-08,fwd_micro_1s,0.025197084937351177,-0.3969117436113905,-0.6192055611581921,-0.3653459742385892,-0.5639812201716445,17279
2026-07-08,fwd_micro_10s,-0.11570374691916677,-0.4213591724320884,-0.5725920353431533,-0.4774461628449603,-0.602774186759735,17277
2026-07-08,fwd_micro_60s,-0.24053502862817544,-0.6037995650221171,-0.44565066702076406,-0.5253031926965323,-0.5354977921183026,17267
2026-07-09,fwd_micro_1s,0.4686155062057204,-0.13602028136740163,-1.0026761830672717,-0.2679332102465689,-0.600918172236832,17279
2026-07-09,fwd_micro_10s,0.5472188645039243,-0.1091466573735197,-1.4024966444792288,-0.48468425094890444,-0.9538875261761436,17277
2026-07-09,fwd_micro_60s,0.3192324138444451,0.06239299817663632,-1.3151967227561054,-0.6517752255172599,-1.1056091020846446,17267
2026-07-10,fwd_micro_1s,-0.07588032338868061,-0.4660696022979728,-0.15220667074491095,-0.1814716532701172,-0.2698198391043727,17279
2026-07-10,fwd_micro_10s,0.0699630319547947,-0.7938790043780948,-0.6618505472490624,-0.38298411225446183,-0.7270527658867246,17277
