feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,0,-1,2,10.0,826890.0,471024.0,25449.36902148332,296280.2143186197,-312280.9572971362,1367998.2570000028
obi,0,-1,2,30.0,826890.0,623108.0,-10102.997386024792,454656.2926811466,-519592.79406717134,4024264.6959999893
obi,0,-1,2,60.0,826890.0,679607.0,-18841.451596552884,552509.3435996368,-631156.2111961895,6456351.595999987
obi,0,-1,3,0.1,841468.0,57595.0,44945.39564118886,3649.237151135916,36227.79849005298,2399.3579999999993
obi,0,-1,3,0.5,841468.0,102575.0,65954.93056548966,23578.950486090325,33349.380079399365,15241.915
obi,0,-1,3,1.0,841468.0,145278.0,73250.21419598289,56177.89032058328,4287.85987539962,46568.60399999996
obi,0,-1,3,3.0,841468.0,278498.0,75388.910580843,152410.01329904085,-101528.92671819766,280275.97699999996
obi,0,-1,3,5.0,841468.0,357202.0,61591.98045342356,211522.64380896467,-181364.4393555412,577634.7330000004
obi,0,-1,3,10.0,841468.0,471500.0,34525.5888554624,313669.8520231755,-320636.26316771354,1384149.4170000034
obi,0,-1,3,30.0,841468.0,630113.0,4182.336043954235,468813.05626995355,-520080.6642259989,4160193.018999991
obi,0,-1,3,60.0,841468.0,687564.0,-5221.793974703618,572150.9855350729,-637878.4115097766,6627224.466999991
obi,0,-1,4,0.1,807380.0,54640.0,45286.17981832639,4904.098501052695,35573.761317273675,2277.983999999998
obi,0,-1,4,0.5,807380.0,96724.0,65167.276031427034,27000.080977684884,29655.48305374217,14318.761
obi,0,-1,4,1.0,807380.0,136484.0,72524.48189977818,59341.19311678041,1172.6967829977834,43493.53299999998
obi,0,-1,4,3.0,807380.0,261999.0,78650.82328845431,149160.30539587594,-93565.39410742164,263404.55099999974
obi,0,-1,4,5.0,807380.0,336710.0,68769.05307045205,208456.64438002353,-169318.07130957127,545550.395
obi,0,-1,4,10.0,807380.0,445364.0,50442.93519036892,305078.73564356414,-293827.83245319553,1311206.4290000033
obi,0,-1,4,30.0,807380.0,599836.0,33958.09426208076,455197.82633223885,-474025.3000701572,4013631.7069999967
obi,0,-1,4,60.0,807380.0,655393.0,27063.16556849911,542377.2153994583,-572988.6338309586,6401696.131999996
obi,0,-1,5,0.1,874539.0,59781.0,47897.63704708772,7291.30605274312,35345.60299434463,2491.3499999999985
obi,0,-1,5,0.5,874539.0,106007.0,68569.92318690401,35814.9779329296,23426.32925397442,15715.291
obi,0,-1,5,1.0,874539.0,149964.0,75599.98303589967,72565.888300789,-10162.737264889323,47973.449999999975
obi,0,-1,5,3.0,874539.0,288359.0,77994.05528036664,170669.46387831718,-118051.00059795045,290599.61399999977
obi,0,-1,5,5.0,874539.0,371062.0,64169.98830594521,233353.86867885652,-201837.3363729109,602765.9480000003
obi,0,-1,5,10.0,874539.0,491881.0,38174.3022662966,335829.7963860966,-340941.02211979975,1454447.0060000035
obi,0,-1,5,30.0,874539.0,661680.0,15489.205225736036,507137.7625024249,-549876.3972766899,4417234.527999992
