dt,series,n,rate_per_s,B,A_n,zero_share,B_uniq,A_n_uniq,n_uniq,rate_uniq_per_s,B_null,B_null_hi
2026-05-05,BBO,187329,2.1681752340137193,0.46161210480208564,0.46317835554346437,0.0,0.46161210480208564,0.46317835554346437,187329,2.1681752340137193,0.00009446346653730647,0.0022077493438748897
2026-05-06,NEW,1964935,22.742354699847066,0.45069870167076553,0.4511658211144446,0.7129084233872486,0.06347928608615022,0.06357018040817114,564117,6.52913846666551,-0.00007254541037301761,0.002365445569187791
2026-05-06,REMOVE,1995382,23.09471530404317,0.45501276547245634,0.4554821287113908,0.7268421419267799,0.04971229358080368,0.049783993489869935,545055,6.308502965263248,-0.00009009918859578418,0.0021967858118719396
2026-05-06,UPDATE,3960317,45.837011081466684,0.5334909001436966,0.5339024035760771,0.8282126981786302,0.006909637791899836,0.0069188189047175485,680333,7.874216457241388,0.00002322635469756359,0.0021921793241537492
2026-05-06,bid,2342904,27.11700802843037,0.5059378580947784,0.5064362753089227,0.7623567855775506,0.09185922517979135,0.0919947294653437,556776,6.44417295339556,-0.00011946738682669203,0.002141416268652186
2026-05-06,ask,1617413,18.72006883364283,0.584334152846607,0.5850632081164013,0.728121839086145,0.28441476669544635,0.28496776640516275,439740,5.089577886671588,-0.00002754976501938199,0.0021830673226783783
2026-05-06,BBO,215236,2.4911783362349182,0.27045530708407006,0.27120012451785863,0.0,0.27045530708407006,0.27120012451785863,215236,2.4911783362349182,-0.000020810043216859808,0.002304282886713136
2026-05-07,NEW,2140320,24.772246061792757,0.5177895622893292,0.5183274784007421,0.7310022477957725,0.16342011320168906,0.1636719141688475,575742,6.663678507672278,0.00001432873521378515,0.002363706730314123
2026-05-07,REMOVE,2162452,25.028403835395473,0.49807820018196136,0.49858630143673116,0.7431705966979136,0.10829005113530926,0.10845222674388555,555382,6.428030022648269,-0.00004639150824204158,0.002060254939876976
2026-05-07,UPDATE,4302772,49.80066147127885,0.5890536353231375,0.5895053093321471,0.8423515915673876,0.10345760042206524,0.10359712802987166,678326,7.8509950198384315,0.00004798021160774025,0.0021760502090987905
2026-05-07,bid,2502382,28.962813034072692,0.5374675495038453,0.5379905737980227,0.7811947900819259,0.1225079349545254,0.12269496193916346,547535,6.337214385738206,0.00004758084283326013,0.002020316788248324
2026-05-07,ask,1800390,20.837865437322655,0.6183683232183167,0.6191152281918278,0.7507444224553693,0.3178139077168289,0.3184413468936269,448758,5.193954184377157,-2.8369047965650446e-6,0.0021442709291284896
2026-05-07,BBO,189331,2.1913278516277996,0.37289192398796217,0.374074475580926,0.0,0.37289192398796217,0.374074475580926,189331,2.1913278516277996,0.00003141103449056378,0.0022807874829907943
2026-05-08,NEW,2291465,26.52173913276342,0.474364288535532,0.4748269276505973,0.7361071350019027,0.07305311978864362,0.0731548894151656,604702,6.998897724477092,-0.00001779260305745092,0.0019451896838534506
2026-05-08,REMOVE,2314641,26.78998154291734,0.4757100896006095,0.4761721304482325,0.7415459855528289,0.06665140634640898,0.0667442840698656,598229,6.923978276732603,-0.00003765778826685507,0.002100341544081717
2026-05-08,UPDATE,4606106,53.31173224982686,0.5580859044028663,0.5584914325674586,0.8450532499801894,0.01949123454521188,0.019515485600233442,713702,8.260479650037002,0.000050173148519575946,0.0022550235609108986
2026-05-08,bid,2572211,29.771318535127488,0.5272906087157698,0.5277933604705981,0.7765454609071577,0.11009388049488844,0.11025618122265546,574773,6.652536261453108,-0.0000794230960297007,0.0020651170615568226
2026-05-08,ask,2033895,23.54058632022704,0.5949272170763233,0.595593456164049,0.7586177057408104,0.26667164768077206,0.2671555538228534,490947,5.6822807341828945,0.00007192133210042957,0.0022526994017622475
2026-05-08,BBO,188739,2.1844991932183886,0.4006014477538021,0.401899363714277,0.0,0.4006014477538021,0.401899363714277,188739,2.1844991932183886,-0.00008531120943934392,0.0020734946814370864
2026-05-09,NEW,308265,3.567888617756346,0.5618289245618786,0.563414927795501,0.5492727013209456,0.38938161604200344,0.39084148016077996,138944,1.608144798669063,0.000044050023289695625,0.0020653612858438897
2026-05-09,REMOVE,316870,3.6674812332065843,0.562391635558128,0.5639580101929389,0.567079771135706,0.37987761119040897,0.38130130598044704,137180,1.5877268148352979,-0.00006805465048346185,0.0018713013783821712
2026-05-09,UPDATE,625135,7.235378699839256,0.6399091940505094,0.6412396717535875,0.6918308714611587,0.40957802775882635,0.41089979127385107,192648,2.229720348577957,-0.00006373832714071914,0.0022827636047112096
2026-05-09,bid,326004,3.773205882915347,0.6089283596458437,0.6106500752294736,0.6189605617126223,0.41429202122605124,0.41596451902478276,124221,1.437740250168693,0.000027588574304490643,0.002223567856173136
2026-05-09,ask,299131,3.462289309883167,0.6190552796189609,0.6208943250566409,0.6017283455353859,0.43939512949436865,0.44123858051253234,119136,1.3789316916823153,0.0000244551472836147,0.0017872778693302327
2026-05-09,BBO,55497,0.6423795974843132,0.378737301008565,0.3809747127282143,0.0,0.378737301008565,0.3809747127282143,55497,0.6423795974843132,-0.00014023442321423044,0.0038983287097272643
2026-05-10,NEW,310071,3.5887870110685505,0.5337866158481867,0.535262121005472,0.5051956009933241,0.37545415373270685,0.3767800354511889,153425,1.775747600174739,-0.00007139775760584376,0.00223508216703381
2026-05-10,REMOVE,323679,3.746284449826645,0.5401983928929717,0.5416658826125682,0.5342315511094359,0.36830575282487105,0.3696111444502369,150760,1.7449010972985963,0.0000766942760937268,0.0019943411756101082
2026-05-10,UPDATE,633750,7.335079998619572,0.6137188659913286,0.6149659375821962,0.6547213486727396,0.3971497182030447,0.398341389400728,218821,2.53264652930093,-0.000038521483921117865,0.001942577437376107
2026-05-10,bid,336564,3.89541684416922,0.5952888330723243,0.5969312513489335,0.5717057430555349,0.4230298092379731,0.4246241832941263,144149,1.6683846627624093,-0.000025276792566088046,0.0018764751016364938
2026-05-10,ask,297186,3.439654490548609,0.6046108836570548,0.6063968465351017,0.5539848915658596,0.4453869589220084,0.44716524793377865,132550,1.5341378705780155,0.00001920124898876103,0.002161747668980403
2026-05-10,BBO,65526,0.7583989023676448,0.39821448649326263,0.4004080226923527,0.0,0.39821448649326263,0.4004080226923527,65526,0.7583989023676448,-0.00006036791555505197,0.003209547481406631
2026-05-11,NEW,2334092,27.01512637046986,0.4922998194577946,0.4927813211277639,0.744399425729331,0.09499024210618408,0.09512592833658212,596596,6.90508181428679,0.000021201949950183242,0.0022283451645937384
2026-05-11,REMOVE,2385169,27.606299383700495,0.49936699879896407,0.49985243373207866,0.760514563334742,0.08171037024762359,0.08182835560240005,571214,6.611306662617354,-0.00005874289353127748,0.002604404322758052
2026-05-11,UPDATE,4719261,54.62143732832337,0.5639578002623353,0.5643641731373313,0.8490100142819001,0.0223198345436757,0.022347600802977985,712562,8.247290042105632,-0.00008524530535682483,0.0020867485332398445
2026-05-11,bid,2575116,29.804775025263588,0.5273272575542035,0.5278297722736999,0.7731534319826493,0.11624675388052653,0.11641762391222929,584157,6.761110925010291,0.000012283024159924294,0.0021415657398851
2026-05-11,ask,2144145,24.816845730366744,0.5573304731869184,0.5579240083400329,0.7563964920266549,0.20091501008376655,0.2012503393323649,522322,6.04547067675067,-0.00008120405767837995,0.0023783829195485684
2026-05-11,BBO,272939,3.1592727387120254,0.22510253699900887,0.22563338321977713,0.0,0.22510253699900887,0.22563338321977713,272939,3.1592727387120254,-0.00005398425361922453,0.002190865197290444
2026-05-12,NEW,3190150,36.92315381618463,0.5246036414296009,0.5250519362923214,0.7936108940366108,0.07100434808894036,0.07109894744764393,658413,7.620536705471047,-0.00008223451964374208,0.0022863859779211734
2026-05-12,REMOVE,3240486,37.50570595646623,0.527919172831684,0.5283677523141382,0.80479372686496,0.053737973011825986,0.05381005371368832,632564,7.321349081060442,-0.00010548897808492974,0.0019455843016393253
2026-05-12,UPDATE,6430636,74.428782054931,0.5949996330233629,0.5953741589300753,0.8822861194889774,-0.01455168326805148,-0.014567522688334233,756976,8.761300757395093,0.00009170386939691901,0.0021029549623671215
2026-05-12,bid,3283268,38.000845013151455,0.5692635620344806,0.5697571028673866,0.8142536077632432,0.12471636553660642,0.124897052230901,609856,7.0585198631410355,0.00003307966106641798,0.0021654795341326588
2026-05-12,ask,3147368,36.427959757899536,0.5730738419766528,0.5735825427475226,0.8076601807161351,0.14639673743842022,0.14661356906726294,605365,7.0065471967143,-0.00003074966163846459,0.0017992324522076123
2026-05-12,BBO,309475,3.5818879005682565,0.2256783056928275,0.22617816664503895,0.0,0.2256783056928275,0.22617816664503895,309475,3.5818879005682565,0.000049459772888863114,0.002182776287014616
2026-05-13,NEW,2883015,33.368433787293036,0.509973987591685,0.5104280372284306,0.7794055110381011,0.06838419871500356,0.06847671931604501,635978,7.360892598766868,0.00002295442423566451,0.002255932784105446
2026-05-13,REMOVE,2923631,33.83831950549794,0.5145785916965704,0.5150349300103811,0.7907252285685945,0.05505166754128598,0.055126838463036947,611843,7.081506580135952,0.00005530704306094531,0.0019561557652233064
2026-05-13,UPDATE,5806646,67.2065578629998,0.5848439274954581,0.58522888564286,0.8731229479329286,-0.0061082834928454476,-0.006114685263204268,736731,8.526969941232474,-0.000022106397472409727,0.0022185524847788056
2026-05-13,bid,3186084,36.87605585645937,0.5627880779424445,0.5632813554360707,0.8084211867675763,0.12294397898949946,0.12312175205391865,610387,7.064671017673052,-0.0000748673992074406,0.002220359859885434
2026-05-13,ask,2620562,30.330649612277856,0.5719785597998761,0.5725346579953086,0.7934205691071492,0.17072436435427457,0.17099734521769686,541355,6.265688335514826,0.00003713921824727931,0.0023941392944612635
2026-05-13,BBO,268442,3.1070979846399136,0.25501731988849224,0.25563828994210086,0.0,0.25501731988849224,0.25563828994210086,268442,3.1070979846399136,0.000023186057399998557,0.0020213681350906977
2026-05-14,NEW,3253779,37.659495030649914,0.5305577020783558,0.531008377108455,0.8035154826174373,0.0626318198498518,0.06271594830190248,639318,7.399507705968264,0.000019782600519956432,0.0018606258876178803
2026-05-14,REMOVE,3297686,38.16777038818659,0.5287730074737799,0.5292186431820678,0.8108066719532036,0.04145457489370395,0.041510106341253655,623901,7.22108750386699,-0.00012475767990568665,0.002081139555216491
2026-05-14,UPDATE,6551465,75.82718487600623,0.6016979061993765,0.6020747122912384,0.8874085242626686,-0.017253908760329322,-0.017272995679620467,737640,8.537494646196995,0.00004860123910489786,0.0018068602070719245
2026-05-14,bid,3374650,39.05846595732337,0.5713723273947694,0.5718615925413142,0.8214329845859525,0.11362615583150194,0.11379021590505485,602602,6.97455369265041,0.00004941322261769857,0.002041155379602008
2026-05-14,ask,3176815,36.76873650820033,0.5864870374515384,0.5870096401425325,0.8204418011252783,0.14894664178065117,0.14917443084448234,570424,6.6021281023116725,9.35366852307184e-6,0.0021424732556613187
2026-05-14,BBO,307237,3.555991713209172,0.2851365829873275,0.28580071610028696,0.0,0.2851365829873275,0.28580071610028696,307237,3.555991713209172,0.00010720724111097342,0.0018814759008113368
2026-05-15,NEW,4277877,49.512552061809,0.5516836424225458,0.5520979190314484,0.831597035538197,0.042574548703461536,0.042627602632598086,720408,8.338060545277992,0.00001861217696800436,0.002214801527402745
2026-05-15,REMOVE,4324774,50.05538662865919,0.5542279846126043,0.5546425854384902,0.8387612482782333,0.02861827677876657,0.02865428938454376,697322,8.070868056955417,0.0001047610376869098,0.002433682211632959
2026-05-15,UPDATE,8602651,99.56790612783568,0.6276186544774094,0.6279671661698232,0.9065385666044765,-0.032239718878213884,-0.03227393036044588,804017,9.305759226898447,-0.00007200032197633947,0.0018130636224378664
2026-05-15,bid,4306848,49.84790918170293,0.6022281469729625,0.6026935296203783,0.8455540677437577,0.12607655623649816,0.12625161180808528,665176,7.6988068045926035,-0.00012915105569884176,0.002080511760381583
2026-05-15,ask,4295803,49.72022213737443,0.5953927817592122,0.5958515091204654,0.8439043512713109,0.11433399250718905,0.11449052838157261,670557,7.7611103294679875,-0.00011756452972143783,0.0021320189682070157
2026-05-15,BBO,365256,4.227496783052159,0.25404843749889117,0.25457796486838696,0.0,0.25404843749889117,0.25457796486838696,365256,4.227496783052159,0.000041311837618148606,0.002230389372267965
2026-05-16,NEW,448258,5.188197168739176,0.5466541900562593,0.5479207198456966,0.5533075891731752,0.36617275336243,0.36729629858146434,200234,2.3175283011490095,5.504861052014562e-6,0.0022716292160195216
2026-05-16,REMOVE,458331,5.304759727436537,0.5508299646020334,0.5520954286339517,0.5745118146313791,0.359133047216205,0.36024400954420494,195015,2.257112590243512,7.327067156142559e-6,0.0023221308381383477
2026-05-16,UPDATE,906589,10.49294506529626,0.626646449146342,0.6277191757617797,0.7042747091291744,0.3780478334162804,0.37905826824220434,268102,3.10302923152633,0.00009127277942934418,0.0020544253983215337
2026-05-16,bid,448080,5.186206820171135,0.6307507601342349,0.6322918109076439,0.6306856603411451,0.4387883176165288,0.4403482183841225,165483,1.915340547125752,-0.000034161074114084424,0.002295500629849333
2026-05-16,ask,458509,5.306819918197525,0.5964881034195497,0.5978984822106997,0.6143884076177515,0.39912828619798846,0.4004631756667666,176807,2.0463712791419817,-0.00003487136965897338,0.0019707036806718356
2026-05-16,BBO,89342,1.0340792009604887,0.5103027076209713,0.5128984513667163,0.0,0.5103027076209713,0.5128984513667163,89342,1.0340792009604887,-0.0002517749060067061,0.0033712240236594784
2026-05-17,NEW,675579,7.819212677873311,0.5446553598881041,0.5456813736810846,0.6030643389808431,0.3313620204277371,0.33221780437795506,268162,3.103724352941014,0.00010868836237880444,0.002255566966506496
2026-05-17,REMOVE,689235,7.9773002929584935,0.5512170985213456,0.5522494720868318,0.6228291117385387,0.32674210590625413,0.32759628151902503,259960,3.0088054374235704,-0.00006659033710570701,0.0020750813112893757
2026-05-17,UPDATE,1364814,15.796456987040994,0.6224893282266296,0.6233552793283107,0.7409388685482919,0.3357814377412848,0.3365387111141922,353571,4.092248019991079,-0.000044499510203262155,0.0017871673973900658
2026-05-17,bid,614546,7.112805260352755,0.6178609947998923,0.6191392672327866,0.6476645322962516,0.40840465685693517,0.40964646537898913,216527,2.5060935680920697,0.00004565507919357605,0.0019548579185657312
2026-05-17,ask,750268,8.683651455764478,0.6049442578039601,0.606067662796273,0.6631999008353027,0.37744867942756116,0.3784875048597005,252691,2.9246546714131454,0.00011369833310350974,0.0020889808565006654
2026-05-17,BBO,126185,1.4604786004256973,0.47875946460253793,0.48076388429960626,0.0,0.47875946460253793,0.48076388429960626,126185,1.4604786004256973,-0.00018969096075647105,0.0023194708916769477
2026-05-18,NEW,4631809,53.60899804801344,0.9779586996192006,0.9788583297899656,0.849769031876969,0.9440875664077092,0.9462930383983063,695842,8.053731676858739,0.0001242026096274994,0.0023002734648494175
2026-05-18,REMOVE,4676928,54.13120975949377,0.9780643830381331,0.9789598038658744,0.8560071602571517,0.9431915263076751,0.9454302988692158,673445,7.794506611985291,0.000048700876662817106,0.0023060792739119334
2026-05-18,UPDATE,9308737,107.74021938160486,0.9843993379464355,0.9850400142978076,0.9167918179224332,0.9469205000829846,0.9490199655126739,774564,8.96486779138156,-0.00008182108038537799,0.0020071663220784268
2026-05-18,bid,4630916,53.59866237881971,0.9779608781110531,0.9788605980932908,0.8605165501850066,0.9420385566653787,0.9443204680380168,645937,7.476126334066871,-0.00011159737504236017,0.00214577656563561
2026-05-18,ask,4677821,54.1417121299612,0.9780708758533294,0.9789662200137913,0.8622939745436977,0.9419622408590782,0.944247021401377,644165,7.455639988816225,-0.000044949499501244904,0.0019119145041356243
2026-05-18,BBO,368869,4.269334073736982,0.9241111994411286,0.9270483471246332,0.0,0.9241111994411286,0.9270483471246332,368869,4.269334073736982,0.000032915657780109914,0.002310005489237102
2026-05-19,NEW,5082868,58.82966490859943,0.5565759332032615,0.5569605400552228,0.8551366777844079,-0.018152512256579757,-0.018172626955477226,736322,8.522260703489755,0.00005744412756750789,0.0021051440145276124
2026-05-19,REMOVE,5132564,59.40489519846809,0.560340676173767,0.5607269353661576,0.8615346757555631,-0.03124756836964177,-0.031282814023293526,710683,8.225518075362679,0.00011347188428256152,0.0024467181945729667
2026-05-19,UPDATE,10215432,118.23452839252316,0.6320799352254172,0.6324028935159449,0.9199851675372287,-0.10556505000892992,-0.1056689851755464,817387,9.460515980642512,0.00007055891570898182,0.002514790493179947
2026-05-19,bid,5147691,59.58002199394213,0.6002419385693207,0.6006656556021511,0.867258129374535,0.05767969291638525,0.057754319491001696,683315,7.9087635713822255,0.000013014981380028551,0.002052223732121183
2026-05-19,ask,5067741,58.65458333729876,0.5952900914952334,0.5957123073907059,0.8643722842924064,0.05432756128614836,0.054397465363410294,687327,7.955187153818509,-0.00005345046868885839,0.002213289489837083
2026-05-19,BBO,398244,4.609327165392245,0.2285435260004247,0.22899050953858752,0.0,0.2285435260004247,0.22899050953858752,398244,4.609327165392245,-0.00006590810408316489,0.0022194497970954405
2026-05-20,NEW,4128074,47.77873614631434,0.9766680336038394,0.9776191468994507,0.8368938727585487,0.9431864458954489,0.9454254171725953,673315,7.793004617316479,0.000024492911629524957,0.001990317266400214
2026-05-20,REMOVE,4162452,48.17655315922726,0.9767635867308094,0.9777108988654143,0.8439799051087928,0.9421803147573649,0.9444565801185743,649427,7.516510395433921,-0.00018577263312518174,0.0019645844103943154
2026-05-20,UPDATE,8290526,95.95522406880045,0.9834766491063458,0.9841546037569185,0.9082040039683856,0.9464629795520668,0.9485795405733939,761038,8.808305367832277,0.00005204140591082561,0.002093555789479719
2026-05-20,bid,4158170,48.12725765394849,0.9767564762550548,0.9777042661912352,0.8497114956126122,0.9411015732131661,0.9434181963119731,624926,7.2329735730783815,0.000023764141536384973,0.0022727443023592216
2026-05-20,ask,4132356,47.828219558692346,0.9766837456717645,0.9776343884320312,0.8480580685831687,0.9412336143551875,0.9435452513983886,627879,7.267112055975984,-0.0000816824092856581,0.002305062108710105
2026-05-20,BBO,344235,3.9842151909155197,0.921541807460488,0.9245700706083924,0.0,0.921541807460488,0.9245700706083924,344235,3.9842151909155197,-0.000038860127833285106,0.0022339324275389796
2026-05-21,NEW,4215766,48.793782410313874,0.5874588283741802,0.5879134518367771,0.8441061112277368,0.09504525647503866,0.09517456871882071,657213,7.6066524878514805,-0.00008248459661151715,0.001973486882658415
2026-05-21,REMOVE,4254131,49.23774684883725,0.5912655652675164,0.5917221567488704,0.8516693189911921,0.0833035707695608,0.08341811766078357,631019,7.303468521427313,0.00007462829539714151,0.0023736809017159363
2026-05-21,UPDATE,8469897,98.031464737556,0.648935465276614,0.6493033846102343,0.9117219384984184,0.008797716411522345,0.008808661651233098,747707,8.654027673192099,-0.00003628435895001925,0.0020960392171064006
2026-05-21,bid,4274153,49.46959543799382,0.6215695509421867,0.6220575343048234,0.8561829340650496,0.14377591695530606,0.143986768679383,614697,7.1145720688812775,0.0000901053955706486,0.0023042122633916374
2026-05-21,ask,4195744,48.56204532074192,0.610779064760248,0.6112598209147683,0.8538244596964113,0.12450147729646806,0.12468130731616851,613316,7.09858321300681,-0.00004045525416060419,0.0023753541077485324
2026-05-21,BBO,369969,4.282061334020271,0.29785591402057027,0.29849405829819536,0.0,0.29785591402057027,0.29849405829819536,369969,4.282061334020271,-0.00011091382082850083,0.002086245428860341
2026-05-22,NEW,2732115,31.622114393777853,0.591181099550972,0.5917508698573121,0.8097678208156761,0.18014327555400342,0.18043958227236268,519737,6.015543731544338,-0.0000855567095527571,0.001810388649477562
2026-05-22,REMOVE,2759595,31.940269955388555,0.5953790286777398,0.5959514830569975,0.8211396314095479,0.16660533477737782,0.16688343301488365,493583,5.712848457099338,0.00011298097355427527,0.002215892675736445
2026-05-22,UPDATE,5491710,63.56219539748701,0.6480111272185268,0.6484672110446116,0.8863244574685221,0.11782009858642163,0.11798781354022514,624274,7.225467046301144,-0.00004018960804780888,0.002004075459083945
2026-05-22,bid,2749806,31.826821616911378,0.6183461613492106,0.6189503282933096,0.8199770529182978,0.21711449355640142,0.21749169092921455,495029,5.729558223720011,0.000029959652903776266,0.0024453555414209573
2026-05-22,ask,2741904,31.736074382692728,0.6344004821444797,0.6350273851254687,0.8252290471252994,0.24048934896716737,0.2409220586348424,479206,5.546543960365581,-0.00003286927185285222,0.002157211593255827
2026-05-22,BBO,264600,3.062866398530885,0.37202816143640244,0.37302475103641847,0.0,0.37202816143640244,0.37302475103641847,264600,3.062866398530885,-0.00006125647853110184,0.001988144010298571
2026-05-23,NEW,646387,7.481374961238224,0.5595577999757231,0.5606458680620391,0.5958220010953208,0.3578727649005396,0.35882769595720987,261256,3.023807160888838,0.000013387695694854285,0.0018829389174074658
2026-05-23,REMOVE,663852,7.683505236314726,0.5592729542348673,0.5603458372636895,0.6228340395661075,0.33871270548046906,0.33962309429172377,250383,2.897956631953486,-0.00012676910352228424,0.0019143502891417641
2026-05-23,UPDATE,1310239,15.164854864494494,0.6254252941295764,0.6263149007359249,0.7378193885385709,0.34408536093708153,0.3448775342658028,343520,3.975930921096995,-0.00006018662210289285,0.0019641930367405623
2026-05-23,bid,653822,7.567554247133843,0.6151668015574759,0.6163985356744329,0.6460376769788673,0.4054931701708196,0.40668313993885685,231429,2.678629080903934,0.000016614882430100532,0.002135078718811432
2026-05-23,ask,656417,7.597439068880631,0.6012028758178146,0.6023938834221497,0.6476441768634524,0.38335510971688325,0.38446283218445015,231293,2.6770018968452,-2.6160396154988053e-6,0.0023555700719949503
2026-05-23,BBO,149820,1.7340585443717225,0.4841029734466988,0.48596885243058613,0.0,0.4841029734466988,0.48596885243058613,149820,1.7340585443717225,0.000059144595995547445,0.0025469015824962924
2026-05-24,NEW,699515,8.096239929515269,0.5611422245270354,0.5621920846564417,0.620680929902761,0.3430437153658001,0.3439421348527342,265340,3.071058201347867,0.00007706089432205357,0.002531359085220588
2026-05-24,REMOVE,714876,8.274042302654964,0.5635107136476553,0.5645551706027648,0.639657282741738,0.332433751077319,0.33331050449089944,257601,2.981490886048496,-0.00008544674920557964,0.00202405981771839
2026-05-24,UPDATE,1414391,16.370268390872287,0.6385242354072259,0.6394053810123802,0.7595253077298341,0.34315812509623234,0.3439515674989883,340126,3.9366352536750377,-0.00004678598493400281,0.00197890031349298
2026-05-24,bid,723740,8.376615837881715,0.6151876744726834,0.6163583173061368,0.6809968787090374,0.3793463678373689,0.3804403436960344,230876,2.672166598139579,-0.000015433063849222333,0.0023912485466844463
2026-05-24,ask,690651,7.993647259306979,0.599004659512832,0.6001598724225358,0.6648953884022298,0.3669945090607263,0.36804216922716265,231441,2.6787080600796465,-0.0001587833244830994,0.002049443354478901
2026-05-24,BBO,136244,1.5768878978302716,0.47063075004793253,0.4725162264551892,0.0,0.47063075004793253,0.4725162264551892,136244,1.5768878978302716,0.00004995068993123472,0.0029429726643071794
2026-05-25,NEW,920195,10.650427126098236,0.49643117294863365,0.4972072119603599,0.6342358241849001,0.2340469395270092,0.23454725300533663,336575,3.8955446998561043,-0.00009262156810519259,0.001997517787893728
2026-05-25,REMOVE,938587,10.863288545477214,0.4818478127059126,0.48258636643514824,0.6521980937282252,0.19377097172967048,0.19417815825375262,326443,3.77827246449731,0.00003913796723608592,0.0020242422194796566
2026-05-25,UPDATE,1858782,21.513717811527854,0.5635444839153027,0.5641916950007126,0.7696253619979976,0.19315911145622242,0.19351307497317938,428217,4.956214952907959,0.00016024485342182662,0.0020210960540412463
2026-05-25,bid,925197,10.708311341871001,0.5326338590633626,0.5334842933985168,0.6757497870721447,0.2527994725629309,0.25338059182569994,299996,3.4721722326994398,0.00007446545823357089,0.002345056576729116
2026-05-25,ask,933585,10.805412795496796,0.5361145222864235,0.5369685849884617,0.6781285883219935,0.2561155868217166,0.2567053706569318,300495,3.477953470250148,0.0000809056843585303,0.0023285853986106096
2026-05-25,BBO,178573,2.06681367045435,0.3210575426088431,0.32206689464824917,0.0,0.3210575426088431,0.32206689464824917,178573,2.06681367045435,0.000021627077355209435,0.002250778834905716
2026-05-26,NEW,4286052,49.607182542650314,0.5841924010262074,0.5846398486790114,0.8452951213133022,0.08397695090014937,0.08408963875334728,663074,7.674473157249593,0.00005208468571019319,0.0020591140940183395
2026-05-26,REMOVE,4339225,50.222572287304885,0.5878539344489374,0.5883024506820752,0.8528329028416141,0.07146487584915225,0.0715616051802476,638592,7.391110175349859,-0.00010441526691711594,0.001848600231038245
2026-05-26,UPDATE,8625277,99.82965029488354,0.6547110068638957,0.6550801281026476,0.9136875156226885,0.016570961660309556,0.016591180616010535,744470,8.616545131469605,-0.00015980110050069975,0.0019368195391465343
2026-05-26,bid,4336642,50.19263783378688,0.6168365197223479,0.6173158794109994,0.8574867045715797,0.1289897173044791,0.12917602290893648,618030,7.153118223938177,-1.2292446272059226e-6,0.0020327986402520846
2026-05-26,ask,4288635,49.6371165929686,0.6287565625387959,0.6292515370072818,0.8586724817272819,0.15412889686710438,0.1543585317284999,606103,7.015090502297808,0.000025819186884118062,0.0018756683078780438
2026-05-26,BBO,374783,4.337774683542602,0.2633711755116968,0.26391705629497547,0.0,0.2633711755116968,0.26391705629497547,374783,4.337774683542602,-0.00002367850444984049,0.0020574886193793582
2026-05-27,NEW,5582254,64.6094977727173,0.9798975896583736,0.9807194245810303,0.8569118956091742,0.9477049388365978,0.9497748438911069,798755,9.244850561941394,-0.00012045927205272768,0.0018502718818722453
2026-05-27,REMOVE,5673891,65.67021506188397,0.9800593489012687,0.9808747158578656,0.8636452239997603,0.9468863863512675,0.9489869641610807,773663,8.954447464650755,0.00005385483489801406,0.0022897298265389687
