dt,OBI,OFI,empty
2026-05-04,0.8977563085821295,-0.08397935442052214,0.7280532407407407
2026-05-05,0.8856269213638946,-0.016538849959379404,0.7178819444444444
2026-05-06,0.8377989037714212,-0.12864163333210923,0.6664166666666667
2026-05-07,0.8363197986513959,-0.1597289643677647,0.6803726851851852
2026-05-08,0.8574216803080321,-0.09489702059867261,0.716550925925926
2026-05-09,0.987967348199266,-0.007224473613229892,0.9654074074074074
2026-05-10,0.9752756494560366,-0.12182513578544744,0.941162037037037
2026-05-11,0.8011379378800677,-0.20931977115576073,0.6115069444444444
2026-05-12,0.8339553667972185,-0.16678557860223048,0.6145393518518518
2026-05-13,0.8546700802623197,-0.1561366891006978,0.6413726851851852
2026-05-14,0.8254800391716052,-0.047415030788798884,0.605011574074074
2026-05-15,0.7851174607435301,-0.05001599617549635,0.5479236111111111
2026-05-16,0.9767267221843735,-0.13212893195920627,0.9389675925925925
2026-05-17,0.9586365495556318,-0.03245577256795089,0.9127939814814815
2026-05-18,0.777205374635275,0.04679919381827723,0.5265
2026-05-19,0.7819089202211809,0.06102645949834769,0.5358449074074074
2026-05-20,0.7944428383331027,0.008937186599435891,0.5584629629629629
2026-05-21,0.8065996795581459,0.05530809943088296,0.5685324074074074
2026-05-22,0.863977650301282,0.07490455161804288,0.6607060185185185
2026-05-23,0.9637565570051483,-0.006381646267939898,0.9102430555555555
2026-05-24,0.9574862140616769,-0.04636102737245254,0.9065092592592593
2026-05-25,0.9470514675121675,-0.08213041738399979,0.8852175925925926
2026-05-26,0.8384111069778512,0.02402668826726242,0.6338773148148148
2026-05-27,0.8602011998077581,-0.0066180028605483075,0.6701111111111111
2026-05-28,0.8562702460164177,-0.014916076624880273,0.6502523148148148
2026-05-29,0.889200734890085,-0.005480521502645421,0.7140625
2026-05-30,0.9767134651626627,-0.005922126858686389,0.9437430555555556
2026-05-31,0.9819726440515177,-0.07444615223849965,0.9489097222222223
2026-06-01,0.8306725857349944,-0.029124380165915873,0.5836828703703704
2026-06-02,0.8571673300817819,-0.028521127075505387,0.6275949074074074
2026-06-03,0.8373836699048984,-0.06645961037910417,0.5899375
2026-06-04,0.8289585196781873,-0.013875700752566514,0.5686203703703704
2026-06-05,0.8048625017790035,0.029846224673869833,0.5523935185185185
2026-06-06,0.9299166380492652,-0.007187257439065064,0.854650462962963
2026-06-07,0.9456190953098348,-0.03809854412668571,0.8637824074074074
2026-06-08,0.7794217014141225,-0.013935410937967482,0.50975
2026-06-09,0.8165860113140112,-0.012166639336677483,0.5891736111111111
2026-06-10,0.7569177596205456,-0.0025563347403416508,0.49157407407407405
2026-06-11,0.7468439403627593,0.028880080068893484,0.507
2026-06-12,0.7721085574976763,-0.014649504232403665,0.5294050925925926
2026-06-13,0.9568689704110133,-0.04844462010995411,0.9076342592592592
2026-06-14,0.9474428900564205,-0.006616732005789604,0.870550925925926
2026-06-15,0.8188222935280192,-0.003928905626290903,0.6079699074074074
2026-06-16,0.8284036132095287,0.05096534727210773,0.6301527777777778
2026-06-17,0.8091189344173945,0.015246411159354625,0.5902615740740741
2026-06-18,0.8061984546324061,-0.032974265817224714,0.55175
2026-06-19,0.9155812340181885,-0.09415005777675618,0.7847337962962962
2026-06-20,0.9447190968108564,-0.03823986778497114,0.8850439814814814
2026-06-21,0.9591918538631738,0.03071080059271012,0.9083680555555556
2026-06-22,0.8092664802976185,0.0503362980039736,0.5737592592592593
2026-06-23,0.7623445252084378,0.00611203498805732,0.4926597222222222
2026-06-24,0.8125896193209328,0.017623580348362512,0.5985092592592592
2026-06-25,0.8301488986058516,0.008232181503192154,0.6392013888888889
2026-06-26,0.8113402348868507,0.01745935160882767,0.6284699074074074
2026-06-27,0.9721631009470371,-0.16439307736838504,0.9407268518518519
2026-06-28,0.9613198462077283,-0.0797576005768846,0.9114444444444444
2026-06-29,0.8475644024511171,0.041703501541604994,0.6842407407407407
2026-06-30,0.8865334470496159,0.025716561385671462,0.7261828703703703
2026-07-01,0.8687624366254358,0.029498473495590285,0.6816319444444444
2026-07-02,0.7823069230554446,-0.00616116926148382,0.5539675925925925
2026-07-03,0.9416334029404642,-0.10264755807292206,0.8418425925925926
2026-07-04,0.961186882590763,-0.12016160664175622,0.9238680555555555
2026-07-05,0.9748362487052247,-0.0657843669121021,0.9434189814814815
2026-07-06,0.80564353112072,-0.012722262048110812,0.5939861111111111
2026-07-07,0.7490467856721978,0.024891669013922327,0.503650462962963
2026-07-08,0.7154221184444528,-0.003061076316831344,0.47918518518518516
2026-07-09,0.7495633713157187,-0.0007596658456863556,0.5551666666666667
2026-07-10,0.7926432087018304,-0.021817319619150996,0.6236435185185185
2026-07-11,0.9356993267767089,-0.17638294177676492,0.8529930555555556
2026-07-12,0.9402069875079345,-0.12089110746686428,0.8851435185185185
2026-07-13,0.741236002040429,0.013809962488349526,0.5273773148148149
2026-07-14,0.7435488720840646,0.013141576426726106,0.5330416666666666
2026-07-15,0.7276491655073117,0.03715531599539944,0.5079513888888889
2026-07-16,0.6648578433461897,-0.0991105365843855,0.41262037037037036
2026-07-17,0.5969687013638031,-0.0777916917380603,0.26375925925925925
2026-07-18,0.9365717309505869,-0.049917293038545654,0.8278009259259259
2026-07-19,0.912280457790081,-0.08029007408002724,0.7513287037037037
2026-07-20,0.6976428502264115,-0.09231070847771103,0.36169212962962966
2026-07-21,0.8082081919498315,-0.03409257982890255,0.5915393518518518
2026-07-22,0.7925456810496119,-0.0014248462645061425,0.5457083333333334
2026-07-23,0.6598517700991477,-0.07366826140140462,0.39009953703703704
