dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,17826,10127,684,684,1368,684,1953.2200528956585,0,0.0,0.0,0,0.0,0.0,1953.2200528956585,0.5,1,0.0,20.001,2.8555848726544686,0.01023391812865497,0.03070175438596491,0.17251461988304093,0.31871345029239767,0.6257309941520468,0.7733918128654971
2026-05-05,20475,18036,655,654,1309,654,1824.6408018873901,1,1.7278162459527624,0.9938786803305222,0,0.0,0.0,1826.3686181333428,0.5003819709702063,1,0.0,22.549,2.789970645087753,0.0045871559633027525,0.03058103975535168,0.1819571865443425,0.31345565749235477,0.5764525993883792,0.72782874617737
2026-05-06,25575,24759,1335,1334,2669,1334,4732.625906538371,1,9.689363812270676,3.577722123155243,0,0.0,0.0,4742.315270350642,0.5001873360809291,1,0.0,18.4,3.5476955821127176,0.009745127436281859,0.05022488755622189,0.21139430284857572,0.34257871064467765,0.631184407796102,0.8245877061469266
2026-05-07,23608,13677,716,717,1433,716,1503.917953518541,1,-5.434380204533957,3.1737828644140547,0,0.0,0.0,1498.4835733140071,0.5003489183531054,1,0.0,19.67,2.1004440691599733,0.013966480446927373,0.061452513966480445,0.2276536312849162,0.3547486033519553,0.6103351955307262,0.7779329608938548
2026-05-08,21593,16915,897,897,1794,897,1829.6621817251144,0,0.0,0.0,0,0.0,0.0,1829.6621817251144,0.5,1,0.0,14.76,2.039757170262114,0.010033444816053512,0.055741360089186176,0.2831661092530658,0.41917502787068006,0.68561872909699,0.8149386845039019
2026-05-09,9830,7712,1237,1237,2474,1237,6405.487341144087,0,0.0,0.0,0,0.0,0.0,6405.487341144087,0.5,1,0.0,21.807,5.1782436064220665,0.008084074373484237,0.0274858528698464,0.16814874696847212,0.29345189975747776,0.6701697655618432,0.8286176232821342
2026-05-10,8973,9152,894,894,1788,894,1174.474121555416,0,0.0,0.0,0,0.0,0.0,1174.474121555416,0.5,1,0.0,19.457,1.3137294424557222,0.007829977628635347,0.042505592841163314,0.2360178970917226,0.35906040268456374,0.6208053691275168,0.7639821029082774
2026-05-11,28268,24638,2235,2236,4471,2235,6662.9038089622145,1,-1.6850091685695832,0.9085840973807986,0,0.0,0.0,6661.218799793645,0.5001118318049653,1,0.0,7.447,2.981165015195628,0.023266219239373602,0.11588366890380314,0.3959731543624161,0.5816554809843401,0.8747203579418344,0.9561521252796421
2026-05-12,23773,18689,1222,1222,2444,1222,1397.1542436981958,0,0.0,0.0,0,0.0,0.0,1397.1542436981958,0.5,1,0.0,8.2,1.143334078312762,0.015548281505728314,0.088379705400982,0.3707037643207856,0.5548281505728314,0.8346972176759411,0.94189852700491
2026-05-13,19436,11612,1050,1049,2099,1049,1213.0682040741126,1,-1.1828552657771976,1.468138164443701,0,0.0,0.0,1211.8853488083355,0.5002382086707956,1,0.0,7.029,1.1564043890124998,0.012392755004766444,0.0886558627264061,0.3984747378455672,0.6024785510009533,0.8474737845567207,0.9418493803622497
