dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-07-02,128109,129383,7199,7198,14397,7198,-10314.48148172749,1,-1.5473244742014813,1.2037726099508643,0,0.0,0.0,-10316.02880620169,0.5000347294575259,1,0.0,4.261,-1.4329649182727797,0.03167546540705751,0.14198388441233675,0.5484856904695748,0.751736593498194,0.951236454570714,0.9901361489302584
2026-07-03,46504,51585,3311,3310,6621,3310,-6281.188480208731,1,-1.9074728644430183,2.3062092966656342,0,0.0,0.0,-6283.095953073173,0.5000755172934602,1,0.0,9.149000000000001,-1.8976400242322264,0.019637462235649546,0.08549848942598187,0.33806646525679757,0.5293051359516616,0.8274924471299093,0.9404833836858006
2026-07-04,9650,13168,899,898,1797,898,-1507.9521158240618,1,-1.9019605072104255,1.813960507211526,0,0.0,0.0,-1509.8540763312722,0.5002782415136339,1,0.0,36.917500000000004,-1.6792339819867068,0.004454342984409799,0.024498886414253896,0.13474387527839643,0.21269487750556793,0.4365256124721604,0.6425389755011136
2026-07-05,17497,19792,2532,2533,5065,2532,-1536.2964669812686,1,-20.46620372088481,1.8226101860444626,0,0.0,0.0,-1556.7626707021534,0.5000987166831194,1,0.0,13.440999999999999,-0.6067521591553167,0.016587677725118485,0.05766192733017378,0.24447077409162718,0.4166666666666667,0.7914691943127962,0.9146919431279621
2026-07-06,91790,84885,5739,5738,11477,5738,-8526.335259981799,1,-3.1203498888597427,1.5227273465520503,0,0.0,0.0,-8529.455609870658,0.5000435653916528,1,0.0,5.133,-1.4859420111505413,0.03485535029627048,0.13436737539212268,0.4921575461833391,0.6810735447891252,0.918438480306727,0.9808295573370512
2026-07-07,169287,137139,7566,7567,15133,7566,-12453.930601760921,1,-8.041437112849449,0.9006725931757171,0,0.0,0.0,-12461.972038873771,0.5000330403753387,1,0.0,4.5794999999999995,-1.646038937584053,0.0387258789320645,0.14419772667195346,0.5265662172878668,0.7421358710018504,0.9561194818926778,0.9945810203542162
2026-07-08,177013,161923,6716,6715,13431,6715,-12297.717950968676,1,-1.247121350178977,0.8981868916964961,0,0.0,0.0,-12298.965072318855,0.5000372273099546,1,0.0,4.766,-1.8313801862946624,0.03454951600893522,0.1325390915860015,0.5176470588235295,0.7243484735666419,0.9434102755026061,0.9873417721518988
2026-07-09,117482,122819,6457,6457,12914,6457,-8096.719884158676,0,0.0,0.0,0,0.0,0.0,-8096.719884158676,0.5,1,0.0,5.5,-1.2539445383550591,0.028805947034226422,0.12095400340715502,0.4725104537711011,0.6874709617469413,0.9343348304166021,0.9902431469722781
2026-07-10,126981,124406,6328,6329,12657,6328,-11504.128542348075,1,-1.9514026727170526,0.8968701336357948,0,0.0,0.0,-11506.079945020792,0.5000395038318717,1,0.0,5.429,-1.8179722728110148,0.024810366624525917,0.1152022756005057,0.47929835651074587,0.6978508217446271,0.931890012642225,0.9857774968394437
2026-07-11,33257,32694,1540,1539,3079,1539,-1756.6890524519122,1,-2.058186880739241,0.8970994036699127,0,0.0,0.0,-1758.7472393326514,0.5001623903864891,1,0.0,19.684,-1.1414483771617379,0.014944769330734242,0.05847953216374269,0.23391812865497075,0.33203378817413903,0.6211825860948668,0.7888239116309291
2026-07-12,41889,39906,1877,1876,3753,1876,-1972.9176798047877,1,-5.690021278026007,1.5180464849383808,0,0.0,0.0,-1978.6077010828137,0.5001332267519318,1,0.0,13.4725,-1.0516618762285654,0.02185501066098081,0.08422174840085288,0.2990405117270789,0.43230277185501065,0.7004264392324094,0.843816631130064
