k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
0,1,0.1,8553597.0,107281.0,121932.54961717842,-52351.30187472802,60140.51974245037,4927.837000000001,0.012542208850849532,1.1365717099689452,-0.48798297811101704,0.560588731857928,0.04593392119760257,0.007031020954395019
0,1,0.5,8553597.0,302514.0,284687.52607793285,-227059.33246893622,31006.961608996608,61371.448000000004,0.03536687547940358,0.941072234931054,-0.7505746261956016,0.10249760873545227,0.20287143074370112,0.0036250201650833693
0,1,1.0,8553597.0,501758.0,357534.2586218456,-432804.7094646589,-119425.15484281309,207655.80500000002,0.05866046763718234,0.7125631452250799,-0.8625765996051062,-0.23801345438002602,0.4138564905791238,-0.013961980537873493
0,1,3.0,8553597.0,1092336.0,275547.53781463444,-1061109.204035243,-881687.234220609,1317652.9710000001,0.1277048708280271,0.2522552930734082,-0.9714128290519062,-0.8071575359784984,1.2062707546029794,-0.10307794887000275
0,1,5.0,8553597.0,1517211.0,25712.745120528085,-1560111.7997241002,-1667913.622603572,2975719.6719999993,0.17737695615072815,0.016947375889397116,-1.0282760932553878,-1.0993287173659907,1.9613090545744787,-0.19499558169546355
0,1,10.0,8553597.0,2279125.0,-657283.4941645866,-2481397.4119267995,-3339243.906091387,8516688.472000001,0.26645223056452155,-0.2883929113868641,-1.088750029913585,-1.4651429413004495,3.7368237687709103,-0.39039060480536864
0,1,30.0,8553597.0,3876424.0,-2701790.1394080007,-4509114.590478426,-7552030.0418864265,38083076.953999996,0.45319226519556627,-0.6969800360868679,-1.1632150122067209,-1.9481950482935888,9.824280562188243,-0.8829069269789571
0,1,60.0,8553597.0,4869225.0,-4377053.371280044,-6285762.948939105,-11091308.12021915,81147029.81999998,0.5692605111042758,-0.8989219786064608,-1.2909165111365986,-2.27783848974306,16.66528653327788,-1.296683502884126
0,-1,0.1,8553597.0,243761.0,281335.39880448865,58702.91834458973,201181.51245989904,10001.057999999999,0.028498069291784497,1.154144423449562,0.2408216176689041,0.8253228057806583,0.0410281300125943,0.023520106507227197
0,-1,0.5,8553597.0,429943.0,435853.00802535226,218601.92445949712,179416.0995658551,63809.573,0.05026458459522935,1.0137460268578677,0.508443966896768,0.41730205996109976,0.14841402930155856,0.02097551469467817
0,-1,1.0,8553597.0,625393.0,504980.87448934064,412316.88844246714,37629.40204687335,207952.27599999995,0.07311462066777287,0.8074616672865552,0.6592924584100992,0.06016920887645585,0.33251455644690614,0.004399248882882061
0,-1,3.0,8553597.0,1402983.0,583430.0988416185,997046.3691379946,-537078.7742963757,1586629.9029999997,0.1640225743625752,0.41584972793085767,0.710661760789685,-0.38281203285882703,1.1308974542100652,-0.06278981512647554
0,-1,5.0,8553597.0,1968688.0,436519.46302863385,1442591.2967927638,-1179316.37776413,3726385.0280000004,0.230159078104802,0.22173115446867855,0.7327678620445514,-0.5990367075758729,1.8928266073649052,-0.13787373636659875
0,-1,10.0,8553597.0,2956729.0,-107729.64809721608,2247515.755719177,-2615437.555816392,10765840.922000004,0.3456708329840651,-0.03643541497959944,0.7601358649098977,-0.8845712798894968,3.6411321166058856,-0.30577049115318294
0,-1,30.0,8553597.0,4792288.0,-1790898.6711651997,3875091.8706618855,-6087711.885827084,43959691.720000006,0.5602658156562672,-0.37370430808106686,0.8086099730779714,-1.270314281159038,9.173007073030671,-0.7117136668733732
