window,lo,hi,count
開場後 2 時間,0.001,0.001584893192461114,343
開場後 2 時間,0.001584893192461114,0.0025118864315095794,161
開場後 2 時間,0.0025118864315095794,0.003981071705534973,113
開場後 2 時間,0.003981071705534973,0.00630957344480193,192
開場後 2 時間,0.00630957344480193,0.01,125
開場後 2 時間,0.01,0.01584893192461114,181
開場後 2 時間,0.01584893192461114,0.025118864315095808,7603
開場後 2 時間,0.025118864315095808,0.039810717055349734,8824
開場後 2 時間,0.039810717055349734,0.06309573444801933,9643
開場後 2 時間,0.06309573444801933,0.1,6919
開場後 2 時間,0.1,0.15848931924611143,11179
開場後 2 時間,0.15848931924611143,0.25118864315095824,14365
開場後 2 時間,0.25118864315095824,0.3981071705534973,21162
開場後 2 時間,0.3981071705534973,0.6309573444801936,20909
開場後 2 時間,0.6309573444801936,1.0,16414
開場後 2 時間,1.0,1.584893192461114,23600
開場後 2 時間,1.584893192461114,2.5118864315095824,22375
開場後 2 時間,2.5118864315095824,3.981071705534973,17502
開場後 2 時間,3.981071705534973,6.309573444801936,17654
開場後 2 時間,6.309573444801936,10.0,13099
開場後 2 時間,10.0,15.848931924611142,9710
開場後 2 時間,15.848931924611142,25.11886431509582,5994
開場後 2 時間,25.11886431509582,39.81071705534978,3432
開場後 2 時間,39.81071705534978,63.09573444801943,2366
開場後 2 時間,63.09573444801943,100.0,1221
開場後 2 時間,100.0,158.48931924611142,859
開場後 2 時間,158.48931924611142,251.18864315095823,441
開場後 2 時間,251.18864315095823,398.1071705534977,194
開場後 2 時間,398.1071705534977,630.9573444801943,88
開場後 2 時間,630.9573444801943,1000.0,61
開場後 2 時間,1000.0,1584.893192461114,39
開場後 2 時間,1584.893192461114,2511.886431509582,9
開場後 2 時間,2511.886431509582,3981.0717055349774,0
開場後 2 時間,3981.0717055349774,6309.573444801943,0
開場後 2 時間,6309.573444801943,10000.0,0
昼 11 時から 2 時間,0.001,0.001584893192461114,196
昼 11 時から 2 時間,0.001584893192461114,0.0025118864315095794,67
昼 11 時から 2 時間,0.0025118864315095794,0.003981071705534973,35
昼 11 時から 2 時間,0.003981071705534973,0.00630957344480193,56
昼 11 時から 2 時間,0.00630957344480193,0.01,36
昼 11 時から 2 時間,0.01,0.01584893192461114,56
昼 11 時から 2 時間,0.01584893192461114,0.025118864315095808,3973
昼 11 時から 2 時間,0.025118864315095808,0.039810717055349734,3800
昼 11 時から 2 時間,0.039810717055349734,0.06309573444801933,4273
昼 11 時から 2 時間,0.06309573444801933,0.1,2822
昼 11 時から 2 時間,0.1,0.15848931924611143,4230
昼 11 時から 2 時間,0.15848931924611143,0.25118864315095824,4620
昼 11 時から 2 時間,0.25118864315095824,0.3981071705534973,7127
昼 11 時から 2 時間,0.3981071705534973,0.6309573444801936,8704
昼 11 時から 2 時間,0.6309573444801936,1.0,6661
