dt,side,n,sum_A,nq_0.1,A_0.1,spr_0.1,B_0.1,nB_0.1,nq_0.5,A_0.5,spr_0.5,B_0.5,nB_0.5,nq_1,A_1,spr_1,B_1,nB_1,nq_2,A_2,spr_2,B_2,nB_2,nq_5,A_5,spr_5,B_5,nB_5,nq_10,A_10,spr_10,B_10,nB_10,nq_30,A_30,spr_30,B_30,nB_30,nq_60,A_60,spr_60,B_60,nB_60,sum_B_1,n_B_1,sum_rest_1,sum_tot_1,sum_B_10,n_B_10,sum_rest_10,sum_tot_10
2026-05-09,1,11882,-1779.5816168880383,307,0.6514321056853107,1014.9006923522,-303.52049173266056,307,1100,3.579977991706257,3658.9305382696502,-1468.3811220542939,1100,1997,-48.071638573501176,6603.084723685619,-2575.173925567995,1997,3628,-159.81282523435107,11910.13655956522,-4372.920548829372,3628,7497,-662.5911351910802,24323.42368833562,-8349.619077258663,7497,11882,-1779.5816168880383,38309.399996552296,-13266.673300081518,11882,11882,-1779.5816168880383,38309.399996552296,-13266.673300081518,11882,11882,-1779.5816168880383,38309.399996552296,-13266.673300081518,11882,-14759.100253263587,11882,-14087.403169847244,-15866.984786735167,-13266.673300081518,11882,-14087.403169847244,-15866.984786735167
2026-05-09,-1,18315,1215.603832132358,1774,0.06576869368792478,6288.28453693883,1291.053507139859,1774,2095,-5.282475666696749,7211.186872693756,1774.869441079516,2095,2465,34.51957258241356,8270.280045338985,2271.7925716565287,2465,4687,97.7812605664783,15682.687026648207,4188.23549928668,4687,10470,359.7442843349859,35070.068562933775,9024.415802170723,10470,18315,1215.603832132358,61541.32838958423,14758.373203659381,18315,18315,1215.603832132358,61541.32838958423,14758.373203659381,18315,18315,1215.603832132358,61541.32838958423,14758.373203659381,18315,19827.599752446557,18315,16519.474081837354,17735.07791396959,14758.373203659381,18315,16519.474081837354,17735.07791396959
2026-05-10,1,13097,-4767.349523990521,591,9.229277054931952,1246.929715648254,-840.646667685954,590,1442,-8.571035518689913,2755.1226716799993,-2739.1965600466738,1441,2361,-94.11293980738202,4445.658299435577,-4452.343492126756,2360,4129,-383.27259966972366,7618.835378558424,-7340.446898838838,4127,8205,-1775.6075610811952,14713.139707927265,-13845.672659752938,8202,13097,-4767.349523990521,23064.188574639058,-21238.855746676803,13092,13097,-4767.349523990521,23064.188574639058,-21238.855746676803,13092,13097,-4767.349523990521,23064.188574639058,-21238.855746676803,13092,-19152.134890288908,13097,-20090.671175746495,-24858.020699737026,-21238.855746676803,13092,-20090.671175746495,-24858.020699737026
2026-05-10,-1,10197,4343.445731654847,321,0.2579051210204415,605.7217797936754,712.3436679976877,321,1083,18.464138544172087,1982.5408224647013,2342.99713102495,1083,1900,180.495104669613,3418.181946894492,4220.751442657262,1900,3308,414.0171146042022,5849.658539963548,6743.602957462717,3308,6476,1623.1838571596159,11208.994904262589,12217.291908832647,6476,10197,4343.445731654847,17461.213614902525,18977.688908865734,10197,10197,4343.445731654847,17461.213614902525,18977.688908865734,10197,10197,4343.445731654847,17461.213614902525,18977.688908865734,10197,17881.928255923493,10197,18843.905265468966,23187.3509971238,18977.688908865734,10197,18843.905265468966,23187.3509971238
2026-05-11,1,22060,-44320.41945272518,1714,-9.715923772826777,3480.9141515738,-3167.442766972724,1714,4059,-337.50558390524156,7441.927563534398,-10130.795564452985,4059,6016,-1610.7374896219906,11005.102287084981,-15984.200328313696,6016,9019,-4916.839921898041,16181.189302142591,-23380.10134049536,9019,15137,-18764.533550963417,27687.173523640675,-40294.062962309894,15137,22060,-44320.41945272518,41213.95866583915,-56557.317780095174,22060,22060,-44320.41945272518,41213.95866583915,-56557.317780095174,22060,22060,-44320.41945272518,41213.95866583915,-56557.317780095174,22060,-35863.04548484327,22060,-49136.064029702655,-93456.4834824277,-56557.317780095174,22060,-49136.064029702655,-93456.4834824277
2026-05-11,-1,21397,45212.44808562838,1222,-18.110792458157626,2327.7613437941022,2323.0042699753185,1222,3431,455.3233688546745,6241.865630878343,10129.375937923627,3431,5472,1764.9135435763546,9821.961332859935,15515.228403433823,5472,8351,4940.783318705791,14704.54876966105,22186.895214860793,8351,14227,19002.76178702874,25668.145102283677,36420.05581107251,14227,21397,45212.44808562838,39476.498010495074,52612.16825866235,21397,21397,45212.44808562838,39476.498010495074,52612.16825866235,21397,21397,45212.44808562838,39476.498010495074,52612.16825866235,21397,37679.742997666646,21397,46641.49261461942,91853.94070024771,52612.16825866235,21397,46641.49261461942,91853.94070024771
2026-05-12,1,21256,-42809.14743660261,1183,-16.980160814270278,1528.8633334331892,-2079.82298399548,1183,3705,-523.2235626711554,4455.432370593835,-8681.590249531686,3703,5758,-1841.2690025041957,7006.860721804641,-13795.316012432602,5756,8594,-5032.007179305414,10527.668955813015,-20485.506091750638,8590,14481,-18427.27990731231,18500.99745242302,-32513.48334143428,14476,21256,-42809.14743660261,28055.463738237933,-45733.88737158439,21251,21256,-42809.14743660261,28055.463738237933,-45733.88737158439,21251,21256,-42809.14743660261,28055.463738237933,-45733.88737158439,21251,-30139.994697285525,21256,-41548.63342982956,-84357.78086643227,-45733.88737158439,21251,-41548.63342982956,-84357.78086643227
2026-05-12,-1,21468,42034.80308436333,1065,1.7184409046994453,1256.2173808545056,1833.4481954614057,1065,3565,387.5431058423932,4032.791718931854,7469.5615200617085,3565,5712,1763.0725967244173,6568.09882587726,12137.635281706524,5712,8540,4920.868118747139,9852.945050503236,17798.693093748945,8539,14601,18276.445330855895,17619.73349267726,30022.90712089887,14600,21468,42034.80308436333,27250.626848694872,43714.335559463085,21467,21468,42034.80308436333,27250.626848694872,43714.335559463085,21467,21468,42034.80308436333,27250.626848694872,43714.335559463085,21467,31559.52626678159,21468,40215.067780991674,82249.87086535504,43714.335559463085,21467,40215.067780991674,82249.87086535504
2026-05-13,1,21095,-33697.62232198484,1324,-6.726827320704977,1321.6933328225882,-1660.1549397110368,1324,3681,-391.36375304176374,3461.4083135232486,-7271.552194790138,3681,5859,-1442.6207590361182,5598.426697550474,-12083.911289108331,5859,8719,-4010.332463902278,8324.973683503893,-17654.18345492001,8719,14575,-14546.99457512236,14306.170489652277,-28668.550688585387,14575,21095,-33697.62232198484,21476.17098428749,-39697.04394998245,21095,21095,-33697.62232198484,21476.17098428749,-39697.04394998245,21095,21095,-33697.62232198484,21476.17098428749,-39697.04394998245,21095,-28193.96561742347,21095,-37464.88808599005,-71162.51040797494,-39697.04394998245,21095,-37464.88808599005,-71162.51040797494
2026-05-13,-1,22625,36393.145590875276,1595,7.048445065721546,1591.8358269081523,3132.5797342675014,1595,3903,351.177525031443,3595.857907909296,9382.199741880679,3903,5984,1565.0265375778013,5606.483212112968,13731.509041777541,5984,9032,4338.136786286709,8546.104526023082,20593.7562595914,9032,15488,15745.360611826742,14939.264656163383,34259.82843635825,15488,22625,36393.145590875276,22653.74418336238,48759.92069586018,22625,22625,36393.145590875276,22653.74418336238,48759.92069586018,22625,22625,36393.145590875276,22653.74418336238,48759.92069586018,22625,31833.586953437603,22625,43066.78769195711,79459.93328283225,48759.92069586018,22625,43066.78769195711,79459.93328283225
2026-05-14,1,21906,-37004.20823692709,1416,-2.63794563400927,1148.7776929232534,-1776.8814458274308,1415,3577,-349.2145637208258,2938.3374425647207,-5844.525755049288,3576,5662,-1573.383802114203,4728.127648993704,-8977.899976542198,5661,8473,-4949.045286076494,7037.070675424162,-12324.380344033489,8472,14711,-17436.03349116152,12572.818685882014,-21214.78555790491,14710,21906,-37004.20823692709,19227.460033801326,-31608.316884814598,21905,21906,-37004.20823692709,19227.460033801326,-31608.316884814598,21905,21906,-37004.20823692709,19227.460033801326,-31608.316884814598,21905,-19469.085764176027,21906,-27900.986626449358,-64905.19486337663,-31608.316884814598,21905,-27900.986626449358,-64905.19486337663
2026-05-14,-1,19769,33608.15342313561,952,8.857823465788005,787.9964345768934,1150.0927765255087,952,3000,291.80395239318125,2368.9827601387638,4017.536572271961,3000,4910,1382.1449326478496,3954.3215034624045,6828.140646977929,4910,7540,4119.157358355596,6161.54833821274,9868.84862069706,7540,13161,15228.76815541492,11132.700292409103,15863.5924625241,13161,19769,33608.15342313561,17184.760828392427,23136.657664160208,19769,19769,33608.15342313561,17184.760828392427,23136.657664160208,19769,19769,33608.15342313561,17184.760828392427,23136.657664160208,19769,16811.510423044667,19769,21460.67061733568,55068.824040471285,23136.657664160208,19769,21460.67061733568,55068.824040471285
2026-05-15,1,22118,-49605.62151729163,1592,-7.300730279734102,1763.4978076544905,-1859.0653985926865,1592,3857,-432.9773010980932,3984.4192839476527,-6717.244397724484,3857,5965,-1956.8414751735193,6132.283964573464,-10031.169493407604,5965,8643,-6015.605976231768,8707.752058545027,-14979.43422776014,8643,14846,-22089.4032138696,15561.463459929942,-24580.69229649195,14846,22118,-49605.62151729163,24152.77848562245,-36080.932546663826,22118,22118,-49605.62151729163,24152.77848562245,-36080.932546663826,22118,22118,-49605.62151729163,24152.77848562245,-36080.932546663826,22118,-24970.48089403801,22118,-31712.615463470756,-81318.23698076257,-36080.932546663826,22118,-31712.615463470756,-81318.23698076257
2026-05-15,-1,21677,45270.00979026099,1446,10.082228036677131,1455.9252083582178,1321.1144525406398,1446,3553,410.4806563534062,3563.488547420976,5223.723763277332,3553,5578,1636.0682622689098,5637.373311353458,8115.64879053637,5578,8390,5109.50899237154,8411.007687834666,11658.246667231284,8390,14595,19786.653633246908,15330.411847108684,20248.977306520803,14595,21677,45270.00979026099,23608.33998973238,29763.791768345203,21677,21677,45270.00979026099,23608.33998973238,29763.791768345203,21677,21677,45270.00979026099,23608.33998973238,29763.791768345203,21677,26487.760100392778,21677,28820.38176735575,74090.39155761705,29763.791768345203,21677,28820.38176735575,74090.39155761705
2026-05-16,1,9727,-2738.3029436172837,712,0.8366504983563288,534.5366666104886,-289.86303148006465,712,1234,-23.615478807014103,946.6445604419985,-952.2891094256968,1234,1756,-88.35200048470699,1369.0197404281435,-1877.0726096161425,1756,2993,-287.7766363511889,2273.1767801810297,-3120.3634833513597,2993,5832,-1062.0317596427722,4316.446186533501,-6070.999656606725,5832,9727,-2738.3029436172837,7025.04085497806,-9397.642591966722,9727,9727,-2738.3029436172837,7025.04085497806,-9397.642591966722,9727,9727,-2738.3029436172837,7025.04085497806,-9397.642591966722,9727,-8197.610832887342,9727,-9084.430194487628,-11822.733138104875,-9397.642591966722,9727,-9084.430194487628,-11822.733138104875
2026-05-16,-1,12176,2686.0496052536655,1055,0.28002616784327905,936.298374030346,449.51380275632323,1055,1607,25.86387799923969,1405.8323182433617,1066.1071597674409,1607,2185,77.16786997188322,1909.1034599889126,1666.9407197120668,2185,3788,239.59769667153913,3255.6901979645036,2411.703840202802,3788,7513,960.0483202890698,6269.662652200612,4220.238727215401,7513,12176,2686.0496052536655,9968.729742808668,6691.546190198804,12176,12176,2686.0496052536655,9968.729742808668,6691.546190198804,12176,12176,2686.0496052536655,9968.729742808668,6691.546190198804,12176,5790.604954419381,12176,6372.809987728521,9058.859592982226,6691.546190198804,12176,6372.809987728521,9058.859592982226
2026-05-17,1,14945,-5478.633362362876,1389,-0.5537277663548423,1231.8062035562377,-680.1364045528181,1389,2157,-41.01004267606173,1853.6825517062025,-1857.5614581073914,2156,2902,-116.59399431175405,2421.3041594733904,-2969.9117746207494,2901,4793,-452.07052951740775,3845.0577844303225,-4934.752324421444,4791,9232,-2161.149702921616,7157.925596824307,-9164.599500286913,9227,14945,-5478.633362362876,11520.54720391956,-14585.344438254431,14938,14945,-5478.633362362876,11520.54720391956,-14585.344438254431,14938,14945,-5478.633362362876,11520.54720391956,-14585.344438254431,14938,-11190.14862829173,14945,-13283.571264833794,-18762.20462719678,-14585.344438254431,14938,-13283.571264833794,-18762.20462719678
2026-05-17,-1,12453,5609.291316366172,350,0.06694306479575685,291.32446097310606,351.901536605519,350,1155,32.0253746430695,963.7158560276214,1456.40966213616,1155,2107,183.1219843934607,1702.735108541989,2744.999589677737,2107,3681,634.3274474728378,2946.1081492779763,4667.60655644835,3681,7515,2346.585825422311,5893.578349069152,9088.574563209184,7515,12453,5609.291316366172,9683.002789794587,14601.432358808543,12452,12453,5609.291316366172,9683.002789794587,14601.432358808543,12452,12453,5609.291316366172,9683.002789794587,14601.432358808543,12452,11334.236490072186,12453,13723.25927614691,19332.550592513013,14601.432358808543,12452,13723.25927614691,19332.550592513013
2026-05-18,1,19716,-44931.81420791953,1089,-16.973292123450932,1017.5057920628722,-1848.7326725879184,1088,3264,-418.2343571859101,2814.9499204521253,-7284.9596428489585,3263,5213,-1962.041068047491,4572.393170214109,-11551.956129214637,5212,7736,-5551.572185153807,6726.633173276442,-16613.059670696475,7735,13268,-20125.742823303437,12181.194606624193,-27300.000896924117,13265,19716,-44931.81420791953,18931.159920707447,-39005.97255975571,19712,19716,-44931.81420791953,18931.159920707447,-39005.97255975571,19712,19716,-44931.81420791953,18931.159920707447,-39005.97255975571,19712,-24318.517428124567,19716,-34482.72243217565,-79414.53664009522,-39005.97255975571,19712,-34482.72243217565,-79414.53664009522
2026-05-18,-1,20051,45407.9816447076,1334,16.600185794599778,1238.8555840400709,1963.3790307326663,1333,3234,432.82352759402943,2859.7859231845737,4824.887711984867,3232,5140,2111.23153630686,4508.257770911876,8045.253917043764,5138,7737,5691.014471317508,6750.24218282069,10962.23968591743,7735,13431,19986.866270135393,12194.8929049148,18647.936987686186,13428,20051,45407.9816447076,19145.516187713045,25719.663245656593,20045,20051,45407.9816447076,19145.516187713045,25719.663245656593,20045,20051,45407.9816447076,19145.516187713045,25719.663245656593,20045,19578.591897826587,20051,24142.279900372123,69550.26154507998,25719.663245656593,20045,24142.279900372123,69550.26154507998
2026-05-19,1,18962,-47822.166106167584,911,-5.150282160528097,901.8330908113376,-1445.1127847870766,911,2829,-582.7826554776238,2718.278537425134,-4736.018741045687,2828,4691,-2337.4062464813424,4589.617116069692,-7579.990873044488,4690,6994,-6217.525900390459,6732.084527469538,-12083.120512753023,6992,12472,-21714.499913025396,12585.448185996165,-20401.10869599368,12467,18962,-47822.166106167584,19810.083511788616,-31036.821903698674,18953,18962,-47822.166106167584,19810.083511788616,-31036.821903698674,18953,18962,-47822.166106167584,19810.083511788616,-31036.821903698674,18953,-21646.292941746702,18953,-27759.75658423607,-75581.92269040368,-31036.821903698674,18953,-27759.75658423607,-75581.92269040368
2026-05-19,-1,19606,48648.76542497739,1348,37.88810115932123,1381.4012725184416,1622.18065926897,1348,3055,459.93370906295354,3021.7668942602986,5296.765627328839,3055,4756,1898.7648915793302,4694.24059369058,8453.223209969074,4756,7085,5436.865034806004,6951.2480235215735,12320.265126529015,7085,12732,21494.11933504097,12924.438079307332,20660.96489454592,12732,19606,48648.76542497739,20453.75499973229,30559.590009630774,19606,19606,48648.76542497739,20453.75499973229,30559.590009630774,19606,19606,48648.76542497739,20453.75499973229,30559.590009630774,19606,18069.661944189065,19606,26146.244803403046,74795.01022838065,30559.590009630774,19606,26146.244803403046,74795.01022838065
2026-05-20,1,15946,-30339.550106087554,810,0.9886255751329648,615.2655300913226,-722.7866104180283,810,2273,-331.7591665376875,1608.157658907336,-4104.081380167773,2273,3648,-1307.6335245924515,2545.574173640942,-6706.745523241731,3648,5631,-3627.623454194066,3840.5972404460754,-10413.027216783546,5631,10285,-13020.887360695779,7198.589434761499,-17426.979148601804,10285,15946,-30339.550106087554,11625.818032723368,-24494.03729638797,15946,15946,-30339.550106087554,11625.818032723368,-24494.03729638797,15946,15946,-30339.550106087554,11625.818032723368,-24494.03729638797,15946,-16727.213372339625,15946,-23159.047773608203,-53498.597879695604,-24494.03729638797,15946,-23159.047773608203,-53498.597879695604
2026-05-20,-1,15449,30614.02299609823,755,7.5145789663653595,521.7590073172296,909.9820992273553,754,2143,303.71890905851194,1417.3509744805208,3070.61905326721,2142,3530,1314.1340752995477,2359.178792350066,5408.97263024066,3529,5481,3703.5666606496397,3638.9320259543774,8040.065959396328,5480,10007,13648.453353510176,6937.972588973918,15086.486656257155,10006,15449,30614.02299609823,11133.61881059356,22517.810101074883,15448,15449,30614.02299609823,11133.61881059356,22517.810101074883,15448,15449,30614.02299609823,11133.61881059356,22517.810101074883,15448,15087.364639529464,15449,19822.682598871543,50436.70559496984,22517.810101074883,15448,19822.682598871543,50436.70559496984
2026-05-21,1,17201,-34945.534935722404,1029,-10.141073156459992,784.763872838371,-511.152039358264,1029,2588,-372.9931025107985,1944.378332863692,-2873.8327847027354,2588,4056,-1501.8021794219953,3070.502342987273,-4452.599410928672,4056,6128,-4205.6159913886595,4645.722361774381,-7002.341445508979,6128,11027,-15362.858568979414,8805.514652866626,-11763.01316057074,11027,17201,-34945.534935722404,14187.849131353349,-16946.79979061169,17201,17201,-34945.534935722404,14187.849131353349,-16946.79979061169,17201,17201,-34945.534935722404,14187.849131353349,-16946.79979061169,17201,-15861.071246384974,17201,-16921.64470185685,-51867.179637579255,-16946.79979061169,17201,-16921.64470185685,-51867.179637579255
2026-05-21,-1,20134,36612.58696171781,1933,5.9479129118153615,1536.9426386287837,1880.5804027107997,1933,3476,364.5730427264914,2483.7259449309513,4261.785311280451,3476,4987,1501.7529223157026,3565.2838357863675,6794.290848415312,4987,7406,4261.74618672974,5279.989364469737,9673.853932797942,7406,13120,16347.581610686912,9795.517813682505,16504.084562689768,13120,20134,36612.58696171781,15869.01741971869,23763.18483552256,20134,20134,36612.58696171781,15869.01741971869,23763.18483552256,20134,20134,36612.58696171781,15869.01741971869,23763.18483552256,20134,16372.191443266454,20134,22101.192765308704,58713.77972702644,23763.18483552256,20134,22101.192765308704,58713.77972702644
2026-05-22,1,12592,-19272.774461799494,797,-1.1264466660694636,446.86353596430877,-550.8778147659816,797,1864,-150.19986223047115,949.8451855663069,-1923.9600832823503,1864,2874,-596.5108396843859,1509.9107266600076,-3004.2541731167776,2874,4366,-1804.9549460851883,2382.7163084505128,-4514.065499678155,4366,7841,-7726.995766572535,4611.3152662666325,-8198.686189737396,7841,12592,-19272.774461799494,7811.369879203909,-12636.69891436521,12592,12592,-19272.774461799494,7811.369879203909,-12636.69891436521,12592,12592,-19272.774461799494,7811.369879203909,-12636.69891436521,12592,-11672.553041482242,12592,-11852.825534148116,-31125.599995947618,-12636.69891436521,12592,-11852.825534148116,-31125.599995947618
2026-05-22,-1,14821,19228.216199557697,1170,3.9569332296952178,723.7222064280181,488.08295274291015,1170,2333,153.90431135551643,1354.7915668650685,1794.9137371980264,2333,3475,589.1452060176446,2056.303274427777,2634.3961111362523,3475,5294,1994.5084657290467,3216.7662080137798,4044.7378359615723,5294,9428,7589.718514979298,5884.766164241923,7043.296883723498,9428,14821,19228.216199557697,9689.636525397018,11161.253420901232,14821,14821,19228.216199557697,9689.636525397018,11161.253420901232,14821,14821,19228.216199557697,9689.636525397018,11161.253420901232,14821,9578.645412289578,14821,9939.34610194719,29167.562301504848,11161.253420901232,14821,9939.34610194719,29167.562301504848
2026-05-23,1,10979,-7986.389745043581,306,-1.822272563191091,249.68317030198835,-355.57489397107315,306,1266,-68.94793647286815,1078.1327493806416,-1492.1965158555897,1266,2165,-239.5246304615004,1827.282626198608,-2410.5679731864575,2165,3537,-693.456839190725,2899.2706861418646,-3958.8738355088617,3536,6784,-2898.9722240886563,5515.171452044398,-7879.103707489779,6783,10979,-7986.389745043581,9085.433040030675,-12627.142177433925,10978,10979,-7986.389745043581,9085.433040030675,-12627.142177433925,10978,10979,-7986.389745043581,9085.433040030675,-12627.142177433925,10978,-9109.715918380189,10979,-11310.643403388101,-19297.03314843171,-12627.142177433925,10978,-11310.643403388101,-19297.03314843171
2026-05-23,-1,10926,7245.639200348298,372,2.1431416319323153,296.6195987506575,656.1817239971696,372,1164,53.93342794269986,893.3415852399149,1916.9225911959861,1163,2004,253.03631351591383,1549.8267987717427,3239.9404285988853,2003,3359,738.3399693982929,2548.5749901698273,5258.344017598927,3357,6554,2665.8952215862273,4872.604296127392,9866.045118995564,6549,10926,7245.639200348298,8272.46267860535,15901.202960321009,10916,10926,7245.639200348298,8272.46267860535,15901.202960321009,10916,10926,7245.639200348298,8272.46267860535,15901.202960321009,10916,10790.261342347538,10926,14140.767350100126,21386.406550448322,15901.202960321009,10916,14140.767350100126,21386.406550448322
