dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,37486,25954,1682,1683,3365,1682,-307.69065655173654,1,-3.354470262793679,3.0935795297371276,0,0.0,0.0,-311.0451268145302,0.500148588410104,1,0.0,17.0,-0.1829314248226738,0.0178359096313912,0.058858501783590964,0.2205707491082045,0.36741973840665876,0.6706302021403091,0.8281807372175981
2026-05-05,44505,41100,1323,1322,2645,1322,-1318.7826154860961,1,1.7278162459527624,0.9938786803305222,0,0.0,0.0,-1317.0547992401434,0.5001890359168242,1,0.0,23.317999999999998,-0.9975662749516621,0.0264750378214826,0.06580937972768533,0.20196671709531014,0.31089258698940997,0.5680786686838124,0.7443267776096822
2026-05-06,45351,50174,2210,2211,4421,2210,1940.0853498179395,1,-4.269430611672905,3.574988682277596,0,0.0,0.0,1935.8159192062665,0.5001130965844831,1,0.0,16.369500000000002,0.877866674125764,0.041176470588235294,0.1,0.2647058823529412,0.38099547511312215,0.6570135746606335,0.814027149321267
2026-05-07,49464,40102,1793,1794,3587,1793,175.63310082842622,1,-5.434380204533957,3.1737828644140547,0,0.0,0.0,170.19872062389226,0.5001393922497909,1,0.0,16.51,0.0979548805512692,0.03067484662576687,0.08588957055214724,0.2621305075292805,0.39152258784160626,0.6469604015616286,0.8059118795315114
2026-05-08,51539,42512,2062,2062,4124,2062,919.7755423849478,0,0.0,0.0,0,0.0,0.0,919.7755423849478,0.5,1,0.0,15.114999999999998,0.4460599138627288,0.03491755577109602,0.08971871968962172,0.2793404461687682,0.40834141610087293,0.6750727449078564,0.8239573229873909
2026-05-09,12643,10360,1521,1520,3041,1520,6882.887933904778,1,-3.1368572354136393,4.085495934432602,0,0.0,0.0,6879.751076669364,0.5001644195988162,1,0.0,20.5185,4.5282157459899866,0.015131578947368421,0.04144736842105263,0.18421052631578946,0.30986842105263157,0.6796052631578947,0.8125
2026-05-10,12484,13849,1313,1312,2625,1312,118.1027148067,1,-10.438197687310755,3.0240453033418295,0,0.0,0.0,107.66451711938925,0.5001904761904762,1,0.0,16.3435,0.09001731311486273,0.035823170731707314,0.08384146341463415,0.2896341463414634,0.4092987804878049,0.6410060975609756,0.7736280487804879
2026-05-11,65786,66384,5060,5061,10121,5060,-1567.3325317743693,1,-0.9339999999999999,0.9085813557624343,0,0.0,0.0,-1568.2665317743692,0.5000494022329809,1,0.0,6.3759999999999994,-0.30974951220837393,0.06719367588932806,0.16818181818181818,0.44664031620553357,0.608300395256917,0.8735177865612648,0.9575098814229249
2026-05-12,78130,73120,4354,4353,8707,4353,-6603.225764568022,1,-6.140734042695038,2.5815780142316793,0,0.0,0.0,-6609.366498610717,0.5000574250602963,1,0.0,8.591,-1.516936771093036,0.04364805881001608,0.11555249253388468,0.3698598667585573,0.5407764759935677,0.83574546289915,0.9450953365495061
2026-05-13,68283,57518,4761,4760,9521,4760,-7653.572575235436,1,-1.1828552657771976,1.468138164443701,0,0.0,0.0,-7654.755430501213,0.5000525154920702,1,0.0,7.537,-1.6078933981587045,0.03718487394957983,0.10630252100840336,0.38487394957983195,0.5855042016806723,0.8665966386554622,0.9613445378151261
2026-05-14,69847,70499,4059,4058,8117,4058,-3772.501721735519,1,-2.6042105107631635,0.9744777315977844,0,0.0,0.0,-3775.105932246282,0.5000615991129728,1,0.0,8.5685,-0.9296455696736124,0.034746180384425826,0.1086742237555446,0.36076885165105965,0.5455889600788566,0.8321833415475604,0.9391325776244456
2026-05-15,88297,83602,4247,4248,8495,4247,-4404.037752205956,1,2.697310274512963,1.2649973393673077,0,0.0,0.0,-4401.340441931443,0.500058858151854,1,0.0,8.323,-1.0369761601615148,0.04026371556392748,0.11231457499411349,0.37179185307275725,0.5523899222980928,0.8384742170944196,0.9423122203908642
2026-05-16,19489,13851,1269,1268,2537,1268,-345.51145676041233,1,0.7505297003643435,0.9161887375151144,0,0.0,0.0,-344.760927060048,0.5001970831690974,1,0.0,18.925,-0.27248537599401645,0.08201892744479496,0.13012618296529968,0.2823343848580442,0.3746056782334385,0.6214511041009464,0.7555205047318612
2026-05-17,22115,24901,1745,1744,3489,1744,-605.70766796176,1,-4.2578695381207545,2.300192922928027,0,0.0,0.0,-609.9655374998807,0.5001433075379765,1,0.0,19.2685,-0.3473094426386238,0.02408256880733945,0.07110091743119266,0.23279816513761467,0.3532110091743119,0.6439220183486238,0.8251146788990825
2026-05-18,88502,81199,3837,3836,7673,3836,-5431.70807401943,1,-7.892437830707271,1.7882884562415409,0,0.0,0.0,-5439.600511850137,0.500065163560537,1,0.0,8.130500000000001,-1.415982292497241,0.04562043795620438,0.1246089676746611,0.38477580813347234,0.5537017726798749,0.8177789363920751,0.9392596454640251
2026-05-19,94276,90495,3434,3433,6867,3433,-4466.433837779544,1,-2.0672006544223476,1.1293001636055868,0,0.0,0.0,-4468.501038433967,0.5000728119994176,1,0.0,9.277,-1.301029373078806,0.04311098164870376,0.10836003495484998,0.34780075735508303,0.5190795222837169,0.7966792892513836,0.9187299737838626
2026-05-20,72473,82230,2668,2669,5337,2668,-5093.278821467142,1,-5.206385231328235,0.914909439214921,0,0.0,0.0,-5098.48520669847,0.5000936855911561,1,0.0,11.7445,-1.9090250455274185,0.02623688155922039,0.08808095952023988,0.3073463268365817,0.4598950524737631,0.7391304347826086,0.8804347826086957
2026-05-21,91410,78299,3553,3554,7107,3553,-3887.105045671254,1,-3.9576303283270544,0.9117310940940014,0,0.0,0.0,-3891.062675999581,0.5000703531729281,1,0.0,9.578,-1.0940346314864202,0.03377427526034337,0.09316070925978047,0.32423304249929635,0.5113988179003659,0.8269068392907403,0.9361103292991838
