dt,n_ord,large_lots,share_large,share_short,share_near,share_cancel,fleeting_ratio,n_reached,fake_share,fake_share_sz,cbt_share,cbt_share_large,push_all,push_pre_all,push_pre_large_near,push_large_near
2026-06-11,7013274,220429.0,0.0073919826888269305,0.6170508952024404,0.13894452148882247,0.993090958659251,0.018822049002358544,649547,0.8938552560476763,0.8984890784296055,0.0381432409456696,0.009471085220477606,0.3056266073584839,0.21867298398286153,-1.154972909491586,2.6813431639387497
2026-06-12,5370433,209850.0,0.008249055523083521,0.5990057040093415,0.14728793749032898,0.9933040780883031,0.01839459888481335,572393,0.8993733326578068,0.8918331462919837,0.03666426897049083,0.013904877993724746,0.3205764795383642,0.3844615593203006,-2.107213074601441,2.555316220862611
2026-06-13,745776,203760.0,4.022655596318466e-6,0.44303249233013664,0.13814603848876875,0.9806201862221364,0.007628804177183441,96695,0.7648482341382699,0.7139084251598737,0.019845100941837765,0.0,0.1732134482835512,0.09428747650394897,2.3709353592219293,6.152884038309268
2026-06-14,767433,84723.0,0.01520002397603439,0.3954012923603754,0.16613828177834417,0.9734217840515068,0.003806257431755755,133574,0.7890158264332879,0.7105795393411536,0.034739188958514945,0.0,0.162991857480751,0.12423175562942676,1.7594100553142447,3.406667554280869
2026-06-15,2958180,99667.0,0.01604060604831349,0.49118545862658797,0.15171693406080766,0.9883735945750428,0.012132306135417407,439382,0.8878197104114415,0.8930019885868355,0.043672460769797646,0.008661566668774105,0.19019106859629142,0.1804337672337087,-1.337795853030376,1.9737964380341741
2026-06-16,4114069,154822.0,0.015232850980379764,0.510461783698815,0.14260747692855905,0.991303257188929,0.016198647652999956,559717,0.90545043298667,0.890236564228164,0.04268839438521814,0.0104038679410873,0.20119351875836625,0.16344816565107317,-2.1355707727244266,2.047207131758348
2026-06-17,4619140,169156.0,0.01690704330243292,0.5203758708330988,0.14497915196335248,0.9922137021177102,0.019821760063295137,625245,0.9107901702532607,0.9025938854177874,0.042842607065384467,0.021230280680188486,0.27182026871699744,0.2600913861550797,-0.5088002324976509,3.3673474345399272
2026-06-18,3708978,187920.0,0.010089841460369946,0.47822607737225725,0.14863636290104715,0.9906782946676955,0.014055744346092535,526720,0.9014409933171325,0.8889622808822564,0.040222670503842296,0.026614648745423936,0.2334839206512341,0.22038430972306067,-0.6190890090706138,3.251477897134921
2026-06-19,1700949,188329.0,0.0005602754697524735,0.41701367883458,0.17342142533374016,0.9837179127651682,0.004879165732049288,287518,0.8570106915045319,0.8452054328737,0.03552722627192232,0.001049317943336831,0.2807559542857683,0.25239128897602076,3.595388717846988,7.521905372731773
2026-06-20,882625,96095.80000000075,0.004399376858801869,0.26644271349667187,0.1413080300240759,0.9858648916584053,0.0024878444866763246,126235,0.8455103576662574,0.8429560869406307,0.017411698059764905,0.0,0.18901115992080653,0.1288527785633865,6.290882160321837,21.432408935383673
2026-06-21,776837,87905.0,0.004995900040806502,0.2710130954112639,0.15336035744950358,0.9808814461721056,0.002954507610748488,123877,0.8317121015200561,0.8376968028571629,0.02045216692819729,0.001545993300695697,0.18223666268459743,0.0834062402234357,0.6251924298652234,10.653571305745247
2026-06-22,3753590,87276.0,0.011656840518010757,0.4570136855650191,0.13842028564654105,0.9888045844111903,0.013996073279168346,514281,0.8861186783101067,0.8790225427616454,0.03952695952408228,0.0028339618329333792,0.20946176993827997,0.14694085087876374,0.27430711692164095,4.731192109333909
2026-06-23,6382487,93218.10999999987,0.011210833645254586,0.5012390937889886,0.1367661226728703,0.9845709047272638,0.016974827844860246,844601,0.8427174488308681,0.8608142367206193,0.05879306922207597,0.006051458359537685,0.3012034856837421,0.25960039946356256,0.014764540584372722,9.113362989880011
2026-06-24,6796956,94514.0,0.018661000600857208,0.5663889835391019,0.15962439656811078,0.9855625076872647,0.017647513592650765,971708,0.8636123197503777,0.895328625477419,0.07778320177444138,0.01244106655734086,0.4031830237947075,0.5146808342341939,1.5007730670948085,8.200477375944198
