dt,slope,iv_hat,omega_bp,half_spread_bp
2026-05-04,0.13862407498275084,919791.3670683939,0.2632717939532745,24.152255820693654
2026-05-05,0.28900540421430615,6310113.290500932,0.3801351103320411,28.471593115050975
2026-05-07,0.22118265966344736,1868662.077041016,0.3325527474427533,20.79115828637138
2026-05-08,0.5526766674897957,1309562.6500810664,0.5256789264797457,20.59732234809431
2026-05-09,0.004909741108171275,306043.4447688852,0.04954665028118084,15.264216315751106
2026-05-10,0.029412051147846435,276877.95246849186,0.1212684030319655,8.927494269513923
2026-05-11,0.1518469086598684,1022391.5132579928,0.2755421099032491,9.265455294177826
2026-05-12,0.2108457599743141,1944117.474968489,0.3246888972341941,15.718067516916003
2026-05-13,0.1492208366767528,1291800.7525951846,0.27314907713257314,8.862475237201632
2026-05-14,0.14771534106739329,593550.9896045395,0.2717676774999129,7.291745241507431
2026-05-15,0.517048207108116,658277.1500755554,0.5084526561579338,11.236878888371105
2026-05-16,1.2277290659277151,922316.2683297906,0.783495075264585,14.06547339970819
2026-05-17,0.10129341088844757,1631101.68241541,0.22504822915149494,19.265611753052315
2026-05-18,0.12165850615840972,1090925.9296916637,0.2466358714364252,11.194626579242389
2026-05-19,0.24433929073832167,2944374.2242655773,0.34952774620788096,10.374823761007017
2026-05-20,0.12226371052502905,827516.5026170795,0.2472485697886128,9.185217203371609
2026-05-21,0.306865062991143,3052176.9160757437,0.39170464829456836,8.863676653076272
2026-05-22,0.15197190077435968,1440891.14592677,0.2756554922129792,15.134563028323203
2026-05-23,0.12751661543109227,697925.913044648,0.252504074651373,16.671008075019923
2026-05-24,0.029346999562771023,464396.52539096784,0.12113422217270192,15.285538877891439
2026-05-25,0.3620438137032869,2233707.2621178334,0.42546669299916234,14.396346306592138
2026-05-26,0.07611672065690989,204657.92906591733,0.19508552055048817,11.543866693435252
2026-05-27,0.2111733413224639,555615.1182442592,0.32494102643592415,9.985259854500878
2026-05-28,0.39965399404831103,892940.7007660172,0.44702013044621997,8.342739363007396
2026-05-29,0.18421259052921607,384553.157216896,0.30349018973371783,8.580008657987655
2026-05-30,0.011344321896036767,38017.26201349604,0.07531375005945716,9.07546695351119
2026-05-31,0.03160845810887588,91805.92405888397,0.12571487204956278,10.545803941787561
2026-06-01,0.37860718804273774,730770.8483164881,0.435090328577146,9.37106392175152
