x,day_type,k,n,beta_ols,se_ols,t_ols,se_hac,t_hac,beta_gls,se_gls,t_gls,beta_nonoverlap,se_nonoverlap,t_nonoverlap,n_nonoverlap,r2,r2_nonoverlap,rho,dw,beta_placebo
BookSlope_z,閉場日,5,4349463,0.04891874254944461,0.0007436954595364019,65.7779228340847,0.0015677913473743674,31.202329717771732,0.05499387335444269,0.001051816448732522,52.28466755840561,0.0512197526811488,0.0013054387384018094,39.23566167789295,869903,0.000993786421293058,0.0017665431642597306,0.4385275531263314,1.1229328673384666,0.0003336519012329762
BookSlope_z,閉場日,10,4349308,0.06826834281362033,0.0008970906352787355,76.09971627048436,0.0026755601483956634,25.51553283321096,0.06866449076142078,0.0013551951725555096,50.66760283091862,0.07325106725632147,0.0024356685593247863,30.074316546840862,434944,0.0013297445716191748,0.002075190667806557,0.6150758897743227,0.7698226029080781,0.0011092485125897425
BookSlope_z,閉場日,20,4348998,0.08495782825447251,0.0011492658413159134,73.92356511457393,0.004465944274124395,19.023485972880742,0.07271700377614942,0.001615700672757448,45.00648232821887,0.08842718694183963,0.004702820067739385,18.803013015198346,217462,0.0012549644752637135,0.0016231923729983736,0.7649212581139653,0.4701179689262401,0.003293308270592114
BookSlope_z,閉場日,30,4348688,0.09332001506086689,0.0013607553275467722,68.57956986955782,0.005852487464637824,15.945359238226393,0.0726565701316512,0.0017014396394627168,42.70299600789529,0.0954671675844566,0.007048822809878677,13.54370370193768,144972,0.0010803438960873143,0.001263710458321492,0.8323019557391619,0.33537744451028706,-0.003933821354793281
BookSlope_z,閉場日,50,4348068,0.10291477842494517,0.0017084588233662401,60.23837216174069,0.008238517952462235,12.491904371487978,0.07163737854681453,0.0017488617303565096,40.96228838640724,0.11417831025487431,0.011783338861371742,9.689809620019906,86975,0.0008338502038793544,0.001078393955185394,0.8934968193954519,0.21297960931764945,0.007733325088644952
BookSlope_z,閉場日,100,4346518,0.11435885648374318,0.0023418687171787734,48.83230885013494,0.01297245811436626,8.81551171532381,0.06970629859426314,0.0017644679267614612,39.5055628595094,0.10069906641348318,0.022798663231821614,4.416884682648006,43477,0.0005483211988593959,0.0004485363970423447,0.9429305983182069,0.11410358269142713,0.020722972496340687
BookSlope_z,閉場日,300,4340318,0.13641936299363594,0.0039214947297154445,34.78759309808761,0.02645518552208703,5.156620915764945,0.06646882809427795,0.0017541225339189719,37.89292185066265,0.08097588513727315,0.06901228579627616,1.1733546310335736,14482,0.00027874452077966975,0.00009507114640281551,0.9788257148201006,0.042305789758265176,-0.004172507516674528
BookSlope_z,閉場日,500,4334118,0.14613713656358482,0.00511841452868538,28.551250732933283,0.03582662512656962,4.0790092856166655,0.06884833584465294,0.0017559921689106397,39.20765540051594,0.08365762159015963,0.11072288984276912,0.7555585092563675,8681,0.00018804771880102868,0.00006577153059155544,0.9868174651385798,0.026324215462857768,0.12770267190952558
OBI,立会日,1,26786162,0.1846677567973793,0.0014801106027195335,124.76618737685783,0.0011622576053178584,158.88711414099603,0.16950679730857818,0.0009487715865396269,178.65922600697365,0.1846677567973793,0.001480110602719534,124.76618737685779,26786162,0.0005808059213498092,0.0005808059213498092,-0.4795541696078062,2.9590780004183665,0.001146541414969752
OBI,立会日,2,26786094,0.320807681391468,0.0015099177669984543,212.46698886734563,0.0008001404057734415,400.93923401026717,0.3188107274133937,0.0015463365793635287,206.17162632511486,0.320461988153099,0.0029383653302504846,109.0613154375126,13393064,0.0016824504227398681,0.0008873113940985415,0.036633880455516375,1.926701157316473,0.00042896581758904856
OBI,立会日,3,26786026,0.4302512594942298,0.0015357582791815354,280.1555852419218,0.0015009863846979304,286.64567772266423,0.42030502344399256,0.001604400969409033,261.97006325595044,0.4315152251031519,0.0009423597365483897,457.909233987093,8928697,0.00292159241232162,0.02294509107878631,0.06919218477608444,1.8616075066516606,0.0005560411036196467
OBI,立会日,5,26785890,0.5908617974851895,0.0015818431439541555,373.52742573970005,0.0014815265009800575,398.8195939082584,0.5555918478180965,0.0017031898004715444,326.2066551034274,0.5884483158995724,0.00727866645345336,80.84562188179173,5357206,0.005181823933477054,0.0012185554407354209,0.12350582940417303,1.7529752402389474,-0.0003382036482743239
OBI,立会日,10,26785550,0.7945046841921718,0.0017007351852681453,467.1536704092511,0.0018452119981883137,430.5763700714287,0.6681475215974992,0.001926058240495603,346.8989190200059,0.7988722143668209,0.014531101808982537,54.976713044085244,2678583,0.008081555519916845,0.0011271013950834461,0.24135698597298114,1.5172507290204478,0.002427453241144716
OBI,立会日,20,26784870,0.9362276130370055,0.0019458752279027558,481.13445282206607,0.003221354084341436,290.6316997525608,0.6064407112032116,0.002255721663911206,268.84554105478657,0.9409346706538687,0.029084438552536018,32.351825150560586,1339275,0.00856852572775422,0.0007808887961316996,0.4195549671041962,1.1608369144848616,-0.007686201922006904
OBI,立会日,30,26784190,0.9778323680131767,0.002178925293371619,448.76819365390054,0.004766564994328234,205.14403331890063,0.4943537779999216,0.002438886427965045,202.6965144139163,0.9823772503628648,0.008988050702766997,109.29814292885968,892839,0.007462981524989507,0.013203257508147307,0.5367861766553533,0.9263787701594358,0.004360872820949309
OBI,立会日,50,26782830,1.0320662568563286,0.0025976970002700127,397.3004768258393,0.007316624619139623,141.05770223014275,0.36405738838679974,0.0025863446092208487,140.7613614554149,1.0480035301949369,0.015306655930774316,68.4671776078736,535684,0.005859083522108491,0.008675086589015299,0.6739307970547218,0.6520888298443253,0.0024242654259074917
OBI,立会日,100,26779430,1.0987156903729802,0.003472732963835705,316.3835808323788,0.013516443540669306,81.28733620401556,0.25297468049661165,0.0026432269616255316,95.70675699412406,1.12070628108889,0.03177415747766458,35.27099914062812,267827,0.0037239707313601674,0.004623509879653853,0.8174275255882603,0.3651049179163941,0.003035628395445236
OBI,立会日,300,26765830,1.1627227297742528,0.005820508251179147,199.76309277436428,0.03357815595431767,34.627355098240386,0.20469831470870656,0.0026200113659396802,78.1287888174067,1.207967658317293,0.098249979258345,12.294838812545525,89255,0.0014886850062352354,0.0016907832504691872,0.9348826383582017,0.1302020313120563,0.005028298936803564
OBI,立会日,500,26752230,1.1574241812894455,0.007438376955021578,155.60171100337678,0.04661136242618812,24.8313741766784,0.20174368168035287,0.002608787703528336,77.33234920093282,1.3554958930298158,0.16229954062518165,8.351815955907291,53539,0.0009042237341637694,0.0013011948323537015,0.9600925730811842,0.07978071514858731,0.09155710948823925
OBI,閉場日,1,4349587,0.14928643068343406,0.0016778987041855579,88.97225458904971,0.0018988472101322193,78.61950655473699,0.11366645266827555,0.0012048732705379481,94.33892795839525,0.14928643068343406,0.001677898704185557,88.97225458904975,4349587,0.0018166517859362157,0.0018166517859362157,-0.3825047579121394,2.765008761646902,0.00001951169467785414
OBI,閉場日,2,4349556,0.25132139381374147,0.0018625083383758143,134.9370569975028,0.0021712325474840945,115.75056486001877,0.2656136220391745,0.002055521493996851,129.21957898027281,0.25273699358467416,0.0032437216998873453,77.91574523592814,2174786,0.004168727442604458,0.0027837081034951822,0.1777568510495584,1.644483169369948,-0.0009698556994149678
OBI,閉場日,3,4349525,0.32800267834463026,0.0020102263593231437,163.16703679831903,0.0024459632529651673,134.09959366601382,0.33100245423286856,0.0023043089731908995,143.6449964322761,0.3324539489303336,0.004768043188978906,69.72544831363615,1449852,0.0060837730198646765,0.0033419943960475746,0.29391461694923543,1.4121567346111992,0.0038258352704338265
OBI,閉場日,5,4349463,0.430901374412834,0.00223480648038135,192.81373049325705,0.003082295268593367,139.79886314054517,0.37902692918072667,0.002575271524402334,147.1794044197692,0.43049825831318805,0.0038423342691950566,112.04081377422027,869903,0.008475085823223686,0.014225264890233038,0.4354946809863845,1.1289987418177942,-0.0026977739374330384
OBI,閉場日,10,4349308,0.5716891784266295,0.002693349389294746,212.2595682160369,0.004754385111232668,120.2446089350149,0.381714364124982,0.002844895334999408,134.17518719544086,0.5776480940842813,0.00721651048544984,80.045348128982,434944,0.010252715531921256,0.014517431817266935,0.6117817747283582,0.7764115291145609,-0.008671236285191682
OBI,閉場日,20,4348998,0.6972187781092731,0.003450791572310589,202.04604175569716,0.007740785330618873,90.07080655646224,0.34622030715969904,0.0029601541687484276,116.96022822557354,0.6998674869125082,0.0139475244133669,50.17861709148726,217462,0.009299382658169,0.011446121116339518,0.7625635718056495,0.4748331354253212,-0.0028119795078158957
OBI,閉場日,30,4348688,0.753026851432714,0.004087143007773396,184.24284396227912,0.010788545837007087,69.79873495551793,0.330836073449731,0.0029690071502582326,111.42986753028067,0.7505932100740313,0.020977019644423667,35.78168981090514,144972,0.007745443833903646,0.008754368838871646,0.8306544417012989,0.3386728418809253,-0.01429801031223224
OBI,閉場日,50,4348068,0.8244516985398049,0.005131720065937653,160.6579641808976,0.016364046740133892,50.381895849624,0.31682725823851443,0.0029569904517194397,107.14517459949347,0.8535377929427713,0.0347538450705337,24.55952114681116,86975,0.005901167674397156,0.006887376764898861,0.8924167001780365,0.2151399328998879,0.027960088344867753
OBI,閉場日,100,4346518,0.9423183772204398,0.007023724547563513,134.16220565587588,0.028272742790045678,33.32957061216618,0.3172143311008722,0.0029383233262269943,107.95759890324828,0.8835706299791426,0.06784173309295197,13.02399849910285,43477,0.0041240539613304145,0.003886493209746911,0.9422518430876424,0.11546160221479974,0.021127528483389047
OBI,閉場日,300,4340318,1.099612413908673,0.011508100994981936,95.55116125485472,0.06261263467044431,17.562148912857268,0.30581525193390685,0.0029067398540205034,105.20902017114247,0.9970513313477827,0.1938523846394217,5.143353450112901,14482,0.0020991235127178582,0.001823607930532532,0.97847481370241,0.04300779763786438,0.028168604595007307
OBI,閉場日,500,4334118,1.0863935235937723,0.014610071812108095,74.3592185969561,0.08860235944846971,12.261451391998296,0.30979381413645624,0.0029037822156479038,106.68631155154787,0.9322133937424002,0.3281823251393543,2.8405350390108897,8681,0.001274134869679669,0.000928810355122447,0.9866205586571201,0.026717813109271658,0.1252937625390748
