dt,OBI,OFI,empty
2026-06-25,0.8962004731091685,0.049681263513011414,0.77125
2026-06-26,0.8778954253530061,0.029794842287844292,0.7408726851851852
2026-06-27,0.9880065419777349,-0.05946601466991987,0.9672662037037038
2026-06-28,0.9834964414235567,-0.05587568121562505,0.9417245370370371
2026-06-29,0.8735949937305831,0.004967062345776365,0.7320902777777778
2026-06-30,0.8546680475373983,-0.059691178836735984,0.7266527777777778
2026-07-01,0.8447395528865864,-0.04223167672372089,0.7092569444444444
2026-07-02,0.7785308362518552,-0.10647220321990193,0.6092731481481481
2026-07-03,0.9175048565439883,-0.1087138859723945,0.8287152777777778
2026-07-04,0.979537126510776,-0.03646427448332493,0.9506458333333333
2026-07-05,0.9648296802085938,0.018680906177396542,0.9413587962962963
2026-07-06,0.8111051177541874,-0.11514055592124812,0.6847430555555556
2026-07-07,0.7854061991597739,-0.09870779782941531,0.6214537037037037
2026-07-08,0.7389906595228216,-0.13436746953710818,0.5614236111111112
2026-07-09,0.8124535387729815,-0.11545490564336096,0.6402962962962963
2026-07-10,0.8302917411373408,-0.11932346277991113,0.6420787037037037
2026-07-11,0.9619186105006853,-0.14658942324566748,0.8915069444444444
2026-07-12,0.9635333668771722,-0.13226181457857789,0.8919861111111111
2026-07-13,0.7737198780101454,-0.11371925830800002,0.5537847222222222
2026-07-14,0.7886376326365135,-0.08696387907623536,0.5868518518518518
2026-07-15,0.7518822107341477,-0.07345965718034972,0.5394652777777778
2026-07-16,0.6727605232183602,-0.06954891952295246,0.4612986111111111
2026-07-17,0.6823617848779494,-0.04522029345764638,0.41006018518518517
2026-07-18,0.9552942038147274,-0.01653834990530848,0.908150462962963
2026-07-19,0.9450256990198739,-0.04605976372579185,0.8833032407407407
2026-07-20,0.7745345357695478,-0.05316931919717867,0.5425486111111111
2026-07-21,0.8358303206819812,-0.04779847485819993,0.6151527777777778
2026-07-22,0.7672558050402178,-0.022102459403575317,0.47216435185185185
2026-07-23,0.6561999165829996,-0.020819497682960535,0.3807175925925926
2026-07-24,0.7405397577516168,0.024984691571046408,0.4817152777777778
2026-07-25,0.9513140379894838,-0.022561428455691927,0.8459791666666666
2026-07-26,0.9291842341448695,-0.07941520946357386,0.8102291666666667
2026-07-27,0.6996232153255414,-0.0032304343779153205,0.4944050925925926
2026-07-28,0.5970695403990162,-0.04509181407745596,0.31144444444444447
2026-07-29,0.6056263404743248,-0.022124167285608492,0.2760023148148148
2026-07-30,0.6168194085567277,-0.030018573578085194,0.32594212962962965
2026-07-31,0.6302912607904751,-0.020328510831293417,0.3632060185185185
2026-08-01,0.9515412174860571,-0.045379448637543986,0.8577453703703704
2026-08-02,0.9095817058789679,-0.04971458995815578,0.7942708333333334
2026-08-03,0.6529026500851048,-0.005317070065158377,0.4278032407407407
2026-08-04,0.605465526876306,-0.044335823144650344,0.34423611111111113
2026-08-05,0.6830349165127082,0.04265827694981817,0.42235185185185187
2026-08-06,0.6959916204580876,0.039927746890176474,0.4320324074074074
2026-08-07,0.7413360043223542,0.009187039064897871,0.5097476851851852
2026-08-08,0.9545400045237494,-0.06121749086016819,0.8837615740740741
2026-08-09,0.9359557761311593,-0.057314728254360445,0.8694652777777778
2026-08-10,0.7778712790642855,-0.058193971330975314,0.6181875
