metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
latency_ms,売り,立会日,10ms,10,生,絶対値,2363358,1.469690518232247e-13,0.00045731151675854894,2.0913382336000458e-7,0.7030346930321619
latency_ms,売り,立会日,20ms,20,生,絶対値,2363358,-8.239693194998841e-14,-0.00010070754587288979,1.01420097957402e-8,-0.15481983059646148
latency_ms,売り,立会日,50ms,50,生,絶対値,2363358,-4.396724773528136e-11,-0.0049486987803740575,0.000024489619618875684,-7.607831944864413
latency_ms,売り,立会日,100ms,100,生,絶対値,2363358,-2.8394853952284006e-9,-0.0014196757469750068,2.0154792265490436e-6,-2.1824996044172282
latency_ms,売り,立会日,500ms,500,生,絶対値,2363352,-2.408257683321345e-8,-0.005555634997801405,0.00003086508022879582,-8.540915576277824
latency_ms,売り,立会日,1s,1000,生,絶対値,2363347,-3.9998386376819795e-8,-0.0069954748028154354,0.00004893666771682566,-10.754528765816579
latency_ms,売り,立会日,3s,3000,生,絶対値,2363309,-4.549619774186269e-8,-0.009165646045200718,0.00008400906742590355,-14.0909863958099
latency_ms,売り,立会日,5s,5000,生,絶対値,2363277,-5.360293319266155e-8,-0.010262992888509341,0.00010532902302959331,-15.778075558031508
latency_ms,売り,立会日,10s,10000,生,絶対値,2363209,-7.376974479547599e-8,-0.013314494745266012,0.00017727577032171623,-20.469822234629778
latency_ms,売り,立会日,30s,30000,生,絶対値,2362948,-1.2184285512039246e-7,-0.02393668587338369,0.0005729649306010463,-36.80572461395968
latency_ms,売り,立会日,50s,50000,生,絶対値,2362671,-1.5406222109700428e-7,-0.026317075662671927,0.000692588471434799,-40.46592911197252
latency_ms,売り,立会日,100s,100000,生,絶対値,2362060,-2.2052560243396247e-7,-0.04025733474634116,0.0016206530008789674,-61.92164758998598
latency_ms,売り,閉場日,50ms,50,log1p,二乗,183739,-7.550666683134829e-13,-0.004232356669192135,0.000017912842975255145,-1.8141970638498284
latency_ms,売り,閉場日,100ms,100,log1p,二乗,183739,3.782801405462166e-6,0.0007473865112832375,5.585865972481289e-7,0.32036398509826913
latency_ms,売り,閉場日,500ms,500,log1p,二乗,183737,-0.000042856918286462635,-0.002993005347544835,8.958081010431978e-6,-1.282937160895233
latency_ms,売り,閉場日,1s,1000,log1p,二乗,183734,-0.0000109429408103495,-0.000683518049521323,4.671969240214337e-7,-0.2929830461785346
latency_ms,売り,閉場日,3s,3000,log1p,二乗,183723,-8.20434542549218e-6,-0.0005729431810225901,3.282638886802844e-7,-0.24557888689684626
latency_ms,売り,閉場日,5s,5000,log1p,二乗,183717,0.000031054659128668256,0.0019397067518958603,3.7624622833503884e-6,0.83139843582216
latency_ms,売り,閉場日,10s,10000,log1p,二乗,183700,8.598251926884159e-6,0.000693374582372056,4.807683114796231e-7,0.2971804497974651
latency_ms,売り,閉場日,30s,30000,log1p,二乗,183642,-0.000020098034713634842,-0.0011965668969297842,1.4317723388281727e-6,-0.512768026265102
latency_ms,売り,閉場日,50s,50000,log1p,二乗,183580,0.000023491253399950067,0.0016394599098692182,2.687828796068385e-6,0.7024439913426901
latency_ms,売り,閉場日,100s,100000,log1p,二乗,183404,0.00003089763199047431,0.0020318378900729293,4.128365211536013e-6,0.8701457132759745
latency_ms,売り,閉場日,50ms,50,log1p,符号つき,183739,4.78022041704276e-10,0.0004174255933692045,1.7424412599963246e-7,0.17892763497357622
latency_ms,売り,閉場日,100ms,100,log1p,符号つき,183739,2.199680674648973e-6,0.0006723212117225721,4.5201581173210767e-7,0.28818755479907454
latency_ms,売り,閉場日,500ms,500,log1p,符号つき,183737,-0.000052947542616964774,-0.005732032880566855,0.00003285620094389956,-2.457037328649721
latency_ms,売り,閉場日,1s,1000,log1p,符号つき,183734,-0.00002453436778951781,-0.0023741168182707896,5.636430666796217e-6,-1.0176436096940022
latency_ms,売り,閉場日,3s,3000,log1p,符号つき,183723,-0.00002862716165394792,-0.0030909838534238813,9.554181182127146e-6,-1.324885086191097
latency_ms,売り,閉場日,5s,5000,log1p,符号つき,183717,1.5958298815526019e-6,0.0001541458956701886,2.3760957151964672e-8,0.06606999581425425
latency_ms,売り,閉場日,10s,10000,log1p,符号つき,183700,-0.000019398105508275026,-0.0024133734463671467,5.824371391630039e-6,-1.0343749840259582
latency_ms,売り,閉場日,30s,30000,log1p,符号つき,183642,-0.000047428453762429765,-0.004362252501232335,0.00001902924688450776,-1.8693842294797618
latency_ms,売り,閉場日,50s,50000,log1p,符号つき,183580,-0.00002071483551900818,-0.002229088362507886,4.9688349278680876e-6,-0.9550776464909934
latency_ms,売り,閉場日,100s,100000,log1p,符号つき,183404,-0.000021155450548054556,-0.0021386335392830644,4.573753415346406e-6,-0.9158817393778259
latency_ms,売り,閉場日,50ms,50,log1p,絶対値,183739,-5.594997438408441e-9,-0.004886029748223228,0.000023873286700522342,-2.094399866053231
latency_ms,売り,閉場日,100ms,100,log1p,絶対値,183739,1.6293583346946181e-6,0.0004980073996643002,2.4801137012039806e-7,0.21346867782747672
latency_ms,売り,閉場日,500ms,500,log1p,絶対値,183737,-0.000034958679177730644,-0.0037847671506039612,0.000014324462384290828,-1.6223263535254777
latency_ms,売り,閉場日,1s,1000,log1p,絶対値,183734,-0.000017566735950170825,-0.001700004983237577,2.8900169430325947e-6,-0.7286906940175166
latency_ms,売り,閉場日,3s,3000,log1p,絶対値,183723,-0.000010869630335981443,-0.0011738149460360954,1.3778415275377216e-6,-0.50312898154039
latency_ms,売り,閉場日,5s,5000,log1p,絶対値,183717,0.000015183589430333935,0.001466935526212634,2.151899838064737e-6,0.628758403105651
