ts,open,high,low,close,volume,dtm,symbol
1777248000,46460.0,47710.0,46300.0,47100.0,3605000,2026-04-27T00:00:00.000000,8035.T
1777334400,46880.0,46970.0,45010.0,45150.0,3291600,2026-04-28T00:00:00.000000,8035.T
1777507200,45000.0,45290.0,43980.0,44390.0,4081000,2026-04-30T00:00:00.000000,8035.T
1777593600,47000.0,48190.0,46710.0,47450.0,5915900,2026-05-01T00:00:00.000000,8035.T
1778112000,51180.0,51960.0,50240.0,51720.0,4695700,2026-05-07T00:00:00.000000,8035.T
1778198400,51720.0,52650.0,51220.0,52450.0,3644900,2026-05-08T00:00:00.000000,8035.T
1778457600,53500.0,53870.0,51870.0,52080.0,2998700,2026-05-11T00:00:00.000000,8035.T
1778544000,53000.0,53000.0,51630.0,52160.0,1931800,2026-05-12T00:00:00.000000,8035.T
1778630400,51510.0,51920.0,50830.0,51340.0,2301000,2026-05-13T00:00:00.000000,8035.T
1778716800,51590.0,52730.0,51200.0,51200.0,2051400,2026-05-14T00:00:00.000000,8035.T
1778803200,52150.0,52530.0,49480.0,50290.0,2986000,2026-05-15T00:00:00.000000,8035.T
1779062400,50600.0,50900.0,48810.0,49260.0,2434000,2026-05-18T00:00:00.000000,8035.T
1779148800,49960.0,49980.0,47160.0,47160.0,2645700,2026-05-19T00:00:00.000000,8035.T
1779235200,46700.0,47220.0,45030.0,46100.0,3042100,2026-05-20T00:00:00.000000,8035.T
1779321600,47650.0,48800.0,47450.0,48800.0,2745800,2026-05-21T00:00:00.000000,8035.T
1779408000,49050.0,50220.0,48730.0,49830.0,2776900,2026-05-22T00:00:00.000000,8035.T
1779667200,50530.0,52530.0,50030.0,52180.0,2671900,2026-05-25T00:00:00.000000,8035.T
1779753600,53180.0,53190.0,50640.0,51420.0,2439400,2026-05-26T00:00:00.000000,8035.T
1779840000,52870.0,54700.0,52500.0,52500.0,3857400,2026-05-27T00:00:00.000000,8035.T
1779926400,52000.0,52730.0,51150.0,52320.0,3146300,2026-05-28T00:00:00.000000,8035.T
1780012800,52780.0,53320.0,52030.0,52420.0,3555800,2026-05-29T00:00:00.000000,8035.T
1780272000,53360.0,54740.0,52960.0,53060.0,3167500,2026-06-01T00:00:00.000000,8035.T
1780358400,53060.0,53750.0,52180.0,53710.0,2681900,2026-06-02T00:00:00.000000,8035.T
1780444800,56710.0,61420.0,56390.0,60900.0,5433400,2026-06-03T00:00:00.000000,8035.T
1780531200,59900.0,63660.0,59900.0,63660.0,4805100,2026-06-04T00:00:00.000000,8035.T
1780617600,62000.0,62210.0,58750.0,59450.0,4460100,2026-06-05T00:00:00.000000,8035.T
1780876800,55650.0,56450.0,54650.0,55020.0,3961100,2026-06-08T00:00:00.000000,8035.T
1780963200,57200.0,60860.0,56770.0,59920.0,5902600,2026-06-09T00:00:00.000000,8035.T
1781049600,61110.0,65310.0,60810.0,61830.0,7924500,2026-06-10T00:00:00.000000,8035.T
1781136000,61000.0,64070.0,60210.0,63400.0,5585800,2026-06-11T00:00:00.000000,8035.T
1781222400,68400.0,71000.0,68000.0,68000.0,7102200,2026-06-12T00:00:00.000000,8035.T
1781481600,74800.0,74800.0,72760.0,72760.0,4611000,2026-06-15T00:00:00.000000,8035.T
1781568000,71510.0,73130.0,70820.0,70860.0,4828900,2026-06-16T00:00:00.000000,8035.T
