dt,side,d1,d2,d3,d4,d5,d6,d7,d8,d9
2026-05-21,-1,0.41879704590740474,1.13394749637854,2.898594924987238,6.654654036244141,14.04615961241242,34.85718601439023,86.66466728982488,236.03827751235616,852.9710145240542
2026-05-22,1,0.560364367734167,1.8926716676281994,4.242542949119923,8.318342161777236,15.139375992430203,29.44316612977448,59.58546365917554,138.35648148154905,471.0252100809524
2026-05-22,-1,0.6993095306998229,2.4371502760135524,6.402965777804509,13.800000000012552,28.612,59.90899028450583,122.70291363166112,360.37037037140624,1377.970144930123
2026-05-23,1,1.0776034798067688,2.779279279277822,5.191387559807121,9.000000000004718,13.888888888910293,24.48254364089365,48.58520900319213,111.32000000010125,306.66666666694556
2026-05-23,-1,1.4099660249148198,5.115082903839601,13.750000000012504,37.18861209977123,72.00000000170257,135.75000000012346,202.66666666531495,458.16666666664935,1580.6000000086312
2026-05-24,1,0.6666666666666414,1.93798449612421,4.167443083708856,7.499999999999716,11.791950959489164,22.40343347637806,42.363882804031554,97.03124999953668,335.5276381908382
2026-05-24,-1,1.6456391849109158,4.95657517225959,10.617977528096832,20.8421212363488,41.13636363648608,75.17482517480987,122.142857141778,194.16666666757908,566.1428571415331
2026-05-25,1,1.0275572162542685,2.9682971809958723,6.27659574467745,10.803324099699475,20.45823665893081,35.82222222216431,61.375661375672884,120.41666666495088,337.0643939395263
2026-05-25,-1,1.8499999999999999,5.939788146280271,13.250283732655868,27.12,52.129468599054896,102.53267351871268,173.57142856989503,412.2088888886223,1257.825000049765
2026-05-26,1,0.42659152272661116,1.5869188456039882,3.930448821439909,8.16,16.717672413738157,34.084005250429335,79.955,222.00000000861476,886.6111111119175
2026-05-26,-1,0.35941472608442154,1.23363235903173,3.0601616040931665,6.922213819196942,15.945945941129462,38.26731883477429,95.17425389897504,270.63526860955136,1148.3333341205812
2026-05-27,1,0.1441473760297777,0.5406964947049462,1.2554587420400676,2.507559915952149,4.889895006310269,9.482136718724584,20.00000000029104,54.18471983199631,259.8096322165882
2026-05-27,-1,0.21505904423603572,0.7946857522880408,1.9333633501150307,3.9327849313539254,7.484330211656673,14.567998944719509,33.25509917162102,94.6089486700437,544.5404040447261
2026-05-28,1,0.23444740531562694,0.8326176442218999,1.9403091488980369,3.792741766310067,7.1563684174047495,13.323597593109405,28.43711145648728,65.90398093733681,228.9393939396247
2026-05-28,-1,0.2727151789277701,1.050310356092885,2.7097990145617814,6.011025233010763,11.66962592839455,25.423728813396288,62.25307427439624,205.25252525251747,1268.7251055021297
2026-05-29,1,0.3982812992082031,1.3793042651425027,3.08276983094835,6.06949180226438,10.557137047584941,20.145014597282334,41.623221618643115,101.74817674818696,334.08532809691206
2026-05-29,-1,0.5814738847730042,2.1180038807948307,5.08350980332762,10.62147754137133,22.53612987988047,52.175732217268255,138.21919354833832,405.8333332506542,1444.6818181622248
2026-05-30,1,1.1619396157366675,3.119101425520231,6.719597211458377,11.111111111093146,20.448605422272607,38.27893175069143,72.59649122806091,130.18518518497467,350.55194805195634
2026-05-30,-1,1.5584137191851317,5.752746402599375,13.09225092250905,34.36363636373865,84.25000000007662,166.23318385653477,349.3478260870152,950.7692307750843,2630.9090908081585
2026-05-31,1,0.9274152257065087,2.839251743817378,6.587982832619518,12.529801324504016,25.594888051952868,58.40185877816809,142.6394121102146,396.7663551401262,1277.0614828207201
2026-05-31,-1,2.4482510770713635,10.892642626063163,42.50000000003865,131.61764705878966,239.57069413839173,490.00000000301674,813.9370129898733,3228.9403973544163,12163.250000011061
2026-06-01,1,0.8034118602762018,3.0434782608660518,7.331202759599009,15.285880980160465,32.485871828312355,69.1538461542719,168.07758620691763,493.9598997433203,2012.400000029284
2026-06-01,-1,1.3182811361981062,4.936925864669122,11.703919548787047,25.959843386836535,59.85381784991657,137.0354499416298,342.3386574727624,989.0679028670883,3664.07097451369
2026-06-02,1,0.7937992141656164,3.175893807200425,8.022737660219146,17.333333333873203,37.54716981140323,87.46549156482953,212.0363325828539,654.1666666325556,2722.582312931998
2026-06-02,-1,0.9555058621914742,3.7129168969954742,9.540169347324424,22.112068965866754,54.249547920445416,128.8797814201296,348.04878047866356,1072.9752065865366,4230.434782415983
2026-06-03,1,0.8671666134439807,3.3214386211778417,8.13333333333897,16.45495183821703,34.59693495331227,77.87030769230769,182.97804955109802,541.2904728635764,2216.1904761229052
2026-06-03,-1,1.3627835579060774,5.843373493978016,15.684173546462489,39.64976958525212,94.33333333127423,224.4950495053063,600.9999999868814,1578.0000000014352,5932.999999870495
2026-06-04,1,0.31933256616801275,1.3191408712823092,3.3900295177237476,7.355769230814517,15.105263157854244,33.0573184808481,77.17408961048167,223.9473684204523,841.7483753826721
2026-06-04,-1,0.4755283834152078,1.7270040028520126,4.315358012040593,9.582591356929747,21.115208991921364,49.87473903973263,121.46990200653124,333.68238806520964,1406.4285714161456
2026-06-05,1,0.09540623036883332,0.32933196671214005,0.8514335360570678,1.8528373157091944,3.757503001202154,7.799794635806976,16.728709036946732,44.77756521687571,195.83333329343682
2026-06-05,-1,0.1398107323772349,0.5022097227828873,1.3027548701433498,2.8713343399828086,6.011560693638922,12.286852589643335,28.58776443664598,75.80645160635561,289.01734103931983
2026-06-06,1,0.3603257861753291,1.0128126906632773,2.0927525338116366,3.8107854493990487,6.73756880862923,10.879983138066182,19.936774072714584,41.665762344007796,130.66666666539905
2026-06-06,-1,0.5531439891045636,1.6652173913048747,3.476800220742488,6.722872282758734,11.762349799736175,24.347432376200903,55.33333333548055,136.66666667197003,390.0000000065351
2026-06-07,1,0.4310104852927514,1.2883112980767568,2.7062937062931556,4.960531782301598,9.030347041739915,16.54071661237942,32.33545647558361,67.21311475443508,163.33201574385978
2026-06-07,-1,0.5639017380602396,1.4781634938409374,2.8762139652241894,5.147966897445298,9.48302297629013,18.007403078102197,40.3611852805389,112.53968253950057,369.29203539730275
2026-06-08,1,0.16792015747171987,0.5025072015363495,1.171714088177494,2.402557132192032,4.449182915571722,8.216443350170099,16.11928951285178,39.0661315994482,113.63994369822029
2026-06-08,-1,0.1673781913881208,0.53011942948299,1.310882271080792,2.8324558471429335,5.699774657664244,11.506391224549432,27.962377872252425,78.65527505043062,304.0070173088548
2026-06-09,1,0.08353908080678463,0.31435275448246147,0.8635673760390684,1.9189189189193991,3.8925619834709573,7.931779859910886,17.622224305920305,46.543996147667436,167.8063311645346
2026-06-09,-1,0.11622752229879425,0.48783663075544453,1.3560031195704978,3.018931713678113,6.278586278589318,13.379809178554138,37.47222637466724,130.99040994219916,533.6363637041346
2026-06-10,1,0.0819673798543597,0.27659574468016596,0.7570129641445582,1.7767360173706521,3.6009174312001924,7.553268989330808,16.328571121269395,44.166666671058515,171.71230768942422
2026-06-10,-1,0.0989608560921849,0.3579748330898157,0.9830016363772093,2.272479371049772,4.826896558699392,9.841412695828893,22.219567689825624,57.95870369086378,228.1621374811027
2026-06-11,1,0.17390086957061862,0.6258628624035837,1.6721622104414577,3.739419588886771,7.652167234300244,15.250460971117183,33.23308270672329,80.1167315175188,276.0392156649867
2026-06-11,-1,0.18476826967947468,0.6890846463897013,1.8265538515468767,3.980351083876127,8.588989844973012,17.211986117641572,43.20784214300495,117.20588235414512,425.31929824488145
2026-06-12,1,0.3130327829280752,0.982669618246714,2.288813012917329,4.462809917358593,8.183979279836045,15.106382978685987,32.08,82.91060606001884,327.2746212496818
2026-06-12,-1,0.5536174730771375,1.865346820555889,4.553822937624965,10.087336244890192,22.06223628691238,53.17408123927617,133.84192478073024,342.1212121080869,1201.573283868065
2026-06-13,1,0.7781880955121747,1.9533566999189642,3.590814196240153,6.446301925024806,10.555343023580914,18.74074074071044,36.07796101947021,81.1999999997046,282.71410891149765
2026-06-13,-1,1.7495956616876855,4.5051109449010465,8.106508875735022,16.023518919162612,39.119170984413195,132.72727272766778,314.5796437623199,591.8181817954772,1130.0000000033635
2026-06-14,1,0.9774477091140367,2.639344262295515,5.431539701336645,9.404186336509433,15.009940357851608,25.04,45.5880681818243,87.74074074059888,259.08930971044487
2026-06-14,-1,1.6148740668307955,5.04,11.660231660231004,26.890076866078854,66.42722244676713,185.10101010071082,425.4545454382233,910.3703703688985,2020.909090839915
2026-06-15,1,0.7824775858649077,2.4377542717658507,5.687136522311655,11.825516784752182,24.327843599451658,55.56573820316896,134.14446092791854,419.5782409973437,1928.7822966326798
2026-06-15,-1,1.107519269510271,3.6708860759501403,8.437135167250188,16.521739130518405,32.3741115983432,68.69470906394429,163.1565249082152,396.0416436017787,1244.833333336339
2026-06-16,1,0.8076432076482761,3.0326216617405057,7.2914266293457,15.037656903677792,32.52847380421237,71.5238103680245,162.85714286628385,478.90000000696887,1463.1081080977503
2026-06-16,-1,0.8771821220750035,3.099630996313042,7.4781071301265465,15.596666666666668,33.39200614549537,70.38985148538684,158.18181817865604,442.8487994808738,1395.938697320616
2026-06-17,1,0.5555348900192628,2.0488368313043672,4.9266680514063514,10.281332766343633,21.622327002613964,44.33710933916407,96.41985670210045,242.74344626379224,862.0614035119631
2026-06-17,-1,0.941868634330111,3.4507147111392715,8.354871230867888,17.422109758026625,35.07746478877553,73.14603960396106,154.10060608569432,399.3604651193875,1469.30555555318
2026-06-18,1,0.6195873192183445,2.4595015413699657,5.812499999995847,11.68545784481712,22.797026856798233,44.46296296289107,97.17558028731503,219.77488888860464,707.2192148770886
2026-06-18,-1,0.8664475649837255,3.4657812983737464,8.579465761398302,17.781253347891518,37.23214285714144,79.85935383501386,177.85463659773177,468.0858921826777,1729.0153845340637
2026-06-19,1,1.0520674216861639,3.3003656338038097,7.146566938396996,13.399144984905327,25.523492415838795,51.3566433564238,116.36363637841437,287.59999998325947,1131.5789473545544
2026-06-19,-1,1.8279255733909145,6.54249205508687,15.944505494489741,36.627164845519,79.30232557865796,183.6363636353919,386.51162792633545,908.5594581603809,2736.1454549472337
2026-06-20,1,2.150974025974077,7.479810637704646,18.306010928871498,38.62122146822543,66.97368421050707,111.59482758622089,170.32967032901664,335.5191256814059,1230.0000000290856
2026-06-20,-1,3.9173002967493646,15.816326530582593,44.284090909085414,93.95096153849629,211.97802197720844,366.99999999198917,690.6451612914573,1245.4838709697883,2281.7391304210682
2026-06-21,1,1.3744477902445675,4.377838328791559,9.802252921472428,19.418604651159917,38.85245901639499,70.27322404371864,114.04371584699908,207.84355179705932,725.3551912568594
2026-06-21,-1,1.5579007305543606,5.359477124183191,11.255014326648269,23.05465191932284,45.593530727156725,88.18181818181483,172.7473156766487,356.6666666668945,980.9999999785869
2026-06-22,1,0.6566057108214931,2.516877853055223,6.188925081461052,13.074504912139865,26.619231592991206,53.79866831101663,121.70370370405354,305.6865431931547,1230.545238675197
2026-06-22,-1,0.5474217833768491,1.9387470071826602,4.788135593204396,9.94,21.437960042081,44.736842104714945,99.00990098775952,256.4102564058554,920.9313725584792
2026-06-23,1,0.20777482921063667,0.8235294117731652,2.0985444076301496,4.625228519191552,9.477765329240748,19.6515052981936,43.04680038179983,115.73154362036334,546.2962964058249
2026-06-23,-1,0.2439913837321621,0.9132540672668535,2.247063600955832,4.8203867555085695,9.759564698812262,20.267200630914957,45.4633204989389,116.28305647708993,455.754536211365
2026-06-24,1,0.23969688972987302,1.0907619089740428,3.1098814520862885,7.035103940478383,14.684737909261619,31.958898919833068,77.84482758499598,244.50000000846492,1143.0147058940938
2026-06-24,-1,0.2608710511882048,1.1561656978481494,3.0981743303261178,6.840763444584573,14.019391992087321,29.363268134253588,66.47032144429453,192.9020289965076,977.515767507277
2026-06-25,1,0.2877247612889945,1.3167188204521816,3.5782670880225242,7.913245566603418,15.442752829372015,31.48204458372656,70.01738640725921,190.9853187316844,767.730182895599
2026-06-25,-1,0.3530303787088416,1.5238547182947968,3.9798810744412716,8.79673978131862,18.150099686698645,37.92294449630074,84.03997378758886,215.43107818041386,895.7746288935406
2026-06-26,1,0.21354676038438627,0.8593335581096428,2.1781848513827655,4.620797498043718,9.054633160902299,17.45386164132181,38.5480932250405,102.29363193807589,461.34046186184116
2026-06-26,-1,0.3466633565852642,1.4931302506841584,4.016169772419879,8.71306584827022,18.18785103643853,41.9134896516094,110.5859596193302,349.65483724073704,1393.0230916082594
2026-06-27,1,1.2185536365349148,4.6161708819402785,10.229508196720266,18.32962138086207,29.86885245898789,49.99999999998564,88.0592105262905,181.11842105257955,466.217105263024
2026-06-27,-1,3.341827021553062,12.98,35.779999999999994,65.93750000005996,120.74193548406934,237.4848484868646,478.92260061420205,1054.4029850745123,2435.43145742215
2026-06-28,1,0.9841196658442266,4.025676611328901,9.576271186445698,16.65703197407178,24.736842105256052,39.2763157894624,71.55664227734253,158.57954545452577,452.6779475160045
2026-06-28,-1,1.3653136531378876,5.327245053271212,13.078699884508167,32.525647288714794,86.66666666608863,245.3333333279782,597.1428571375812,1084.9999999763168,2692.199999990206
2026-06-29,1,0.30109077703939485,1.2035526588844687,2.7921463759184895,5.501732959233193,9.925632053809103,17.755525675974813,37.19770738641285,96.17394169625126,434.488345353986
2026-06-29,-1,0.3779069767451292,1.5421352658143175,4.080283408809406,8.409818641543097,15.921510499654008,31.737823335457282,66.53451139619258,169.8618538325346,587.4890243797659
2026-06-30,1,0.7237369445077796,2.64487934637906,6.089095400820376,11.35669027207967,22.844036697263718,52.11249025677131,116.11111113439058,301.4814812981968,1196.5583333144716
2026-06-30,-1,0.9166743056192046,3.183279742764677,7.576992753627583,14.985273079186701,32.016911560854155,69.53410361533255,160.20000000233122,407.2000000003704,1675.555554536907
2026-07-01,1,0.42777591002596516,1.6465271997146034,3.773035610385963,7.1220818312247705,12.392662098719724,21.930501930500697,41.96199331938561,95.26289308162151,329.7331727983442
2026-07-01,-1,0.6961907309355738,2.524841993862331,5.638748656913077,10.7325,20.773653946675548,42.998761140626236,102.19318053457208,344.0457528790469,1781.984615500306
2026-07-02,1,0.15457368321882256,0.6939594103871557,1.9159415030874831,4.118906245301364,7.723042398949472,14.029655473147901,27.650839717779675,62.43473130309615,225.0854751608996
2026-07-02,-1,0.2014927682447183,0.9502156931338803,2.580873665798375,5.50177935944941,10.234802908171975,20.285165011219654,41.74952261986241,107.32258064596735,441.42857156805604
2026-07-03,1,0.5678233438485527,1.9574693656244746,4.342884877878765,8.133311705863896,13.643960018198102,25.355450237047265,53.358271446838444,153.3101092857148,595.0713498873026
2026-07-03,-1,0.8215138323265947,3.0247432397415057,6.9810123594036115,13.645927261792759,26.855670103060554,52.37880886426573,113.99562842010579,261.02040816822637,815.0451494534292
2026-07-04,1,1.372917805764166,4.020668731117765,8.06201550388188,13.46,24.4797913950454,46.19356037151616,101.78508875729558,238.3006535950942,662.648401823578
2026-07-04,-1,1.3391304347825912,4.804,10.480404551194779,20.85066162570903,40.24242424242387,80.38961038961229,175.35190615864587,358.9839572192882,1010.7692307754537
2026-07-05,1,1.001390820584496,2.219304005252589,4.056761268792537,8.000968054208274,14.672131147505107,25.31731731731326,47.14285714223646,103.1546905268683,368.634625850427
2026-07-05,-1,1.4375645612984296,4.590674449381791,9.105891612468039,15.459548231839364,25.86296666977927,45.31087279314086,81.22641509451805,170.7692307685754,518.3345170453791
2026-07-06,1,0.3618445086423838,1.3720780073954995,3.4866052855925234,7.283172369826532,14.411483253612598,30.939003272642587,68.36192209831262,173.91019492344375,663.4950118783652
2026-07-06,-1,0.32051282051281527,1.1790040376861688,2.8897772701250135,6.022322172247327,11.405,23.852033852220334,52.81346464795034,147.93738489929763,581.9433962276934
2026-07-07,1,0.26081273796014104,0.7729473663575267,1.7106534268833256,3.2754447233239894,6.070060546319208,10.868603563630748,22.269518248700052,52.874176548826775,196.57403381766213
2026-07-07,-1,0.23815007816570904,0.7578286138607453,1.7491295149825963,3.412083974659653,6.128143300027525,10.630189390996522,21.34013604739171,50.096415497184694,197.87376731439855
2026-07-08,1,0.22437952583514717,0.7075005063502668,1.6522972036724342,3.2688437484899233,5.98026512508971,10.505114963519965,21.63064833044482,52.54773788329544,186.46659780358183
2026-07-08,-1,0.22273270940780576,0.741535572630476,1.7492517459359243,3.6057904492901014,6.9707429559538205,13.241424053193253,30.030117110922028,89.60526315924768,440.00000044393045
2026-07-09,1,0.18847713676084502,0.6349437397410095,1.530120481927845,3.177317324738147,5.971890434249254,11.00511050469442,22.7446683609971,51.89454609441784,185.06564988029257
2026-07-09,-1,0.22126152696339815,0.8118383108855448,2.0679216858443716,4.747156817377048,9.455371105495228,18.733897876270937,43.004991977958404,110.67789615152715,452.05374061212564
2026-07-10,1,0.20629395764781563,0.6317090615500023,1.4284409588501568,2.7725142116285904,5.140248559328478,9.516980647652183,18.272001170485566,43.91574647588923,147.7287595268662
2026-07-10,-1,0.2003303561349706,0.6301547656285914,1.4329157597537536,2.8712871287115123,5.39945935911952,10.02792941993801,21.714480116048577,59.158722194281225,230.00000002920964
2026-07-11,1,0.8382236254667103,2.546702976074126,5.323193916333022,9.694656488543291,15.952770609798833,28.65905323262835,50.682554058477734,85.16185567023642,193.14553990606592
2026-07-11,-1,1.190022745751513,3.793103448216858,8.364505613874984,15.277207392194615,34.314815252094895,84.49999999943643,146.48148148124466,231.78571428743086,433.793103441528
2026-07-12,1,0.4289271163422357,1.2467089613270235,2.484236227821005,4.39556643701805,7.510204081635998,11.042204995692813,18.821218074655647,38.28996282527804,139.0037762998913
2026-07-12,-1,0.7928094437653815,2.4056338028173943,5.049486461249648,9.99999999999572,20.79564773886465,59.128088179412764,133.9473684226171,219.72972972817416,388.91891891616564
2026-07-13,1,0.20594288785069398,0.5642596301097025,1.2408577392222908,2.443729903537337,4.572444592489138,8.602923556196924,16.55358459162344,41.32295719879923,163.2464035070911
2026-07-13,-1,0.20550855641826005,0.534998885928155,1.1563246874719137,2.328626195036155,4.339774557171556,8.07429596984167,16.17071720685825,43.46774193683057,165.075307934734
2026-07-14,1,0.24346216153656325,0.6873231100127977,1.4726065011386178,2.817293294650693,5.246749615552415,9.999999999958051,20.932025363037457,52.708333330584885,196.7191218700343
2026-07-14,-1,0.2634950574903462,0.7214405709538921,1.514114350581266,2.922963374775806,5.300266324323674,10.000000000027338,22.378773763756936,56.71976544227347,210.80969751926256
2026-07-15,1,0.2623893460709823,0.7901480637807712,1.780180180183914,3.459495351939537,6.966759002770276,12.794457275122621,29.04696511944667,79.42028985145457,311.65999999999997
2026-07-15,-1,0.3667857061520389,1.104818543834814,2.412739965094638,4.669883717712454,8.725445408854025,17.823103122867867,39.27325080823968,106.66613097780075,393.37543858665026
2026-07-16,1,0.1813536381997294,0.5337504740235229,1.2057169006339987,2.4827031359311205,4.754547513022915,9.601328903671195,20.205056338456814,54.36715523778901,223.658564926816
2026-07-16,-1,0.18177544464469014,0.5573521019595269,1.3571824297587007,2.8766639500126283,5.779880827201149,11.604342581452734,26.529213483141728,74.08695652187976,327.78761062022886
2026-07-17,1,0.15410892045532765,0.44225241703713275,0.9428689479235425,1.831929333289921,3.344228907222244,6.422594142270754,12.842105263148058,31.75531914861171,124.71743295021591
2026-07-17,-1,0.14711933106745792,0.4459687421314956,1.0169539221201451,2.0297187570397313,3.93997626607624,8.054064131241706,18.09543197515742,51.927402439923455,223.48099372702
2026-07-18,1,1.033769813921418,2.601958132392967,5.469199769717652,10.000000000000519,17.80898876405659,32.28260869577728,49.25000000004479,108.12271621902453,297.67307692220294
2026-07-18,-1,1.5210650280143814,4.679334916864904,10.000000000002569,22.984496124047862,57.71410152013294,145.7894736855644,325.8984341968049,500.0000000280644,1277.8571429288675
2026-07-19,1,0.8015755612130611,2.3448090800306067,4.819672131150128,9.691539358791896,19.727944034198867,37.67999999999999,79.4520547941721,155.00000000181038,456.052631584274
2026-07-19,-1,1.1078378878343036,3.7453183520623745,9.99999999999834,28.485825583190344,69.11894273131962,145.333333338973,272.8021978021732,554.036363629768,1264.285714274544
2026-07-20,1,0.24878554508777886,0.7183886581725527,1.6065472943610584,3.1708201416437873,6.1094891000114355,11.480666958170742,25.32100108819301,68.33723043041896,283.9097974282638
2026-07-20,-1,0.2920503768310887,0.8021637956050283,1.629379957827579,3.12735122372411,5.923207227552911,11.28333333333964,26.440869211727737,80.42253521548727,352.077879356663
2026-07-21,1,0.23239494757697793,0.6427537367220535,1.3801417325148206,2.703056054911473,4.9886133774392825,9.327305254196084,18.83646050848449,48.10953547600633,214.3998242388466
2026-07-21,-1,0.19411267407169785,0.5362549957345236,1.198684754923431,2.4802440245932624,4.907997169142049,9.775130670476562,22.03821656051364,64.97728286644528,289.2731605489299
2026-07-22,1,0.2057802586706889,0.5664105378704358,1.21012613129303,2.371209630510257,4.500203998366303,8.57142857116723,17.661289019525785,53.076923075021845,302.05882340323404
2026-07-22,-1,0.24894372959476024,0.7142857142847349,1.627284296258614,3.3757280399263263,6.670870113480579,13.10653188180345,31.11436950143441,100.0497822017318,492.9310344750908
2026-07-23,1,0.22569829647708112,0.6210991940859008,1.350582572072389,2.6447368421133652,4.9582309582401765,9.07635455972401,18.115015974438897,45.0,178.043940467746
2026-07-23,-1,0.20700791569871008,0.5693034794989401,1.217130932361185,2.4068628107160186,4.688613560372614,9.10592872124668,18.7424552484102,48.84227890103656,215.09002469947595
2026-07-24,1,0.27216250862835056,0.7709351210090222,1.6265344664761103,3.1808364421755595,6.0256410255376025,11.177061455573883,23.407122232819226,58.853779429936665,230.84037791992205
2026-07-24,-1,0.26194439808219205,0.7210111317250086,1.559919055649195,3.0145849064622907,5.521207764185481,10.062673438064456,21.107454247981284,51.707438842566845,195.84429357432464
2026-07-25,1,1.909547738693468,6.446740858504204,15.943215277074469,36.01247459969393,73.55472651927903,92.47863247848296,128.53227746595775,211.3111194778492,716.4352517979237
2026-07-25,-1,0.9090165588587922,2.6256342252017464,5.43453194849828,9.835698282300651,16.719735360367864,32.257646828639764,71.41263940514266,168.3333333309348,606.9095774636627
2026-07-26,1,0.7571233047156654,2.462474243465605,5.523255813957538,9.999999999998437,19.666666666634868,40.00000000002616,74.85074626864858,172.5342465745858,686.9599999999999
