dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-06-15,48238,51249,3728,3729,7457,3728,-2542.5021551519776,1,4.595444290850027,1.3067870242369783,-2537.9067108611275,1.57932144293952,3,0.5396271959232936,22.168,-0.6820016510600837,0.007778969957081545,0.03540772532188841,0.16335836909871246,0.2947961373390558,0.5836909871244635,0.7736051502145923
2026-06-16,65141,71239,3816,3817,7633,3816,-8092.643123192106,1,-3.8346526468451003,1.8128842156143006,-8096.477775838951,1.5761823660421852,3,0.5380584304991485,18.961,-2.1207136067065178,0.010220125786163521,0.037211740041928724,0.18370020964360587,0.3299266247379455,0.6205450733752621,0.7885220125786163
2026-06-17,78536,82180,3777,3775,7552,3775,-8352.819309202176,2,2.7723713895301074,5.403780462366407,-8350.046937812645,1.5648834745762712,3,0.5324417372881356,21.448,-2.2126673666760674,0.006622516556291391,0.025960264900662253,0.1690066225165563,0.311523178807947,0.6045033112582782,0.7801324503311259
2026-06-18,56065,65572,3451,3450,6901,3450,-4025.467651006685,1,1.670731929671843,1.71424397655761,-4023.796919077013,1.5315171714244313,3,0.5157223590783945,24.9945,-1.1668022176830937,0.006666666666666667,0.028405797101449276,0.1510144927536232,0.26869565217391306,0.5544927536231884,0.7617391304347826
2026-06-19,27791,35331,2723,2725,5448,2723,-4658.741141335779,2,-5.401725008536035,4.342176699126325,-4664.142866344315,1.6611600587371513,3,0.5805800293685757,33.407,-1.710885472396525,0.0044069041498347415,0.02313624678663239,0.1278002203452075,0.21777451340433346,0.47337495409474845,0.6937201615864855
2026-06-20,13195,17928,1502,1504,3006,1502,-1889.0367118514582,2,-15.058138570741283,3.4503965600115185,-1904.0948504221994,1.5658682634730539,3,0.5329341317365269,67.943,-1.2576809000342641,0.014647137150466045,0.03262316910785619,0.08055925432756325,0.14647137150466044,0.30426098535286283,0.46804260985352863
2026-06-21,11703,18135,1490,1491,2981,1490,-2791.5535987711696,1,-6.263070077270709,1.7341783462121212,-2797.8166688484403,1.5528346192552835,3,0.5263334451526334,54.156000000000006,-1.873525905215556,0.0026845637583892616,0.01879194630872483,0.07046979865771812,0.14093959731543623,0.33691275167785234,0.5181208053691275
2026-06-22,62586,64127,3902,3903,7805,3902,-7969.342056859692,1,-3.3722314694404627,2.0651157347202314,-7972.714288329133,1.598334401024984,3,0.5491351697629725,21.116,-2.0423736691080703,0.007688364941055869,0.035622757560225524,0.17478216299333674,0.30240902101486417,0.5999487442337262,0.7913890312660175
2026-06-23,112052,112795,8661,8659,17320,8659,-21869.31004263316,2,-0.9251554781269657,5.446899567406284,-21870.235198111284,1.5918013856812934,3,0.5459006928406467,11.111,-2.5256161268776016,0.016514609077260652,0.06686684374639104,0.2912576509989606,0.4682988797782654,0.7868114100935443,0.9428340455017901
2026-06-24,112638,113019,8690,8692,17382,8690,-21554.665326054892,2,12.116592759068936,2.514622108316325,-21542.548733295822,1.579622598089978,3,0.539811299044989,7.6675,-2.4803987716979297,0.02140391254315305,0.10161104718066744,0.39205983889528195,0.5635212888377445,0.8150747986191024,0.9254315304948216
2026-06-25,103233,106825,8073,8076,16149,8073,-16946.810433078615,3,-20.475473763264652,3.800360632227426,-16967.28590684188,1.584927859310174,3,0.5424484488203604,11.115,-2.0991961393631406,0.014121144555927164,0.0650315867707172,0.3000123869689087,0.47144803666542795,0.7809983896940419,0.935340022296544
