d,buy_sz,sell_sz,buy_usd,sell_usd,n_buy,n_sell,volume_usd,net_usd,buy_share,z_hac
2026-06-10,42280.221,45569.754,57027361.9932,61306731.142,103559,82711,118334093.1352,-4279369.148800001,48.191827462643964,-1.7125325031549996
2026-06-11,42326.147,48371.845,59839918.1531,68513187.6048,67133,87629,128353105.7579,-8673269.451700002,46.62132466507684,-2.5895131823534507
2026-06-12,28385.385,32191.042,41427809.7875,46907129.5832,59021,65026,88334939.3707,-5479319.795699999,46.898554617949145,-2.650352629861513
2026-06-13,2859.665,3148.42,4199547.1534,4617295.1728,16667,13910,8816842.326200001,-417748.01939999964,47.63096580417103,-0.761435951706688
2026-06-14,13564.038,12163.412,20691075.1937,18546707.3656,36638,25626,39237782.559300005,2144367.8280999996,52.73252932280158,1.192883852334919
2026-06-15,19531.388,21169.127,30130448.0187,32562433.1805,44363,49067,62692881.199200004,-2431985.161800001,48.06039767571646,-1.304114115373236
2026-06-16,21690.801,21243.802,34135431.4789,33276109.8671,46947,49834,67411541.346,859321.6118000001,50.63736979947498,0.4418825211090358
2026-06-17,33945.449,37927.098,56304280.962,62776391.2925,80674,76016,119080672.2545,-6472110.330499999,47.282468175579424,-2.047529433439569
2026-06-18,37684.658,40017.896,67200755.2377,71194170.1572,80727,86518,138394925.3949,-3993414.9194999933,48.55723939728821,-1.4217657886176829
2026-06-19,33574.689,35365.639,61139414.8356,64145777.1893,67678,65026,125285192.0249,-3006362.353699997,48.80019246284809,-0.9169069666594849
2026-06-20,13368.916,11577.377,25221484.4506,21789738.8342,37112,33507,47011223.28479999,3431745.6163999997,53.6499216321282,2.0268434710188616
2026-06-21,25134.096,18277.704,46890526.938,34035445.2783,72138,38596,80925972.21630001,12855081.659699999,57.94249442276749,5.473870053747969
2026-06-22,46765.081,48383.869,89390981.1511,92342313.566,93738,113103,181733294.7171,-2951332.414900005,49.18800448220171,-0.8719348635746168
2026-06-23,96906.067,106856.31,168402768.7565,185722752.2585,167159,154674,354125521.015,-17319983.502000004,47.55454175508769,-3.2025563808323785
2026-06-24,122233.718,130299.065,210869704.1233,224398947.7155,171854,172630,435268651.83879995,-13529243.592200011,48.44587434277136,-1.9830992780878276
2026-06-25,85260.081,97439.78600000001,158817040.8027,181313451.617,129180,137012,340130492.4197,-22496410.8143,46.69297353285503,-3.5420333177325163
2026-06-26,88873.104,102185.694,156427761.7132,179990174.5548,126482,133537,336417936.268,-23562412.8416,46.498044500393476,-3.6341035931484527
2026-06-27,4727.875,4349.386,8328954.4722,7650322.0746,15908,12826,15979276.546799999,678632.3975999998,52.12347660300023,0.6503061130053531
2026-06-28,35822.226,20225.416,63553257.5188,35786409.2124,69915,35790,99339666.7312,27766848.3064,63.97571041864546,8.39020051953262
2026-06-29,89485.688,106848.535,151408193.9097,180569060.4696,123415,133336,331977254.3793,-29160866.559899986,45.60800232919237,-5.057828087034303
2026-06-30,99177.718,100619.996,170818913.4655,173089374.7345,112909,117182,343908288.2,-2270461.268999994,49.66990308944232,-0.429203559345266
2026-07-01,173546.878,164838.05,284477980.1238,269993165.6456,209591,169251,554471145.7694,14484814.478199959,51.30618289055424,1.798603702291728
2026-07-02,263621.543,266462.658,385064893.1124,388733391.7205,260580,230206,773798284.8329,-3668498.608099997,49.76295510858542,-0.4282409771035374
2026-07-03,176984.522,196213.528,265381303.6167,293931692.5402,129257,178995,559312996.1568999,-28550388.9235,47.44772702228692,-3.6390681397878697
2026-07-04,11215.404,12115.578,17965008.5869,19408373.7891,23153,16421,37373382.376,-1443365.2021999992,48.06899307683898,-0.5233608404638096
2026-07-05,30220.201,30764.724,48784611.9965,49573267.142,61696,49183,98357879.1385,-788655.1454999968,49.59908898381721,-0.233896471366434
2026-07-06,142715.954,140841.602,220932249.4172,217818858.0333,150286,144779,438751107.4505,3113391.3838999867,50.3548015413558,0.49803479522594146
2026-07-07,230853.463,228857.253,331040768.6337,328191783.7471,224388,186360,659232552.3808,2848984.8866000175,50.216083450089876,0.33752394208851216
2026-07-08,319524.238,346641.063,457095570.6217,495086663.7661,249426,266403,952182234.3878,-37991093.1444,48.0050513561185,-3.9254724060752064
2026-07-09,284105.406,277366.927,424949148.805,413399105.4069,213403,198077,838348254.2119,11550043.398100019,50.688857127099155,1.1178846137645675
2026-07-10,312073.679,319073.942,462575789.3857,473327961.2265,230836,216833,935903750.6122,-10752171.840799987,49.425572777448174,-0.9778665784685059
2026-07-11,19586.670000000002,19472.026,28873518.7277,28676255.3904,38882,32648,57549774.1181,197263.33729999885,50.17138497963101,0.09452313856319627
2026-07-12,60159.095,48743.873,87213160.1793,71023386.1058,78329,52644,158236546.28509998,16189774.073499992,55.11568738498954,3.4244252040772136
2026-07-13,531172.437,532150.009,674947791.9636,675722800.8342,396923,342034,1350670592.7978,-775008.8705999851,49.97131021898557,-0.06228135154288554
2026-07-14,651661.09,645726.19,828411671.3646,818356215.8109,426955,433354,1646767887.1755,10055455.55369997,50.30530883046751,0.7796167450980114
2026-07-15,371119.517,397354.395,508966418.4855,543974541.313,249712,253862,1052940959.7985,-35008122.827499986,48.33760276387199,-2.453525838908833
2026-07-16,272194.815,274000.654,334818125.3219,336998522.4334,186144,167674,671816647.7553,-2180397.111499965,49.83772379571232,-0.2963953904996683
2026-07-17,277530.712,295833.591,325280714.7962,345739733.1128,198230,200310,671020447.9089999,-20459018.316600025,48.475529443226854,-3.4178558952412024
2026-07-18,23163.672,24417.728,26764721.186,28208928.069,24279,22879,54973649.254999995,-1444206.8829999976,48.686455326713975,-0.932775648637932
2026-07-19,92693.528,82461.091,109524559.312,97467965.9034,65523,54220,206992525.2154,12056593.408600003,52.91232579438646,2.939687829779718
2026-07-20,303807.783,315976.883,370107822.4272,385138772.5733,184369,184558,755246595.0005,-15030950.146099985,49.00489785418431,-1.8113712421972836
2026-07-21,256557.124,215730.459,322409673.144,271844401.7691,157485,139784,594254074.9131,50565271.37489998,54.25451616653149,6.383292975207521
2026-07-22,226705.601,225355.931,290513730.0992,288736768.9839,169100,147806,579250499.0831001,1776961.1152999997,50.15338451310035,0.2765831139920301
2026-07-23,224920.915,231121.436,290454925.7493,298270570.5963,159627,161738,588725496.3456,-7815644.847000003,49.336223342159116,-1.1558961267812224
2026-07-24,177133.022,183341.238,214384839.1563,221615819.0515,124212,117286,436000658.20780003,-7230979.895199984,49.17076043819254,-1.3214990462649066
2026-07-25,27682.503,24080.392,33090651.8356,28743722.9074,32557,26451,61834374.743,4346928.928199999,53.514977669190465,2.2502179726402485
2026-07-26,53155.03,47646.462,65523133.3991,58676442.0708,46426,38496,124199575.4699,6846691.328299999,52.7563263813085,2.1001868878826584
2026-07-27,424727.957,417232.149,482725843.11788,478251028.145782,208199,212726,960976871.263662,4474814.972097993,50.23282636169035,0.21092549001776267
2026-07-28,451465.023,463929.978,479398485.26952,491528263.06286,252626,253221,970926748.33238,-12129777.793340027,49.37535051876088,-1.1158940881294441
2026-07-29,1064174.988,1070023.51,1035958608.2033,1039187857.73803,518690,497146,2075146465.94133,-3229249.5347299576,49.92219225033677,-0.1907277396574329
2026-07-30,739443.794,763357.397,719215500.32278,738408748.70093,485929,474797,1457624249.02371,-19193248.378149986,49.341625649031116,-1.473976245853199
2026-07-31,616371.483,608735.068,708870548.2601,700758540.3928,292387,314176,1409629088.6529,8112007.867300034,50.28773554449888,0.5119231845387437
2026-08-01,24908.157,23938.896,27115618.3812,26012480.1401,31012,25030,53128098.5213,1103138.241100002,51.03818720394984,0.45418452442530804
2026-08-02,102501.053,97436.908,116280440.0748,110561321.39,70757,75429,226841761.4648,5719118.684799999,51.2605965162388,0.9575945845282008
2026-08-03,351157.912,372576.55,385841003.2371,409079580.2637,213624,204544,794920583.5008,-23238577.026600003,48.538308259407614,-2.298251899183916
2026-08-04,343665.043,335276.284,382573001.441,373443393.3143,196467,214178,756016394.7553,9129608.126699984,50.60379696723739,0.9606974126260852
2026-08-05,251183.004,250776.743,290422500.2298,289923628.4322,179291,153141,580346128.662,498871.7975999713,50.04298053979874,0.06264363350237498
2026-08-06,279391.847,276805.015,298987367.855,296205728.3937,153459,152638,595193096.2487,2781639.4613000154,50.23367538021121,0.3403161946865711
2026-08-07,326960.032,320912.414,335289083.30795,328359094.83464,175864,173498,663648178.14259,6929988.473309994,50.522113124208786,0.7336764238960102
2026-08-08,12630.85,11288.23,12879458.9545,11517369.0553,14085,16155,24396828.009800002,1362089.8992000017,52.79153072410245,1.1138179250401705
2026-08-09,32940.794,31947.665,33823019.307,32794514.3062,25402,27576,66617533.613199994,1028505.0007999949,50.77194767279421,0.39071685732775263
2026-08-10,208526.817,209890.995,210569538.98409,211829621.02469,136543,114228,422399160.00878,-1260082.0406000018,49.85084226486462,-0.21350698808087828
