x,day_type,k,n,beta_ols,se_ols,t_ols,se_hac,t_hac,beta_gls,se_gls,t_gls,beta_nonoverlap,se_nonoverlap,t_nonoverlap,n_nonoverlap,r2,r2_nonoverlap,rho,dw,beta_placebo
BookSlope_z,立会日,1,30397720,0.05740102732636491,0.00013131361769222862,437.1292812973959,0.0024088260557412725,23.829461321855714,0.05644302579844564,0.00012672007911096277,445.4150138986352,0.05740102732636491,0.00013131361769222862,437.1292812973959,30397720,0.006246796491332053,0.006246796491332053,-0.046841364578588444,2.093680978403796,0.000190110853759117
BookSlope_z,立会日,2,30397652,0.10848537398539158,0.00018104810459574892,599.207454988948,0.004562416355268127,23.778052141191758,0.10420768169723117,0.00021963048073682292,474.46821291667766,0.11419959585009166,0.0002502853153008392,456.27765141884356,15198844,0.011673865502022785,0.013512615843739376,0.49466032829411544,1.010676739784375,-0.0003241233143301345
BookSlope_z,立会日,3,30397584,0.15297096045900355,0.0002227435543983737,686.7581909257726,0.006445597451839048,23.732627053114854,0.11943215783037754,0.00024597684860912613,485.5422715824908,0.15693118196263864,0.00040671336790149937,385.85203818686705,10132553,0.015278547075121288,0.014480646650723824,0.6630816264210748,0.6738329067454519,0.00031196824691211915
BookSlope_z,立会日,5,30397448,0.21010240072943906,0.00029416809306661706,714.2256610469968,0.008884354137518211,23.648584632864473,0.11050346714207931,0.0002582084380865545,427.9622616555902,0.21694282407352322,0.0006795881522371484,319.2269072957868,6079518,0.01650464235974188,0.016485821763409833,0.8036033415535283,0.3927862388038438,-8.212568477840504e-6
BookSlope_z,立会日,10,30397108,0.25938149900266455,0.0004369827734450287,593.5737396643488,0.011037557470825667,23.49990019877663,0.09145310605783451,0.0002604137715110275,351.1838315123892,0.25885856104884164,0.001389842861380444,186.25023608189318,3039742,0.011458089406559034,0.011283119155824438,0.9090636699528575,0.18185613061209233,0.0004272210466512997
BookSlope_z,立会日,20,30396428,0.29238578762172196,0.0006508367066299539,449.2460007913532,0.012550835381344501,23.29612163157862,0.08838950588981512,0.0002593619113807416,340.7960151869019,0.3129267703727508,0.002989546944552315,104.67364325654087,1519856,0.006595866842768222,0.007157366035954911,0.9584968601860213,0.08297206086211155,0.003396446230493411
BookSlope_z,立会日,30,30395748,0.30696144936407116,0.0008177619229080052,375.3677455077632,0.013169392854815602,23.30870168033796,0.08723402951833863,0.00025877753019242015,337.1004795256903,0.3220353290520616,0.0046270590965354005,69.5982744835033,1013224,0.004614159001290406,0.0047579628360214,0.9735867759967148,0.05280143605398887,0.00003717155207173747
BookSlope_z,立会日,50,30394388,0.3203949557719329,0.0010841960458678826,295.51385747349923,0.013947574243530712,22.971374819570602,0.08741949457814065,0.0002579700895767382,338.8745366626545,0.26132261347424146,0.006957234445436543,37.56127747651953,607921,0.002864945150341924,0.002315411868750153,0.9849422211820529,0.03009058966236091,-0.0026715941515896304
BookSlope_z,立会日,100,30390988,0.3356360993106598,0.00157822732264495,212.66651165826195,0.016428485719658183,20.430130021602693,0.08735254891157954,0.00025798970706211467,338.58927903099703,0.3014879993460183,0.01547815096742738,19.47829556517942,303947,0.0014859616442346685,0.0012467090812961104,0.9928355964725945,0.014306453609621166,-0.008841196428034106
BookSlope_z,立会日,300,30377388,0.3591881156016872,0.0028306031303218207,126.89455181972114,0.021859660138352142,16.43155078022014,0.08740138958058795,0.00025777414430617254,339.06189395308985,0.3582211754650615,0.04810745361073164,7.446271805688563,101292,0.000529792012062451,0.0005471085822335508,0.9977555164601923,0.004477520906893722,0.01339050110593089
BookSlope_z,立会日,500,30363788,0.35709718423021786,0.0036889453451709716,96.80197205894561,0.026396466011850236,13.528219424142051,0.08732984078332119,0.0002574361421152788,339.22913879052487,0.4931923236642121,0.08720477516009761,5.655565566894354,60761,0.00030851655990793257,0.0005261540285860878,0.9986795745256191,0.0026297098250650836,0.009225846224952598
BookSlope_z,閉場日,1,3231172,0.03379344323164572,0.0002307762803134099,146.43378074103597,0.0011480262077615871,29.436125241022086,0.03335176269293471,0.00022770254705514623,146.4707493362268,0.03379344323164572,0.0002307762803134099,146.43378074103597,3231172,0.006592500588562793,0.006592500588562793,-0.017586652503291906,2.035154562781892,-0.00005918460594483448
BookSlope_z,閉場日,2,3231141,0.061570047212193654,0.0003227545081409516,190.76432910831758,0.0021506342323914483,28.62878600408466,0.07207478890532448,0.0003964334360823397,181.8080473170645,0.05837795406267861,0.00044740109160819005,130.48236841094456,1615577,0.011137167503977424,0.010428544471132912,0.5113159359698876,0.9773509902428692,0.00046659481378196046
BookSlope_z,閉場日,3,3231110,0.08544771943146517,0.0003990858131805416,214.1086368129294,0.0030335631957838618,28.167443338653044,0.08480655747841026,0.00044271356740533584,191.56078268720373,0.08830209685675908,0.0007102416025355957,124.32684390989837,1077047,0.01398938074925733,0.014148405947639456,0.6812039255567242,0.6375679417816779,-0.0004617686976597673
BookSlope_z,閉場日,5,3231048,0.11955356520516298,0.000532181214394476,224.64822502461476,0.004250897145398335,28.124313789756513,0.0836620355728013,0.00046173880105665715,181.18909517966986,0.11728769803144995,0.0011883673117793966,98.69650306674097,646222,0.015379133862323634,0.014849967790458267,0.8200020023003428,0.35995775471488295,0.0003096041876820941
BookSlope_z,閉場日,10,3230893,0.16481518152550262,0.0008112075547860769,203.17264127177162,0.006332258065598045,26.027868703095375,0.0757297339945104,0.0004696872265136928,161.2343911428527,0.1520337785126833,0.0024677954479308266,61.60712332951222,323105,0.01261521272435619,0.011610449019827256,0.9192625281435437,0.16144224239124896,0.00048346332472909615
BookSlope_z,閉場日,20,3230583,0.20670708933736548,0.0012326299944879252,167.69597548471012,0.00836778525006633,24.702723977736756,0.07569928087519166,0.00046924579130833106,161.3211717128675,0.17765305342739277,0.005071674100847279,35.02848367124257,161544,0.008629795568937717,0.007538257951441542,0.9641821463431687,0.07161670304046604,-0.0029603505364876066
BookSlope_z,閉場日,30,3230273,0.22809136255838827,0.0015549287601222992,146.68926860703786,0.009403744485393512,24.25537645271776,0.07460175281389464,0.0004689454154742365,159.08408601980074,0.23594201480923635,0.008597746742253646,27.442308070055006,107692,0.006617201557312724,0.006944475113778011,0.9772023930451348,0.04557896257236519,-0.0013363628370731092
BookSlope_z,閉場日,50,3229653,0.24857773361054114,0.002045993164918473,121.49489933435153,0.011442394331769428,21.724276091444718,0.07410719284862642,0.0004680235374388659,158.34073913068195,0.22478182978931224,0.013857793981308065,16.22060698062814,64609,0.004549672025686095,0.004055921880870671,0.9866983996020859,0.026582670645717413,-0.00561752316914849
BookSlope_z,閉場日,100,3228103,0.2872350208795978,0.00290999515943698,98.70635693262508,0.016390773484106586,17.52418951784777,0.07431778438109425,0.0004665615449452626,159.2882765119729,0.32973146364419387,0.03080060938806736,10.705355192483205,32294,0.0030090841512792456,0.003536459036867147,0.9933033611314118,0.01337197179461902,0.01379582161719233
BookSlope_z,閉場日,300,3221903,0.3182313482059425,0.0050509668138109245,63.004046539327554,0.031049282253024963,10.249233641300645,0.07459200507659332,0.0004668496505662553,159.77736084008745,0.4408825007297224,0.08846965582780988,4.983431851343698,10757,0.0012305236270866333,0.002303800935227184,0.9977176537232855,0.004540059589787793,0.000527245944152872
BookSlope_z,閉場日,500,3215703,0.3331737186243386,0.006529251292381114,51.027859658750465,0.048036391249322005,6.935860708084333,0.0737318071549137,0.00046685685624960825,157.93236442369496,0.4968340281580269,0.14129200921500343,3.516363246006338,6448,0.0008090726605506143,0.0019145419685496748,0.998614799844624,0.0027488103327114304,-0.07148777454654413
