x,day_type,k,n,beta_ols,se_ols,t_ols,se_hac,t_hac,beta_gls,se_gls,t_gls,beta_nonoverlap,se_nonoverlap,t_nonoverlap,n_nonoverlap,r2,r2_nonoverlap,rho,dw,beta_placebo
OBI,閉場日,2,2443729,0.1971056531932031,0.004111817420379195,47.93638263613025,0.006099114607485514,32.317092869724576,0.1950658225536715,0.004410354667605684,44.22905576878919,0.20483834360275988,0.0036191714781512343,56.5981315998314,1221871,0.0009394412882968879,0.0026148239363271257,0.140733679296974,1.7185287961897155,0.0011276337514392488
OBI,閉場日,3,2443698,0.2534171598116201,0.004372718064604609,57.954150271642234,0.0064508336575080935,39.28440466243757,0.22562194693607626,0.004822961392663687,46.78079059046062,0.2423395213799163,0.011008631594769542,22.013591725156598,814577,0.0013725412661632593,0.0005945555658749503,0.2303807230472325,1.5392342266168404,0.00253101263386766
OBI,閉場日,5,2443636,0.3365200040155196,0.004717965602551376,71.32735428031454,0.007500409908061265,44.86688169587049,0.2513422277736756,0.005262508327014761,47.76091782761195,0.3488707368532704,0.007819115883680176,44.61767059641909,488738,0.002077652063980945,0.004056710957975463,0.3506926206713162,1.2986046322140739,1.7717700161341253e-6
OBI,閉場日,10,2443481,0.46847337395705035,0.005556964569433414,84.30382596533556,0.010497953234896225,44.62521059817632,0.24276726674225668,0.0058273899090611645,41.65969165110633,0.4928200903264231,0.014864117012874543,33.1550195615096,244360,0.002900177623090826,0.004478398166236659,0.5353896292222609,0.9291875209718433,0.001331481694186027
OBI,閉場日,20,2443171,0.6134141722563549,0.007054871680191935,86.94901906985022,0.016694896473927783,36.74261611710599,0.19122665787894602,0.0061133062941299806,31.280398638386984,0.6286599663457221,0.02940566782213301,21.378870568365166,122174,0.003084850063089132,0.00372714364188639,0.710745905090146,0.5784843141773295,0.03209535346546554
OBI,閉場日,30,2442861,0.6746425019264981,0.008405098441392868,80.2658656089099,0.023191770987589184,29.08973628135279,0.1579593470995041,0.006125926428350608,25.785381027181923,0.7129518057177513,0.04353272192180116,16.377377160069226,81442,0.002630386212051435,0.0032826377520412285,0.7969311061958896,0.40610097824916563,-0.04856909812469537
OBI,閉場日,50,2442241,0.768109333230046,0.010787551386839999,71.20330700506156,0.0360571284021114,21.302565325337106,0.13755234500034497,0.006102843379541135,22.53905867246545,0.9673785525152216,0.07323334778505418,13.209536116723166,48862,0.0020716268820079723,0.0035585531297572526,0.8761167295566501,0.24773281229130503,0.0052443355285193925
OBI,閉場日,100,2440691,0.8693068243088428,0.015353953492509452,56.61778412530304,0.06322203147390244,13.750061553584937,0.1345409371797391,0.006049597284550804,22.239651806794452,1.1306414896295418,0.1541048912970903,7.336830649001534,24424,0.0013116660244045604,0.0021992752027909022,0.9386064550664972,0.12275935110363449,-0.03366116528584417
OBI,閉場日,300,2434491,1.1228863168829193,0.02756913310535945,40.7298376989819,0.13927942808949578,8.06211177261149,0.12676187008391882,0.006012731394037247,21.082243954823433,1.6997480155102125,0.48609142961963203,3.4967660648538286,8134,0.0006809601607459065,0.0015013545610209206,0.9807435884733526,0.03849464492844927,0.0506901913325672
OBI,閉場日,500,2428291,1.1634816780609611,0.03537396672331586,32.8909021473716,0.2236326822218981,5.202645992979255,0.12470972746995938,0.0060078386276602985,20.757835754074925,1.9391953574664702,0.7326724900879301,2.646742417248042,4872,0.0004453051954736064,0.0014363825894659346,0.9882617946988588,0.023456813021591746,0.24958769134387987
