k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
2,-1,10.0,8553566.0,1099895.0,-617417.5521309136,1667363.410215847,-2381571.722346761,5216134.699999996,0.12858905864524808,-0.5613422664262622,1.5159296207509325,-2.165271887177195,4.742393319362299,-0.27843027368313533
2,-1,30.0,8553566.0,2418443.0,-1995665.931901179,3650165.975496548,-5858654.891397724,30125135.886,0.28274090595665013,-0.8251862590522824,1.5093041165313998,-2.422490375583681,12.456417573620714,-0.6849371234637955
2,-1,60.0,8553566.0,3439368.0,-3127178.4527859027,5547626.703201814,-8977469.539987715,74424718.58600001,0.40209755790742713,-0.9092305483989799,1.6129785190772878,-2.6102090674762675,21.639068161941385,-1.0495586916600297
3,1,0.1,8553566.0,10849.0,23577.395398429653,-14321.371786489792,8301.311611939858,506.8320000000001,0.0012683598863912431,2.1732321318489864,-1.3200637650004416,0.7651683668485444,0.04671693243616924,0.0009705088628461927
3,1,0.5,8553566.0,40199.0,58563.12371368341,-63782.16488766323,-8756.553173979852,9602.224,0.004699677304179333,1.4568303617921692,-1.5866604862723757,-0.21783012448020725,0.23886723550337075,-0.001023731292186189
3,1,1.0,8553566.0,88084.0,75759.52249139329,-146720.0498643074,-78711.91937291407,45644.417000000016,0.010297927203694927,0.8600826766653795,-1.665683323467456,-0.8936006468020761,0.5181919190772446,-0.009202234409942481
3,1,3.0,8553566.0,312629.0,9840.020637222995,-508276.7714275803,-525948.1027903571,487179.99400000006,0.03654955138009106,0.031475073128925966,-1.6258145323293114,-1.6823394592003846,1.5583327010610022,-0.06148875250279908
3,1,5.0,8553566.0,524905.0,-144059.286722196,-865714.3669096701,-1055965.2936318668,1324813.5549999997,0.06136680303863909,-0.274448303449569,-1.6492781873094562,-2.0117264907590267,2.523911098198721,-0.12345322332602178
3,1,10.0,8553566.0,979419.0,-585997.7217999566,-1602209.9470519384,-2274396.540851894,4671623.459999999,0.11450417287947506,-0.5983115722688213,-1.6358779511648625,-2.3221895234336825,4.769790518664636,-0.2659003906501562
3,1,30.0,8553566.0,2172154.0,-1991657.1823087942,-3507149.72712096,-5689956.461429753,27295438.396,0.2539471841334947,-0.9169042260856248,-1.6145953404413131,-2.6194995665269376,12.566069623056192,-0.6652145387584257
3,1,60.0,8553566.0,3145155.0,-3249641.238202088,-5390147.320175941,-8916562.198378026,69665850.528,0.3677010266829063,-1.033221331922302,-1.7137938575923735,-2.8350151895146745,22.150212160608934,-1.04243799584618
3,-1,0.1,8553566.0,11000.0,24491.59810439372,14625.941652790769,8897.65645160296,507.27099999999996,0.0012860133422715157,2.2265089185812474,1.3296310593446155,0.8088778592366327,0.04611554545454545,0.0010402277192463306
3,-1,0.5,8553566.0,40297.0,59587.571487705725,62176.167746924206,-6134.7322592184455,9646.672,0.004711134513955934,1.4787098664343679,1.5429478062119812,-0.15223793977761235,0.23938933419361244,-0.0007172134124198545
3,-1,1.0,8553566.0,88520.0,78310.39429012423,143648.09199456754,-73127.45770444338,45976.65300000001,0.010348900096170417,0.8846632884108023,1.6227755534858512,-0.8261122650750495,0.5193928264798917,-0.008549353299482742
3,-1,3.0,8553566.0,323281.0,25771.18678128935,502025.1091532012,-504702.6503719118,503976.77700000006,0.03779487993662526,0.07971760413166673,1.5529063234560683,-1.5611887193244014,1.5589433867131073,-0.05900494020527951
3,-1,5.0,8553566.0,549763.0,-116283.896374873,844485.8829170816,-1009148.9232919539,1392600.7470000002,0.06427295937156503,-0.21151641048028513,1.5360907935184462,-1.8356072039987301,2.5330928909366404,-0.11797990724476247
3,-1,10.0,8553566.0,1037248.0,-536802.040400615,1612427.325973237,-2240507.1903738515,4968467.121000001,0.1212649788404041,-0.5175252595335108,1.554524401081744,-2.1600496606152544,4.790047434171964,-0.2619383763887309
3,-1,30.0,8553566.0,2316665.0,-1846670.8267352101,3568096.6026287656,-5618633.9493639795,29180658.62499999,0.270842009052131,-0.7971246713423004,1.5401866919165117,-2.4253113632588135,12.59597681365238,-0.6568762022019797
3,-1,60.0,8553566.0,3326621.0,-2940930.536182048,5467805.409558879,-8701478.59374093,73018249.766,0.3889162718800556,-0.884059391250776,1.6436514437800036,-2.6157108350307805,21.949674990328024,-1.0172925062764384
