window,n,mean_s,max_s,p1,p5,p25,p50,p75,p90,p95,p99,share_zero,share_lt_0.001,share_lt_0.01,share_lt_0.1,share_lt_1.0,share_lt_10.0,share_lt_60.0,share_lt_600.0,share_lt_3600.0,n_rejected,n_orphan,n_censored,n_nonresting,n_other_tif
開場前 1 時間,4880774,42.32349606981378,2978594.352920024,0.0,0.0,0.3281047042310483,1.1151499383662833,5.27844663696686,20.454328752709564,48.82957817168528,259.3740396319453,0.0770752753559169,0.0770752753559169,0.07707793886789267,0.11880451748021932,0.4773410938510982,0.8321153571134414,0.9581293868554455,0.9965632500091174,0.9995236411274113,0,0,543,62801,0
開場後 1 時間,12737784,28.384320176905653,4267469.853087346,0.0,0.0,0.19620183606142572,0.5382794853733813,1.9586098479105671,7.565342101788538,18.446035559000073,87.63030425790053,0.10022355536881454,0.10022355536881454,0.10022646011268523,0.16771991109285572,0.6316517064506668,0.9188145284925541,0.9838152381921377,0.9989120556605451,0.9996829903851407,0,0,1387,187777,0
昼 12 時から 1 時間,5984969,44.05854277675206,3307536.305623709,0.0,0.0,0.27868526771829777,0.9432650902461389,4.14498569198058,16.318192635643886,39.75997846979929,217.66419257633305,0.076279927264452,0.076279927264452,0.07628276771358382,0.12253329967122636,0.5080113196910461,0.858064761906035,0.9645394988679139,0.9971568775042945,0.9993662456731188,0,0,264,77089,0
閉場前 1 時間,5279648,32.490345475950804,2281154.287752599,0.0,0.0,0.2724702868357868,0.9379455014209832,4.276799315492061,17.135249032385587,41.313927287666544,231.75468649695486,0.08001934977483348,0.08001934977483348,0.08002238027989744,0.12651525253198698,0.510120371661141,0.853403295068156,0.9635740867572989,0.9969319924358594,0.9995395526368425,0,0,116,53276,0
夜 12 時から 1 時間,8813302,29.280541056531806,5432000.967539201,0.0,0.0,0.20728989005273338,0.7999616660170594,3.0209366604422656,11.613494222346759,28.207857550807788,140.0008074745329,0.08507968976894245,0.08507968976894245,0.08508173213626402,0.14621977097800576,0.548560573551207,0.8876159015088783,0.9751923853284501,0.9983149334948468,0.9996332816009255,0,0,168,111327,0
(参考)昼 12 時 UTC,2240529,46.83258908234232,1930163.828044807,0.0,0.0,0.33089728548999303,1.1426387034732486,5.646035759124448,22.4637996163205,54.09423170573658,296.9163928688087,0.07758257090178257,0.07758257090178257,0.07758390987128486,0.11825332321072389,0.47308113396434504,0.8218992032685138,0.954234468734839,0.9962477611314113,0.9994961011439709,0,0,116,25448,0
(参考)夜 12 時 UTC,12173747,26.550578275040056,1430530.0066871862,0.0,0.0,0.20160375160298527,0.6308652948385137,2.086763673301408,8.066848230796392,19.14103370883626,92.40495662076289,0.0940794153188825,0.0940794153188825,0.09408376894969149,0.1567120624405945,0.6083155827043226,0.9151306495855385,0.983321240370775,0.9987001536995963,0.9996855528540227,0,0,180,198285,0
