d,buy_sz,sell_sz,buy_usd,sell_usd,n_buy,n_sell,volume_usd,net_usd,buy_share,z_hac
2026-06-09,184642.273,224911.588,170827561.04265,207331453.60409,78593,82678,378159014.64674,-36503892.56143999,45.17347317562424,-3.9450695214243274
2026-06-10,122598.279,155989.481,111871697.1073,142018587.34019,70347,73878,253890284.44748998,-30146890.232889995,44.063008299333916,-5.261982705351701
2026-06-11,111151.272,110177.0,103734856.71937001,103236289.55908,51571,52408,206971146.27845,498567.1602900028,50.12044363894551,0.08255696568495265
2026-06-12,64964.513,69370.245,64087282.67109,68511419.67015,47902,38549,132598702.34123999,-4424136.9990599975,48.33175705306883,-1.1910486430973313
2026-06-13,9828.405,10154.561,9704471.36066,10022033.6336,18813,15449,19726504.99426,-317562.2729400005,49.19508733799423,-0.3416725682407067
2026-06-14,17498.631,16414.92,17777699.91021,16654810.14301,21371,19248,34432510.05322,1122889.7671999987,51.63056623735015,0.5246797043044483
2026-06-15,61282.743,61239.663,65174495.4415,65057048.5573,37516,33988,130231543.99880001,117446.88419999927,50.045091565604515,0.024514213076606863
2026-06-16,79489.899,94256.061,85023538.2622,100445392.5094,37404,39083,185468930.7716,-15421854.247199997,45.842469630077396,-2.312901505582034
2026-06-17,89783.486,81103.334,95293735.6345,85700434.2535,44556,36783,180994169.888,9593301.380999997,52.65016861784453,1.500838294538858
2026-06-18,63851.367,72863.008,71211588.9331,81670539.8445,38332,36003,152882128.7776,-10458950.911400005,46.579406960438526,-1.7360823730132307
2026-06-19,27040.17,30812.012,30280716.416,34412422.1251,37971,26001,64693138.5411,-4131705.7091000006,46.80668939374838,-1.3811382936553878
2026-06-20,8180.489,9333.378,9326638.8541,10630500.5241,16579,13054,19957139.378200002,-1303861.67,46.73334528237984,-1.1292439865782373
2026-06-21,8352.604,9670.625,9527529.702300001,11008505.1086,16950,14662,20536034.810900003,-1480975.406299999,46.39420311677224,-1.3685158600993583
2026-06-22,71137.894,76291.301,84598153.1209,90459422.7474,41513,45183,175057575.86830002,-5861269.626499996,48.32590232172826,-1.0518969565612695
2026-06-23,205543.705,214606.215,227528641.9192,237563482.6235,100614,100100,465092124.5427,-10034840.704299986,48.92119859972186,-1.0830701213780953
2026-06-24,296661.44,291351.048,327565258.64629,317479525.54655,112943,106299,645044784.19284,10085733.099740028,50.781785493573175,0.8510556099034291
2026-06-25,233822.418,242894.736,280443150.9566,291109537.1908,95594,87276,571552688.1474,-10666386.2342,49.06689387913008,-0.8103002495755555
2026-06-26,158654.809,176170.234,183952180.4072,203866526.7401,80568,76402,387818707.1473,-19914346.332899988,47.43251860136079,-2.505194073670863
2026-06-27,11164.729,14413.703,12697572.9213,16377257.8706,21952,16412,29074830.7919,-3679684.9493000004,43.6720440857645,-2.696242798202472
2026-06-28,18395.757,19424.226,21002705.6253,22141313.7534,23726,21145,43144019.3787,-1138608.1281000003,48.68045659109113,-0.6857764619303501
2026-06-29,195081.415,198879.06,215623634.0585,219178732.0021,83118,72879,434802366.0606,-3555097.943599999,49.591182313954505,-0.39957762630930277
2026-06-30,84846.951,82120.96399999999,97446449.9981,94267671.2041,41859,36993,191714121.2022,3178778.7939999998,50.82904138048531,0.6756810470498722
2026-07-01,219963.09,213326.482,236491728.3396,228683415.2254,79723,61829,465175143.565,7808313.114199996,50.839287440678675,0.6875232192922706
2026-07-02,249865.869,271059.573,251424051.74823,272426622.74681,89594,88055,523850674.49504006,-21002570.99858001,47.9953666167534,-2.3854106762620626
2026-07-03,80319.233,77896.676,81385474.40484,79070768.80278,52570,45225,160456243.20762002,2314705.602060005,50.72128873136613,0.4717030175611452
2026-07-04,10330.184,9996.224,10643992.8666,10290665.787,13081,14093,20934658.6536,353327.0795999989,50.84388067999198,0.3099851963141271
2026-07-05,25777.369,27890.672,26747384.0232,28907678.2678,33632,34357,55655062.291,-2160294.244599998,48.05921136759797,-1.086979055391626
2026-07-06,129115.664,144261.14,129269596.79837,144082330.59799,69606,75902,273351927.39636004,-14812733.799620003,47.290537889981366,-2.193739005079633
2026-07-07,191863.249,204948.974,177485437.05081,189294204.21183,96420,83103,366779641.26264,-11808767.16101998,48.39020956556255,-1.503444324700078
2026-07-08,217398.394,215527.144,201715435.4839,199744039.22013,79868,78746,401459474.70403004,1971396.263770014,50.24552867574285,0.2302954175376229
2026-07-09,204204.118,197501.151,203939779.54199,196943893.8703,89844,83836,400883673.41229,6995885.671690017,50.872558068047724,0.9081566412486771
2026-07-10,137609.405,151654.411,134514689.34302,148169243.16811,75866,82044,282683932.51113,-13654553.82509002,47.584837294466254,-2.9716681843431085
2026-07-11,13662.081,13244.751,13429818.67148,13010266.23865,19742,18635,26440084.91013,419552.4328300003,50.79340220399454,0.35048724206829757
2026-07-12,19074.825,18482.542,18636935.85039,18045943.86111,26797,22711,36682879.711500004,590991.9892799966,50.8055419775219,0.4452690857763522
2026-07-13,146414.678,148243.548,136568872.12012,138316243.52669,82557,76321,274885115.64681,-1747371.4065700173,49.682163328040076,-0.3687430849051398
2026-07-14,148558.072,148282.642,143429334.52055,143089554.47726,81648,82373,286518888.99781,339780.04329001904,50.05929452757522,0.04693853653512459
2026-07-15,127671.47,140920.087,118647828.8163,131170814.77595,73257,67291,249818643.59225,-12522985.959649995,47.493584590089725,-2.196822746214545
2026-07-16,173339.67,184266.377,149990385.90991,159151971.48516,88416,81291,309142357.39506996,-9161585.57525,48.51822544596471,-1.6678389651043326
2026-07-17,313454.225,317494.248,265852161.47975,269542326.50225,124468,116079,535394487.982,-3690165.0225000083,49.65537887433163,-0.3944118334140943
2026-07-18,12386.453,12183.927,10436527.94879,10259437.33542,17433,12377,20695965.28421,177090.61337000132,50.42783849638827,0.19916082897978438
2026-07-19,26996.054,23739.453,22983663.01902,20202532.23423,25955,18847,43186195.25325,2781130.784789998,53.219930313936025,1.824090132637889
2026-07-20,150152.058,139015.969,131719760.64462,121867726.43532,71718,65892,253587487.07994002,9852034.209299996,51.9425316135954,1.995570419712906
2026-07-21,257916.888,232021.57,243092249.71927,218240974.86336,95088,84932,461333224.58263,24851274.855910003,52.693419152543484,2.451246871019859
2026-07-22,271766.704,284773.597,261750395.71901,274234420.03156,97543,91646,535984815.75057,-12484024.312550008,48.83541250183852,-1.0968542001830577
2026-07-23,268464.25,219242.061,264591514.25159,215917419.07151,111204,106585,480508933.3231,48674095.18008003,55.06484810214246,6.0325632031830505
2026-07-24,229090.114,213359.579,217097318.44652,202571786.30605,98795,90593,419669104.75257003,14525532.140469998,51.73059345755675,1.877724760759179
2026-07-25,16352.579,14693.356,15116877.72249,13584056.93406,16536,18069,28700934.656549998,1532820.7884299997,52.67033252884011,1.4948698418680835
2026-07-26,26185.324,24488.015,24670252.34847,23064516.93043,22372,18814,47734769.2789,1605735.41804,51.681934826853535,0.9074501046743576
2026-07-27,286327.5,290042.409,256576032.67855,260424991.52647,115053,111041,517001024.20502,-3848958.8479200006,49.62776100358423,-0.41264517401071865
2026-07-28,375526.654,406401.569,309219990.22813,333785279.1123,130702,130133,643005269.34043,-24565288.884169996,48.08980656493156,-2.4593525347687013
2026-07-29,506095.071,575589.8,396411996.8159,449752753.9199,193623,186146,846164750.7358,-53340757.10399997,46.84808679056789,-4.296166740487984
2026-07-30,430214.021,366220.613,347240909.82357,294652018.96856,180938,161981,641892928.79213,52588890.85501003,54.09639119673496,4.450630079608226
2026-07-31,407786.099,414120.843,356152527.72581,361233235.89843,170559,163185,717385763.6242399,-5080708.172619998,49.64588730148811,-0.41664229989389645
2026-08-01,21614.625,19784.254,17643498.9803,16156586.06064,36979,17977,33800085.04094,1486912.919660002,52.199569790814124,1.0682313662104945
2026-08-02,46105.112,43682.281,39015039.0973,36927627.88069,51193,53662,75942666.97799,2087411.2166099995,51.374333625401235,1.0819335895652946
2026-08-03,227280.564,215752.013,184592341.00029,174994647.74749,106361,107109,359586988.74777997,9597693.252800018,51.334544012037654,1.2598034097829003
2026-08-04,206300.883,205363.223,178430726.68519,177237345.4688,112565,126253,355668072.15399003,1193381.216389984,50.167766143466665,0.17276120885908564
2026-08-05,271667.696,254274.676,244060975.36094,228000018.06999,159431,147192,472060993.43093,16060957.29095,51.70115276568599,2.025531986952633
2026-08-06,196789.0,186115.039,172451713.48682,162875406.06389,110047,102349,335327119.55071,9576307.422930002,51.42790529972059,1.4191425188506483
2026-08-07,192272.829,204371.342,169007218.25193,179718622.88181,98344,110444,348725841.13374,-10711404.629880011,48.464208359917315,-1.240367256432833
2026-08-08,7455.048,7560.974,6560963.41891,6658855.97028,10753,10525,13219819.38919,-97892.55137000047,49.62975079882692,-0.10486995093585817
2026-08-09,8284.478,6990.9,7295841.06537,6151490.0748,12963,10991,13447331.14017,1144350.9905700004,54.25493720144804,1.5218677675895813
2026-08-10,133820.66,132222.30299999999,117056066.14363,115566831.75103,75961,74758,232622897.89466,1489234.3926,50.320096260101266,0.3230385214687174
