user,n_orders,n_days,cluster,cluster_sil,emb_x,emb_y,sim_mean
0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,62089,11,1,2,-0.31182751614146614,0.0033137637095320836,0.4673925972174775
0x12b7485201d198e54d814e0d409d3be3f2116fe4,55442,45,2,2,0.2604570185105895,0.01953570959858588,0.5403519801362207
0x1325073d3699a4b1c3268996a2437c170c33e7dc,21293,20,2,2,0.30316941769602135,0.11021901173935948,0.4929525411609238
0x156af5e38df5a367fe380fc0d41680371eeaf303,1066517,75,2,2,0.059624708044628764,-0.18168837670593782,0.5709811663501221
0x15bdd7a0f3c58ba3b15cd31701c2db46e13afb78,18466,43,2,2,0.274349951596974,0.1266968571032368,0.519212977335105
0x17c3c8fdbcb7d1b240ce08965e09b1fc91cba868,154568,30,2,2,-0.1446127053156718,-0.08594952097035226,0.5157942011633156
0x188f2447f7517f46a6c617aecf950b740cd8eb98,7295,29,2,2,0.21437218191913152,0.13641917727274191,0.43454723121786254
0x196b168da239b62db3a200f21f82a4917674ad93,14466,35,2,2,0.19158516215751498,-0.03518762429058123,0.5275000816541734
0x19d5976cac6edabdb42b4d96821d67908842fda4,19358,52,2,2,0.2686657537512709,0.1385102224599476,0.4775063752388835
0x1c1c270b573d55b68b3d14722b5d5d401511bed0,12889444,27,1,2,-0.3248156439355074,0.08907464508144552,0.4916727981167266
0x1cc5d14c14359d992cb206f237542137e27fc16b,8930,13,2,2,0.24743075857825345,0.068777401380654,0.44835664368370454
0x1e8ea5bc8b3e3eddd35c203807a8f9cf158d266d,43046,83,2,2,-0.03280953551917704,-0.18352355511996432,0.5754472466587192
0x1f65221514b3d735a5b11a007cdf0c670dfded6b,80290,30,1,2,-0.34858799210610647,0.1665916333426445,0.4120085714613855
0x1fd011219f4453774929ddeddad3361cb889d9a1,264988,69,2,2,0.1838111798373434,-0.10860821991178699,0.5654965057981988
0x200b916188b5db8f52ede5b8a1955a36a09b49b5,23747,27,2,2,0.21249393593952437,0.023177889077251688,0.5443184132871495
0x202486b34776b26b474aedb348658aaab5d2dff4,1120691,19,2,2,-0.04955637368005276,-0.16759896981901337,0.5479827371492312
0x2025137a136bea7446deba681cbfc7cf1970840e,7894977,50,2,2,0.07167099480831307,-0.061728234460770366,0.528359618206516
0x211b221752f592aa807355786b59202f5d630e40,46251,28,1,2,-0.38097945359905017,0.17156063599416538,0.4174401232638817
0x22e79b99477ce72b85cb30ce2a54275dade0f166,25293,96,2,2,0.28188396998545934,0.16249536376441231,0.4807209264281227
0x23101557bcfad601087937192a86089d081e57f2,7450,29,2,2,0.2887384835021378,0.1409462895792714,0.4607284240326234
0x249161f12ffea65f52f3b3c56592c92676357448,43513,21,2,2,0.29167487457488106,0.07973501310994295,0.4987681276685728
0x24a9e3e4c567d0aa90f1374eb334e04976bdcacd,124662,81,2,2,0.2591493009097991,-0.00875877369239822,0.5389305183043304
0x25773676902085225ae5751075e4161369334897,16610811,58,2,2,-0.031926870763418706,-0.11097664445567719,0.5594260637021204
0x25ad068ba92b61ce2217c41270a9a69c247679af,17450501,46,1,2,-0.1424724415031717,-0.05793081757564195,0.5407186472669675
0x25e7de497c501f102e88f1798c003042f14eb9bb,70687,49,2,2,0.21406586184184115,-0.04821339180184852,0.5397260731455333
0x265eac78fb57495674227c93065d67abe6f97f70,5256,27,2,2,0.17765180500371844,0.12802068195790955,0.4218220905303709
0x26e7261bd729e6effd5aef57899d95973a55a887,8299,40,2,2,0.2381078645502097,0.12322247524975635,0.44985417846504394
0x26f68941b957f1edf0b2702296dc8d7a5af70686,217860,26,1,2,-0.25936015459298356,-0.01937561857470267,0.5003246605362894
0x27abb587437e568d67dc965d654be54819898878,119596,26,1,2,-0.3103173795843389,0.04244283477047435,0.48088665224626015
0x289263a96d7bfb5e39190bf70fd7d0c6f36e80b1,5689,40,2,2,0.16587439985269387,-0.08754293645727192,0.5153497531452864
0x29823106527c93f4cca0e2da2d0a91332ae317ba,39883,63,2,2,0.30415185856090854,0.12310706834189357,0.5002488041409514
0x29a9a6fd105e41553351630fbc67feb1fa8e4c2d,18161,15,1,2,-0.1106502696603282,-0.13155547718526314,0.5447433406293634
0x2b2054e2608c2c3283f368388aa107e66bdc4612,1308268,54,1,2,-0.3364738585653848,0.2424539935977901,0.3919700558649174
0x2b81ceb026946fb7cd225d759b811eb6e4a2d839,132159,16,2,2,0.054339799910343184,-0.02472228681076207,0.4285877171935799
0x2bfab9feba64c091da9ed2e3d82620257d546eb2,37699,83,2,2,0.29954346569119294,0.16397346901930535,0.4920012898238746
0x2ca478d068ab83150596400a324dd08098d132ac,77703,62,2,2,0.2740525499815863,0.009083738125128957,0.5209760552219571
0x2d1485a896e1ebeb6d36399af12cef09856457ba,33866,29,2,2,0.223441111914646,-0.023215098334923037,0.5404973109378697
0x2d2346c225d586be7304c8804a94e9ce5ce752c3,87919,56,1,2,-0.29937931275992574,0.11183792862927323,0.4147447989144061
0x2d8f1ef6c05fdee6a7be8f9daf1b33a108e230fe,53219,45,2,2,0.26642948945712963,0.011307774625959586,0.5297424136181981
0x2eddf3aa5c4df34f9263a98b564bec3b4ec78179,9608087,87,2,2,-0.03466246838369938,-0.10483052989111159,0.5765785019011875
0x2f616a2199a38bda70fc237aa10769802885164e,11156,14,1,2,-0.22775490262260367,0.17001772167423637,0.391875970694902
0x2f9b46001cdaa10f7dcf7c9e9b68bcda24679df9,242730,13,2,2,-0.12010985090671618,-0.16570973336399522,0.5382442242329537
0x303729b53e97d3f43a1bd13e7f4c6bf77ae41e83,3074754,89,2,2,-0.03243146285515131,-0.14133346707333752,0.5754369850639987
0x3137dab4798758869ec683b221a0a8067ae30fae,117134,20,2,2,0.06265859368814432,-0.20293548401289568,0.5345016599406647
0x330e4c08a52ced70a718be6ed8841f1f53863ac1,1194267,12,1,2,-0.1347777708852759,-0.05478288867214218,0.5480989022027684
0x339944abe7045835aeb68142d1b17944270eb323,30081,65,2,2,0.3095551818280037,0.13957988524874085,0.5010511751471474
0x33ad48ed92e3e91a98278f0f7456eae6eafa516e,6661363,41,2,2,-0.02682543252159119,-0.1295035557798841,0.5864241620962098
0x33cca19afbbd4589929e5605251fc9ddbfb4c087,181928,12,1,2,-0.3570793209908865,0.16141311108910522,0.3998690722698034
0x33e4d46f9fb8df2289b9ba1e2889bcf223a9f8b9,12794,13,2,2,0.2389214791617603,-0.0019284630317130218,0.5262562570449185
0x342f1fe54b05917262ca8cbb89c55d3112cc0877,26768,19,2,2,0.2969857808669748,0.10039819801490377,0.5058055123624134
0x34827044cbd4b808fc1b189fce9f50e6dafae7c9,2566322,80,2,2,-0.15339767088031672,-0.0884126986071178,0.5656424938189031
0x34ffa20a0893afb2c186864df704a8f5b0add738,19298,19,2,2,0.3016928041863396,0.126557683288122,0.5126946880390104
0x35383287fa793321d3fc8861d10c128dcc8acbf5,10178,32,2,2,0.2788129505720494,0.19976880693189183,0.46041672060929884
0x354bcb431a332079950d2ce3a4698745e0f66425,4188379,80,1,2,-0.06100654219315665,-0.1360397365623125,0.5656741784424913
0x35f13dc71426d4a429cf8bad69c4b39abbbf9896,4651715,93,1,2,-0.13275457447769382,-0.10967028991701218,0.5806027212463818
0x36076e4bfad9624d7feba562326fdfa2063ede23,12441,11,2,2,0.2809921151831581,0.10397610221613394,0.49797606161297236
0x3674dfce1c83ef21ee451d1c17d724796785ede7,120550,39,2,2,0.11296145039304792,-0.15573641220112897,0.547958182141371
0x388d9e1ccaec74527f73f8c87b5928ba28c06c03,13305196,81,1,2,-0.2816487416880372,0.06056944960299852,0.5259275808097932
0x3895d155b005191686476a39580d43258a518e46,38383,27,2,2,0.2559338533288396,0.09117886561560751,0.4522592628010246
0x399965e15d4e61ec3529cc98b7f7ebb93b733336,7433596,43,1,2,-0.2529459482831239,0.0330910750294636,0.5383843681810667
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,16622,35,2,2,0.27514811194187533,0.2043264532950219,0.4040432943365707
0x3c40dd9f547aec5b71566c61ab74783d97e01af1,59182,46,1,2,-0.3434370387070273,0.21335077607946953,0.395290912533224
0x3ca452d5b16a4a534d47c6687085bd874720d34c,10089,19,1,2,-0.2577082420722802,-0.006984187344772923,0.5081141555818425
0x3cb96d6601635037071ab1e909bb6949470f1b70,11299,41,2,2,0.2820401610947232,0.14290840345048395,0.44890424961715125
0x3eb6bed67d046fbffb8ada21167e592f3fef5470,291148,81,2,2,0.004344393814791663,-0.1748901548168418,0.5679961852669105
0x417e99d72cfef3a31d9a525c41236912752f2c1e,73509,97,2,2,0.008278951822196455,-0.16836010373297,0.568943468291558
0x41b2afeacac13c39511500f3a0a507f7a8b32cce,48404,42,2,2,0.2548299983830958,0.014701416955496325,0.5390582306128909
0x41c55afe804a7e56ab39a7e541acb0c32dcc5737,47062,57,2,2,0.3256152901307407,0.1861097183495123,0.45689677979750676
0x4230d84bc168643535bddcc4b4d3aeec3989c19d,3373475,24,1,2,-0.30470329341644314,0.04592335371053235,0.5135333374717198
0x44a3e107c375c1abfa28c1ac5e92bc85f0b435dd,4256920,74,1,2,-0.1245394349132237,-0.0852597194077087,0.5377148976132213
0x45bef7096101ffe85c7e4fd0cfbfb3cb2bfa61e3,9970,37,1,2,-0.1385451495925903,0.0953758330417319,0.4695035952990667
0x46921f6961bdb411b756c9712f6bdb58fbd9164f,2237896,39,1,2,-0.3141064561177381,0.1978699429810571,0.458251874414515
0x46e8b6782a42baa35d3390883fc4dc2da56c6d41,754835,25,1,2,-0.20918049055877946,-0.12470288846496262,0.486197648275256
0x476e75242409c8db8afd6c5cf3e10b501bc5aad3,424857,68,1,2,-0.2936936810023121,0.04373455071902911,0.5051971937987074
0x47ddfe2e3cb39e16f783b129cc240b588a98d424,17698,41,2,2,0.11273813038600745,0.05876124349763764,0.490528907093464
0x483e1d004247248d516865b9b9e893d48359ce10,73558,89,2,2,-0.0614126412651698,-0.17156326292763158,0.5841726805609369
0x48ee1b9177d277fdad4d0302d6ab8dca69c795ee,4751584,50,2,2,-0.030497058778239095,-0.1093270903908234,0.5556306777047111
0x493364de7f4a39ed24f9c68ece229973f324d369,56724,26,2,2,0.14616401878361898,0.13751930893718406,0.40327372619692625
0x49342dc3bd40dd04c44c092d4a73687a1602cc4f,33329,17,2,2,-0.004585047416084266,-0.11753917888766166,0.5161081067700941
0x4b3adc2574a649c17c3c7d5ed2b7197b23eab284,5420,12,2,2,0.26458883327100796,0.16680878347792308,0.4719685474345814
0x4c78a97cef589b01bb91dbf893fffa14243d2444,23119,28,1,1,-0.09505878787247717,0.04538839905847614,0.312695578921382
0x4e1a1ee0aea336607f18107af0aae5387c41ee44,16185,44,2,2,-0.12059073105914185,-0.16538876046830367,0.5350800831296921
0x4e60e3a4a32d63d245aa4e4ce304b4254b088f95,23528657,50,1,2,-0.2699856767840405,0.07198316080999058,0.5115177202777793
0x4fc827306f1458aa22dd9bba99b5535f1b551e65,1106911,44,1,2,-0.32734986160059415,0.12143946996786514,0.47188073625204896
0x50e8db5da4198e49197743f8006b318cb6a08b49,33398,87,2,2,-0.04645717779998014,-0.18044172141518586,0.572620086764968
0x52ea814df88c423bd5325e84f4b6f8bf429a61d5,467020,53,2,2,0.17121626067537293,-0.09150552499019743,0.5651699314199707
0x5396afee01e323088d59c74cc036743cea1a51c3,7514,10,2,2,0.24705416572349817,-0.0006256640553107608,0.5284606109123752
0x53cc2ef0a7c76fd25c4fc5ab6a6d14d1b8fcce16,10307,25,2,2,0.17941686859715428,-0.08805666976271069,0.4416207537945882
0x562a90a48f2402faa592cae68410e97944a467b1,6274,18,2,2,0.24436082607521054,0.11490920251758265,0.47911278077544284
0x5661e424b3b482231b8fc2a59c96dbe157fd70fc,353281,68,1,2,-0.29444251703684865,0.04283039882862286,0.5057965180968933
0x5663bbff80ca0a833b7fb6225770d9ba8cd31f3f,16829,24,2,2,0.2992527509580981,0.13598384511277828,0.5054946289255164
0x56edf34cbfc2f46580654ca81ce6fdf8f06aed38,103616,82,2,2,0.2640823895188619,-0.00001565215401274361,0.5374474789432258
0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,1338758,33,2,2,0.02567376060570742,-0.1187442106508518,0.5749021880839198
0x58e4ae56be8da7e60de849e0e76f58324f443dfa,59306,46,2,2,0.27252171791325036,0.0066933331152833385,0.5207667885560081
0x596dd434720415354727498476ddeee5ac89b3e7,1134194,20,1,2,-0.11334700112828693,-0.1400475957976016,0.5824444032324737
0x5a209e55c592687bb3f105f2f645c09238612d1b,2727980,64,2,2,0.02994005858265773,-0.12318372247320135,0.5799169400496862
0x5a76851beb5cdb8c96b1e819502cf1688c2b4ddf,90548,97,2,2,0.30106453185146076,0.1554251245944548,0.4680943352284953
0x5c265304d7ed55f34025ea841fa2b1e02d2b8727,35799,31,1,2,-0.07387733369633125,-0.12072033586372528,0.5342880153325504
0x5c89da21263aefbd8b388bc4cf0611182f477c28,934640,42,2,2,0.03834217876419633,-0.09539998814431903,0.5298995179740154
0x5c92c6e4b3bacd41390944cd70a59e3f88562d97,244671,67,2,2,0.10931794394749234,-0.022754115136984582,0.540846377139254
0x5cbdb794b3b36df58a7ce6c1a552f117f061103b,75896,26,2,2,0.2631701197363447,0.1344080040664714,0.5051136843007902
0x5d205e841672012f9d9f32d0c59e56e8ea8082e5,424833,19,1,2,-0.009641742323426461,-0.11836245915308942,0.5278058451947838
0x5da0437e89eef1fb67b7199875d241024ece8efa,17328,31,2,2,0.20880248154647393,0.15198668506762147,0.4498241991042553
0x5e75b7c318ace8af56f8903dfa323b288be7dfae,160030,83,1,2,-0.35674546518960376,0.16200298537382204,0.4430189380126327
0x5fa3968b8f255076d1e23ae755fd93222e509627,2786363,59,1,2,-0.21458429094994666,-0.08703770052504742,0.5171871028582562
0x5ffb7fd74981720f09170072206601381b0a1b74,12060,11,1,2,-0.24117319233531834,0.03925131420369653,0.46682075141297463
0x600e4b5de210b8fa6566c3a8cdad62f917205402,6185,12,1,2,-0.133969813047832,0.11691864610675691,0.40741698712872065
0x60373c5dc22d7d81bd4060cccb793db31d9b1f23,289940,74,2,2,0.19153074312596174,-0.09400521199117068,0.5621143217318849
0x621a5180165a0e81a60c44f6a53e5e6001fedf3b,17313,28,1,2,-0.2497507191777012,0.13527954852652208,0.45860292752956755
0x628309320e6815510a899e22e5718f67c805bb21,10870,21,2,2,0.28517017022182495,0.16661930025541488,0.4705555459707901
0x630a4e7fa5b5cb48125c16808572bd2ae34d2321,1295410,27,1,2,-0.2863696808237572,0.23722640274189674,0.42933052139335315
0x6392801cc088ca7ecf7436351fd6334d0f7ecffc,79302,33,2,2,0.255224041910131,0.07368228618752899,0.5191053275419788
0x63f6411ca61733af716c9a50a56a84ea38a0af59,3947918,16,1,2,-0.17584814570232676,-0.006572772230474199,0.5596473239083575
0x63ff1846f76ff2fd202d4ef3e7cf7e956071bcac,104693,13,1,2,-0.2861471392132354,-0.012612248180382186,0.48581470733569265
0x645b2eeaa0a46df3c4211bebda1b2c7703e287b8,632960,65,1,2,-0.34589245716204015,0.1367405944234434,0.45756707320822654
0x649b2718840b5e43f962691c2a2c070b44c0e65c,48140,87,2,2,-0.008983305539331918,-0.17803583461863653,0.580588719963526
0x64ab81622de692bcdabcfdd16f982cb0a2a732f3,1148155,26,1,2,-0.35939465664711934,0.1070864712363732,0.45041349685834375
0x64dac3fb8023b1d591212c8e6e2fc268bbbff1cf,5944,18,2,2,0.008299550075566445,-0.16936157887669134,0.532614634709182
0x64dca76a688c927eccd1101099ef2a2c630e0672,7993,22,2,2,0.18271455196868405,0.1679162500961062,0.43992552543801633
0x663c31fa96318714f3f22a471b15cfc274e946e0,31413,54,2,2,0.18317243977547348,-0.047569373495179305,0.4597757886095388
0x669d24a6cbe89d6aca157d6a8d578475e81b8817,65713,89,2,2,0.012387366190586056,-0.1756781891398725,0.5828015248852412
0x6809111be108b5f2fc57ac50799039af8ee14f8f,35359,66,2,2,0.18501969477936583,-0.04826495962212641,0.4623858763056754
0x680f3431758ec9c95bae1ab71ad5a3588fd2e71c,122880,20,1,2,-0.33932995624399187,0.21897505529446004,0.4180074872537034
0x6833635133dd351288c2b77c09d60965ac1ed5c0,29934,78,2,2,0.2075347955798857,0.06422200356230118,0.5152524064644874
0x690e0ead2da0fb07205394e5b9970b4692a79e63,21330,36,2,2,0.3031850608208195,0.1424108429362203,0.5019905853294376
0x6944592202ee61777ed79c803969951dd67b7bf9,70211,30,1,2,-0.13349989676808816,-0.10023353562273107,0.5391546851210659
0x69ee6ed88b70856983bcc13b1c454c7957411bac,30920,64,2,2,0.18501995136426103,-0.045854486645695906,0.460671105400258
0x6b3008d6e60617f44b1135ffc669fc87caec75b2,316242,10,2,2,-0.08566248965743405,-0.14963595254817974,0.5575610331978693
0x6db7204f8783dfddf80b957ba5e40e24251e304d,5735,33,2,2,0.10081325882208239,0.07956951702436843,0.5017666533559155
0x6e6f2ca77afaee5a22dc3cf0f903f39a548a82a6,103127,50,1,2,-0.23165100870741198,0.025042595763789213,0.5038880221973854
0x6ebb12c7f8b43adf4c58a5f5a377ac24c1569fb4,21923,15,2,2,0.07173612312745596,-0.14470803389437328,0.5388059261347502
0x6ecbb68c07bd4be7adb7f0365e9263e382aeca2d,81548,83,2,2,0.03662009047450853,-0.1800445822833374,0.5826442610440521
0x6f63b2b24858391a8cc023f37c381ddceb902bf7,785656,32,2,2,-0.12008420591428762,-0.1519555210443466,0.5466951402725636
0x6fa109ac9a34c760d2fa8635bfe9ccbf9743b286,42973,68,1,2,-0.22134973466750457,0.07972277855718532,0.4204347420481783
0x6fc0af3756c7300943019e7349bcfcb80e76966c,17045,24,2,2,-0.1861134290225151,-0.10612626761858289,0.4713425054068816
0x6fe7f3bc9a5f94a0a4bb3513ce23c8a2a17fc367,7258,20,1,2,-0.12940230550730236,0.08771224295343255,0.3616826746499884
0x707c049276cbed4436dc9b63295e94132d37081d,276835,36,2,2,0.07094494156331163,-0.19220699556163132,0.5550301970202087
0x7225a33aff56591393b77d411bce2b4664d4c723,669862,26,2,2,-0.10250025456396852,-0.17184665473153898,0.5595345273912695
0x723fe6e68bced0a7029d336ba84d5e08080fd5d9,82679,74,2,2,0.30657524854745083,0.16828196140667134,0.46408250400939643
0x75f15ad634f336f63754254c0ea13d953cf6fc4e,228527,39,2,2,0.1352026845982577,-0.1908983544077613,0.5026791274736288
0x75f3665323cce024368870bfd89db0c21e1ce76b,16450,79,2,2,-0.03617548545028263,-0.17176074008638378,0.5637422994559609
0x76537e159ef79ff8dc8ae21ee0763a120262d004,57442,46,2,2,0.27417064937611035,0.012877485441468646,0.5179020395787736
0x768fd9e9ebf2befd03c455ad5d85d520bc1e006e,38430,33,2,2,0.23778838745251077,0.006119835359054606,0.5418963074215969
0x76987ceada087975a0cedef7753f25bf86234480,1864482,76,2,2,0.075051720408674,-0.09490419979223909,0.5358821742017501
0x77001f3760e212769cb102dd82477e1b07f84216,542054,57,1,2,-0.1446421715063448,-0.0691149278722955,0.5602749238994928
0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,874109,20,2,2,-0.12691546124448502,-0.14579529719973158,0.5540316400881584
0x78f4c1da82b1d44df1fd987c51793ca755eacd34,36825,33,2,2,0.17145850070542057,-0.029643741057119064,0.5382338222609266
0x7a371461689eb40c25bcb726d3aef33061b8da50,33253,17,2,2,0.3108391765724008,0.1206749100963998,0.49574137164173526
0x7a833ef6cc97e6c027d5fed9965fdad5ef84d889,13458,54,2,2,0.221382727829571,0.13479277416812777,0.44373241717770007
0x7ab12f7a0925ef24927343d47199e75a91fc78aa,55294,52,1,2,-0.1792698048194494,0.04038197664270651,0.48505802320860447
0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,11837854,31,1,2,-0.16948877428587902,-0.037533377476095794,0.5624691215161453
0x7c0af245ea07157014ff24cf280012b04399a22c,5025,29,2,2,0.07630331851628391,-0.03259677134058067,0.5039395977743784
0x7c7b412019186684b51bdd98d4cbc33ccf1eee7d,11919,18,2,2,0.24797798573574664,0.12909531890009301,0.4514583450806078
0x7de1e2309e13a32e56d58cd17c6a156f86f8f867,10369,12,1,2,0.022695778122151178,-0.07620907660378798,0.5146971003020666
0x7eec11611ed1c91abeb5029b8c95cebe2f083816,2684953,61,2,2,0.047525127530257276,-0.1845663206487433,0.5845980116005987
0x7f4435c031a7106f969a43f1724bfa8d10628726,558120,16,1,2,-0.35210014112653637,0.16464325319845158,0.43125238054400805
0x7f6cde7e5c25825e2d630fef1d13bcd13e4869f1,130846,52,2,2,0.07495528618729258,-0.16529293357041755,0.4853085080692062
0x7fd284b3b84e67530e8d89e86288bff9fa0b20c7,604302,32,2,2,-0.06560433845820823,-0.08537967782708693,0.4982083223936483
0x7fdafde5cfb5465924316eced2d3715494c517d1,654950,26,1,2,-0.31178148072705836,0.10608608642496055,0.474100471112332
0x80027b436d46ceee244e77135611e6ae705dbb34,78315,34,1,2,-0.3589286293717964,0.15023419298202356,0.4223446849891326
0x806ea832ae8703cf703a8792268c8141d182158c,83711,96,2,2,0.3036725661627455,0.11205762639507544,0.4945327542486896
0x8199c938d7f3976b6c47a6a85cec5bff490ee001,12522,41,1,2,-0.3199380227674034,0.042941266739462115,0.3976218295793168
0x83027df4f3f749a1f9dd8bbc976eee49653c1d72,6957,50,1,2,-0.12817782707750214,0.02013672190754324,0.4818064450265829
0x83bec364a5206feaa378718a46e1c947de5f057f,66472,64,1,2,-0.1890668628343967,-0.04879982353674847,0.5136433091544336
0x847bd1ef4fede0fe191129894d63044843f4d473,5353041,62,1,2,-0.2999604441425131,0.2187879711649963,0.43344795246388157
0x84965752dc5abd206f1eeae2ff58b41e5e3c7806,29628,40,2,2,0.3107575481886088,0.11749455851958103,0.4907662206151543
0x84abc08c0ea62e687c370154de1f38ea462f4d37,8263,10,1,1,0.037500772693517474,0.30212272956048075,0.23671823176728957
0x84f9ced63237634cdea962fe18a3a718364a7ce1,26589,19,2,2,0.2534781830520455,-0.001839880948077176,0.5294400726859709
0x856c35038594767646266bc7fd68dc26480e910d,151941,26,1,2,-0.37696169127996293,0.13552112842757985,0.43238186070461526
0x86c4e46e1e6177996ede8ad50149af10b17fe99d,41030,28,2,2,0.28673555046416027,0.06655201491232683,0.5043527607143781
0x872fabfd6a78a76bf0219086c011b1e5d4c95312,89353,67,2,2,0.2620390289740349,0.017506437414071055,0.5371100440817511
0x890ee2210dc42e041dac383ec776be6d31c9fdce,9096,15,2,2,0.24006813511199837,-0.002383809509062155,0.482652816542364
0x89b4909d0d0b214199d592a436fd277455378d6c,5286,17,2,2,0.1590221595814112,-0.10851106599357825,0.5323780511257934
0x89f76594c34cfc4a75ce92db7caaad980e210a0a,804570,87,1,2,-0.1608943644859791,0.031133651752943463,0.5298737803743128
0x8a265d24c0c4e611119ba4c8fcab93fd987d343a,13318,27,2,2,0.29153259538240556,0.18229843393650869,0.46615220902331056
0x8b8ed3d4775e6a76a82f022ab62281a2974df1ca,926148,65,2,2,-0.009223643314043484,-0.17328315235448266,0.5683337721910495
0x8c14e3341eb81a21358ae62fff9598e7d8505185,94841,67,2,2,0.20320425314767077,-0.05354002176538588,0.5479485565305147
0x8f679eb8059c5f498deea67f3b383ded582045b4,203753,41,2,2,0.10482485898535084,-0.09705464543364521,0.5631881972297481
0x90ace6f5de13a41c614ce2ec64d609c7639fdd10,47708,31,1,2,-0.18151944803746942,-0.047742266931353576,0.5385710455820178
0x90cc9850f850bb51a2cc6054a8a57246c02b40ed,50133,37,1,2,-0.11626844319573809,-0.02073815685260004,0.5254663926899317
0x912f6ba145f003477d44922dfd1a0a1bfe015b27,30673,26,1,2,-0.31401896720826905,0.16053962456396415,0.40810811469090846
0x91344baffce7b403d57a6d7260f500a4d501f73b,87436,73,2,2,0.2836676957904471,0.1044381424720491,0.5168719000257296
0x91ecbd8d6dc9c40378df888782767fbbc10e41fa,674007,38,2,2,0.1450831781608831,0.17607738533466985,0.35797287046944126
0x91f112e9eac73fc22f44166090c1b2cf695101fe,59475,17,2,2,0.12213666563328526,-0.18972307647130585,0.5124544414651839
0x949b24b7a2afc81b9c01e7d61da85ba06444eb05,50371,31,1,2,-0.14873123933815885,-0.09444762378004704,0.542514815408289
0x94dac1facdc4afd2614c3119447187b4143bc449,132424,17,2,2,-0.11893883778206273,-0.14430915880742545,0.5465828070943163
0x96992ad32f605888e9dc145cce867bc350cd0ff6,10193,34,1,2,-0.2833795189498635,0.04632693756144441,0.47303053302389275
0x97f5eab68d91a9a8b037493323fa5d5df95a13b8,69932,24,2,2,0.14988456347892273,0.053708361292297155,0.5149423741849691
