dt,side,n,sum_A,nq_0.1,A_0.1,spr_0.1,B_0.1,nB_0.1,nq_0.5,A_0.5,spr_0.5,B_0.5,nB_0.5,nq_1,A_1,spr_1,B_1,nB_1,nq_2,A_2,spr_2,B_2,nB_2,nq_5,A_5,spr_5,B_5,nB_5,nq_10,A_10,spr_10,B_10,nB_10,nq_30,A_30,spr_30,B_30,nB_30,nq_60,A_60,spr_60,B_60,nB_60,sum_B_1,n_B_1,sum_rest_1,sum_tot_1,sum_B_10,n_B_10,sum_rest_10,sum_tot_10
2026-05-09,1,2305,203.74321379635842,73,0.0,407.9809453067635,-133.26015617073534,73,189,3.037645976226393,1127.7606775273807,-401.3022222122896,187,323,17.36599961853122,1961.8704088489237,-684.9689449257007,319,593,37.349822024371576,3629.535288899543,-1185.4765372748107,585,1288,137.78505475298334,7919.947037991924,-2487.8091025244566,1277,2305,203.74321379635842,14273.136105749187,-4365.668504251098,2289,2305,203.74321379635842,14273.136105749187,-4365.668504251098,2289,2305,203.74321379635842,14273.136105749187,-4365.668504251098,2289,-3252.6587017794354,2305,-4132.27760423881,-3928.534390442429,-4365.668504251098,2289,-4132.27760423881,-3928.534390442429
2026-05-09,-1,2840,126.77261543957155,41,0.10839227163091653,257.5308459434625,78.03118974937973,41,156,3.5528477623503427,994.7822021951806,268.4639494912996,156,323,9.093179125548968,2016.6417690489188,501.1535305295057,323,629,13.213636607008395,3902.1104226412494,959.0667840936837,629,1503,40.55413371410948,9278.393507785018,2225.588911389556,1503,2840,126.77261543957155,17443.869259368337,4080.13462034891,2840,2840,126.77261543957155,17443.869259368337,4080.13462034891,2840,2840,126.77261543957155,17443.869259368337,4080.13462034891,2840,3040.1640130540545,2840,3745.3432632564272,3872.1158786960123,4080.13462034891,2840,3745.3432632564272,3872.1158786960123
2026-05-10,1,2801,-401.03201352143,73,0.0,376.9357989746002,-213.85681229225622,73,254,7.572527516883117,1127.5972735553923,-754.8154557596156,254,421,-18.651647944166825,1947.335874825091,-1363.825129492168,421,733,-38.84767500034712,3287.641562333348,-2282.468937216034,733,1583,-183.87094451346002,6899.2440579077265,-4734.023731012402,1583,2801,-401.03201352143,12092.988619391945,-8620.735611800845,2801,2801,-401.03201352143,12092.988619391945,-8620.735611800845,2801,2801,-401.03201352143,12092.988619391945,-8620.735611800845,2801,-5436.028899631722,2801,-7467.545960921976,-7868.577974443368,-8620.735611800845,2801,-7467.545960921976,-7868.577974443368
2026-05-10,-1,2403,872.834833651345,61,0.0,242.86344076950692,126.30119922136937,61,158,10.756839117625809,655.8695966591521,495.89389568885997,158,298,35.24317503688854,1414.7216670270288,790.169659676917,298,575,81.98762192291754,2737.8605283294028,1461.737629368065,575,1321,268.9139160831954,6223.95014676607,3219.9146515881666,1321,2403,872.834833651345,11030.91938152067,5864.660384515759,2403,2403,872.834833651345,11030.91938152067,5864.660384515759,2403,2403,872.834833651345,11030.91938152067,5864.660384515759,2403,5011.533994966036,2403,5789.224290074861,6662.059123726193,5864.660384515759,2403,5789.224290074861,6662.059123726193
2026-05-11,1,9523,-15566.762149946197,357,-5.796878163606981,605.451762225911,-844.9697714431238,357,1122,-137.84815916176686,1690.049591197837,-3133.301402263007,1122,1864,-573.1048606463125,2880.7106948099113,-5019.922382689637,1864,3092,-1665.9583271636502,5055.632763109239,-8015.422742855976,3092,6005,-6438.320852528497,10428.582536937147,-15390.200571695681,6005,9523,-15566.762149946197,17045.201977460198,-23259.410928196765,9523,9523,-15566.762149946197,17045.201977460198,-23259.410928196765,9523,9523,-15566.762149946197,17045.201977460198,-23259.410928196765,9523,-15163.182260787666,9523,-21153.078875998042,-36719.84102594424,-23259.410928196765,9523,-21153.078875998042,-36719.84102594424
2026-05-11,-1,8793,14801.840832623671,273,6.747091844319842,402.07206270244023,882.5486673268541,273,1046,200.85817745584373,1631.1119365329862,3205.2661332868993,1046,1729,675.7253313149608,2748.489354438925,5137.3871429104065,1729,2908,1865.6622834449804,4723.575011596344,8227.159593330523,2908,5578,6633.745771896141,9378.503957423034,15508.627200214487,5578,8793,14801.840832623671,15157.78230861953,22874.387414027162,8793,8793,14801.840832623671,15157.78230861953,22874.387414027162,8793,8793,14801.840832623671,15157.78230861953,22874.387414027162,8793,14922.983764501327,8793,20491.981362230417,35293.82219485416,22874.387414027162,8793,20491.981362230417,35293.82219485416
2026-05-12,1,8543,-17152.363198964293,288,-2.7839921964466323,506.59362102024454,-898.5101275484487,288,961,-178.8157517608518,1548.3314522013268,-2994.9387551083264,961,1614,-783.6718460518587,2608.0269288542545,-4886.646983877996,1614,2671,-2096.050946363059,4357.174588175217,-7585.921953112079,2671,5232,-7327.85025085913,8769.704179924676,-14228.170949875566,5232,8543,-17152.363198964293,14741.360446629667,-22746.943973434925,8543,8543,-17152.363198964293,14741.360446629667,-22746.943973434925,8543,8543,-17152.363198964293,14741.360446629667,-22746.943973434925,8543,-13429.976530629232,8543,-20013.78229382416,-37166.14549278862,-22746.943973434925,8543,-20013.78229382416,-37166.14549278862
2026-05-12,-1,7368,18253.037663822703,261,6.03358571932884,378.4743036710157,415.9465453277768,261,878,202.52894348624372,1354.7830423542384,2092.821480206621,878,1500,797.0708437689354,2373.1044812282066,3406.4463409615746,1500,2439,2267.569682247551,3912.3720158363058,5837.697734242989,2439,4615,8024.304451106949,7713.527003444379,11548.30894973404,4615,7368,18253.037663822703,12601.448625418107,18685.3011552467,7368,7368,18253.037663822703,12601.448625418107,18685.3011552467,7368,7368,18253.037663822703,12601.448625418107,18685.3011552467,7368,15259.742431908175,7368,16677.64641593527,34930.68407975787,18685.3011552467,7368,16677.64641593527,34930.68407975787
2026-05-13,1,8575,-14608.648225447425,593,-8.845708648876531,799.1097391246115,-691.2238007463311,593,1249,-137.57870917745328,1599.6504587167028,-2606.404559406632,1249,1939,-590.8463582296461,2469.888430636727,-4110.202699786884,1939,2974,-1709.3467606744966,3858.7674788434106,-6654.701860299147,2974,5412,-6304.983060364377,7143.043046198081,-12317.600609183086,5412,8575,-14608.648225447425,11683.906396918646,-19231.55990613569,8575,8575,-14608.648225447425,11683.906396918646,-19231.55990613569,8575,8575,-14608.648225447425,11683.906396918646,-19231.55990613569,8575,-12943.317515806479,8575,-17479.49012548486,-32088.13835093229,-19231.55990613569,8575,-17479.49012548486,-32088.13835093229
2026-05-13,-1,9256,13625.250901503616,550,0.8917976592512685,731.9497994343895,585.1855001791316,550,1212,118.29427103080596,1516.377524721764,2015.8899305632467,1212,1883,520.1976530491843,2363.3718134404185,3353.976403926974,1883,3052,1456.7793238666684,3946.277998128263,5504.0380812335825,3052,5761,5577.67854520321,7723.687480041829,10761.72968618189,5761,9256,13625.250901503616,12750.292919880518,16986.59990369247,9256,9256,13625.250901503616,12750.292919880518,16986.59990369247,9256,9256,13625.250901503616,12750.292919880518,16986.59990369247,9256,12395.564006128123,9256,15888.366083297817,29513.616984801454,16986.59990369247,9256,15888.366083297817,29513.616984801454
2026-05-14,1,8223,-13991.368648874442,416,-3.365524922665723,774.8266867850125,-475.8099935580966,416,898,-92.06046668916696,1415.046137691916,-1428.128343548041,898,1431,-512.1468485761136,2202.08978940256,-2598.2380950526776,1431,2426,-1602.695319748404,3836.7329437119497,-4353.294769503693,2426,4980,-6089.936934141737,8073.385067297117,-8327.926786660995,4980,8223,-13991.368648874442,13761.768410365092,-13880.756807891123,8223,8223,-13991.368648874442,13761.768410365092,-13880.756807891123,8223,8223,-13991.368648874442,13761.768410365092,-13880.756807891123,8223,-10209.437593999042,8223,-12410.420118745506,-26401.78876761997,-13880.756807891123,8223,-12410.420118745506,-26401.78876761997
2026-05-14,-1,6806,12553.649165901625,259,3.3875410900325558,364.35789019150735,314.57080169361916,259,734,120.70966793912507,1000.6160513562947,1298.3236373334673,734,1219,518.6041218840802,1676.1203504678574,2482.0823920162575,1219,2060,1426.0946544921467,2889.3337162828548,4293.4691949857615,2060,4082,5172.982813317241,6056.811923889976,8817.826470562202,4082,6806,12553.649165901625,10533.501336807083,14710.8882692117,6806,6806,12553.649165901625,10533.501336807083,14710.8882692117,6806,6806,12553.649165901625,10533.501336807083,14710.8882692117,6806,9348.329826747027,6806,12424.795237595972,24978.444403497582,14710.8882692117,6806,12424.795237595972,24978.444403497582
2026-05-15,1,8707,-15331.561854024709,831,0.002512528953352966,1891.320256373502,-776.2009478248143,831,1278,-81.24679043734676,2591.0989306065535,-2038.3023672497022,1278,1731,-534.1292163009625,3334.0455228941914,-3052.392032243677,1731,2835,-1704.4129047211807,5402.875481588209,-5090.2514906499755,2835,5402,-6252.922229899682,10448.383558055615,-9404.93150638798,5402,8707,-15331.561854024709,16977.08626212311,-14907.37823938192,8707,8707,-15331.561854024709,16977.08626212311,-14907.37823938192,8707,8707,-15331.561854024709,16977.08626212311,-14907.37823938192,8707,-10971.463905267161,8707,-13638.124326354478,-28969.686180379187,-14907.37823938192,8707,-13638.124326354478,-28969.686180379187
2026-05-15,-1,7630,14029.15468177712,175,0.5659972898905643,292.0743434577406,392.3434868274867,175,796,88.15671626467935,1391.2930834840581,1561.5915014949828,795,1412,463.4166685609564,2377.068835853551,3240.0746278786964,1411,2375,1467.3707569850337,3989.6078502375117,5389.948010553211,2373,4723,5746.622357546287,8122.65005747837,10452.342740193071,4718,7630,14029.15468177712,13508.970532476935,17334.9936348088,7620,7630,14029.15468177712,13508.970532476935,17334.9936348088,7620,7630,14029.15468177712,13508.970532476935,17334.9936348088,7620,13647.515114439775,7630,15999.738965084083,30028.893646861277,17334.9936348088,7620,15999.738965084083,30028.893646861277
2026-05-16,1,1996,-117.20231209141636,345,0.0,1413.186235407703,-114.12221245161058,345,414,0.4849680049887155,1637.497009065944,-243.5520147460448,414,487,-1.424592432160356,1900.1166932256267,-392.4688186681508,487,670,-1.7758033857999793,2604.242065936502,-599.0607279968638,670,1186,-17.97038593729944,4602.204570342527,-1199.7599038003693,1186,1996,-117.20231209141636,7791.8038228494925,-2072.696064607043,1996,1996,-117.20231209141636,7791.8038228494925,-2072.696064607043,1996,1996,-117.20231209141636,7791.8038228494925,-2072.696064607043,1996,-1731.4739531966309,1996,-1947.9942544722503,-2065.1965665636153,-2072.696064607043,1996,-1947.9942544722503,-2065.1965665636153
2026-05-16,-1,1359,177.7772798724936,37,0.0,111.18766046752255,53.46270492601469,37,147,2.8711652197422204,444.4619663392444,190.59996981306261,147,234,12.190115418343687,730.2079126069075,301.9106392280988,234,392,32.48247940679752,1206.4382543862712,518.6582903324828,392,789,89.3191798788588,2404.091580052804,1084.713207950157,789,1359,177.7772798724936,4128.493816823842,1909.0275767280164,1359,1359,177.7772798724936,4128.493816823842,1909.0275767280164,1359,1359,177.7772798724936,4128.493816823842,1909.0275767280164,1359,1448.8678712313126,1359,1746.0598662914122,1923.8371461638894,1909.0275767280164,1359,1746.0598662914122,1923.8371461638894
2026-05-17,1,2777,-606.5054448469706,587,-0.11855294278210192,2283.2299596313665,-188.44888473984025,587,671,-17.25527700192015,2511.745871597205,-382.3681352781929,671,767,-27.226259392404433,2776.072532358532,-563.5566575063976,767,1014,-79.73640660345504,3615.4708998645774,-851.9174952639057,1014,1684,-238.13019458224773,5932.335931495344,-1586.083870330981,1684,2777,-606.5054448469706,9726.612511047146,-2611.977356146897,2777,2777,-606.5054448469706,9726.612511047146,-2611.977356146897,2777,2777,-606.5054448469706,9726.612511047146,-2611.977356146897,2777,-2114.7893202395176,2777,-2478.664397806291,-3085.1698426532375,-2611.977356146897,2777,-2478.664397806291,-3085.1698426532375
2026-05-17,-1,1867,729.6798974549081,25,0.11977123693866489,95.02717292745123,48.54032542070259,25,123,10.821670214623872,378.4486119152821,188.27701644615675,123,240,26.15177274270216,743.9796777095627,422.81321945811976,240,443,104.39392653261102,1375.3992218286978,740.3535176192652,443,986,300.2999736015331,3144.1562867189396,1472.8367085672862,986,1867,729.6798974549081,6010.268062862306,2617.0291982775957,1867,1867,729.6798974549081,6010.268062862306,2617.0291982775957,1867,1867,729.6798974549081,6010.268062862306,2617.0291982775957,1867,2162.4876791865163,1867,2379.8192832184704,3109.49918067325,2617.0291982775957,1867,2379.8192832184704,3109.49918067325
2026-05-18,1,7518,-17459.74413826252,494,0.23152796758909633,720.3499877056888,-559.5672810087354,494,964,-94.9738076223265,1369.4348365331732,-1773.9741249899062,964,1480,-617.4820014579057,2177.323847976019,-3038.432189535487,1480,2432,-1953.9445292842063,3735.767415245211,-5095.838850783674,2432,4640,-7152.272980742857,7627.403415462767,-9760.628483268527,4640,7518,-17459.74413826252,13172.921226271072,-16075.815369041025,7518,7518,-17459.74413826252,13172.921226271072,-16075.815369041025,7518,7518,-17459.74413826252,13172.921226271072,-16075.815369041025,7518,-11678.322199412809,7518,-14628.817515663926,-32088.561653926517,-16075.815369041025,7518,-14628.817515663926,-32088.561653926517
2026-05-18,-1,9061,19940.338010602896,223,-1.082130963840304,348.6996936518867,435.9106882732754,223,1027,119.52587060575962,1494.6658361341792,2249.4796982796342,1027,1917,732.8086084807853,2846.6167581016343,4266.979707331854,1917,3105,2402.1629360157744,4801.200726529818,7128.283196179236,3105,5821,8929.374111455965,9484.683754199617,13326.757611194895,5821,9061,19940.338010602896,15483.308360805218,21555.757366682352,9061,9061,19940.338010602896,15483.308360805218,21555.757366682352,9061,9061,19940.338010602896,15483.308360805218,21555.757366682352,9061,14212.837763739637,9061,18538.43893566361,38478.7769462665,21555.757366682352,9061,18538.43893566361,38478.7769462665
2026-05-19,1,7807,-16154.913270304927,258,-3.2081503200293717,587.7159736417952,-570.2336546151448,258,812,-124.41164807037359,1470.7469339385088,-1935.6387937336592,812,1368,-563.7510146021579,2427.5624110492913,-3291.4531381531497,1368,2352,-1766.6246838463685,4120.528382868947,-5580.615106039701,2352,4788,-6857.83862435834,8540.677443681507,-11221.929305461683,4788,7807,-16154.913270304927,14240.362632941458,-18660.695971287834,7807,7807,-16154.913270304927,14240.362632941458,-18660.695971287834,7807,7807,-16154.913270304927,14240.362632941458,-18660.695971287834,7807,-12602.396910356623,7807,-17142.251804065436,-33297.16507437026,-18660.695971287834,7807,-17142.251804065436,-33297.16507437026
2026-05-19,-1,7850,16714.636363317328,194,0.7230372031376612,379.9459706529624,560.9533392017568,194,816,126.67949253404254,1624.7420147625244,1839.7181606579186,816,1500,489.53089032408815,2876.2223998153368,3367.7094664927963,1500,2592,1242.3274107245982,4701.28457010282,5658.154943636628,2592,4986,6767.769572025702,9173.906477035862,11511.707400288016,4986,7850,16714.636363317328,14638.239690517523,18103.25513055622,7850,7850,16714.636363317328,14638.239690517523,18103.25513055622,7850,7850,16714.636363317328,14638.239690517523,18103.25513055622,7850,14214.045511711895,7850,15658.566719162314,32373.2030824799,18103.25513055622,7850,15658.566719162314,32373.2030824799
2026-05-20,1,7806,-13358.209741195074,216,-2.6227664404846722,217.20265379662288,-331.35519930779367,216,897,-110.14033182774982,993.2043067553161,-1837.5286928971323,897,1632,-527.2079756275953,1785.9396915413597,-3634.509904987959,1632,2657,-1534.9891581959234,2999.6840752535463,-5730.29660900611,2657,5008,-5789.961417366064,5999.243435894585,-10851.661652408486,5008,7806,-13358.209741195074,9826.233560943732,-16817.2044305743,7806,7806,-13358.209741195074,9826.233560943732,-16817.2044305743,7806,7806,-13358.209741195074,9826.233560943732,-16817.2044305743,7806,-13719.931641986335,7806,-16305.006099602357,-29663.215840797413,-16817.2044305743,7806,-16305.006099602357,-29663.215840797413
2026-05-20,-1,9025,12710.126566660492,287,2.1444399863459465,363.2469306833073,636.4706657503416,287,1040,91.18235483448305,1057.5111093090675,2202.9303849525086,1040,1763,490.72944446846606,1745.4991715365368,3773.539334748468,1763,2953,1350.9121971677687,3054.924674030487,6038.9519887411525,2953,5629,5105.142403764467,6243.871083371227,11325.498014122219,5629,9025,12710.126566660492,10574.617706952366,18225.521540380745,9025,9025,12710.126566660492,10574.617706952366,18225.521540380745,9025,9025,12710.126566660492,10574.617706952366,18225.521540380745,9025,11903.973101655723,9025,16348.085010060358,29058.21157672077,18225.521540380745,9025,16348.085010060358,29058.21157672077
2026-05-21,1,7872,-14213.954833638001,173,1.4503951029561963,135.391409773255,-357.1097268044892,173,788,-90.10942901664959,681.0918480390237,-1950.016540349391,788,1414,-543.7633395244361,1341.0661972063108,-3232.8128973104394,1414,2379,-1456.7783427358,2396.0558282098364,-5541.872414513679,2379,4756,-5916.044992150673,5254.799230516806,-11017.575343201996,4756,7872,-14213.954833638001,9100.54987679899,-18192.966384372347,7872,7872,-14213.954833638001,9100.54987679899,-18192.966384372347,7872,7872,-14213.954833638001,9100.54987679899,-18192.966384372347,7872,-13911.94419036844,7872,-17112.105753767813,-31326.060587405693,-18192.966384372347,7872,-17112.105753767813,-31326.060587405693
2026-05-21,-1,8578,13677.515701536011,460,-1.777772184388228,562.7673214256815,646.1170836429357,460,1064,93.00562868789505,1074.6468593314564,2042.6606105817502,1064,1706,516.0445726604116,1678.172758460193,3546.992821795663,1706,2774,1404.1748879428603,2812.9437826192307,5408.741283158732,2774,5272,5598.637350099525,5785.142497215755,10113.912432250363,5272,8578,13677.515701536011,9925.906176328204,15809.505659305709,8578,8578,13677.515701536011,9925.906176328204,15809.505659305709,8578,8578,13677.515701536011,9925.906176328204,15809.505659305709,8578,12690.480020137336,8578,14659.791796831196,28337.307498367227,15809.505659305709,8578,14659.791796831196,28337.307498367227
2026-05-22,1,7331,-10307.225453395744,307,-1.1655694592065742,266.95049791323936,-443.20454287022045,307,917,-70.82880236671485,678.9850727271793,-1553.5988993956094,917,1422,-326.9316897508102,1121.7098626146264,-2696.8445822869944,1422,2377,-996.9530916169176,1985.7479718792433,-4375.29228609752,2377,4501,-3921.358381047469,4085.0919105699068,-8146.659403253419,4501,7331,-10307.225453395744,7118.404848358317,-11913.160339359512,7331,7331,-10307.225453395744,7118.404848358317,-11913.160339359512,7331,7331,-10307.225453395744,7118.404848358317,-11913.160339359512,7331,-9937.276148442576,7331,-11695.982322617729,-22003.207776013423,-11913.160339359512,7331,-11695.982322617729,-22003.207776013423
2026-05-22,-1,7056,10700.34402225111,178,0.7443536660248128,123.51287947724671,353.6791615362784,178,794,73.39869952275134,585.1928003553842,1506.0131204403474,794,1423,327.06483640496805,1133.0031663883974,2540.0002818724947,1423,2367,1000.7254457475185,2047.240307632384,4115.889555214915,2367,4432,4242.461866216222,4213.04076555495,6806.05978057128,4432,7056,10700.34402225111,7183.8593165727025,10200.420064215863,7056,7056,10700.34402225111,7183.8593165727025,10200.420064215863,7056,7056,10700.34402225111,7183.8593165727025,10200.420064215863,7056,8224.022994114355,7056,10049.407897283478,20749.75191953457,10200.420064215863,7056,10049.407897283478,20749.75191953457
2026-05-23,1,3192,-1559.6865998121182,102,-5.491108883745501,149.8439173028236,-127.12605662097589,102,334,-12.123769267990463,524.6269459908993,-480.9577333146905,334,556,-55.67012829621106,918.6579475175294,-813.2994829891433,556,944,-176.96891024642392,1599.3221809711624,-1471.7540106153015,944,1906,-596.9465614829371,3235.396500391512,-3160.3593241140547,1906,3192,-1559.6865998121182,5467.91896422364,-5473.854745968381,3192,3192,-1559.6865998121182,5467.91896422364,-5473.854745968381,3192,3192,-1559.6865998121182,5467.91896422364,-5473.854745968381,3192,-4965.176201751663,3192,-5240.253568651425,-6799.940168463567,-5473.854745968381,3192,-5240.253568651425,-6799.940168463567
2026-05-23,-1,3379,1557.822718771169,69,0.21642210969223755,127.92924367702292,190.1816988822946,69,312,24.13643741292818,502.71507716585467,773.0864733493238,312,533,75.91679481806796,866.2055126324461,1322.751419137347,533,935,194.3402880134528,1511.7817182034346,2097.844650368923,935,1941,608.91841187514,3179.634946323453,4160.640428175956,1941,3379,1557.822718771169,5628.466296593646,7250.484524178893,3379,3379,1557.822718771169,5628.466296593646,7250.484524178893,3379,3379,1557.822718771169,5628.466296593646,7250.484524178893,3379,5439.797398550408,3379,6634.207650859715,8192.030369630886,7250.484524178893,3379,6634.207650859715,8192.030369630886
2026-05-24,1,2320,-2444.5733820879536,82,-1.1628258597922476,194.6580516086784,-288.4430410903835,82,207,-12.049739035730099,482.5950057030857,-909.92734624814,207,355,-66.70783264573879,827.009026903541,-1346.0454809946618,355,615,-203.93253746929236,1438.9495861183277,-2263.924929308313,615,1304,-972.5472810876151,3153.766875048015,-4509.480243537901,1304,2320,-2444.5733820879536,5701.888246451701,-7782.944142273123,2320,2320,-2444.5733820879536,5701.888246451701,-7782.944142273123,2320,2320,-2444.5733820879536,5701.888246451701,-7782.944142273123,2320,-5967.6000674150355,2320,-7010.482000721324,-9455.055382809256,-7782.944142273123,2320,-7010.482000721324,-9455.055382809256
