var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OFI,立会日,46,9200,68,0.0018369086055141052,0.0008199365228060797,0.0029588635020216664,0.0001608742477958595
OFI,立会日,47,9400,68,0.00038977285480363275,-0.001362498911122259,0.001715734551246257,0.0005100618416229021
OFI,立会日,48,9600,68,0.0013228594666462416,0.0006662212076897182,0.0020165241203305797,-0.0001084003756392905
OFI,立会日,49,9800,68,0.0015158593201327793,0.00043899505714420784,0.0027082371485038824,-0.00023265746455264884
OFI,立会日,50,10000,68,0.0020592425910404967,0.0005812785030182122,0.004007616338146928,-0.00007489006886989858
OFI,立会日,51,10200,68,0.002049110476065163,0.001219276000761443,0.0030258116995831017,0.000022393669507757397
OFI,立会日,52,10400,68,0.0008938137460792835,-0.00036072397413637424,0.001903773432037749,-0.00007880221189292551
OFI,立会日,53,10600,68,0.0008268127360132791,0.00019467948264675528,0.001410749013969806,0.0003119010002963585
OFI,立会日,54,10800,68,0.002205756291209574,0.0013943938265299491,0.003096785399362409,-0.00006965400087261476
OFI,立会日,55,11000,68,0.002131941799661013,0.001101027835678036,0.0031822763672610653,-0.00006165861505326752
OFI,立会日,56,11200,68,0.0005990128681477647,-0.0008194967257432014,0.0016919015675915308,-0.00013217326231919569
OFI,立会日,57,11400,68,0.0003627313857793717,-0.0008263292965771731,0.0013923102801963116,0.000654808609425766
OFI,立会日,58,11600,68,0.00036549022751300117,-0.0005324432451711952,0.0011590594954651976,-0.00026705044616786975
OFI,立会日,59,11800,68,0.0012745394866438,0.0002050754358997531,0.0024263164193206494,0.00008262374156001217
OFI,立会日,60,12000,68,0.0020637262372702157,0.0012596184405019104,0.0029325602526567595,-0.00009314419401613462
OFI,立会日,61,12200,68,0.00151585422313037,0.0006521434272286286,0.0025246216704308813,-0.000020436010388336193
OFI,立会日,62,12400,68,0.001298432630621754,0.00012498185840870805,0.0027401951722009427,-0.000144663229695712
OFI,立会日,63,12600,68,0.0016690489173130899,0.0006541089991032004,0.002996744460133395,-0.00019624507594899655
OFI,立会日,64,12800,68,0.0011902111152841798,0.0003623787065593665,0.0020705003717901085,0.0003110107463241681
OFI,立会日,65,13000,68,0.0016736025836233193,0.0009998829066736777,0.002362995287681511,0.000013698734282188038
OFI,立会日,66,13200,68,0.0003010265219728685,-0.0007429380351532005,0.0011684877516592684,0.00030931064318591314
OFI,立会日,67,13400,68,0.0001664806047006025,-0.0007443265734036764,0.0010392687656263075,-8.471974106897045e-6
OFI,立会日,68,13600,68,0.0019301139011339576,0.0012377120052620312,0.0027841388169551214,-0.00007882754671585138
OFI,立会日,69,13800,68,0.0008299282298137219,0.00010666776867444816,0.001656392345388965,0.000042429541072619824
OFI,立会日,70,14000,68,0.002203245341340618,0.0014079128124603068,0.0032340027121703636,-0.00027321438248324964
OFI,立会日,71,14200,68,0.001316328896327366,-0.00006027840184106626,0.00241538139347448,0.00014657315396364437
OFI,立会日,72,14400,68,0.0009432141444043943,-0.00034199671664136714,0.0019381020900032082,-0.00021498344264246622
OFI,立会日,73,14600,68,0.0012200665824412156,0.000426585423641506,0.002179974927234191,0.00024769959551874655
OFI,立会日,74,14800,68,0.0007311267105124473,-0.00018129908755673029,0.001669158886546631,-0.0002389917517100909
OFI,立会日,75,15000,68,0.002746647135489955,0.0017974137781240176,0.003713554341469225,8.591742932461896e-6
OFI,立会日,76,15200,68,0.002004402395832567,0.0007082414581262857,0.0030761066871318383,-0.00041446970095860517
OFI,立会日,77,15400,68,0.001356044092891344,0.0007039198165967812,0.0021408743580912694,0.0001308664582500142
OFI,立会日,78,15600,68,0.001663426294715751,0.0007410249443123098,0.0027705311650660933,0.000054334597046549466
OFI,立会日,79,15800,68,0.0011835537197952184,-0.00003339018615176035,0.0023514072352142233,0.00015611987649735807
OFI,立会日,80,16000,68,0.0009229943119980668,8.179360320390763e-6,0.0018007546021613719,-0.0001493320445974479
OFI,立会日,81,16200,68,0.002121583955012812,0.001247611145619357,0.0031709863061214253,-0.0001522000669063907
OFI,立会日,82,16400,68,-0.0005681967893268927,-0.002947033277929352,0.0008009187301544345,-0.00003659986306005592
OFI,立会日,83,16600,68,0.0013252928286558467,-0.0005226352599923798,0.0035917939026075614,0.00025725450020033243
OFI,立会日,84,16800,68,0.0009390038776492917,-0.0007020036695686014,0.0023412636943274737,-0.00026977776660361687
OFI,立会日,85,17000,68,0.0016941549210076024,2.5154980164021517e-6,0.003543687365162747,-0.00002612751683640508
OFI,立会日,86,17200,68,0.00210650462247838,0.001246686770103507,0.003052890737561512,-3.942960334514244e-6
OFI,立会日,87,17400,68,0.0005702291319167757,-0.00022180644787715134,0.0013496144793431202,0.00005054089878424674
OFI,立会日,88,17600,68,0.00012521920193526618,-0.0006756660037029702,0.0009356595527563428,0.000018941405333590284
OFI,立会日,89,17800,68,0.0009988011190964513,0.00021435139676842044,0.001695321150678312,-0.0004143886236213057
OFI,立会日,90,18000,68,0.001836027338426614,0.0012400755910883857,0.0024365960061150933,0.00011899437474694515
OFI,立会日,91,18200,68,0.0010743957071808734,0.00030593917357111465,0.0017971119626095545,-0.00011922361622047949
OFI,立会日,92,18400,68,0.001279626725841325,0.0005343055146991612,0.0019591415269234773,-0.0002106887173035269
OFI,立会日,93,18600,68,0.0015586172073530685,0.0008170034463268443,0.002647415792255624,0.00022861419276032152
OFI,立会日,94,18800,68,0.0014591708399949296,0.000843954547157867,0.002103281191606721,0.000018577025005291324
OFI,立会日,95,19000,68,0.0013891645980153796,0.0007247260692911016,0.002225123288415895,0.00013067735158840324
OFI,立会日,96,19200,68,0.0004906577767261992,-0.0005680547862079353,0.0016045891795918627,-0.00007582546159745138
OFI,立会日,97,19400,68,0.0015877979018504007,0.0007869954452725128,0.002603579721541963,0.00012251158866703328
OFI,立会日,98,19600,68,0.0007216339693900372,-0.00014854071995267035,0.0015551748286607055,-0.00005442929950840824
OFI,立会日,99,19800,68,0.0015616848919318804,0.0006472652747945413,0.002744520402697791,-0.00005370574252307756
OFI,立会日,100,20000,68,0.0014961843397917778,-0.00006041396253840564,0.0026611059618948762,-0.00003609250129834161
OFI,立会日,101,20200,68,0.00021485187743901894,-0.0009032843112665168,0.001385472159785036,-0.00012542066355030555
OFI,立会日,102,20400,68,0.0009027499298154472,0.0001109245762053752,0.001661610821562049,-0.0000354746617512968
OFI,立会日,103,20600,68,0.0008957970742172186,0.00015545672805775628,0.0017426752921228588,-0.00017152793299471717
OFI,立会日,104,20800,68,0.000247681765774238,-0.0003350810199792969,0.0008067777020171577,-0.0002837682337964343
OFI,立会日,105,21000,68,0.0025759488457585637,0.0018977281183861128,0.0033734859885891613,-0.00008784564925669047
OFI,立会日,106,21200,68,0.001032288786370217,0.00007780379839248532,0.0019402946017392684,-0.000039396766646948257
OFI,立会日,107,21400,68,0.0013541556044412502,0.0005821102959896006,0.0021901349184096676,0.00016726954853732488
OFI,立会日,108,21600,68,0.000918573299875128,0.00021201820702507844,0.001662454936788605,-0.000048511084905725385
OFI,立会日,109,21800,68,0.00038059271578403525,-0.00017904479766113628,0.000946895146107387,-0.000016290805182781548
OFI,立会日,110,22000,68,0.0016989363885678674,0.0009470352873786917,0.002425450393538388,0.00009135690108265926
OFI,立会日,111,22200,68,0.0009745179106523565,0.00006792663535505042,0.0019305235839330015,0.00017314935539974383
OFI,立会日,112,22400,68,0.0011749361615101964,0.00042296529448086653,0.0019463983698262495,-0.00011301262928011884
OFI,立会日,113,22600,68,0.0012335781078448727,0.0004009875678789837,0.0020618348735438855,-0.0001114807687512761
OFI,立会日,114,22800,68,0.000442489389244344,-0.0001400663183453442,0.0010871885354346092,0.00017969742928456299
OFI,立会日,115,23000,68,0.0010565522392936768,0.00024096819890545568,0.001853034769628247,-0.00008886252796751474
OFI,立会日,116,23200,68,0.0021071422363614684,0.0014457496662961063,0.0028579239233206474,-0.0003113833439512587
OFI,立会日,117,23400,68,0.0005471519135957897,-0.00097707494374108,0.0017064956264644566,0.000038163751474549404
OFI,立会日,118,23600,68,-0.000025777793359926407,-0.0011359353441231658,0.0007913126626419839,0.00022507406457490092
OFI,立会日,119,23800,68,0.0009219312058555961,-0.00004592158949375064,0.0017939694862259031,0.00008910498668896952
OFI,立会日,120,24000,68,0.0016768722182390636,0.0007191633278308359,0.002706598608492029,-0.000043123049464162116
OFI,立会日,121,24200,68,0.0011591020163376038,0.00016437818356602912,0.0023914891267070226,0.00024846663802722575
OFI,立会日,122,24400,68,0.0010341436341669366,0.00008354887811227477,0.001904106281674787,-0.00006787580637426933
OFI,立会日,123,24600,68,0.0011118438922820713,0.0003609287213615455,0.001892586907911308,-0.000407899681839213
OFI,立会日,124,24800,68,0.000745454526283459,-0.0002698278691610407,0.0021800324776395565,-0.00013731016808596604
OFI,立会日,125,25000,68,0.0012795371680917342,0.0006232308165571729,0.002013445954348687,-0.00018570391163207398
OFI,立会日,126,25200,68,0.0011624007627517423,0.0001305245049006615,0.002252565929167517,0.00020595233023675813
OFI,立会日,127,25400,68,0.0012340791244542508,0.0004418989698092176,0.002036124183785961,-0.0003488989813358558
OFI,立会日,128,25600,68,0.0005895113653875981,-0.00010135139023490773,0.0012252317060637424,-2.211889259103715e-6
OFI,立会日,129,25800,68,0.00009786135583195683,-0.0008713252331170378,0.0009031359936220033,0.00009131266008884893
OFI,立会日,130,26000,68,0.0007271734921072007,-0.000426742788259767,0.001737174157510446,-0.0001927962134020441
OFI,立会日,131,26200,68,0.0013130104925133837,0.00037471254441319814,0.0026180075320897745,0.00006532211174852175
OFI,立会日,132,26400,68,0.0004763269246752238,-0.0002459420967896469,0.0011904205606029083,-0.00014034903394333928
OFI,立会日,133,26600,68,0.0008826027775086475,-0.00036500183147234535,0.001846431914399913,0.00012749387533890987
OFI,立会日,134,26800,68,0.0009349949439938268,-0.000015502608247313043,0.0018309551822192952,0.00005225715886293182
OFI,立会日,135,27000,68,0.0021508061406202185,0.001420587691528677,0.00309701760591855,-0.00032944065382172714
OFI,立会日,136,27200,68,0.0013547393996830707,0.0006842267867648192,0.0019627293653935174,0.00009568719965013317
OFI,立会日,137,27400,68,0.0009307645628866458,-0.0002688805206701514,0.0021441378449068736,0.00007527132921788294
