dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,14078,10513,354,354,708,354,685.5554593847919,0,0.0,0.0,0,0.0,0.0,685.5554593847919,0.5,1,0.0,21.607999999999997,1.936597342894893,0.002824858757062147,0.03389830508474576,0.16101694915254236,0.2966101694915254,0.5847457627118644,0.7429378531073446
2026-05-05,15599,15493,281,280,561,280,473.3429024251026,1,1.8756949262832845,0.9938786803305222,0,0.0,0.0,475.2185973513859,0.5008912655971479,1,0.0,29.275,1.6905103658039373,0.0,0.017857142857142856,0.12857142857142856,0.22857142857142856,0.5142857142857142,0.6714285714285714
2026-05-06,16357,18921,447,447,894,447,1295.5079790436496,0,0.0,0.0,0,0.0,0.0,1295.5079790436496,0.5,1,0.0,22.428,2.898228141037247,0.0044742729306487695,0.03803131991051454,0.18344519015659955,0.3087248322147651,0.6085011185682326,0.8210290827740492
2026-05-07,11922,13048,279,280,559,279,497.7354396529545,1,-5.589457359889426,3.173728679944713,0,0.0,0.0,492.14598229306506,0.5008944543828264,1,0.0,18.651,1.7839979915876507,0.014336917562724014,0.05017921146953405,0.23655913978494625,0.34408602150537637,0.6164874551971327,0.7741935483870968
2026-05-08,13533,14568,360,360,720,360,534.1121156662306,0,0.0,0.0,0,0.0,0.0,534.1121156662306,0.5,1,0.0,18.0735,1.4836447657395293,0.0,0.03333333333333333,0.25,0.37777777777777777,0.6444444444444445,0.7888888888888889
2026-05-09,9868,8172,1034,1034,2068,1034,5177.672477621849,0,0.0,0.0,0,0.0,0.0,5177.672477621849,0.5,1,0.0,21.6705,5.00742019112365,0.0029013539651837525,0.029013539651837523,0.1760154738878143,0.28820116054158607,0.6702127659574468,0.8104448742746615
2026-05-10,7907,10430,641,641,1282,641,221.56921713335115,0,0.0,0.0,0,0.0,0.0,221.56921713335115,0.5,1,0.0,19.33,0.34566180520023565,0.0031201248049922,0.0327613104524181,0.22464898595943839,0.35101404056162244,0.6053042121684867,0.7410296411856474
2026-05-11,18230,22924,907,908,1815,907,2052.621294116598,1,-0.9339999999999999,0.9085668683404821,0,0.0,0.0,2051.687294116598,0.5002754820936639,1,0.0,6.679,2.263088527140683,0.005512679162072767,0.09151047409040794,0.42006615214994486,0.6218302094818081,0.8610804851157663,0.9470782800441014
2026-05-12,17056,15046,435,435,870,435,-102.06375390473096,0,0.0,0.0,0,0.0,0.0,-102.06375390473096,0.5,1,0.0,8.772,-0.23462931932122072,0.011494252873563218,0.08045977011494253,0.3586206896551724,0.5494252873563218,0.8137931034482758,0.9356321839080459
2026-05-13,13213,10534,363,363,726,363,263.63693250775424,0,0.0,0.0,0,0.0,0.0,263.63693250775424,0.5,1,0.0,6.967,0.7262725413436751,0.005509641873278237,0.06611570247933884,0.4132231404958678,0.581267217630854,0.8650137741046832,0.9476584022038568
2026-05-14,11882,10878,313,313,626,313,351.87002343762236,0,0.0,0.0,0,0.0,0.0,351.87002343762236,0.5,1,0.0,7.893,1.1241853783949594,0.006389776357827476,0.07987220447284345,0.3865814696485623,0.5654952076677316,0.8753993610223643,0.9584664536741214
2026-05-15,15416,14396,358,358,716,358,28.7116849249377,0,0.0,0.0,0,0.0,0.0,28.7116849249377,0.5,1,0.0,7.2785,0.08020023722049668,0.0111731843575419,0.10335195530726257,0.3854748603351955,0.5698324022346368,0.8268156424581006,0.9441340782122905
2026-05-16,12723,8569,543,543,1086,543,118.93691532599946,0,0.0,0.0,0,0.0,0.0,118.93691532599946,0.5,1,0.0,28.996,0.21903667647513708,0.02578268876611418,0.055248618784530384,0.18232044198895028,0.24861878453038674,0.5580110497237569,0.716390423572744
2026-05-17,10761,14467,561,561,1122,561,277.91873780308856,0,0.0,0.0,0,0.0,0.0,277.91873780308856,0.5,1,0.0,22.043,0.495398819613349,0.0035650623885918,0.03208556149732621,0.17290552584670232,0.27807486631016043,0.6060606060606061,0.7789661319073083
2026-05-18,14738,14136,302,302,604,302,160.0959196258344,0,0.0,0.0,0,0.0,0.0,160.0959196258344,0.5,1,0.0,10.068000000000001,0.5301189391583921,0.006622516556291391,0.08278145695364239,0.3344370860927152,0.49337748344370863,0.7980132450331126,0.9437086092715232
2026-05-19,16214,14978,262,262,524,262,23.696045683452926,0,0.0,0.0,0,0.0,0.0,23.696045683452926,0.5,1,0.0,11.995000000000001,0.09044292245592724,0.003816793893129771,0.09541984732824428,0.3053435114503817,0.4580152671755725,0.7786259541984732,0.9045801526717557
2026-05-20,6805,9112,133,133,266,133,204.31438375422067,0,0.0,0.0,0,0.0,0.0,204.31438375422067,0.5,1,0.0,7.466,1.5361983740918848,0.015037593984962405,0.11278195488721804,0.41353383458646614,0.6015037593984962,0.7744360902255639,0.8947368421052632
2026-05-21,18206,14093,380,381,761,380,-8.814457351334863,1,-4.351567611974511,0.9117224540763754,0,0.0,0.0,-13.166024963309374,0.5006570302233903,1,0.0,10.936,-0.023195940398249796,0.0,0.03684210526315789,0.2578947368421053,0.4789473684210526,0.7868421052631579,0.9315789473684211
2026-05-22,13981,9203,345,345,690,345,160.03796491621347,0,0.0,0.0,0,0.0,0.0,160.03796491621347,0.5,1,0.0,15.015,0.4638781591774301,0.002898550724637681,0.03188405797101449,0.14202898550724638,0.30144927536231886,0.7304347826086957,0.8695652173913043
2026-05-23,15856,17206,474,474,948,474,-151.3283134091931,0,0.0,0.0,0,0.0,0.0,-151.3283134091931,0.5,1,0.0,24.877,-0.319258045167074,0.0,0.04430379746835443,0.18143459915611815,0.2848101265822785,0.5569620253164557,0.7320675105485233
2026-05-24,14521,15360,358,359,717,358,-140.86558835081405,1,-0.676113508739363,2.4577905703804466,0,0.0,0.0,-141.54170185955343,0.500697350069735,1,0.0,32.914500000000004,-0.39347929706931317,0.002793296089385475,0.0223463687150838,0.08659217877094973,0.2011173184357542,0.4748603351955307,0.6312849162011173
