window,lo,hi,count
開場後 2 時間,0.001,0.001584893192461114,1136
開場後 2 時間,0.001584893192461114,0.0025118864315095794,413
開場後 2 時間,0.0025118864315095794,0.003981071705534973,351
開場後 2 時間,0.003981071705534973,0.00630957344480193,3561
開場後 2 時間,0.00630957344480193,0.01,25024
開場後 2 時間,0.01,0.01584893192461114,46824
開場後 2 時間,0.01584893192461114,0.025118864315095808,45462
開場後 2 時間,0.025118864315095808,0.039810717055349734,39867
開場後 2 時間,0.039810717055349734,0.06309573444801933,79458
開場後 2 時間,0.06309573444801933,0.1,76234
開場後 2 時間,0.1,0.15848931924611143,100457
開場後 2 時間,0.15848931924611143,0.25118864315095824,114461
開場後 2 時間,0.25118864315095824,0.3981071705534973,85411
開場後 2 時間,0.3981071705534973,0.6309573444801936,109181
開場後 2 時間,0.6309573444801936,1.0,81938
開場後 2 時間,1.0,1.584893192461114,85578
開場後 2 時間,1.584893192461114,2.5118864315095824,70846
開場後 2 時間,2.5118864315095824,3.981071705534973,50267
開場後 2 時間,3.981071705534973,6.309573444801936,51584
開場後 2 時間,6.309573444801936,10.0,30407
開場後 2 時間,10.0,15.848931924611142,25994
開場後 2 時間,15.848931924611142,25.11886431509582,14473
開場後 2 時間,25.11886431509582,39.81071705534978,7788
開場後 2 時間,39.81071705534978,63.09573444801943,5084
開場後 2 時間,63.09573444801943,100.0,1834
開場後 2 時間,100.0,158.48931924611142,1533
開場後 2 時間,158.48931924611142,251.18864315095823,449
開場後 2 時間,251.18864315095823,398.1071705534977,168
開場後 2 時間,398.1071705534977,630.9573444801943,89
開場後 2 時間,630.9573444801943,1000.0,10
開場後 2 時間,1000.0,1584.893192461114,16
開場後 2 時間,1584.893192461114,2511.886431509582,1
開場後 2 時間,2511.886431509582,3981.0717055349774,0
開場後 2 時間,3981.0717055349774,6309.573444801943,0
開場後 2 時間,6309.573444801943,10000.0,0
昼 11 時から 2 時間,0.001,0.001584893192461114,713
昼 11 時から 2 時間,0.001584893192461114,0.0025118864315095794,316
昼 11 時から 2 時間,0.0025118864315095794,0.003981071705534973,234
昼 11 時から 2 時間,0.003981071705534973,0.00630957344480193,2661
昼 11 時から 2 時間,0.00630957344480193,0.01,16276
昼 11 時から 2 時間,0.01,0.01584893192461114,27677
昼 11 時から 2 時間,0.01584893192461114,0.025118864315095808,29583
昼 11 時から 2 時間,0.025118864315095808,0.039810717055349734,22677
昼 11 時から 2 時間,0.039810717055349734,0.06309573444801933,40390
昼 11 時から 2 時間,0.06309573444801933,0.1,40723
昼 11 時から 2 時間,0.1,0.15848931924611143,56944
昼 11 時から 2 時間,0.15848931924611143,0.25118864315095824,57595
昼 11 時から 2 時間,0.25118864315095824,0.3981071705534973,46859
昼 11 時から 2 時間,0.3981071705534973,0.6309573444801936,52798
昼 11 時から 2 時間,0.6309573444801936,1.0,36267
昼 11 時から 2 時間,1.0,1.584893192461114,37059
昼 11 時から 2 時間,1.584893192461114,2.5118864315095824,29343
昼 11 時から 2 時間,2.5118864315095824,3.981071705534973,20325
昼 11 時から 2 時間,3.981071705534973,6.309573444801936,18731
昼 11 時から 2 時間,6.309573444801936,10.0,10219
昼 11 時から 2 時間,10.0,15.848931924611142,8764
昼 11 時から 2 時間,15.848931924611142,25.11886431509582,4378
昼 11 時から 2 時間,25.11886431509582,39.81071705534978,2306
昼 11 時から 2 時間,39.81071705534978,63.09573444801943,1543
昼 11 時から 2 時間,63.09573444801943,100.0,571
昼 11 時から 2 時間,100.0,158.48931924611142,570
昼 11 時から 2 時間,158.48931924611142,251.18864315095823,128
昼 11 時から 2 時間,251.18864315095823,398.1071705534977,42
昼 11 時から 2 時間,398.1071705534977,630.9573444801943,18
昼 11 時から 2 時間,630.9573444801943,1000.0,6
昼 11 時から 2 時間,1000.0,1584.893192461114,3
昼 11 時から 2 時間,1584.893192461114,2511.886431509582,0
昼 11 時から 2 時間,2511.886431509582,3981.0717055349774,0
昼 11 時から 2 時間,3981.0717055349774,6309.573444801943,0
昼 11 時から 2 時間,6309.573444801943,10000.0,0
閉場前 2 時間,0.001,0.001584893192461114,697
閉場前 2 時間,0.001584893192461114,0.0025118864315095794,415
閉場前 2 時間,0.0025118864315095794,0.003981071705534973,218
閉場前 2 時間,0.003981071705534973,0.00630957344480193,3354
閉場前 2 時間,0.00630957344480193,0.01,17851
閉場前 2 時間,0.01,0.01584893192461114,26463
閉場前 2 時間,0.01584893192461114,0.025118864315095808,27325
閉場前 2 時間,0.025118864315095808,0.039810717055349734,17803
閉場前 2 時間,0.039810717055349734,0.06309573444801933,38500
閉場前 2 時間,0.06309573444801933,0.1,34092
閉場前 2 時間,0.1,0.15848931924611143,35519
閉場前 2 時間,0.15848931924611143,0.25118864315095824,41459
閉場前 2 時間,0.25118864315095824,0.3981071705534973,34576
閉場前 2 時間,0.3981071705534973,0.6309573444801936,46495
閉場前 2 時間,0.6309573444801936,1.0,30537
閉場前 2 時間,1.0,1.584893192461114,31009
閉場前 2 時間,1.584893192461114,2.5118864315095824,24876
閉場前 2 時間,2.5118864315095824,3.981071705534973,18308
閉場前 2 時間,3.981071705534973,6.309573444801936,17029
閉場前 2 時間,6.309573444801936,10.0,8846
閉場前 2 時間,10.0,15.848931924611142,7190
閉場前 2 時間,15.848931924611142,25.11886431509582,3741
閉場前 2 時間,25.11886431509582,39.81071705534978,1863
閉場前 2 時間,39.81071705534978,63.09573444801943,1220
閉場前 2 時間,63.09573444801943,100.0,478
閉場前 2 時間,100.0,158.48931924611142,402
閉場前 2 時間,158.48931924611142,251.18864315095823,105
閉場前 2 時間,251.18864315095823,398.1071705534977,40
閉場前 2 時間,398.1071705534977,630.9573444801943,28
閉場前 2 時間,630.9573444801943,1000.0,7
閉場前 2 時間,1000.0,1584.893192461114,5
閉場前 2 時間,1584.893192461114,2511.886431509582,1
閉場前 2 時間,2511.886431509582,3981.0717055349774,0
閉場前 2 時間,3981.0717055349774,6309.573444801943,0
閉場前 2 時間,6309.573444801943,10000.0,0
深夜 11 時から 2 時間,0.001,0.001584893192461114,1207
