feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
best_bid,fwd_mid_100ms,1692164,33,-0.0005032424488478599,0.00023642210386454063,0.04702365750807858,0.032571781623000125,1.4436931345159658,0.7696969696969697,0.34981302048737595,10
best_bid,fwd_micro_100ms,1692164,33,0.0005284805170847599,0.0005777375379471105,0.15891087716143912,0.10547906986651782,1.5065631253910226,0.16363636363636364,0.34981302048737595,10
best_bid,fwd_mid_300ms,1692164,33,0.00015345822614437317,0.00042394941468775843,0.07038056854760487,0.06638972735544349,1.060112329890961,0.2727272727272727,0.34981302048737595,10
best_bid,fwd_micro_300ms,1692164,33,0.0019976533260118667,0.00036054810049509074,0.26004998442710947,0.19584780747228547,1.3278166745058368,-0.01818181818181818,0.34981302048737595,10
best_bid,fwd_mid_500ms,1692164,33,-0.002138363445194147,0.0009739466789160438,-0.08372454503698978,0.05677129610200022,-1.474768955187548,0.10303030303030303,0.34981302048737595,10
best_bid,fwd_micro_500ms,1692164,33,-0.0008470604297221184,0.0003661769694063241,0.13766012273459682,0.13925597919236601,0.9885401225353153,-0.18787878787878787,0.34981302048737595,10
best_bid,fwd_mid_1s,1692164,33,-0.0042672889435964485,-0.0017914439845957055,-0.3167812159574854,0.25763060028157014,-1.2295946817313945,0.406060606060606,0.34981302048737595,10
best_bid,fwd_micro_1s,1692164,33,-0.002679646915905323,-0.0002512097874580518,-0.19918397703891486,0.16313081129024176,-1.2210077021227304,0.01818181818181818,0.34981302048737595,10
best_bid,fwd_mid_3s,1692164,33,0.004072288136649645,0.0031648906754791523,-0.5290483350583856,0.2702314379763371,-1.9577601296882114,-0.12727272727272726,0.34981302048737595,10
best_bid,fwd_micro_3s,1692164,33,0.004948718623735357,0.004018625740723829,-0.5341768119313992,0.26587617310642814,-2.009118777700973,-0.09090909090909088,0.34981302048737595,10
best_bid,fwd_mid_5s,1692164,33,-0.003467331957730749,0.008751292982249454,-0.925356747395031,0.455986121012691,-2.0293528788550046,0.04242424242424241,0.34981302048737595,10
best_bid,fwd_micro_5s,1692164,33,-0.0032174730715901242,0.008626090629718315,-0.8899937438568477,0.4082414876530932,-2.1800668740780402,0.01818181818181818,0.34981302048737595,10
best_bid,fwd_mid_10s,1692164,33,-0.005661303959287907,0.01650268396616453,-2.4445195186433355,1.2582681426633842,-1.9427651672631603,0.09090909090909088,0.34981302048737595,10
best_bid,fwd_micro_10s,1692164,33,-0.005642507341210471,0.016209063880026863,-2.3885792985256136,1.2107319755157995,-1.9728390319484412,0.11515151515151514,0.34981302048737595,10
best_bid,fwd_mid_30s,1692164,33,-0.013203495773954287,0.04940444212666079,-7.42924907332177,3.7422111404944074,-1.9852565219877585,0.09090909090909088,0.34981302048737595,10
best_bid,fwd_micro_30s,1692164,33,-0.014069118101960607,0.049220692262132784,-7.1486408402638135,3.563160680427647,-2.0062639553504056,0.13939393939393938,0.34981302048737595,10
best_bid,fwd_mid_60s,1692164,33,-0.022628128654278566,0.09277102393114803,-14.238717703940283,7.495226918372333,-1.8997046865970497,0.01818181818181818,0.34981302048737595,10
best_bid,fwd_micro_60s,1692164,33,-0.023761459441495734,0.09266900312564526,-14.273390817348579,7.5654331995391075,-1.8866587597677984,0.01818181818181818,0.34981302048737595,10
best_ask,fwd_mid_100ms,1692164,33,-0.0005016459227808488,0.00027563422415801113,-0.0031498079486571313,0.04797753222562095,-0.06565172910196226,0.709090909090909,0.3498124295281072,10
best_ask,fwd_micro_100ms,1692164,33,0.0005768152337919055,0.0005720480304332447,0.12249136753357068,0.10391709534734175,1.1787412564231576,0.13939393939393938,0.3498124295281072,10
best_ask,fwd_mid_300ms,1692164,33,0.00013797213410680873,0.0003601679061032398,0.04268392600568083,0.04209947172161225,1.0138826987648053,0.18787878787878787,0.3498124295281072,10
