user,dt,two_sided_ratio,continuous_ratio,bbo_participation,symmetric_placement,bid_dist_bp,ask_dist_bp,update_freq_per_h,cancel_rate,median_lifetime_s,replenish_med_ms,replenish_1s_share,inv_skew_corr,depth_contribution,market_coverage,quote_width_cv,quote_size_cv,touch_share,n_orders
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-04,0.9808427023348149,0.9831992304774653,0.022333966668905067,0.954261275926328,64.10344932238269,70.24853778964946,21096.416666666668,0.9997590428074278,0.203790991,201.379442,0.9972108586881159,-0.08991726645556086,0.1448528763566191,0.01550114222917896,1.0932733538730692,0.9711673733407646,0.022333966668905067,506314
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-04,0.7844621137955555,0.784462113795845,0.05067582638176384,0.9557404334708814,209.3741605318064,191.62606439831998,1868.0833333333333,0.9957175357987241,1.771522531,0.0,0.9919876802213989,-0.09882532902410045,0.16975650619780544,0.07870450131979026,0.6806245713909602,0.3711521932101032,0.05067582638176384,44834
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-04,0.5639150244474074,0.5832065100504861,0.20322262972018473,0.9479130475971913,15.229268857448417,13.721320868366647,2454.0,0.99460065199674,0.8056405790000001,0.0,0.9719438877755511,-0.05557540951308089,0.22108633121736895,0.4408605849801402,0.34508343508331446,0.19577031149625193,0.20322262972018473,58896
0x98da633cc3814857680eb313de6770b7a801f13b,2026-05-04,0.4389978414637037,0.43947154869908567,0.3668154572120903,0.4135878131481687,14.393993669767807,3.752606298468804,1633.5416666666667,0.9884708583088891,1.822456917,0.0,0.8787391526288922,0.5233923758282155,0.13408317896461375,0.6274318564319186,0.5828969177966188,0.08425171579773301,0.3668154572120903,39205
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-05,0.2521487014903704,0.26791906396172455,0.3979052447483739,0.9920171280891625,7.682727923374488,7.806375451630876,2120.375,0.9874236082453969,2.0416217100000003,68.1485535,0.869811320754717,0.38025107554655546,0.057426795146395294,0.645545600224597,0.60837701611174,0.12779353145636224,0.3979052447483739,50889
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-05,0.9525956595762963,0.9572474778481829,0.04044180000511127,0.9735153714923743,61.93094540077847,65.30062631203363,17934.208333333332,0.9997606994082537,0.260121137,198.827896,0.9946539967240918,-0.08075928888683986,0.3640805668381301,0.04213807994177209,0.7243685843211732,1.494210225315395,0.04044180000511127,430421
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-05,0.9980807334162963,0.9980994155458217,0.011773618649014519,0.9421708940734427,231.10735684201404,259.47743684192056,3354.9583333333335,0.9989691873967635,1.563405232,0.0,0.9945719680031798,0.4024152119747194,0.08044541072762301,0.05649315988224581,0.6227772388820638,0.49732007584167603,0.011773618649014519,80519
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-05,0.544094465674074,0.575801395437581,0.21487047473271645,0.968829744263637,14.460502102194166,15.390980447373776,3593.25,0.9945731580045919,0.838327695,0.0,0.9767830221500637,-0.030402887937099925,0.18124326717163883,0.4293014360241582,0.47187795884934625,0.21925677565021287,0.21487047473271645,86238
0x98da633cc3814857680eb313de6770b7a801f13b,2026-05-05,0.006237672174814815,0.0071250431666203705,0.25137188687209794,0.9440910101373003,9.583974326112676,10.719098625972455,197.41666666666666,0.9890249050232165,0.622096161,0.0,0.973784355179704,NaN,0.0012470150510840439,0.5770766661893314,0.3321015402349699,0.0,0.25137188687209794,4738
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-06,0.4277199825511111,0.43481683115495373,0.3150668511839252,0.9649333760852313,7.659097228622428,8.215775417395175,3823.7916666666665,0.990890368417038,1.4410412430000001,0.0,0.915541460969257,0.44751348440104544,0.14741986443512334,0.6538772755814827,0.541247662671647,0.06881283974817931,0.3150668511839252,91771
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-06,0.9775694785718518,0.9839843104919908,0.024199554832634192,0.9802619045777986,72.4921278840119,75.41146307566015,19468.333333333332,0.9997923979111377,0.268441902,231.2257955,0.9937178400500004,0.30996284167763133,0.2833254761168123,0.023419314687935264,0.6926692713773399,1.2522336014889648,0.024199554832634192,467240
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-06,0.9926954404237037,0.99269544042522,0.003416526724187851,0.8999807818481165,212.08156100302935,259.22086073872936,3597.7083333333335,0.9995714864786612,1.445979727,0.0,0.9955753749927607,-0.033205608816359505,0.10667315915192557,0.0513370572145777,0.3770575846641052,0.5075374082198458,0.003416526724187851,86345
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-06,0.5007061314281481,0.5702869228800347,0.19906700195060045,0.9932231149572706,14.560650743646201,14.759349011439271,3545.9166666666665,0.9931611477991117,0.696578546,0.0,0.9780125508261452,-0.07950852018296309,0.2790843610822607,0.4316020758961303,0.32809810124635536,0.10180502656002151,0.19906700195060045,85102
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-07,0.6373011490222222,0.6526665864957292,0.3033279471304853,0.9998741353774824,8.435000028665177,8.437123632140816,4589.916666666667,0.989578605276058,1.9053205975000003,0.0,0.8910203451688168,0.55263163084725,0.21162372552291478,0.6357326237559304,0.5473756058636349,0.05455459566511319,0.3033279471304853,110158
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-07,0.9735371841718519,0.9766258090324537,0.027815961574817277,0.9619891844901856,90.46370979231033,83.83834648805603,13003.625,0.9997308442838054,0.33123658500000003,267.440175,0.9951643294793242,0.23103415084699136,0.1393988017825588,0.012269858550372383,0.8004374795071991,1.0512767354104422,0.027815961574817277,312087
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-07,0.9980145675229629,0.998014567533669,0.009058826453264408,0.9492305229362904,229.81624101564003,254.39962744324774,3353.0833333333335,0.9982478813032781,1.557602603,0.0,0.9943949392888657,0.22591144005550312,0.09949205765077661,0.05115333889579279,0.5817056769076666,0.3837640105787081,0.009058826453264408,80474
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-07,0.34462402554666666,0.49333476826849537,0.19952597202873115,0.9753784230396181,14.226869844904362,14.945130496395976,2302.9583333333335,0.993758028622605,0.8292605580000001,0.0,0.9811447080324991,-0.040746839475998074,0.19894104730098483,0.43000395239251127,0.23168848049941293,0.16023665358646513,0.19952597202873115,55271
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-08,0.5280991798577778,0.5336305976241319,0.3520851244097235,0.9763972026260207,7.532080649077959,7.8962319860267405,3344.125,0.9812232895999202,2.149064483,67.2196725,0.8556671484822809,0.4208503929134153,0.16819731673736577,0.6553743914469816,0.46120639843583233,0.054508856487938843,0.3520851244097235,80259
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-08,0.9744479319703704,0.9800205760084028,0.03322587376552805,0.967209837992212,71.27821235670234,66.7521736379405,9784.041666666666,0.9994463773917561,0.6060686120000001,272.193852,0.9878016576797595,-0.012778904364809295,0.1547196506775159,0.014703341314828316,0.8352863019700608,1.171074521800796,0.03322587376552805,234817
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-08,0.9915384976207408,0.9915435804817593,0.012728357899107328,0.9401357834065426,227.48139960920096,256.45167394094443,3211.3333333333335,0.9980407930247042,1.633143537,0.0,0.9952505774571124,0.6373895914842476,0.11733376725264393,0.0642709525651664,0.5927405153897901,0.34362225141254515,0.012728357899107328,77072
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-08,0.5007900795822222,0.5830695083200579,0.19250906676201665,0.972504420569398,13.705861141962892,14.480871693530354,3262.8333333333335,0.9933212443173112,0.815497777,0.0,0.9854661558109834,0.005182165653603586,0.25652561572807114,0.45719856780945395,0.2060804426054137,0.12143192686917467,0.19250906676201665,78308
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-09,0.91712390008,0.917176291351493,0.0895922746781116,0.628122690296814,195.2614509531745,89.40168848663517,155.33333333333334,0.9970493562231759,4.596777128,337.875605,0.902714324106423,NaN,0.14200598879934495,0.008663673313992103,0.4163826200662167,0.34390195805335594,0.0895922746781116,3728
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-10,0.9665666557511111,0.9676581110775695,0.06242827633692908,0.8306833062084187,226.90411984645897,161.19282780030454,181.54166666666666,0.9965572641725958,48.747385354,341.18356900000003,0.9332105020727776,0.20960383523225218,0.016844804446486228,0.0029390672037136398,0.24648931382745987,0.5447567198811667,0.06242827633692908,4357
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-11,0.6392661854755556,0.6512016898043171,0.25658013905725313,0.9509404517995156,8.079946986576742,8.913644928220078,5980.75,0.9851467903969681,1.4940514565000003,0.0,0.9082054247632849,0.2805960285327417,0.2654384689055062,0.625374854255985,0.6356268411010352,0.2848422941529088,0.25658013905725313,143538
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-11,0.9651969657185185,0.9829847334315972,0.027488835514479584,0.991836544285201,72.39542093631809,73.58714313323269,9124.916666666666,0.99939725476945,1.3615232415,331.328326,0.9731081155131788,-0.12429508526050888,0.19094377295033238,0.026019863809207046,0.6781343906958558,0.3742281666313428,0.027488835514479584,218998
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-11,0.9867351917333333,0.9867351917484259,0.009021506377432268,0.9438582781273402,229.54033232952378,256.8469519668914,4475.416666666667,0.9976724699748627,1.3458266475,0.0,0.9954003296120075,0.4177940355336611,0.07465244668585116,0.04959058109921264,0.5202771654631796,0.3011579804613437,0.009021506377432268,107410
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-11,0.5150006306548148,0.5679111214847453,0.17250523235730397,0.9935473631686721,14.183835189318449,14.368070266064445,4101.083333333333,0.9903785585109626,0.6929350185,0.0,0.9842102054502225,-0.22683744520954027,0.2198283969646493,0.44412804571686515,0.3216279235583902,0.1381221320101479,0.17250523235730397,98426
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-12,0.6497933989274074,0.6507820488660301,0.24507780042835392,0.9743643747734181,8.5535793893226,8.125988244519986,6458.833333333333,0.9905168632105902,1.5416273825000002,0.0,0.9136706427285806,0.4296623162254414,0.21027199641715769,0.6441495635224557,0.4500716944430178,0.04554614047150555,0.24507780042835392,155012
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-12,0.8917194966162963,0.922192833649838,0.03259518502315827,0.9575364822906149,85.46193951370816,78.49955757828502,12000.75,0.9991701907519669,0.7375673115000001,281.499113,0.9800263213637106,0.07795741511504155,0.13893471690959186,0.0640282127428044,0.9689985298088829,0.736948324177166,0.03259518502315827,288018
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-12,0.8600656331437037,0.8600827017310533,0.01263090574786154,0.9594107714108754,222.21867284547193,241.021222864027,5212.083333333333,0.996746342633304,1.019993156,0.0,0.9952350114727492,0.1370353621672231,0.04181095858060171,0.04949286404199947,0.469209442957743,0.38634139462399286,0.01263090574786154,125090
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-12,0.5071069404770371,0.5503507956212269,0.15971421593961732,0.9970054545188135,11.729858556741972,11.800320748853048,7336.541666666667,0.9930768924958967,0.617276103,0.0,0.9899297410585983,-0.10974144928060657,0.2852823416443874,0.5808306675882631,0.2376481148282422,0.17166527332776,0.15971421593961732,176077
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-13,0.6521908519348149,0.6629668652884028,0.22800457765237467,0.9958576599616572,7.806338861253725,7.871280893268797,4223.416666666667,0.986533414889209,2.1937817920000002,0.0,0.8782386486966474,0.42098156837823153,0.20295859591030613,0.6524710774637124,0.5087285517832433,0.05362391501776466,0.22800457765237467,101362
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-13,0.8899950661837037,0.8998237081989352,0.03472872305359615,0.9528439913365234,70.05053978810322,63.741443848625906,9480.625,0.9988089744434923,0.9052941280000001,328.198302,0.9750540678353524,0.040982613994363135,0.16441565271642647,0.039202174547106734,0.7999788234581063,0.6052067847019679,0.03472872305359615,227535
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2026-05-13,0.9631955407407408,0.963198502455,0.005308839639335974,0.94402472179278,225.1014129436124,251.7958710938786,3461.2083333333335,0.9980979667505326,1.614527145,0.0,0.9941607069758482,0.10541081507171622,0.05275981955792321,0.059414745566546925,0.5118872936179386,0.2711132856018149,0.005308839639335974,83069
0x99c641913b895b0180d6c8ece787a36dd8f99344,2026-05-13,0.5131383245481481,0.5837125598296875,0.12323931825057989,0.9989448164743813,19.90764781513269,19.949704636814765,7436.75,0.9792360013894958,0.8675133810000001,0.0,0.9912979648556571,-0.04465025504456678,0.15554527364583334,0.23892333052145226,0.22586006475675133,0.7310800319253749,0.12323931825057989,178482
0xce975678a14f17a15c946b95704744cd7c677e78,2026-05-14,0.38482912592592594,0.44716493164997684,0.16194606154211713,0.9790823606513372,7.417453646184767,7.113500390258453,3507.0833333333335,0.9874658429369134,2.0687346605,0.0,0.8979705805470403,0.35758084914908905,0.10776921620486558,0.6916017909563056,0.3817694010867122,0.3366358198437676,0.16194606154211713,84170
0xfc667adba8d4837586078f4fdcdc29804337ca06,2026-05-14,0.9425231297037037,0.9486461448583449,0.021319249007286326,0.9777646567992563,73.38558358166891,76.72330626488977,7565.541666666667,0.9993611384952609,1.0767349000000002,332.041941,0.9800450542247975,-0.04338436589574799,0.08407073172939883,0.023525153256119393,0.8159029310346104,0.6162983589897063,0.021319249007286326,181573
