dt,n_keep,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-07-02,83756,11935,10660,1035,1036,2071,1035,536.471046021232,1,-3.8994777486907277,1.2039024869106694,0,0.0,0.0,532.5715682725413,0.5002414292612265,1,0.0,10.995,0.5183295130639921,0.01642512077294686,0.09178743961352658,0.30241545893719807,0.46570048309178746,0.7980676328502415,0.9207729468599034
2026-07-03,29684,6615,5753,506,507,1013,506,-180.19862994316168,1,-21.414811430242448,2.3089151021600163,0,0.0,0.0,-201.61344137340413,0.5004935834155972,1,0.0,19.327,-0.35612377459122874,0.003952569169960474,0.05138339920948617,0.1956521739130435,0.34782608695652173,0.6027667984189723,0.7964426877470355
2026-07-04,1139,669,843,47,47,94,47,-83.09577365468105,0,0.0,0.0,0,0.0,0.0,-83.09577365468105,0.5,1,0.0,63.972,-1.7679951841421495,0.0,0.02127659574468085,0.1276595744680851,0.23404255319148937,0.3191489361702128,0.46808510638297873
2026-07-05,2705,1377,1258,158,158,316,158,27.84811233468178,0,0.0,0.0,0,0.0,0.0,27.84811233468178,0.5,1,0.0,26.740000000000002,0.1762538755359605,0.012658227848101266,0.10759493670886076,0.2088607594936709,0.31645569620253167,0.5759493670886076,0.7341772151898734
2026-07-06,45438,7531,8055,751,751,1502,751,598.435223102904,0,0.0,0.0,0,0.0,0.0,598.435223102904,0.5,1,0.0,10.022,0.7968511625870899,0.023968042609853527,0.12649800266311584,0.322237017310253,0.4980026631158455,0.7922769640479361,0.9014647137150466
2026-07-07,134142,18812,14307,1451,1452,2903,1451,290.0396450339049,1,-19.21893846625454,0.9007453247492166,0,0.0,0.0,270.82070656765035,0.5001722356183259,1,0.0,10.982,0.1998894865843582,0.03170227429359063,0.0957960027567195,0.31633356305995863,0.47691247415575466,0.8070296347346657,0.9407305306685044
2026-07-08,148086,18568,16189,1273,1273,2546,1273,-370.70193519789353,0,0.0,0.0,0,0.0,0.0,-370.70193519789353,0.5,1,0.0,10.76,-0.29120340549716667,0.019638648860958365,0.09897879025923016,0.30557737627651216,0.4783974862529458,0.7800471327572663,0.9269442262372348
2026-07-09,83047,10966,10172,863,863,1726,863,185.47564218767246,0,0.0,0.0,0,0.0,0.0,185.47564218767246,0.5,1,0.0,10.901,0.2149196317354258,0.023174971031286212,0.11239860950173812,0.3082271147161066,0.4820393974507532,0.7752027809965237,0.9385863267670915
2026-07-10,85768,10760,10968,853,853,1706,853,-35.212273202540416,0,0.0,0.0,0,0.0,0.0,-35.212273202540416,0.5,1,0.0,10.318,-0.04128050785760889,0.015240328253223915,0.11371629542790153,0.3212192262602579,0.4935521688159437,0.794841735052755,0.9355216881594373
2026-07-11,21627,7189,6105,367,366,733,366,74.6416423414501,1,-3.590625982823799,0.8970889612081052,0,0.0,0.0,71.0510163586263,0.5006821282401092,1,0.0,56.943,0.2039389135012298,0.0,0.0546448087431694,0.13114754098360656,0.1912568306010929,0.33879781420765026,0.5136612021857924
2026-07-12,23207,6030,4953,299,299,598,299,56.8557403190739,0,0.0,0.0,0,0.0,0.0,56.8557403190739,0.5,1,0.0,31.044,0.19015297765576566,0.033444816053511704,0.10033444816053512,0.20066889632107024,0.27424749163879597,0.4916387959866221,0.6454849498327759
2026-07-13,113664,11913,11971,851,851,1702,851,165.8231510165432,0,0.0,0.0,0,0.0,0.0,165.8231510165432,0.5,1,0.0,8.599,0.19485681670569124,0.02937720329024677,0.11633372502937721,0.35487661574618096,0.5464159811985899,0.8260869565217391,0.9447708578143361
2026-07-14,129352,13211,12669,926,926,1852,926,209.39271866964998,0,0.0,0.0,0,0.0,0.0,209.39271866964998,0.5,1,0.0,10.8025,0.22612604607953618,0.023758099352051837,0.10583153347732181,0.3185745140388769,0.4870410367170626,0.7926565874730022,0.9352051835853131
2026-07-15,112300,15205,11581,857,857,1714,857,42.975524971099105,0,0.0,0.0,0,0.0,0.0,42.975524971099105,0.5,1,0.0,13.312,0.05014647021131751,0.022170361726954493,0.08984830805134189,0.2707117852975496,0.4177362893815636,0.7409568261376897,0.8938156359393232
2026-07-16,128684,13728,12655,784,784,1568,784,114.67883456211341,0,0.0,0.0,0,0.0,0.0,114.67883456211341,0.5,1,0.0,10.307,0.1462740236761649,0.021683673469387755,0.12244897959183673,0.32142857142857145,0.4961734693877551,0.7627551020408163,0.9107142857142857
2026-07-17,138763,13169,12879,1043,1043,2086,1043,203.76372917152318,0,0.0,0.0,0,0.0,0.0,203.76372917152318,0.5,1,0.0,8.519,0.19536311521718444,0.028763183125599234,0.12080536912751678,0.3480345158197507,0.5436241610738255,0.8187919463087249,0.9319271332694151
2026-07-18,33003,10358,6237,338,339,677,338,56.99934477430929,1,-4.987892929532826,0.9652321449861798,0,0.0,0.0,52.01145184477647,0.5007385524372231,1,0.0,60.6495,0.16863711471689138,0.0029585798816568047,0.029585798816568046,0.13609467455621302,0.17751479289940827,0.3136094674556213,0.4940828402366864
2026-07-19,42711,12215,7492,405,406,811,405,-64.54071838453716,1,4.171355982549597,1.6002003156037978,0,0.0,0.0,-60.36936240198756,0.5006165228113441,1,0.0,49.032,-0.15935979848033863,0.007407407407407408,0.04197530864197531,0.12839506172839507,0.18765432098765433,0.41975308641975306,0.5654320987654321
2026-07-20,108826,12492,9933,623,624,1247,623,-27.926172210355055,1,1.357095086174335,1.5333285258515192,0,0.0,0.0,-26.56907712418072,0.5004009623095429,1,0.0,12.121,-0.04482531654952665,0.019261637239165328,0.09951845906902086,0.29213483146067415,0.45746388443017655,0.7399678972712681,0.8972712680577849
2026-07-21,90251,11166,10691,812,812,1624,812,-163.46532540598446,0,0.0,0.0,0,0.0,0.0,-163.46532540598446,0.5,1,0.0,11.711500000000001,-0.2013119771009659,0.027093596059113302,0.10591133004926108,0.3091133004926108,0.45935960591133007,0.7820197044334976,0.9310344827586207
2026-07-22,110459,12648,11968,946,946,1892,946,-189.1556503408401,0,0.0,0.0,0,0.0,0.0,-189.1556503408401,0.5,1,0.0,9.7695,-0.19995311875353042,0.02748414376321353,0.1331923890063425,0.346723044397463,0.5031712473572939,0.8002114164904862,0.9397463002114165
2026-07-23,120866,11451,12863,973,973,1946,973,389.3153041058535,0,0.0,0.0,0,0.0,0.0,389.3153041058535,0.5,1,0.0,8.1,0.40011850370591273,0.029804727646454265,0.12127440904419322,0.35251798561151076,0.5673175745118191,0.8437821171634121,0.9445015416238438
2026-07-24,106132,11175,10591,770,771,1541,770,131.92831359822037,1,-8.842220705259816,0.90091819934203,0,0.0,0.0,123.08609289296055,0.500324464633355,1,0.0,9.346499999999999,0.1713354722054808,0.02207792207792208,0.13246753246753246,0.35584415584415585,0.5155844155844156,0.7909090909090909,0.9311688311688312
