block,rule,trig_rate,lat_ms,metric,point,lo95,hi95,se_boot,bias,vs_base,vs_base_lo,vs_base_hi,vs_other,vs_other_lo,vs_other_hi
1,無作為,0.02,200,mk,-1.1701201638312881,-1.2340111500073434,-1.105103359014783,0.03301773172587915,0.0010030725861147616,-0.0045207572611081215,-0.00919737919572039,-0.00004773850195033424,-0.047086138585707316,-0.059869494924679315,-0.03361796390939006
1,無作為,0.1,0,ev,-0.11374766773868782,-0.13388931608042723,-0.09381972656736727,0.01023904434427929,0.00003691306473611877,0.07582120776282576,0.06005406683693805,0.09175463017339494,-0.025844259927266272,-0.03640795802897808,-0.01648961099013413
1,無作為,0.1,0,mk,-1.1786217670294117,-1.2513038651719692,-1.1047900146919385,0.03727758750961475,0.0009306716975785445,-0.013022360459231663,-0.03204180910179024,0.005513043714993415,-0.2168671744740195,-0.2588060563230333,-0.17369420186850199
1,無作為,0.2,0,ev,-0.07936689676381635,-0.09308357026971661,-0.06591460762693499,0.006911522147321812,0.00001833200464913809,0.11020197873769723,0.0877504825836469,0.13268841798469902,-0.019555857203330355,-0.02696509364347761,-0.012883547367930199
1,無作為,0.2,0,mk,-1.1692105687491443,-1.249370224959393,-1.0868021798761527,0.0413195341619649,0.0006925067986816025,-0.003611162178964289,-0.03536750432504977,0.02772191008861167,-0.27393923231745887,-0.31745494691219134,-0.22973436780476636
1,スコア,0.02,300,ev,-0.16378750835778713,-0.19291517252945684,-0.13449480646269346,0.014901298614611307,0.00007640506183401174,0.025781367143726447,0.018820246776449022,0.03337267591793731,0.010273282185499638,0.006264186507956094,0.014819550068495927
1,スコア,0.02,300,mk,-1.1437678274722376,-1.2034495394432545,-1.0831500413372857,0.030770848771791575,0.0008381011254199322,0.021831579097942422,0.013732392739851518,0.029244248510575166,0.026961800754333298,0.01773145056730508,0.035611131420732196
1,スコア,0.02,0,ev,-0.14903355967187706,-0.17441017264451125,-0.1235628442741245,0.012975976338254409,0.0000874959467083436,0.040535315829636515,0.029404430287443172,0.05263986100235454,0.01887915825917505,0.011842404484566256,0.026721113455113545
1,スコア,0.02,0,mk,-1.0853760359537172,-1.1368497781908098,-1.0344724169292956,0.026350695386371834,0.000675568481573352,0.08022337061646279,0.060788119776126574,0.09888078798414028,0.0820440057249836,0.059803477041818,0.1042159864438581
1,スコア,0.01,300,ev,-0.17370393771517492,-0.20517957201187165,-0.14214313755777783,0.016159405073411563,0.00006685468214978618,0.015864937786338656,0.011435447161304964,0.020710460481105197,0.007494249827818322,0.004562649993879449,0.010688599195618625
