var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,閉場日,48,9600,31,0.43351539556300966,0.3667843122417712,0.5265565824029811,0.00013765003591094987
OBI,閉場日,49,9800,31,0.4309875883747941,0.3643746054705024,0.5240333222050846,-0.00018287182034293763
OBI,閉場日,50,10000,31,0.4284305080241878,0.36183202525293684,0.5215846856675149,0.0001238473670446519
OBI,閉場日,51,10200,31,0.4258889451364394,0.3593223793923349,0.5190803750614436,0.0004422761086907344
OBI,閉場日,52,10400,31,0.4233689155517935,0.35646829005256975,0.5165522979792837,-0.00007167788231505344
OBI,閉場日,53,10600,31,0.4210196429095158,0.35367895441024716,0.5141745321456822,-0.0005059463412771715
OBI,閉場日,54,10800,31,0.4187762473126281,0.3510607947195414,0.5119463070167068,-0.00031439302880547753
OBI,閉場日,55,11000,31,0.4166740351592898,0.3486568963910236,0.5098967954550488,-0.00015734659084093986
OBI,閉場日,56,11200,31,0.41457493430470266,0.3461446194934076,0.5079321011383767,-0.00044968184254099255
OBI,閉場日,57,11400,31,0.41244533297752367,0.34370865794161043,0.5059430249273883,0.00026855076748220317
OBI,閉場日,58,11600,31,0.410330878221333,0.3412993698296599,0.5040076459799215,-0.00006109633331999255
OBI,閉場日,59,11800,31,0.408551877705191,0.33927698208140233,0.5023440848389062,0.000034544801118272035
OBI,閉場日,60,12000,31,0.4067262983126992,0.33724054749945276,0.5006513318979926,-0.0002729627901465215
OBI,閉場日,61,12200,31,0.40465551152172463,0.33504070368394273,0.49875215062079015,-0.0004918829212280228
OBI,閉場日,62,12400,31,0.40252119372312883,0.33266756789692586,0.49690499144056155,0.00031060907726442467
OBI,閉場日,63,12600,31,0.4005244743146957,0.3302373950364796,0.49517476374714087,0.0005285567868760633
OBI,閉場日,64,12800,31,0.3986982144431293,0.328321273414608,0.49349266393087543,-0.000055277477216759734
OBI,閉場日,65,13000,31,0.3967617409803514,0.3262781870619842,0.49169634016567854,0.0003160647084947734
OBI,閉場日,66,13200,31,0.39473120891086383,0.32419240697512175,0.48977264674604726,3.370921611021938e-6
OBI,閉場日,67,13400,31,0.39297222020844275,0.3224821452951051,0.48803979497004546,-0.000011006420612327524
OBI,閉場日,68,13600,31,0.39115391800145694,0.320580014659787,0.48622926168485164,0.00006878589176055463
OBI,閉場日,69,13800,31,0.38922375845863494,0.3187077673787342,0.48433331172996247,-0.000020361925484709218
OBI,閉場日,70,14000,31,0.3873902886065541,0.3169208074040325,0.48250768801263405,0.00015998108568887859
OBI,閉場日,71,14200,31,0.3855927876135619,0.31501996272195376,0.48062465156084855,0.00018958887329479198
OBI,閉場日,72,14400,31,0.3837394558564227,0.31310719538673343,0.4785793798462898,0.0003501120427425544
OBI,閉場日,73,14600,31,0.38196223647784966,0.3113320676932418,0.4765802713127005,-0.000025859598049325043
OBI,閉場日,74,14800,31,0.3803472975695772,0.30971501447168515,0.47469688773967506,0.00016149234270484828
OBI,閉場日,75,15000,31,0.37867680149437577,0.30808490589962856,0.4730827268271015,0.00009103181757542029
OBI,閉場日,76,15200,31,0.37693763971124344,0.30649908506832757,0.47148324738212516,-0.00021322085750970606
OBI,閉場日,77,15400,31,0.3751718778067128,0.3048711524375238,0.4698881309864596,-0.0001925790732569309
OBI,閉場日,78,15600,31,0.3735757443507614,0.3033707263217312,0.4684758757814336,-0.0001789997125453472
