dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,26864,19082,1127,1128,2255,1127,2074.0360398492867,1,-3.7006104698909463,3.0938710067867627,0,0.0,0.0,2070.335429379396,0.5002217294900222,1,0.0,19.279,1.8403159182336157,0.006211180124223602,0.044365572315882874,0.19875776397515527,0.33895297249334516,0.6388642413487134,0.7994676131322094
2026-05-05,33281,31891,1181,1180,2361,1180,2727.227329354916,1,1.7278162459527624,0.9938786803305222,0,0.0,0.0,2728.955145600869,0.5002117746717493,1,0.0,17.0455,2.311209601148232,0.005084745762711864,0.05593220338983051,0.23983050847457626,0.3855932203389831,0.6466101694915254,0.7940677966101695
2026-05-06,39060,38468,2087,2086,4173,2086,5912.760142683428,1,6.197855875815077,3.577349058822741,0,0.0,0.0,5918.957998559243,0.5001198178768272,1,0.0,14.507,2.834496712695798,0.017737296260786194,0.07430488974113135,0.2684563758389262,0.4046021093000959,0.6903163950143816,0.8437200383509108
2026-05-07,40855,28006,1485,1486,2971,1485,2353.803153081455,1,-5.434380204533957,3.1737828644140547,0,0.0,0.0,2348.368772876921,0.5001682935038707,1,0.0,13.873,1.585052628337681,0.010774410774410775,0.0632996632996633,0.2787878787878788,0.4161616161616162,0.6794612794612794,0.8276094276094276
2026-05-08,39331,33569,1773,1773,3546,1773,2574.1050000762166,0,0.0,0.0,0,0.0,0.0,2574.1050000762166,0.5,1,0.0,11.378,1.4518358714473831,0.01692047377326565,0.07219402143260012,0.3096446700507614,0.467005076142132,0.7236322617033277,0.8674562887760857
2026-05-09,11576,9575,1430,1429,2859,1429,7271.96060547506,1,-3.1368572354136393,4.085495934432602,0,0.0,0.0,7268.823748239646,0.5001748863238895,1,0.0,21.391,5.088845770101516,0.010496850944716585,0.03988803358992302,0.1861441567529741,0.30580825752274315,0.6766969909027292,0.814555633310007
2026-05-10,10535,12175,1143,1143,2286,1143,1174.7859269751884,0,0.0,0.0,0,0.0,0.0,1174.7859269751884,0.5,1,0.0,16.357,1.0278092099520468,0.014873140857392825,0.05774278215223097,0.2747156605424322,0.4006999125109361,0.6430446194225722,0.7777777777777778
2026-05-11,52129,50441,4474,4474,8948,4474,8129.0427888136455,0,0.0,0.0,0,0.0,0.0,8129.0427888136455,0.5,1,0.0,5.859,1.8169518973655894,0.04023245417970496,0.1466249441215914,0.4599910594546267,0.6354492624050067,0.8931604827894501,0.9660259275815825
2026-05-12,54926,45532,3195,3196,6391,3195,2248.4997910336338,1,-2.9380749524029164,2.5828649587493966,0,0.0,0.0,2245.5617160812308,0.5000782350179941,1,0.0,6.537,0.7037558031404162,0.02034428794992175,0.11017214397496088,0.4328638497652582,0.6134585289514867,0.8763693270735524,0.9658841940532081
2026-05-13,43318,30652,2719,2718,5437,2718,1330.2438838584148,1,-1.1828552657771976,1.468138164443701,0,0.0,0.0,1329.0610285926377,0.5000919624793084,1,0.0,6.3405000000000005,0.48942011915320593,0.016188373804267846,0.10816777041942605,0.4323031640912436,0.6409124356144223,0.8925680647534953,0.9657836644591612
2026-05-14,37915,36917,2234,2234,4468,2234,1589.2832879411583,0,0.0,0.0,0,0.0,0.0,1589.2832879411583,0.5,1,0.0,6.356,0.7114070223550379,0.01566696508504924,0.10787824529991047,0.43554162936436885,0.6289167412712623,0.8773500447627574,0.9529991047448523
2026-05-15,47504,46512,2498,2499,4997,2498,2067.878466018203,1,2.697310274512963,1.2649973393673077,0,0.0,0.0,2070.575776292716,0.5001000600360216,1,0.0,6.2524999999999995,0.8278136373171344,0.026821457165732587,0.12489991993594876,0.44435548438751,0.6265012009607687,0.8827061649319455,0.9635708566853483
2026-05-16,15811,9972,1058,1058,2116,1058,706.1425308869249,0,0.0,0.0,0,0.0,0.0,706.1425308869249,0.5,1,0.0,20.127000000000002,0.6674315036738427,0.052930056710775046,0.09735349716446125,0.27032136105860116,0.3572778827977316,0.6559546313799622,0.8034026465028355
2026-05-17,15846,19092,1237,1238,2475,1237,611.0097747995837,1,-0.9339999999999999,2.3002734865170593,0,0.0,0.0,610.0757747995838,0.5002020202020202,1,0.0,18.864,0.4939448462405697,0.018593371059013743,0.07033144704931285,0.22877930476960387,0.34114793856103476,0.677445432497979,0.8270008084074374
2026-05-18,45106,39565,2190,2190,4380,2190,2119.5380218636597,0,0.0,0.0,0,0.0,0.0,2119.5380218636597,0.5,1,0.0,5.797499999999999,0.9678255807596625,0.021461187214611873,0.13378995433789953,0.4639269406392694,0.6401826484018265,0.8757990867579909,0.9552511415525115
2026-05-19,55707,41857,2087,2087,4174,2087,1645.46342307695,0,0.0,0.0,0,0.0,0.0,1645.46342307695,0.5,1,0.0,5.826,0.7884347978327495,0.022999520843315763,0.1423095352180163,0.45951126018207955,0.631528509822712,0.8629611883085769,0.9444178246286535
2026-05-20,29777,33138,1124,1124,2248,1124,576.8867077860958,0,0.0,0.0,0,0.0,0.0,576.8867077860958,0.5,1,0.0,8.3655,0.5132444019449249,0.020462633451957295,0.09875444839857651,0.37722419928825623,0.5498220640569395,0.8016014234875445,0.9252669039145908
2026-05-21,46300,37294,1989,1990,3979,1989,1213.008615622548,1,-3.300257172716398,0.9117293659087473,0,0.0,0.0,1209.7083584498316,0.5001256597134959,1,0.0,8.123,0.6098585297247602,0.014077425842131725,0.073403720462544,0.3494218200100553,0.5635997988939165,0.8788335847159376,0.9537456008044244
2026-05-22,34029,18819,1263,1263,2526,1263,449.14385386881014,0,0.0,0.0,0,0.0,0.0,449.14385386881014,0.5,1,0.0,12.054,0.3556166697298568,0.004750593824228029,0.043547110055423596,0.25653206650831356,0.4505146476642914,0.7933491686460807,0.8978622327790974
2026-05-23,23566,18382,1267,1266,2533,1266,437.7402245092716,1,-0.6749443872365656,2.400333676582079,0,0.0,0.0,437.06528012203506,0.5001973943939992,1,0.0,19.3205,0.3457663700705145,0.011058451816745656,0.05134281200631911,0.21642969984202212,0.3459715639810427,0.608214849921011,0.7740916271721959
2026-05-24,23952,16243,989,990,1979,989,7.206150654660079,1,-1.707704367561917,2.457884099085739,0,0.0,0.0,5.498446287098162,0.5002526528549772,1,0.0,25.45,0.007286299954155921,0.007077856420626896,0.04044489383215369,0.17492416582406473,0.28816986855409504,0.5470171890798786,0.6996966632962589
2026-05-25,31367,19448,1432,1433,2865,1432,450.92024399477503,1,6.152813464944892,1.2889258415594154,0,0.0,0.0,457.0730574597199,0.500174520069808,1,0.0,17.7765,0.31488843854383697,0.025139664804469275,0.061452513966480445,0.21508379888268156,0.3526536312849162,0.6662011173184358,0.8289106145251397
2026-05-26,39432,31632,2232,2232,4464,2232,1428.6758023525742,0,0.0,0.0,0,0.0,0.0,1428.6758023525742,0.5,1,0.0,6.6905,0.6400877250683593,0.01881720430107527,0.11514336917562724,0.4336917562724014,0.599910394265233,0.8754480286738351,0.9610215053763441
2026-05-27,41414,38412,3212,3212,6424,3212,1972.839463968998,0,0.0,0.0,0,0.0,0.0,1972.839463968998,0.5,1,0.0,3.3725,0.6142090485582186,0.03206724782067248,0.17777085927770858,0.6083437110834371,0.7867372353673724,0.9623287671232876,0.9912826899128269
2026-05-28,37357,29648,2007,2008,4015,2007,843.4355681979796,1,3.5507358810899943,0.8993897128700756,0,0.0,0.0,846.9863040790696,0.5001245330012454,1,0.0,5.099,0.4202469198794117,0.02242152466367713,0.1310413552566019,0.4927752864972596,0.6841056302939711,0.9192825112107623,0.9725959142999502
2026-05-29,37521,33488,1563,1563,3126,1563,177.14588063905546,0,0.0,0.0,0,0.0,0.0,177.14588063905546,0.5,1,0.0,8.717,0.11333709573835922,0.016634676903390915,0.08957133717210493,0.3781190019193858,0.5399872040946897,0.8138195777351248,0.9161868202175304
2026-05-30,17058,13481,1024,1023,2047,1023,-99.3500975656488,1,-4.919794220598241,1.2547994072410686,0,0.0,0.0,-104.26989178624703,0.5002442598925256,1,0.0,20.971,-0.09711641990777012,0.002932551319648094,0.017595307917888565,0.15249266862170088,0.2932551319648094,0.6959921798631477,0.8318670576735093
2026-05-31,14122,11658,812,812,1624,812,-22.759190932225938,0,0.0,0.0,0,0.0,0.0,-22.759190932225938,0.5,1,0.0,15.489,-0.028028560261361978,0.007389162561576354,0.05172413793103448,0.24261083743842365,0.3916256157635468,0.6551724137931034,0.7795566502463054
2026-06-01,6876,4532,471,471,942,471,-61.71725552284551,0,0.0,0.0,0,0.0,0.0,-61.71725552284551,0.5,1,0.0,6.159,-0.13103451278735762,0.03184713375796178,0.1740976645435244,0.45222929936305734,0.6114649681528662,0.8450106157112527,0.940552016985138
2026-06-02,4817,4202,294,294,588,294,-327.01153914179986,0,0.0,0.0,0,0.0,0.0,-327.01153914179986,0.5,1,0.0,8.0535,-1.1122841467408173,0.034013605442176874,0.1326530612244898,0.3945578231292517,0.5578231292517006,0.7755102040816326,0.8843537414965986
2026-06-03,5614,3602,379,379,758,379,43.65131476319208,0,0.0,0.0,0,0.0,0.0,43.65131476319208,0.5,1,0.0,7.618,0.11517497298995279,0.0158311345646438,0.12137203166226913,0.40633245382585753,0.5567282321899736,0.7968337730870713,0.9102902374670184
2026-06-04,16265,12948,926,927,1853,926,-334.7849061138082,1,-0.0069104431484801054,1.1550298522834495,0,0.0,0.0,-334.79181655695663,0.5002698327037237,1,0.0,4.987,-0.3615387755008734,0.038876889848812095,0.14578833693304535,0.5010799136069114,0.6684665226781857,0.8682505399568035,0.9416846652267818
2026-06-05,43375,40226,2820,2820,5640,2820,934.0418997303647,0,0.0,0.0,0,0.0,0.0,934.0418997303647,0.5,1,0.0,3.4524999999999997,0.3312205318192778,0.03546099290780142,0.1975177304964539,0.6074468085106383,0.7780141843971631,0.9549645390070922,0.9886524822695035
2026-06-06,21786,19974,2528,2528,5056,2528,929.1338441706886,0,0.0,0.0,0,0.0,0.0,929.1338441706886,0.5,1,0.0,6.593999999999999,0.36753712190296195,0.018591772151898733,0.09968354430379747,0.4200949367088608,0.6068037974683544,0.8753955696202531,0.9636075949367089
2026-06-07,24650,17472,2773,2773,5546,2773,1642.322451369386,0,0.0,0.0,0,0.0,0.0,1642.322451369386,0.5,1,0.0,6.637,0.5922547606813491,0.020915975477821855,0.09664623151821132,0.41904075009015507,0.6346916696718355,0.9253516047601875,0.9801658853227552
2026-06-08,47133,35370,3137,3137,6274,3137,762.0372001249951,0,0.0,0.0,0,0.0,0.0,762.0372001249951,0.5,1,0.0,3.479,0.24291909471628867,0.0334714695569015,0.17692062480076506,0.6050366592285623,0.8026777175645521,0.9706726171501434,0.9945808096907873
2026-06-09,36145,30274,2808,2808,5616,2808,208.58220646505148,0,0.0,0.0,0,0.0,0.0,208.58220646505148,0.5,1,0.0,2.94,0.07428141255877893,0.03632478632478633,0.19836182336182337,0.6527777777777778,0.8098290598290598,0.9519230769230769,0.9871794871794872
2026-06-10,32447,34700,2080,2080,4160,2080,419.2890758830936,0,0.0,0.0,0,0.0,0.0,419.2890758830936,0.5,1,0.0,3.04,0.2015812864822566,0.03365384615384615,0.19903846153846153,0.6552884615384615,0.8245192307692307,0.9673076923076923,0.9942307692307693
2026-06-11,42993,35688,1709,1709,3418,1709,251.5862516631792,0,0.0,0.0,0,0.0,0.0,251.5862516631792,0.5,1,0.0,5.426,0.1472125521727204,0.021650087770626096,0.12521942656524282,0.47805734347571677,0.657694558221182,0.9081334113516677,0.9765944997074313
2026-06-12,49092,32562,2115,2114,4229,2114,1424.4620334388237,1,9.377936065996208,0.8965487062058186,0,0.0,0.0,1433.83996950482,0.5001182312603453,1,0.0,6.8345,0.6738231000183649,0.01229895931882687,0.09224219489120151,0.41012298959318827,0.6154210028382214,0.8864711447492905,0.967360454115421
2026-06-13,15483,10813,1169,1169,2338,1169,747.1024022752625,0,0.0,0.0,0,0.0,0.0,747.1024022752625,0.5,1,0.0,20.231,0.6390952970703702,0.01283147989734816,0.06501283147989735,0.24123182207014543,0.3515825491873396,0.6638152266894782,0.8195038494439693
2026-06-14,5663,5471,448,448,896,448,-189.87456277957187,0,0.0,0.0,0,0.0,0.0,-189.87456277957187,0.5,1,0.0,25.12,-0.42382714906154473,0.017857142857142856,0.07589285714285714,0.22767857142857142,0.33035714285714285,0.5513392857142857,0.7075892857142857
2026-06-15,3417,2709,255,255,510,255,-53.430338847247924,0,0.0,0.0,0,0.0,0.0,-53.430338847247924,0.5,1,0.0,7.66,-0.20953074057744273,0.027450980392156862,0.12941176470588237,0.4,0.5529411764705883,0.7607843137254902,0.9098039215686274
2026-06-16,4614,3442,236,236,472,236,5.951573162590781,0,0.0,0.0,0,0.0,0.0,5.951573162590781,0.5,1,0.0,9.9185,0.025218530349960855,0.0211864406779661,0.1271186440677966,0.3559322033898305,0.5,0.7923728813559322,0.8813559322033898
2026-06-17,5457,3498,221,221,442,221,75.32065217982344,0,0.0,0.0,0,0.0,0.0,75.32065217982344,0.5,1,0.0,13.792,0.3408174306779343,0.013574660633484163,0.049773755656108594,0.2579185520361991,0.4117647058823529,0.7285067873303167,0.8552036199095022
2026-06-18,3559,4053,256,255,511,255,85.1183009925773,1,-0.06575602344140274,1.71424397655761,0,0.0,0.0,85.0525449691359,0.5009784735812133,1,0.0,11.715,0.333797258794421,0.03529411764705882,0.10196078431372549,0.32941176470588235,0.4549019607843137,0.7647058823529411,0.8980392156862745
2026-06-19,5921,4949,528,528,1056,528,-250.8555366071387,0,0.0,0.0,0,0.0,0.0,-250.8555366071387,0.5,1,0.0,14.7535,-0.475105182968066,0.003787878787878788,0.04924242424242424,0.26704545454545453,0.4015151515151515,0.7329545454545454,0.8465909090909091
2026-06-20,2478,2483,275,275,550,275,34.99506110895048,0,0.0,0.0,0,0.0,0.0,34.99506110895048,0.5,1,0.0,35.226,0.1272547676689108,0.007272727272727273,0.03636363636363636,0.06909090909090909,0.18181818181818182,0.44363636363636366,0.6872727272727273
2026-06-21,1666,2552,219,219,438,219,-179.69628299301127,0,0.0,0.0,0,0.0,0.0,-179.69628299301127,0.5,1,0.0,24.335,-0.8205309725708272,0.0045662100456621,0.0228310502283105,0.1415525114155251,0.2420091324200913,0.5570776255707762,0.7534246575342466
2026-06-22,4654,4903,338,338,676,338,124.98453495986212,0,0.0,0.0,0,0.0,0.0,124.98453495986212,0.5,1,0.0,9.069500000000001,0.36977673065047983,0.03550295857988166,0.09171597633136094,0.34911242603550297,0.514792899408284,0.7662721893491125,0.8905325443786982
2026-06-23,9572,8229,882,882,1764,882,1414.4921742205574,0,0.0,0.0,0,0.0,0.0,1414.4921742205574,0.5,1,0.0,3.084,1.60373262383283,0.08163265306122448,0.25056689342403626,0.6111111111111112,0.7902494331065759,0.9603174603174603,0.9931972789115646
2026-06-24,10589,10383,1233,1233,2466,1233,1762.4944707527143,0,0.0,0.0,0,0.0,0.0,1762.4944707527143,0.5,1,0.0,1.865,1.4294359049089316,0.07623682076236821,0.33738848337388483,0.7445255474452555,0.8483373884833739,0.9618815896188159,0.9878345498783455
